logY Y P PoverSqrtY
6.90675 999 -5.1713 -0.163614
6.90975 1002 -5.0872 -0.160710
6.91175 1004 -5.2491 -0.165661
6.91374 1006 -5.2645 -0.165981
6.91672 1009 -5.4837 -0.172635
6.91870 1011 -5.7417 -0.180580
6.92067 1013 -5.4379 -0.170853
6.92264 1015 -5.2429 -0.164564
6.92560 1018 -4.8620 -0.152384
6.92756 1020 -4.7290 -0.148072
6.92952 1022 -4.5816 -0.143316
6.93245 1025 -4.5278 -0.141425
6.93440 1027 -4.3889 -0.136953
6.93634 1029 -4.4458 -0.138594
6.93828 1031 -4.2695 -0.132967
6.94119 1034 -4.1107 -0.127837
6.94312 1036 -4.1607 -0.129266
6.94505 1038 -4.1082 -0.127513
6.94794 1041 -4.1951 -0.130022
6.94986 1043 -4.1929 -0.129829
6.95273 1046 -4.2343 -0.130923
6.95464 1048 -4.0462 -0.124988
6.95655 1050 -3.9260 -0.121159
6.95940 1053 -3.5849 -0.110476
6.96130 1055 -3.5439 -0.109108
6.96319 1057 -3.4649 -0.106576
6.96602 1060 -3.5402 -0.108735
6.96791 1062 -3.5812 -0.109892
6.97073 1065 -3.3856 -0.103742
6.97261 1067 -3.2040 -0.098085
6.97448 1069 -3.2046 -0.098013
6.97728 1072 -2.9291 -0.089463
6.97915 1074 -3.0472 -0.092982
6.98193 1077 -3.1453 -0.095842
6.98379 1079 -3.2937 -0.100271
6.98564 1081 -3.2575 -0.099076
6.98841 1084 -3.2066 -0.097395
6.99026 1086 -3.2025 -0.097180
6.99302 1089 -3.2877 -0.099626
6.99485 1091 -3.1462 -0.095252
6.99760 1094 -3.1371 -0.094846
6.99942 1096 -3.2160 -0.097142
7.00216 1099 -3.0398 -0.091695
7.00397 1101 -2.9813 -0.089849
7.00670 1104 -2.9764 -0.089580
7.00851 1106 -3.0658 -0.092187
7.01121 1109 -3.2322 -0.097059
7.01302 1111 -3.3801 -0.101408
7.01571 1114 -3.6212 -0.108496
7.01751 1116 -3.5160 -0.105248
7.02019 1119 -3.4952 -0.104487
7.02198 1121 -3.6036 -0.107629
7.02465 1124 -3.6176 -0.107904
7.02643 1126 -3.7326 -0.111235
7.02909 1129 -3.9058 -0.116243
7.03086 1131 -3.9942 -0.118767
7.03351 1134 -3.9534 -0.117399
7.03527 1136 -3.8653 -0.114683
7.03791 1139 -3.5931 -0.106464
7.03966 1141 -3.4889 -0.103288
7.04229 1144 -3.3051 -0.097717
7.04491 1147 -3.3381 -0.098563
7.04665 1149 -3.3219 -0.098001
7.04925 1152 -3.2117 -0.094625
7.05099 1154 -3.4374 -0.101187
7.05359 1157 -3.4045 -0.100088
7.05618 1160 -3.6592 -0.107439
7.05790 1162 -3.6219 -0.106252
7.06048 1165 -3.7383 -0.109526
7.06219 1167 -3.5408 -0.103650
7.06476 1170 -3.3202 -0.097067
7.06732 1173 -3.2124 -0.093794
7.06902 1175 -3.1241 -0.091139
7.07157 1178 -3.1442 -0.091609
7.07412 1181 -3.4649 -0.100823
7.07581 1183 -3.3563 -0.097582
7.07834 1186 -3.4739 -0.100872
7.08087 1189 -3.3316 -0.096619
7.08255 1191 -3.2946 -0.095467
7.08506 1194 -3.3945 -0.098235
7.08757 1197 -3.3931 -0.098073
7.08924 1199 -3.5674 -0.103026
7.09174 1202 -3.2362 -0.093343
7.09423 1205 -3.3064 -0.095251
7.09589 1207 -3.3569 -0.096624
7.09838 1210 -3.5190 -0.101164
7.10085 1213 -3.5998 -0.103359
7.10332 1216 -3.5263 -0.101123
7.10497 1218 -3.2550 -0.093266
7.10743 1221 -3.0954 -0.088584
7.10988 1224 -2.9940 -0.085578
7.11233 1227 -2.7994 -0.079917
7.11396 1229 -2.8711 -0.081897
7.11639 1232 -2.9925 -0.085257
7.11883 1235 -2.8902 -0.082243
7.12125 1238 -2.8430 -0.080800
7.12367 1241 -2.8471 -0.080820
7.12528 1243 -2.7859 -0.079019
