logY Y P PoverSqrtY
6.90675 999 -0.3603 -0.011401
6.90975 1002 -0.4639 -0.014655
6.91175 1004 -0.2695 -0.008505
6.91374 1006 -0.2183 -0.006884
6.91672 1009 -0.4002 -0.012599
6.91870 1011 -0.5338 -0.016787
6.92067 1013 -0.8017 -0.025190
6.92264 1015 -0.8502 -0.026685
6.92560 1018 -0.5324 -0.016687
6.92756 1020 -0.4825 -0.015108
6.92952 1022 -0.4975 -0.015562
6.93245 1025 -0.7509 -0.023453
6.93440 1027 -0.8881 -0.027713
6.93634 1029 -0.8196 -0.025550
6.93828 1031 -0.6550 -0.020400
6.94119 1034 -0.3810 -0.011847
6.94312 1036 -0.3499 -0.010872
6.94505 1038 -0.4372 -0.013571
6.94794 1041 -0.6162 -0.019097
6.94986 1043 -0.6063 -0.018775
6.95273 1046 -0.5941 -0.018369
6.95464 1048 -0.7379 -0.022793
6.95655 1050 -0.8556 -0.026404
6.95940 1053 -1.1406 -0.035148
6.96130 1055 -1.1350 -0.034944
6.96319 1057 -1.0959 -0.033707
6.96602 1060 -1.0211 -0.031363
6.96791 1062 -0.9139 -0.028043
6.97073 1065 -0.9897 -0.030326
6.97261 1067 -0.7985 -0.024445
6.97448 1069 -0.5101 -0.015600
6.97728 1072 -0.3441 -0.010510
6.97915 1074 -0.4140 -0.012632
6.98193 1077 -0.7182 -0.021883
6.98379 1079 -0.7763 -0.023634
6.98564 1081 -0.7321 -0.022267
6.98841 1084 -0.5944 -0.018055
6.99026 1086 -0.6253 -0.018975
6.99302 1089 -0.8058 -0.024418
6.99485 1091 -0.9337 -0.028269
6.99760 1094 -0.9365 -0.028312
6.99942 1096 -0.7510 -0.022684
7.00216 1099 -0.6682 -0.020156
7.00397 1101 -0.6124 -0.018456
7.00670 1104 -0.7991 -0.024051
7.00851 1106 -0.8799 -0.026458
7.01121 1109 -0.8606 -0.025842
7.01302 1111 -0.9668 -0.029005
7.01571 1114 -1.1575 -0.034679
7.01751 1116 -1.4363 -0.042994
7.02019 1119 -1.3367 -0.039958
7.02198 1121 -1.0553 -0.031518
7.02465 1124 -0.8964 -0.026738
7.02643 1126 -0.9684 -0.028860
7.02909 1129 -1.1224 -0.033404
7.03086 1131 -1.1800 -0.035087
7.03351 1134 -0.9692 -0.028782
7.03527 1136 -0.8115 -0.024078
7.03791 1139 -0.7974 -0.023628
7.03966 1141 -0.9291 -0.027506
7.04229 1144 -1.2776 -0.037774
7.04491 1147 -1.1595 -0.034237
7.04665 1149 -1.0149 -0.029940
7.04925 1152 -0.8083 -0.023815
7.05099 1154 -0.8010 -0.023579
7.05359 1157 -0.9430 -0.027722
7.05618 1160 -0.9026 -0.026501
7.05790 1162 -0.9224 -0.027060
7.06048 1165 -0.8991 -0.026343
7.06219 1167 -1.0397 -0.030434
7.06476 1170 -1.0759 -0.031453
7.06732 1173 -0.8758 -0.025570
7.06902 1175 -0.7727 -0.022542
7.07157 1178 -0.7089 -0.020655
7.07412 1181 -0.7197 -0.020943
7.07581 1183 -0.7114 -0.020684
7.07834 1186 -0.4098 -0.011899
7.08087 1189 -0.2231 -0.006470
7.08255 1191 -0.2536 -0.007350
7.08506 1194 -0.5681 -0.016439
7.08757 1197 -0.8969 -0.025923
7.08924 1199 -0.8944 -0.025831
7.09174 1202 -0.9257 -0.026700
7.09423 1205 -0.9675 -0.027870
7.09589 1207 -1.0336 -0.029752
7.09838 1210 -1.1751 -0.033781
7.10085 1213 -1.0940 -0.031412
7.10332 1216 -0.9734 -0.027915
7.10497 1218 -1.0670 -0.030573
7.10743 1221 -1.1897 -0.034046
7.10988 1224 -1.0641 -0.030415
7.11233 1227 -0.9981 -0.028494
7.11396 1229 -1.0956 -0.031252
7.11639 1232 -1.3226 -0.037682
7.11883 1235 -1.4588 -0.041511
7.12125 1238 -1.1142 -0.031668
7.12367 1241 -0.8778 -0.024917
7.12528 1243 -0.8227 -0.023336
7.12769 1246 -0.9672 -0.027401
7.13010 1249 -0.9682 -0.027396
7.13250 1252 -0.7471 -0.021113
7.13489 1255 -0.6003 -0.016946
7.13648 1257 -0.6782 -0.019129
7.13887 1260 -0.9956 -0.028049
7.14125 1263 -0.9593 -0.026994
7.14362 1266 -0.6959 -0.019559
7.14598 1269 -0.6061 -0.017014
7.14835 1272 -0.5776 -0.016196
7.14992 1274 -0.5925 -0.016599
7.15227 1277 -0.3917 -0.010961
7.15462 1280 -0.3042 -0.008503
7.15696 1283 -0.2470 -0.006895
7.15929 1286 -0.3958 -0.011036
7.16162 1289 -0.1597 -0.004448
7.16395 1292 0.1383 0.003848
7.16627 1295 0.2992 0.008314
7.16858 1298 0.1686 0.004679
7.17089 1301 0.1766 0.004896
7.17242 1303 0.3272 0.009065
7.17472 1306 0.5708 0.015796
7.17702 1309 0.5008 0.013841
7.17931 1312 0.1504 0.004153
7.18159 1315 0.0037 0.000103
7.18387 1318 0.0772 0.002126
7.18614 1321 0.1062 0.002921
7.18841 1324 0.1895 0.005208
7.19068 1327 0.2349 0.006448
7.19293 1330 0.4014 0.011007
7.19519 1333 0.3808 0.010431
7.19744 1336 0.2835 0.007756
7.19968 1339 0.1415 0.003867
7.20192 1342 0.1939 0.005293
7.20415 1345 0.1079 0.002942
7.20638 1348 -0.2128 -0.005797
7.20860 1351 -0.3866 -0.010517
7.21082 1354 -0.2203 -0.005986
7.21303 1357 0.1835 0.004982
7.21524 1360 0.2720 0.007376
7.21744 1363 0.0647 0.001753
7.22037 1367 -0.0482 -0.001303
7.22257 1370 0.0718 0.001939
7.22475 1373 0.0485 0.001309
7.22694 1376 -0.1275 -0.003438
7.22911 1379 -0.2564 -0.006904
7.23129 1382 -0.1174 -0.003158
7.23346 1385 -0.0897 -0.002409
7.23562 1388 -0.1108 -0.002975
7.23778 1391 -0.0685 -0.001836
7.23993 1394 0.2089 0.005596
7.24280 1398 0.2687 0.007186
7.24494 1401 0.0237 0.000632
7.24708 1404 -0.2706 -0.007221
7.24922 1407 -0.1553 -0.004141
7.25134 1410 0.0863 0.002299
7.25347 1413 0.0226 0.000602
7.25630 1417 -0.2857 -0.007590
7.25841 1420 -0.1622 -0.004305
7.26052 1423 -0.1451 -0.003846
7.26263 1426 -0.1872 -0.004956
7.26473 1429 -0.3981 -0.010532
7.26753 1433 -0.4704 -0.012426
7.26962 1436 -0.5209 -0.013746
7.27170 1439 -0.5394 -0.014219
7.27379 1442 -0.5810 -0.015301
7.27656 1446 -0.3956 -0.010404
7.27863 1449 -0.3988 -0.010477
7.28070 1452 -0.6373 -0.016725
7.28276 1455 -1.0116 -0.026520
7.28551 1459 -1.0250 -0.026835
7.28756 1462 -1.0977 -0.028709
7.28961 1465 -1.4232 -0.037183
7.29234 1469 -1.7088 -0.044585
7.29438 1472 -1.5516 -0.040443
7.29641 1475 -1.3986 -0.036416
7.29845 1478 -1.4567 -0.037891
7.30115 1482 -1.8164 -0.047183
7.30317 1485 -1.9533 -0.050689
7.30519 1488 -2.0022 -0.051906
7.30787 1492 -2.2351 -0.057863
7.30988 1495 -2.3733 -0.061380
7.31255 1499 -2.1386 -0.055236
7.31455 1502 -2.1865 -0.056418
7.31655 1505 -2.2206 -0.057241
7.31920 1509 -2.2943 -0.059062
7.32119 1512 -2.0188 -0.051917
7.32383 1516 -2.0458 -0.052542
7.32581 1519 -2.3613 -0.060585
7.32778 1522 -2.5292 -0.064829
7.33041 1526 -2.1724 -0.055612
7.33237 1529 -2.0428 -0.052243
7.33498 1533 -2.2758 -0.058126
7.33694 1536 -2.1981 -0.056085
7.33954 1540 -1.8437 -0.046983
7.34148 1543 -1.7310 -0.044067
7.34407 1547 -1.7805 -0.045269
7.34601 1550 -1.6627 -0.042234
7.34859 1554 -1.5244 -0.038671
7.35052 1557 -1.4991 -0.037991
