logY Y Sw sqrtY_times_Sw
6.90675 999 0.001528425599 0.048309
6.93049 1023 0.001716589416 0.054904
6.95368 1047 0.002502557279 0.080976
6.97635 1071 0.003214392212 0.105195
6.99942 1096 0.002672569028 0.088478
7.02287 1122 0.003203804990 0.107316
7.04578 1148 0.002475666973 0.083881
7.06902 1175 0.001526604878 0.052329
7.09174 1202 0.001721123678 0.059671
7.11477 1230 0.001602497498 0.056202
7.13807 1259 0.001525081305 0.054114
7.16162 1289 0.001320364717 0.047405
7.18463 1319 0.0007002914835 0.025433
7.20712 1349 -0.001039387743 -0.038175
7.23056 1381 -0.002043535630 -0.075941
7.25347 1413 -0.002046702516 -0.076935
7.27656 1446 -0.001399387883 -0.053214
7.29980 1480 -0.0001861467612 -0.007161
7.32317 1515 0.001272389248 0.049525
7.34601 1550 0.002078681467 0.081838
7.36897 1586 0.001018723166 0.040570
7.39203 1623 -0.0001027464377 -0.004139
7.41518 1661 -0.001077137188 -0.043899
7.43838 1700 -0.001074240069 -0.044292
7.46164 1740 -0.001182708128 -0.049335
7.48437 1780 -0.001570381152 -0.066254
7.50769 1822 -0.001112166232 -0.047473
7.53048 1864 -0.0006972281457 -0.030102
7.55381 1908 -0.001817362842 -0.079384
7.57712 1953 -0.002067841681 -0.091384
7.59990 1998 -0.001664561366 -0.074404
7.62315 2045 -0.001535315237 -0.069430
7.64635 2093 -0.001937311089 -0.088631
7.66950 2142 -0.002289400824 -0.105957
7.69257 2192 -0.001218691644 -0.057058
7.71557 2243 -0.0005896736423 -0.027927
7.73849 2295 -0.0001537418218 -0.007365
7.76174 2349 -0.0008001038764 -0.038778
7.78489 2404 -0.001812999113 -0.088892
7.80792 2460 -0.002000073690 -0.099200
7.83082 2517 -0.001324805036 -0.066465
7.85399 2576 0.00005894120461 0.002992
7.87702 2636 0.0009068336527 0.046559
7.90027 2698 0.001494591855 0.077633
7.92335 2761 0.001533028745 0.080553
7.94626 2825 0.0008009188757 0.042569
7.96936 2891 0.0001329793101 0.007150
7.99261 2959 0.0002037433597 0.011083
8.01566 3028 0.0004818463771 0.026515
8.03883 3099 0.0009152102844 0.050949
8.06180 3171 0.001789185653 0.100752
8.08487 3245 0.002511563360 0.143071
8.10802 3321 0.003442375272 0.198378
8.13094 3398 0.003292929124 0.191953
8.15421 3478 0.002122787657 0.125190
8.17723 3559 0.001430365063 0.085332
8.20029 3642 0.0003454344158 0.020847
8.22336 3727 -0.0004347173716 -0.026539
8.24643 3814 -0.0003524127250 -0.021764
8.26950 3903 -0.0004737355796 -0.029596
8.29255 3994 0.00001130916967 0.000715
8.31581 4088 0.001596722670 0.102090
8.33878 4183 0.001833064855 0.118556
8.36194 4281 0.001017031539 0.066544
8.38503 4381 -0.0002267598120 -0.015009
8.40805 4483 -0.0008656459140 -0.057960
8.43120 4588 -0.0005412770900 -0.036663
8.45425 4695 -0.0005327153604 -0.036502
8.47741 4805 -0.0006443561553 -0.044666
8.50045 4917 -0.0006819367266 -0.047818
8.52357 5032 -0.0001203745130 -0.008539
8.54656 5149 0.0002210823076 0.015864
8.56960 5269 0.0001652513234 0.011995
8.59267 5392 -0.0004421760769 -0.032469
8.61577 5518 -0.0007319953660 -0.054375
8.63888 5647 -0.0006807411374 -0.051155
8.66199 5779 -0.0002056423219 -0.015633
8.68508 5914 -0.0001692368331 -0.013015
8.70814 6052 -0.0002139038267 -0.016641
8.73134 6194 -0.0002687763766 -0.021153
8.75432 6338 -0.0003654852941 -0.029097
8.77740 6486 -0.0002943625695 -0.023707
8.80057 6638 -0.0004317013610 -0.035172
8.82365 6793 -0.0003115521469 -0.025678
8.84664 6951 -0.0003919231086 -0.032676
8.86982 7114 -0.0003798830118 -0.032041
8.89289 7280 -0.0005316840956 -0.045365
8.91597 7450 -0.0007205651817 -0.062194
8.93906 7624 -0.0007596643616 -0.066330
8.96214 7802 -0.0007158996698 -0.063235
8.98519 7984 -0.0007265166098 -0.064917
9.00835 8171 -0.0008002551363 -0.072338
9.03133 8361 -0.0007294370769 -0.066699
9.05450 8557 -0.0009571194147 -0.088537
9.07761 8757 -0.0006476183643 -0.060603
9.10064 8961 -0.00002957303310 -0.002799
9.12369 9170 0.0006514975340 0.062387
9.14676 9384 0.0007987532778 0.077376
9.16993 9604 0.0003114575814 0.030523
9.19299 9828 0.0002306901063 0.022870
9.21602 10057 0.0002847824885 0.028559
