logY Y P PoverSqrtY
6.90675 999 0.7648 0.024199
6.90975 1002 0.7819 0.024700
6.91175 1004 1.0956 0.034577
6.91374 1006 1.0513 0.033145
6.91672 1009 0.9499 0.029906
6.91870 1011 0.5335 0.016779
6.92067 1013 0.7783 0.024453
6.92264 1015 0.6650 0.020872
6.92560 1018 0.4789 0.015010
6.92756 1020 0.0310 0.000972
6.92952 1022 0.2369 0.007410
6.93245 1025 0.1326 0.004143
6.93440 1027 0.0767 0.002392
6.93634 1029 -0.3374 -0.010519
6.93828 1031 0.0289 0.000900
6.94119 1034 0.1122 0.003489
6.94312 1036 0.1635 0.005081
6.94505 1038 -0.1432 -0.004446
6.94794 1041 -0.1498 -0.004642
6.94986 1043 0.1847 0.005720
6.95273 1046 0.1401 0.004332
6.95464 1048 0.1194 0.003687
6.95655 1050 -0.2195 -0.006775
6.95940 1053 -0.2741 -0.008448
6.96130 1055 -0.0081 -0.000251
6.96319 1057 -0.0601 -0.001850
6.96602 1060 -0.1244 -0.003820
6.96791 1062 -0.5315 -0.016309
6.97073 1065 -0.6885 -0.021098
6.97261 1067 -0.4167 -0.012756
6.97448 1069 -0.4795 -0.014666
6.97728 1072 -0.5850 -0.017869
6.97915 1074 -1.0197 -0.031114
6.98193 1077 -1.1062 -0.033708
6.98379 1079 -0.8615 -0.026228
6.98564 1081 -0.8901 -0.027071
6.98841 1084 -0.8181 -0.024847
6.99026 1086 -1.0891 -0.033050
6.99302 1089 -0.8417 -0.025507
6.99485 1091 -0.3744 -0.011335
6.99760 1094 -0.1574 -0.004760
6.99942 1096 -0.0229 -0.000692
7.00216 1099 0.1324 0.003995
7.00397 1101 -0.1283 -0.003865
7.00670 1104 -0.0657 -0.001978
7.00851 1106 0.3195 0.009608
7.01121 1109 0.3548 0.010655
7.01302 1111 0.3539 0.010617
7.01571 1114 0.3192 0.009563
7.01751 1116 -0.0612 -0.001831
7.02019 1119 -0.1672 -0.004999
7.02198 1121 0.1445 0.004316
7.02465 1124 0.1072 0.003198
7.02643 1126 0.0652 0.001944
7.02909 1129 -0.0137 -0.000409
7.03086 1131 -0.3901 -0.011599
7.03351 1134 -0.5010 -0.014878
7.03527 1136 -0.2725 -0.008085
7.03791 1139 -0.3422 -0.010140
7.03966 1141 -0.3750 -0.011101
7.04229 1144 -0.3607 -0.010665
7.04491 1147 -0.1754 -0.005180
7.04665 1149 -0.4066 -0.011996
7.04925 1152 -0.2998 -0.008833
7.05099 1154 0.0738 0.002172
7.05359 1157 0.1032 0.003033
7.05618 1160 0.1590 0.004667
7.05790 1162 0.1900 0.005575
7.06048 1165 0.1902 0.005574
7.06219 1167 -0.1739 -0.005090
7.06476 1170 -0.1250 -0.003654
7.06732 1173 -0.1071 -0.003127
7.06902 1175 0.2072 0.006045
7.07157 1178 0.1323 0.003855
7.07412 1181 0.0202 0.000589
7.07581 1183 -0.0792 -0.002304
7.07834 1186 -0.2727 -0.007917
7.08087 1189 -0.4940 -0.014326
7.08255 1191 -0.9746 -0.028240
7.08506 1194 -1.2420 -0.035942
7.08757 1197 -1.2948 -0.037424
7.08924 1199 -1.0153 -0.029321
7.09174 1202 -1.0090 -0.029104
7.09423 1205 -0.9311 -0.026822
7.09589 1207 -0.8497 -0.024457
7.09838 1210 -0.6782 -0.019496
7.10085 1213 -0.4912 -0.014104
7.10332 1216 -0.3582 -0.010273
7.10497 1218 -0.6316 -0.018098
7.10743 1221 -0.5267 -0.015072
7.10988 1224 -0.4774 -0.013645
7.11233 1227 -0.4838 -0.013812
7.11396 1229 -0.1818 -0.005187
7.11639 1232 -0.1949 -0.005554
7.11883 1235 -0.2128 -0.006054
7.12125 1238 -0.2808 -0.007982
7.12367 1241 -0.3437 -0.009756
7.12528 1243 -0.3962 -0.011237
7.12769 1246 -0.5213 -0.014770
7.13010 1249 -0.7022 -0.019869
7.13250 1252 -0.8322 -0.023518
7.13489 1255 -0.8046 -0.022713
7.13648 1257 -1.1506 -0.032452
7.13887 1260 -0.9865 -0.027790
7.14125 1263 -0.7104 -0.019988
7.14362 1266 -0.4286 -0.012047
7.14598 1269 -0.2026 -0.005687
7.14835 1272 -0.0323 -0.000905
7.14992 1274 0.3837 0.010750
7.15227 1277 0.4681 0.013099
7.15462 1280 0.5204 0.014546
7.15696 1283 0.5683 0.015867
7.15929 1286 0.5812 0.016208
7.16162 1289 0.5429 0.015122
7.16395 1292 0.4512 0.012551
7.16627 1295 0.3837 0.010663
7.16858 1298 0.3263 0.009058
7.17089 1301 0.2261 0.006269
7.17242 1303 0.1284 0.003557
7.17472 1306 -0.0601 -0.001662
7.17702 1309 -0.2285 -0.006315
7.17931 1312 -0.3192 -0.008812
7.18159 1315 -0.3629 -0.010009
7.18387 1318 -0.2172 -0.005982
7.18614 1321 -0.0470 -0.001294
7.18841 1324 0.0674 0.001852
7.19068 1327 0.1311 0.003599
7.19293 1330 0.1724 0.004727
7.19519 1333 0.2123 0.005815
7.19744 1336 0.2119 0.005798
7.19968 1339 0.1659 0.004533
7.20192 1342 0.0842 0.002298
7.20415 1345 -0.0157 -0.000428
7.20638 1348 -0.0962 -0.002620
7.20860 1351 -0.1698 -0.004620
7.21082 1354 -0.1370 -0.003722
7.21303 1357 -0.0857 -0.002326
7.21524 1360 -0.0839 -0.002275
7.21744 1363 -0.1253 -0.003394
7.22037 1367 -0.1337 -0.003616
7.22257 1370 -0.0938 -0.002533
7.22475 1373 0.0294 0.000794
7.22694 1376 0.1722 0.004642
7.22911 1379 0.2636 0.007099
7.23129 1382 0.3795 0.010208
7.23346 1385 0.4797 0.012890
7.23562 1388 0.5243 0.014072
7.23778 1391 0.5335 0.014304
7.23993 1394 0.5178 0.013869
7.24280 1398 0.1453 0.003886
7.24494 1401 0.0646 0.001726
7.24708 1404 -0.0479 -0.001280
7.24922 1407 -0.0960 -0.002560
7.25134 1410 -0.1878 -0.005003
7.25347 1413 -0.3354 -0.008921
7.25630 1417 -0.2775 -0.007373
7.25841 1420 -0.5491 -0.014573
7.26052 1423 -0.7836 -0.020773
7.26263 1426 -0.8578 -0.022715
7.26473 1429 -0.8600 -0.022751
7.26753 1433 -0.7712 -0.020372
7.26962 1436 -0.7613 -0.020091
7.27170 1439 -0.6894 -0.018174
7.27379 1442 -0.5754 -0.015151
7.27656 1446 -0.7778 -0.020454
7.27863 1449 -0.6236 -0.016382
7.28070 1452 -0.5121 -0.013440
7.28276 1455 -0.4563 -0.011963
7.28551 1459 -0.1352 -0.003541
7.28756 1462 -0.1791 -0.004683
7.28961 1465 -0.2146 -0.005607
7.29234 1469 -0.2596 -0.006774
7.29438 1472 -0.2494 -0.006499
7.29641 1475 -0.2703 -0.007037
7.29845 1478 -0.3407 -0.008863
7.30115 1482 -0.6505 -0.016898
7.30317 1485 -0.6339 -0.016450
7.30519 1488 -0.4535 -0.011757
7.30787 1492 0.1025 0.002654
7.30988 1495 0.3594 0.009296
7.31255 1499 0.6181 0.015964
7.31455 1502 0.7491 0.019329
7.31655 1505 0.8244 0.021251
7.31920 1509 0.5049 0.012998
7.32119 1512 0.4643 0.011940
7.32383 1516 0.6614 0.016988
7.32581 1519 0.5142 0.013193
7.32778 1522 0.3304 0.008469
7.33041 1526 0.0063 0.000162
7.33237 1529 -0.2821 -0.007215
7.33498 1533 -0.9660 -0.024671
7.33694 1536 -1.2374 -0.031573
7.33954 1540 -0.9144 -0.023301
7.34148 1543 -0.8370 -0.021308
7.34407 1547 -0.6171 -0.015690
7.34601 1550 -0.4981 -0.012652
7.34859 1554 -0.7594 -0.019265
7.35052 1557 -0.6483 -0.016430
7.35308 1561 -0.2451 -0.006204
7.35500 1564 -0.2577 -0.006516
7.35756 1568 -0.3611 -0.009119
