logY Y Sw sqrtY_times_Sw
6.90675 999 0.00005067770733 0.001602
6.93049 1023 -0.001142743773 -0.036550
6.95368 1047 -0.001499219617 -0.048511
6.97635 1071 -0.0006283489135 -0.020563
6.99942 1096 0.001403803097 0.046474
7.02287 1122 0.001857779716 0.062229
7.04578 1148 0.0005680528791 0.019247
7.06902 1175 -0.0002255779125 -0.007732
7.09174 1202 0.0004958322558 0.017190
7.11477 1230 0.001888256980 0.066224
7.13807 1259 0.002041375903 0.072433
7.16162 1289 -0.0004998772651 -0.017947
7.18463 1319 -0.0005090651062 -0.018488
7.20712 1349 0.001194079487 0.043857
7.23056 1381 0.002383871126 0.088589
7.25347 1413 0.002974842002 0.111824
7.27656 1446 0.003927109433 0.149333
7.29980 1480 0.004349432179 0.167326
7.32317 1515 0.003170365869 0.123400
7.34601 1550 0.0007836181334 0.030851
7.36897 1586 -0.0004210020735 -0.016766
7.39203 1623 -0.0004350676970 -0.017527
7.41518 1661 0.0001761843353 0.007180
7.43838 1700 0.00002321129901 0.000957
7.46164 1740 0.0004077395444 0.017008
7.48437 1780 0.0004802513061 0.020262
7.50769 1822 -0.0007591257180 -0.032403
7.53048 1864 -0.001321225793 -0.057043
7.55381 1908 0.0005376647134 0.023486
7.57712 1953 0.001295844819 0.057267
7.59990 1998 0.001273107444 0.056907
7.62315 2045 0.001280074371 0.057887
7.64635 2093 0.0003261532213 0.014921
7.66950 2142 -0.0004248815884 -0.019664
7.69257 2192 -0.0009329651694 -0.043680
7.71557 2243 -0.001372974327 -0.065025
7.73849 2295 -0.001657164020 -0.079388
7.76174 2349 -0.0008822285569 -0.042759
7.78489 2404 0.0001091094958 0.005350
7.80792 2460 0.0009694308312 0.048082
7.83082 2517 0.0008488472276 0.042586
7.85399 2576 0.001985850653 0.100790
7.87702 2636 0.002443712611 0.125465
7.90027 2698 0.002724784474 0.141532
7.92335 2761 0.003038616361 0.159665
7.94626 2825 0.001415761288 0.075249
7.96936 2891 -0.0009889390129 -0.053173
7.99261 2959 -0.002072505475 -0.112737
8.01566 3028 -0.001842865509 -0.101408
8.03883 3099 -0.001657911345 -0.092294
8.06180 3171 -0.001939488295 -0.109216
8.08487 3245 -0.002069010146 -0.117861
8.10802 3321 -0.001826263574 -0.105244
8.13094 3398 -0.001550920939 -0.090407
8.15421 3478 -0.001185962915 -0.069942
8.17723 3559 -0.0004872694621 -0.029069
8.20029 3642 0.00004096722761 0.002472
8.22336 3727 0.002051194217 0.125224
8.24643 3814 0.002188528774 0.135158
8.26950 3903 0.001167267831 0.072924
8.29255 3994 0.0004502772423 0.028457
8.31581 4088 -0.0008711376729 -0.055698
8.33878 4183 -0.001829689932 -0.118337
8.36194 4281 -0.001801245972 -0.117854
8.38503 4381 -0.0009434353500 -0.062445
8.40805 4483 0.0003340659536 0.022367
8.43120 4588 0.0007322311133 0.049598
8.45425 4695 0.0007315853913 0.050128
8.47741 4805 0.0004075238442 0.028249
8.50045 4917 0.0004780305403 0.033520
8.52357 5032 0.001074880317 0.076248
8.54656 5149 0.001522299319 0.109235
8.56960 5269 0.001210486896 0.087867
8.59267 5392 0.001112947068 0.081724
8.61577 5518 0.0006733924699 0.050022
8.63888 5647 0.0008128191880 0.061081
8.66199 5779 0.0002092842541 0.015910
8.68508 5914 0.000001729459227 0.000133
8.70814 6052 -0.0004335347311 -0.033727
8.73134 6194 -0.0009015529525 -0.070954
8.75432 6338 -0.001160977698 -0.092427
8.77740 6486 -0.0007456713150 -0.060053
8.80057 6638 0.0002426454506 0.019769
8.82365 6793 0.001588352135 0.130911
8.84664 6951 0.001907289525 0.159016
8.86982 7114 0.001655734766 0.139652
8.89289 7280 0.001531180038 0.130645
8.91597 7450 0.001010984381 0.087261
8.93906 7624 0.0006691484471 0.058427
8.96214 7802 0.0004707896383 0.041584
8.98519 7984 -0.00008231993902 -0.007356
9.00835 8171 -0.0002030261178 -0.018352
9.03133 8361 -0.0003586403499 -0.032794
9.05450 8557 -0.0008085819087 -0.074797
9.07761 8757 -0.001346436136 -0.125998
9.10064 8961 -0.001025494953 -0.097076
9.12369 9170 -0.0007303444217 -0.069938
9.14676 9384 -0.0006609520173 -0.064027
9.16993 9604 -0.0002760952486 -0.027057
9.19299 9828 0.0003247281813 0.032192
9.21602 10057 0.0002848564456 0.028567
9.23912 10292 3.791867609e-7 0.000038
9.26227 10533 -0.0001019336456 -0.010461
9.28536 10779 -0.0002388053635 -0.024793
9.30837 11030 -0.0003497321304 -0.036730
9.33150 11288 -0.0005539102611 -0.058850
9.35453 11551 -0.0009710124786 -0.104360
9.37763 11821 -0.0009534483625 -0.103663
9.40071 12097 -0.0009657016801 -0.106214
9.42384 12380 -0.0005667351579 -0.063058
9.44691 12669 -0.0003320852611 -0.037378
9.47001 12965 0.000008763749042 0.000998
9.49311 13268 0.0003591019436 0.041364
9.51613 13577 0.0004987222286 0.058111
9.53921 13894 0.0006302287578 0.074287
9.56233 14219 0.0006568743221 0.078328
9.58541 14551 0.0005912080015 0.071316
9.60851 14891 0.0005389156037 0.065763
9.63161 15239 0.0005813952145 0.071771
9.65464 15594 0.0003266544937 0.040791
9.67778 15959 -0.0002928380147 -0.036994
9.70082 16331 -0.0006135151633 -0.078403
9.72394 16713 -0.0003896625950 -0.050375
9.74701 17103 0.00007798752156 0.010199
9.77007 17502 0.0004670772981 0.061792
9.79317 17911 0.0004731809203 0.063327
9.81624 18329 0.0002285374622 0.030940
9.83932 18757 0.0002361502270 0.032342
9.86241 19195 0.0001466172183 0.020313
9.88553 19644 0.00008082336124 0.011328
9.90857 20102 0.0002654408274 0.037635
9.93169 20572 0.0003948260958 0.056630
9.95475 21052 0.0005156951020 0.074824
9.97785 21544 0.0005286032522 0.077588
10.00093 22047 0.0001820192927 0.027027
10.02402 22562 -0.00006064853153 -0.009110
10.04711 23089 -0.0001718066860 -0.026106
10.07019 23628 -0.0002428401503 -0.037328
10.09328 24180 -0.00009183203611 -0.014280
10.11634 24744 -0.000008889940365 -0.001398
10.13943 25322 0.0001537567062 0.024467
10.16250 25913 0.00006270701583 0.010094
10.18562 26519 0.0002381016934 0.038774
10.20869 27138 0.0006205559465 0.102228
10.23178 27772 0.0004824084426 0.080393
10.25485 28420 0.0001466080387 0.024716
10.27794 29084 -0.00001672766883 -0.002853
10.30102 29763 -0.0001784748495 -0.030790
10.32410 30458 -0.0001453517455 -0.025367
10.34718 31169 -0.0001058459975 -0.018687
10.37027 31897 -0.0002399913740 -0.042862
10.39336 32642 -0.00004917625422 -0.008885
10.41643 33404 -0.00005641573823 -0.010311
10.43951 34184 -0.0002307785669 -0.042668
10.46262 34983 -0.0003224461191 -0.060309
10.48570 35800 -0.0003115749167 -0.058953
10.50879 36636 -0.00009604118411 -0.018383
10.53186 37491 0.00001452426872 0.002812
10.55495 38367 -0.00004662615543 -0.009133
10.57804 39263 -0.0002072500136 -0.041066
10.60112 40180 -0.0001831330186 -0.036709
10.62420 41118 -0.0004571521121 -0.092699
10.64728 42078 -0.0005012785078 -0.102827
10.67037 43061 -0.0002046930862 -0.042476
10.69344 44066 -0.0002823007007 -0.059260
10.71653 45095 -0.0003142655837 -0.066736
10.73961 46148 -0.0002275292262 -0.048878
10.76270 47226 -0.00001772144478 -0.003851
10.78579 48329 0.00002802558828 0.006161
10.80886 49457 -0.00001132490733 -0.002519
10.83194 50612 0.00002446312546 0.005503
10.85503 51794 0.00003574916437 0.008136
10.87812 53004 0.00008259494260 0.019016
10.90121 54242 0.0002037253169 0.047447
10.92428 55508 0.0002019854084 0.047588
10.94736 56804 0.0002342633772 0.055833
10.97045 58131 0.00003168516605 0.007639
10.99353 59488 0.0002066271651 0.050397
11.01663 60878 0.0005022909852 0.123933
11.03970 62299 0.0004926247812 0.122958
11.06279 63754 0.0003883496322 0.098057
11.08587 65243 0.0004139724155 0.105740
11.10895 66766 0.0003731083052 0.096408
11.13205 68326 0.0001292508944 0.033785
11.15512 69921 0.0001055793444 0.027918
11.17821 71554 0.00005263091006 0.014079
11.20129 73225 0.00001589015371 0.004300
11.22438 74935 -0.000002939073792 -0.000805
11.24746 76685 -0.0001844761069 -0.051085
11.27054 78475 -0.0001660491580 -0.046516
11.29362 80308 -0.0002034393246 -0.057652
11.31670 82183 -0.0002083158851 -0.059719
11.33980 84103 -0.0001036610777 -0.030062
11.36288 86067 -0.00004980150797 -0.014610
11.38596 88076 0.00001417522602 0.004207
11.40904 90133 0.0001497201076 0.044949
11.43213 92238 0.0002022669492 0.061430
11.45521 94392 0.0002068937191 0.063565
11.47829 96596 0.0001173896817 0.036485
11.50138 98852 0.00001802057326 0.005666
11.52446 101160 -0.00008777708715 -0.027918
11.54755 103523 -0.0001197632629 -0.038534
11.57063 105940 -0.0001065429034 -0.034678
11.59371 108414 -0.00003184683832 -0.010486
11.61680 110946 -0.00006846442919 -0.022805
11.63988 113537 -0.0001476897178 -0.049764
11.66296 116188 -0.0001572525306 -0.053602
