logY Y P PoverSqrtY
6.90675 999 0.4740 0.014996
6.90975 1002 0.5370 0.016963
6.91175 1004 0.5439 0.017166
6.91374 1006 0.5108 0.016103
6.91672 1009 0.5177 0.016298
6.91870 1011 0.4365 0.013727
6.92067 1013 0.2901 0.009115
6.92264 1015 0.2788 0.008750
6.92560 1018 0.1251 0.003922
6.92756 1020 0.0004 0.000012
6.92952 1022 -0.0343 -0.001074
6.93245 1025 -0.0616 -0.001923
6.93440 1027 0.0009 0.000029
6.93634 1029 0.1523 0.004748
6.93828 1031 0.1339 0.004171
6.94119 1034 0.1233 0.003833
6.94312 1036 0.1758 0.005461
6.94505 1038 0.0150 0.000465
6.94794 1041 -0.1298 -0.004022
6.94986 1043 -0.2056 -0.006366
6.95273 1046 -0.3762 -0.011631
6.95464 1048 -0.3978 -0.012289
6.95655 1050 -0.2466 -0.007609
6.95940 1053 -0.2642 -0.008143
6.96130 1055 -0.3418 -0.010523
6.96319 1057 -0.3434 -0.010561
6.96602 1060 -0.5906 -0.018141
6.96791 1062 -0.8015 -0.024595
6.97073 1065 -0.9702 -0.029731
6.97261 1067 -1.1544 -0.035340
6.97448 1069 -1.3569 -0.041502
6.97728 1072 -1.2644 -0.038618
6.97915 1074 -1.1370 -0.034694
6.98193 1077 -0.8580 -0.026144
6.98379 1079 -0.7516 -0.022882
6.98564 1081 -0.6944 -0.021121
6.98841 1084 -0.5547 -0.016848
6.99026 1086 -0.4942 -0.014998
6.99302 1089 -0.5081 -0.015397
6.99485 1091 -0.5544 -0.016784
6.99760 1094 -0.6402 -0.019354
6.99942 1096 -0.5328 -0.016095
7.00216 1099 -0.4743 -0.014307
7.00397 1101 -0.6090 -0.018354
7.00670 1104 -0.5809 -0.017483
7.00851 1106 -0.4613 -0.013871
7.01121 1109 -0.5075 -0.015238
7.01302 1111 -0.6021 -0.018065
7.01571 1114 -0.5610 -0.016808
7.01751 1116 -0.5156 -0.015434
7.02019 1119 -0.3185 -0.009521
7.02198 1121 -0.2344 -0.007001
7.02465 1124 -0.1722 -0.005138
7.02643 1126 -0.1056 -0.003146
7.02909 1129 -0.0979 -0.002914
7.03086 1131 -0.0351 -0.001042
7.03351 1134 0.1562 0.004637
7.03527 1136 0.1453 0.004310
7.03791 1139 0.2317 0.006866
7.03966 1141 0.4004 0.011854
7.04229 1144 0.4850 0.014340
7.04491 1147 0.5904 0.017433
7.04665 1149 0.5975 0.017628
7.04925 1152 0.4819 0.014200
7.05099 1154 0.4500 0.013247
7.05359 1157 0.2551 0.007500
7.05618 1160 0.0513 0.001506
7.05790 1162 0.1065 0.003124
7.06048 1165 0.1076 0.003153
7.06219 1167 0.0724 0.002119
7.06476 1170 0.1395 0.004077
7.06732 1173 0.0506 0.001476
7.06902 1175 0.0121 0.000354
7.07157 1178 -0.2400 -0.006993
7.07412 1181 -0.4985 -0.014505
7.07581 1183 -0.6103 -0.017743
7.07834 1186 -0.8700 -0.025262
7.08087 1189 -0.8530 -0.024738
7.08255 1191 -0.8136 -0.023576
7.08506 1194 -0.7497 -0.021697
7.08757 1197 -0.6441 -0.018616
7.08924 1199 -0.7172 -0.020714
7.09174 1202 -0.7511 -0.021664
7.09423 1205 -0.7823 -0.022538
7.09589 1207 -0.8857 -0.025492
7.09838 1210 -0.9585 -0.027555
7.10085 1213 -0.9569 -0.027475
7.10332 1216 -1.0012 -0.028711
7.10497 1218 -0.9724 -0.027862
7.10743 1221 -1.0215 -0.029234
7.10988 1224 -1.0377 -0.029659
7.11233 1227 -1.2156 -0.034703
7.11396 1229 -1.2805 -0.036525
7.11639 1232 -1.2883 -0.036705
7.11883 1235 -1.2925 -0.036779
7.12125 1238 -1.2175 -0.034604
7.12367 1241 -1.3389 -0.038008
7.12528 1243 -1.3509 -0.038318
7.12769 1246 -1.4882 -0.042161
7.13010 1249 -1.6084 -0.045510
7.13250 1252 -1.6554 -0.046784
7.13489 1255 -1.6993 -0.047967
7.13648 1257 -1.5893 -0.044826
7.13887 1260 -1.4722 -0.041475
7.14125 1263 -1.4879 -0.041868
7.14362 1266 -1.5503 -0.043571
7.14598 1269 -1.7663 -0.049582
7.14835 1272 -1.9452 -0.054541
7.14992 1274 -2.0495 -0.057421
7.15227 1277 -2.2257 -0.062285
7.15462 1280 -2.1057 -0.058857
7.15696 1283 -2.0532 -0.057322
7.15929 1286 -1.9651 -0.054798
7.16162 1289 -1.8461 -0.051420
7.16395 1292 -1.8869 -0.052494
7.16627 1295 -1.9356 -0.053786
7.16858 1298 -2.1365 -0.059302
7.17089 1301 -2.2135 -0.061367
7.17242 1303 -2.2523 -0.062396
7.17472 1306 -2.3024 -0.063710
7.17702 1309 -2.1902 -0.060537
7.17931 1312 -2.1522 -0.059416
7.18159 1315 -2.1154 -0.058335
7.18387 1318 -2.1760 -0.059939
7.18614 1321 -2.2007 -0.060548
7.18841 1324 -2.1390 -0.058786
7.19068 1327 -2.1274 -0.058400
7.19293 1330 -1.9699 -0.054016
