logY Y Sw sqrtY_times_Sw
6.90675 999 -0.002123007903 -0.067102
6.93049 1023 -0.002880097278 -0.092118
6.95368 1047 -0.003153487758 -0.102039
6.97635 1071 -0.0008899167707 -0.029124
6.99942 1096 0.002425724940 0.080306
7.02287 1122 0.003955403003 0.132491
7.04578 1148 0.003905535703 0.132328
7.06902 1175 0.0009831862938 0.033702
7.09174 1202 -0.001491125623 -0.051697
7.11477 1230 -0.002407059026 -0.084419
7.13807 1259 -0.002344525521 -0.083189
7.16162 1289 -0.001165459549 -0.041843
7.18463 1319 0.0008286846742 0.030096
7.20712 1349 0.001708882227 0.062765
7.23056 1381 0.0007863499339 0.029222
7.25347 1413 -0.0006265937559 -0.023554
7.27656 1446 -0.002100827123 -0.079887
7.29980 1480 -0.001452803649 -0.055890
7.32317 1515 0.0006031290324 0.023476
7.34601 1550 0.001063222788 0.041859
7.36897 1586 0.001537062744 0.061213
7.39203 1623 0.002232513998 0.089940
7.41518 1661 0.002522128300 0.102790
7.43838 1700 0.001720241671 0.070927
7.46164 1740 -0.0004169605348 -0.017393
7.48437 1780 -0.002432483977 -0.102627
7.50769 1822 -0.003777156120 -0.161228
7.53048 1864 -0.003875590011 -0.167325
7.55381 1908 -0.002881717413 -0.125875
7.57712 1953 -0.002100590176 -0.092831
7.59990 1998 0.0003585690989 0.016028
7.62315 2045 0.0006150499825 0.027814
7.64635 2093 0.0002295461107 0.010502
7.66950 2142 -0.0006927338586 -0.032061
7.69257 2192 -0.001064243785 -0.049827
7.71557 2243 -0.001105714615 -0.052367
7.73849 2295 -0.0002593223269 -0.012423
7.76174 2349 0.0005158838082 0.025003
7.78489 2404 0.001990423741 0.097592
7.80792 2460 0.003466068026 0.171911
7.83082 2517 0.002665185412 0.133712
7.85399 2576 -0.0004444945382 -0.022560
7.87702 2636 -0.001897832799 -0.097439
7.90027 2698 -0.001135155926 -0.058963
7.92335 2761 0.0009290448376 0.048817
7.94626 2825 0.001215438771 0.064601
7.96936 2891 0.001227095957 0.065979
7.99261 2959 0.002370196491 0.128931
8.01566 3028 0.002251790225 0.123910
8.03883 3099 0.002691741419 0.149846
8.06180 3171 0.002050655603 0.115476
8.08487 3245 0.001101092917 0.062724
8.10802 3321 0.0005572671126 0.032114
8.13094 3398 0.00009770147965 0.005695
8.15421 3478 0.0004193380408 0.024730
