logY Y P PoverSqrtY
6.90675 999 1.3083 0.041392
6.90975 1002 1.3658 0.043149
6.91175 1004 1.4004 0.044196
6.91374 1006 1.4341 0.045215
6.91672 1009 1.4636 0.046076
6.91870 1011 1.4788 0.046508
6.92067 1013 1.4707 0.046209
6.92264 1015 1.4628 0.045915
6.92560 1018 1.4477 0.045373
6.92756 1020 1.4061 0.044026
6.92952 1022 1.3358 0.041786
6.93245 1025 1.2106 0.037812
6.93440 1027 1.1544 0.036024
6.93634 1029 1.1143 0.034738
6.93828 1031 1.1814 0.036793
6.94119 1034 1.2413 0.038602
6.94312 1036 1.2977 0.040319
6.94505 1038 1.3652 0.042375
6.94794 1041 1.4596 0.045240
6.94986 1043 1.5065 0.046648
6.95273 1046 1.5293 0.047285
6.95464 1048 1.5439 0.047690
6.95655 1050 1.5378 0.047457
6.95940 1053 1.4916 0.045967
6.96130 1055 1.4957 0.046048
6.96319 1057 1.4941 0.045955
6.96602 1060 1.4379 0.044166
6.96791 1062 1.3765 0.042239
6.97073 1065 1.2609 0.038637
6.97261 1067 1.2178 0.037282
6.97448 1069 1.2713 0.038884
6.97728 1072 1.3096 0.040000
6.97915 1074 1.3547 0.041336
6.98193 1077 1.4100 0.042966
6.98379 1079 1.5051 0.045820
6.98564 1081 1.6100 0.048969
6.98841 1084 1.7354 0.052709
6.99026 1086 1.7904 0.054330
6.99302 1089 1.8939 0.057390
6.99485 1091 1.9689 0.059609
6.99760 1094 2.0698 0.062578
6.99942 1096 2.1197 0.064028
7.00216 1099 2.1521 0.064918
7.00397 1101 2.1379 0.064432
7.00670 1104 2.0629 0.062087
7.00851 1106 1.9811 0.059570
7.01121 1109 2.0168 0.060561
7.01302 1111 2.0547 0.061645
7.01571 1114 2.0764 0.062212
7.01751 1116 2.0956 0.062730
7.02019 1119 2.1093 0.063055
7.02198 1121 2.1031 0.062813
7.02465 1124 2.1715 0.064769
7.02643 1126 2.2276 0.066385
7.02909 1129 2.2913 0.068192
7.03086 1131 2.3014 0.068432
7.03351 1134 2.2863 0.067893
7.03527 1136 2.2716 0.067398
7.03791 1139 2.1959 0.065066
7.03966 1141 2.1167 0.062664
7.04229 1144 1.9604 0.057960
7.04491 1147 1.7569 0.051877
7.04665 1149 1.6923 0.049925
7.04925 1152 1.7305 0.050984
