logY Y P PoverSqrtY A AoverSqrtY
8.96992 7863 -0.2570 -0.002898 0.165408 0.001865
8.97183 7878 -0.3445 -0.003882 0.203596 0.002294
8.97360 7892 0.2235 0.002516 0.087576 0.000986
8.97550 7907 0.2461 0.002768 -0.003118 -0.000035
8.97740 7922 -0.1600 -0.001798 0.070918 0.000797
8.97916 7936 0.0688 0.000772 -0.026221 -0.000294
8.98105 7951 0.1452 0.001628 -0.051370 -0.000576
8.98294 7966 -0.1438 -0.001611 -0.076621 -0.000858
8.98482 7981 -0.8664 -0.009698 -0.128663 -0.001440
8.98670 7996 -0.9634 -0.010774 -0.058699 -0.000656
8.98845 8010 -0.8726 -0.009749 -0.039673 -0.000443
8.99032 8025 -1.2854 -0.014348 -0.085233 -0.000951
8.99218 8040 -1.6597 -0.018510 -0.014218 -0.000159
8.99405 8055 -1.6037 -0.017869 0.069411 0.000773
8.99591 8070 -1.6111 -0.017935 0.042940 0.000478
8.99777 8085 -1.0328 -0.011487 0.021253 0.000236
8.99962 8100 -0.9846 -0.010940 -0.039918 -0.000444
9.00147 8115 -1.2321 -0.013677 -0.033742 -0.000375
9.00332 8130 -1.9892 -0.022061 -0.001309 -0.000015
9.00516 8145 -1.5635 -0.017324 0.019507 0.000216
9.00700 8160 -1.1940 -0.013218 0.025343 0.000281
9.00896 8176 -1.1409 -0.012618 -0.068576 -0.000758
9.01079 8191 -1.6034 -0.017716 -0.063436 -0.000701
9.01262 8206 -1.3931 -0.015379 -0.182840 -0.002018
9.01445 8221 -1.4542 -0.016038 -0.066616 -0.000735
9.01639 8237 -1.3500 -0.014875 0.096265 0.001061
9.01821 8252 -1.1677 -0.012855 0.120635 0.001328
9.02003 8267 -0.5632 -0.006194 0.076863 0.000845
9.02196 8283 -0.7694 -0.008454 0.223455 0.002455
9.02377 8298 -0.4640 -0.005094 0.138691 0.001523
9.02558 8313 -0.4059 -0.004452 0.187022 0.002051
9.02750 8329 -0.1607 -0.001760 0.077414 0.000848
9.02930 8344 -0.6033 -0.006604 0.129417 0.001417
9.03121 8360 -0.9622 -0.010523 -0.013461 -0.000147
9.03301 8375 -1.1078 -0.012105 -0.017628 -0.000193
9.03491 8391 -1.2806 -0.013980 -0.165855 -0.001811
9.03670 8406 -0.9582 -0.010451 0.030167 0.000329
9.03860 8422 -0.6070 -0.006615 0.116017 0.001264
9.04050 8438 -0.2499 -0.002720 0.181998 0.001981
9.04228 8453 -0.1775 -0.001930 0.167306 0.001820
9.04417 8469 0.5335 0.005797 0.154570 0.001680
9.04606 8485 1.0769 0.011691 0.086953 0.000944
9.04794 8501 1.5035 0.016307 -0.085149 -0.000924
9.04970 8516 1.5343 0.016627 -0.028513 -0.000309
9.05158 8532 1.5889 0.017202 -0.002080 -0.000023
9.05345 8548 1.4954 0.016174 0.179824 0.001945
9.05532 8564 1.2984 0.014031 0.116182 0.001255
9.05719 8580 1.5566 0.016805 0.034788 0.000376
9.05905 8596 1.8193 0.019622 -0.093773 -0.001011
9.06091 8612 2.3213 0.025013 0.081001 0.000873
9.06277 8628 2.7343 0.029437 0.231696 0.002494
9.06462 8644 3.0134 0.032411 0.098061 0.001055
9.06647 8660 2.2875 0.024581 0.007191 0.000077
9.06832 8676 2.3077 0.024776 -0.057276 -0.000615
9.07016 8692 1.9528 0.020946 0.160275 0.001719
9.07200 8708 2.1018 0.022523 0.219679 0.002354
9.07383 8724 2.5060 0.026830 0.099927 0.001070
9.07578 8741 2.6078 0.027892 -0.072562 -0.000776
9.07761 8757 2.6576 0.028400 0.087272 0.000933
9.07943 8773 2.2451 0.023970 0.172618 0.001843
9.08126 8789 2.5395 0.027088 0.048345 0.000516
9.08319 8806 2.1353 0.022755 -0.015474 -0.000165
9.08500 8822 2.3326 0.024834 0.108781 0.001158
9.08682 8838 2.5969 0.027624 0.241117 0.002565
9.08874 8855 2.7130 0.028830 -0.044304 -0.000471
9.09054 8871 2.8847 0.030628 -0.022748 -0.000242
9.09246 8888 2.6642 0.028260 0.287420 0.003049
9.09426 8904 3.2325 0.034257 0.088547 0.000938
9.09616 8921 2.7523 0.029140 -0.076492 -0.000810
9.09796 8937 2.4906 0.026346 -0.000464 -0.000005
9.09986 8954 2.4408 0.025795 0.096112 0.001016
9.10175 8971 2.2169 0.023406 -0.157063 -0.001658
9.10353 8987 1.6589 0.017499 -0.018556 -0.000196
9.10542 9004 1.6023 0.016886 0.092234 0.000972
9.10731 9021 1.2549 0.013212 -0.139044 -0.001464
9.10919 9038 0.5745 0.006043 0.106496 0.001120
9.11096 9054 0.5609 0.005895 0.052298 0.000550
9.11284 9071 0.4457 0.004680 -0.033939 -0.000356
9.11471 9088 -0.0576 -0.000604 0.094638 0.000993
9.11658 9105 0.1372 0.001438 -0.010906 -0.000114
9.11844 9122 -0.0075 -0.000078 0.062494 0.000654
9.12031 9139 -0.4205 -0.004398 0.051173 0.000535
9.12216 9156 -0.4262 -0.004455 -0.121346 -0.001268
9.12402 9173 -0.8159 -0.008519 0.179473 0.001874
9.12587 9190 -0.9637 -0.010053 -0.053304 -0.000556
9.12772 9207 -1.6326 -0.017014 0.014185 0.000148
9.12956 9224 -1.5571 -0.016213 0.089620 0.000933
9.13141 9241 -1.3433 -0.013974 -0.052394 -0.000545
9.13324 9258 -1.0335 -0.010741 0.179898 0.001870
9.13508 9275 -0.5789 -0.006011 0.001047 0.000011
9.13702 9293 -0.7715 -0.008003 0.238572 0.002475
9.13884 9310 0.5703 0.005910 0.019772 0.000205
9.14067 9327 1.3305 0.013777 0.098963 0.001025
9.14260 9345 2.1061 0.021787 0.025663 0.000265
9.14441 9362 2.1320 0.022035 0.020276 0.000210
9.14623 9379 2.1826 0.022536 0.045927 0.000474
9.14815 9397 2.1917 0.022610 0.099357 0.001025
9.14995 9414 2.5876 0.026669 0.138919 0.001432
9.15186 9432 2.4916 0.025655 0.053059 0.000546
9.15366 9449 2.7569 0.028361 0.153312 0.001577
9.15557 9467 2.0562 0.021133 0.023366 0.000240
9.15736 9484 2.2849 0.023462 0.133496 0.001371
9.15926 9502 2.0111 0.020631 0.023219 0.000238
9.16115 9520 2.2295 0.022850 -0.031877 -0.000327
9.16293 9537 2.0663 0.021159 0.094437 0.000967
9.16482 9555 1.5364 0.015718 -0.067850 -0.000694
9.16670 9573 1.1091 0.011336 0.169957 0.001737
9.16858 9591 1.3217 0.013496 -0.010847 -0.000111
9.17035 9608 1.3266 0.013534 0.111544 0.001138
9.17222 9626 1.2239 0.012474 0.002505 0.000026
9.17409 9644 1.4384 0.014647 0.149240 0.001520
9.17596 9662 0.9947 0.010119 -0.070159 -0.000714
9.17782 9680 0.4657 0.004733 0.048078 0.000489
9.17967 9698 0.1110 0.001128 0.151448 0.001538
9.18153 9716 0.2102 0.002133 -0.096204 -0.000976
9.18338 9734 -0.3155 -0.003198 0.165816 0.001681
9.18523 9752 0.1146 0.001161 -0.025776 -0.000261
9.18707 9770 0.1232 0.001246 0.010337 0.000105
9.18891 9788 0.3404 0.003441 0.212966 0.002153
9.19085 9807 0.0454 0.000459 0.051848 0.000524
9.19269 9825 0.3306 0.003336 0.045727 0.000461
9.19452 9843 0.1749 0.001763 0.184266 0.001857
9.19634 9861 0.5874 0.005915 -0.136101 -0.001371
9.19827 9880 -0.0640 -0.000644 -0.032334 -0.000325
9.20009 9898 -0.1453 -0.001460 0.225917 0.002271
9.20190 9916 0.3148 0.003162 -0.009738 -0.000098
9.20382 9935 0.0606 0.000608 0.039494 0.000396
9.20563 9953 0.1289 0.001292 0.195273 0.001957
9.20754 9972 0.8084 0.008096 0.062128 0.000622
9.20934 9990 0.2959 0.002961 -0.053282 -0.000533
9.21124 10009 0.5940 0.005937 0.107303 0.001073
9.21304 10027 0.1811 0.001808 0.011718 0.000117
9.21493 10046 0.2025 0.002020 -0.028495 -0.000284
9.21682 10065 0.3445 0.003433 -0.067277 -0.000671
9.21861 10083 0.1003 0.000999 0.254160 0.002531
9.22049 10102 0.0424 0.000422 0.053972 0.000537
9.22237 10121 0.4025 0.004001 -0.032766 -0.000326
9.22424 10140 0.4735 0.004702 0.029649 0.000294
9.22612 10159 0.1923 0.001908 0.077767 0.000772
9.22789 10177 0.1005 0.000996 0.065583 0.000650
9.22975 10196 0.0864 0.000855 -0.062663 -0.000621
9.23161 10215 0.8305 0.008217 0.067162 0.000665
9.23347 10234 1.2343 0.012201 0.027098 0.000268
9.23533 10253 0.3016 0.002979 0.154308 0.001524
9.23718 10272 0.3714 0.003664 0.032312 0.000319
9.23903 10291 -0.2452 -0.002417 -0.054122 -0.000534
9.24097 10311 -0.7105 -0.006997 -0.136290 -0.001342
9.24281 10330 -0.4310 -0.004241 0.053986 0.000531
9.24465 10349 -0.0387 -0.000380 0.092337 0.000908
9.24648 10368 -0.7142 -0.007014 0.215135 0.002113
9.24831 10387 -0.8238 -0.008083 0.009457 0.000093
9.25023 10407 -1.3545 -0.013277 0.017570 0.000172
9.25206 10426 -0.8251 -0.008081 -0.036805 -0.000360
9.25388 10445 -0.4620 -0.004520 0.023273 0.000228
9.25579 10465 -0.2824 -0.002760 0.012665 0.000124
9.25761 10484 -0.2226 -0.002174 0.085870 0.000839
9.25951 10504 0.0907 0.000885 0.085209 0.000831
9.26132 10523 -0.0644 -0.000628 0.167651 0.001634
9.26322 10543 -0.6294 -0.006130 0.148300 0.001444
9.26502 10562 -0.6771 -0.006588 0.041262 0.000401
9.26691 10582 -0.9161 -0.008905 0.056899 0.000553
9.26880 10602 -1.3596 -0.013204 -0.003927 -0.000038
9.27059 10621 -1.5165 -0.014715 -0.089964 -0.000873
9.27247 10641 -1.4176 -0.013742 -0.092714 -0.000899
9.27435 10661 -1.3835 -0.013399 -0.085022 -0.000823
9.27622 10681 -1.4817 -0.014337 -0.064261 -0.000622
9.27809 10701 -1.0379 -0.010033 -0.084210 -0.000814
9.27987 10720 -1.2916 -0.012475 0.089278 0.000862
9.28173 10740 -1.0645 -0.010272 -0.006101 -0.000059
9.28359 10760 -0.6674 -0.006434 0.063539 0.000613
9.28545 10780 -1.3016 -0.012536 -0.089697 -0.000864
9.28730 10800 -1.7571 -0.016908 0.055306 0.000532
9.28915 10820 -1.8547 -0.017830 -0.045799 -0.000440
9.29100 10840 -2.4963 -0.023976 -0.006468 -0.000062
9.29293 10861 -2.5386 -0.024359 -0.056556 -0.000543
9.29477 10881 -2.0669 -0.019814 -0.128226 -0.001229
9.29661 10901 -2.2650 -0.021694 -0.048624 -0.000466
9.29844 10921 -2.2969 -0.021979 -0.002017 -0.000019
9.30036 10942 -2.0793 -0.019878 0.057530 0.000550
9.30219 10962 -1.6402 -0.015666 0.025863 0.000247
9.30401 10982 -2.6492 -0.025280 0.093381 0.000891
9.30592 11003 -2.9580 -0.028200 0.279289 0.002663
9.30774 11023 -2.2030 -0.020983 0.207184 0.001973
9.30964 11044 -2.1321 -0.020288 0.107561 0.001024
9.31145 11064 -1.8009 -0.017121 0.125719 0.001195
9.31335 11085 -0.9764 -0.009274 0.043876 0.000417
9.31515 11105 -0.8689 -0.008246 -0.006887 -0.000065
9.31704 11126 -0.4524 -0.004289 -0.017449 -0.000165
9.31893 11147 -0.9670 -0.009159 -0.010624 -0.000101
9.32072 11167 -0.9610 -0.009094 0.008134 0.000077
9.32260 11188 -1.2441 -0.011762 0.237039 0.002241
9.32447 11209 -1.4320 -0.013526 0.078840 0.000745
9.32634 11230 -1.1736 -0.011074 -0.024692 -0.000233
9.32812 11250 -1.8312 -0.017264 0.016041 0.000151
9.32999 11271 -2.6289 -0.024762 -0.059925 -0.000564
9.33185 11292 -3.6949 -0.034771 0.086324 0.000812
9.33371 11313 -3.7251 -0.035022 0.096766 0.000910
9.33556 11334 -3.3490 -0.031457 0.140787 0.001322
9.33741 11355 -3.1265 -0.029340 -0.001320 -0.000012
9.33926 11376 -2.4602 -0.023067 -0.114667 -0.001075
9.34119 11398 -2.8445 -0.026644 0.184477 0.001728
9.34303 11419 -3.6821 -0.034458 0.081259 0.000760
9.34487 11440 -3.3614 -0.031427 0.054137 0.000506
9.34671 11461 -2.9701 -0.027743 -0.063144 -0.000590
9.34862 11483 -2.8887 -0.026957 0.145866 0.001361
9.35045 11504 -2.9705 -0.027695 0.051583 0.000481
9.35227 11525 -3.2545 -0.030316 0.048302 0.000450
9.35418 11547 -3.0062 -0.027976 0.021820 0.000203
9.35600 11568 -3.4020 -0.031631 0.182362 0.001696
9.35790 11590 -3.7407 -0.034746 0.072311 0.000672
9.35971 11611 -3.6058 -0.033463 -0.141826 -0.001316
9.36160 11633 -3.3312 -0.030885 0.234626 0.002175
9.36340 11654 -2.7338 -0.025324 0.139194 0.001289
9.36529 11676 -2.2966 -0.021254 -0.075558 -0.000699
9.36717 11698 -2.7227 -0.025173 0.199655 0.001846
9.36897 11719 -2.6226 -0.024226 0.116632 0.001077
9.37084 11741 -2.4856 -0.022939 -0.109646 -0.001012
9.37271 11763 -2.5183 -0.023220 0.258185 0.002381
9.37458 11785 -2.2518 -0.020743 0.031469 0.000290
9.37645 11807 -2.1367 -0.019664 0.038361 0.000353
9.37831 11829 -1.4544 -0.013373 0.112154 0.001031
9.38017 11851 -1.9612 -0.018015 0.011872 0.000109
9.38202 11873 -1.9020 -0.017455 0.135027 0.001239
9.38387 11895 -1.6535 -0.015161 -0.022426 -0.000206
9.38572 11917 -1.9096 -0.017493 0.084162 0.000771
9.38757 11939 -2.3098 -0.021139 0.072245 0.000661
9.38941 11961 -2.7206 -0.024876 -0.080431 -0.000735
9.39124 11983 -2.5800 -0.023569 0.233910 0.002137
9.39316 12006 -3.2806 -0.029940 -0.093650 -0.000855
9.39499 12028 -3.5034 -0.031944 0.152521 0.001391
9.39682 12050 -3.0981 -0.028223 0.029344 0.000267
9.39873 12073 -3.0770 -0.028004 0.227947 0.002075
9.40055 12095 -2.6387 -0.023994 0.042138 0.000383
9.40245 12118 -2.5660 -0.023310 0.213758 0.001942
9.40426 12140 -2.7881 -0.025305 0.004333 0.000039
9.40615 12163 -3.2610 -0.029569 0.208602 0.001891
9.40796 12185 -2.5684 -0.023268 -0.026975 -0.000244
9.40985 12208 -2.7149 -0.024572 0.132807 0.001202
9.41173 12231 -2.2679 -0.020507 -0.005539 -0.000050
9.41353 12253 -2.0750 -0.018745 0.240236 0.002170
9.41540 12276 -1.5427 -0.013924 -0.163819 -0.001479
9.41727 12299 -1.2352 -0.011138 0.062793 0.000566
9.41914 12322 -1.7902 -0.016127 0.096800 0.000872
9.42101 12345 -1.4177 -0.012760 0.100233 0.000902
9.42287 12368 -1.7043 -0.015325 0.198054 0.001781
9.42464 12390 -1.2550 -0.011275 -0.037704 -0.000339
9.42658 12414 -1.5185 -0.013629 0.105360 0.000946
9.42843 12437 -2.1323 -0.019120 0.140235 0.001257
9.43028 12460 -1.3108 -0.011743 0.072776 0.000652
9.43212 12483 -0.8858 -0.007928 0.195635 0.001751
9.43396 12506 -0.1762 -0.001575 -0.128415 -0.001148
9.43580 12529 -0.1608 -0.001436 0.074297 0.000664
9.43771 12553 -0.2220 -0.001982 0.232941 0.002079
9.43955 12576 -0.5370 -0.004789 -0.049051 -0.000437
9.44137 12599 -0.5112 -0.004554 0.054391 0.000485
9.44328 12623 -0.7507 -0.006682 0.168451 0.001499
9.44510 12646 -0.4725 -0.004202 -0.012773 -0.000114
9.44699 12670 -0.6686 -0.005940 0.072053 0.000640
9.44881 12693 -1.3464 -0.011950 0.227574 0.002020
9.45069 12717 -0.9386 -0.008323 -0.044966 -0.000399
9.45250 12740 -0.8517 -0.007546 -0.024992 -0.000221
9.45438 12764 -0.3941 -0.003488 0.155178 0.001374
9.45626 12788 -0.5803 -0.005132 0.246744 0.002182
9.45806 12811 -0.4438 -0.003921 -0.045479 -0.000402
9.45993 12835 -0.4008 -0.003538 -0.006602 -0.000058
9.46180 12859 -0.5422 -0.004782 0.066719 0.000588
9.46366 12883 -1.0173 -0.008963 0.235459 0.002074
9.46553 12907 -0.9887 -0.008703 0.132952 0.001170
9.46738 12931 -0.7180 -0.006314 -0.067027 -0.000589
9.46924 12955 -0.8721 -0.007662 0.015353 0.000135
9.47109 12979 -0.4378 -0.003843 0.063842 0.000560
9.47294 13003 -0.6779 -0.005945 0.055204 0.000484
9.47478 13027 -0.5691 -0.004986 0.034611 0.000303
9.47662 13051 -0.2999 -0.002625 -0.076278 -0.000668
9.47853 13076 0.8100 0.007083 -0.000875 -0.000008
9.48037 13100 1.6864 0.014734 0.060523 0.000529
9.48220 13124 1.7829 0.015563 0.123607 0.001079
9.48410 13149 2.8992 0.025283 0.109576 0.000956
9.48592 13173 2.5966 0.022623 0.115308 0.001005
9.48782 13198 2.8393 0.024715 0.133188 0.001159
9.48964 13222 2.7086 0.023556 0.109764 0.000955
9.49153 13247 3.1657 0.027505 0.109889 0.000955
9.49334 13271 3.8311 0.033256 -0.044394 -0.000385
9.49522 13296 3.8305 0.033220 -0.051106 -0.000443
9.49710 13321 2.9151 0.025257 -0.061000 -0.000529
9.49890 13345 3.4284 0.029678 0.009493 0.000082
9.50077 13370 3.3701 0.029146 0.008477 0.000073
9.50264 13395 3.1681 0.027373 0.035773 0.000309
9.50450 13420 3.2783 0.028299 -0.017687 -0.000153
9.50636 13445 3.0345 0.026170 0.063802 0.000550
9.50822 13470 3.2148 0.027700 0.029102 0.000251
9.51007 13495 3.9010 0.033581 0.009964 0.000086
9.51193 13520 4.3341 0.037274 -0.004203 -0.000036
9.51377 13545 3.6419 0.031292 0.059274 0.000509
9.51562 13570 3.6888 0.031666 0.068390 0.000587
9.51746 13595 3.3370 0.028620 0.049830 0.000427
9.51937 13621 3.5335 0.030276 0.046077 0.000395
9.52120 13646 3.6387 0.031149 -0.043203 -0.000370
9.52303 13671 4.8693 0.041645 0.024003 0.000205
9.52493 13697 5.5244 0.047203 0.118111 0.001009
9.52676 13722 6.2496 0.053351 -0.013219 -0.000113
9.52865 13748 5.8188 0.049626 0.102804 0.000877
9.53047 13773 5.6964 0.048538 0.190996 0.001627
9.53235 13799 5.7701 0.049120 0.078064 0.000665
9.53416 13824 6.1503 0.052310 0.100928 0.000858
9.53604 13850 6.2666 0.053249 0.058786 0.000500
9.53792 13876 6.5376 0.055499 -0.028292 -0.000240
9.53979 13902 5.3478 0.045356 0.016686 0.000142
9.54166 13928 5.3086 0.044982 0.217484 0.001843
9.54345 13953 5.9267 0.050174 0.131625 0.001114
9.54531 13979 6.4709 0.054730 0.036777 0.000311
9.54717 14005 6.8626 0.057989 -0.063362 -0.000535
9.54902 14031 6.1003 0.051500 -0.095317 -0.000805
9.55088 14057 5.4791 0.046213 0.027033 0.000228
9.55272 14083 5.2071 0.043878 0.151544 0.001277
9.55464 14110 4.8300 0.040661 0.012122 0.000102
9.55648 14136 4.8080 0.040439 -0.039351 -0.000331
9.55832 14162 5.1018 0.042871 0.024540 0.000206
9.56015 14188 5.0738 0.042596 0.162730 0.001366
9.56205 14215 5.3534 0.044901 -0.032309 -0.000271
9.56388 14241 5.4024 0.045270 -0.105304 -0.000882
9.56577 14268 5.0064 0.041913 0.179970 0.001507
9.56760 14294 4.6529 0.038918 0.135477 0.001133
9.56948 14321 4.1761 0.034897 0.017436 0.000146
9.57130 14347 3.6100 0.030139 0.136455 0.001139
9.57318 14374 4.2892 0.035776 0.157051 0.001310
9.57505 14401 4.3970 0.036640 -0.009876 -0.000082
9.57686 14427 4.1089 0.034209 0.060327 0.000502
9.57873 14454 4.2464 0.035320 0.149099 0.001240
9.58059 14481 4.3286 0.035971 -0.088069 -0.000732
9.58246 14508 4.4864 0.037247 0.190940 0.001585
9.58431 14535 4.3941 0.036447 -0.040263 -0.000334
9.58617 14562 3.2913 0.027274 -0.013879 -0.000115
9.58802 14589 3.5845 0.029677 0.027503 0.000228
9.58987 14616 3.2026 0.026490 -0.147567 -0.001221
9.59172 14643 2.3129 0.019114 0.208205 0.001721
9.59356 14670 2.9920 0.024703 0.068687 0.000567
9.59547 14698 2.7752 0.022891 0.231574 0.001910
9.59730 14725 2.6016 0.021439 0.021567 0.000178
9.59913 14752 1.0347 0.008519 0.077425 0.000637
9.60103 14780 0.6077 0.004998 0.043620 0.000359
9.60286 14807 -0.0327 -0.000269 0.094286 0.000775
9.60474 14835 0.7585 0.006228 0.009421 0.000077
9.60656 14862 0.8477 0.006954 0.009747 0.000080
9.60845 14890 1.0961 0.008983 0.001749 0.000014
9.61032 14918 0.0992 0.000812 0.182092 0.001491
9.61213 14945 -0.0025 -0.000021 0.055858 0.000457
9.61400 14973 -0.0381 -0.000312 0.212850 0.001739
9.61587 15001 0.0747 0.000610 -0.084672 -0.000691
9.61774 15029 0.4204 0.003430 0.082259 0.000671
9.61960 15057 0.2635 0.002148 -0.007919 -0.000065
9.62146 15085 0.4780 0.003892 0.051964 0.000423
9.62331 15113 0.6809 0.005539 0.120431 0.000980
9.62516 15141 0.0835 0.000679 -0.025475 -0.000207
9.62701 15169 0.2805 0.002278 0.150736 0.001224
9.62885 15197 0.3318 0.002692 0.032617 0.000265
9.63069 15225 0.4903 0.003974 -0.053731 -0.000435
9.63260 15254 0.3015 0.002441 0.138481 0.001121
9.63443 15282 0.2646 0.002141 0.012873 0.000104
9.63626 15310 0.4863 0.003931 0.050359 0.000407
9.63815 15339 0.0754 0.000609 0.060894 0.000492
9.63998 15367 -0.0642 -0.000518 0.085902 0.000693
9.64186 15396 0.1127 0.000909 -0.136774 -0.001102
9.64368 15424 0.0979 0.000789 0.130997 0.001055
9.64556 15453 -0.1710 -0.001376 0.272096 0.002189
9.64743 15482 0.5244 0.004215 0.035496 0.000285
9.64930 15511 0.2714 0.002179 -0.043258 -0.000347
9.65111 15539 0.1666 0.001336 -0.004486 -0.000036
9.65297 15568 0.0102 0.000081 0.222001 0.001779
9.65483 15597 0.2973 0.002381 0.089906 0.000720
9.65669 15626 0.2012 0.001609 -0.105547 -0.000844
9.65855 15655 -0.9634 -0.007700 -0.057412 -0.000459
9.66040 15684 -1.0438 -0.008335 0.125539 0.001002
9.66224 15713 -0.7749 -0.006182 0.248105 0.001979
9.66415 15743 -0.0137 -0.000109 0.215771 0.001720
9.66599 15772 0.1101 0.000877 0.072096 0.000574
9.66783 15801 0.0761 0.000606 -0.072475 -0.000577
9.66973 15831 0.0396 0.000314 -0.025896 -0.000206
9.67156 15860 0.1459 0.001159 0.013059 0.000104
9.67338 15889 0.0539 0.000427 0.043615 0.000346
9.67527 15919 -1.1954 -0.009475 0.096707 0.000766
9.67709 15948 -1.6284 -0.012894 0.248736 0.001970
9.67897 15978 -0.7990 -0.006321 0.196456 0.001554
9.68084 16008 1.0086 0.007971 0.216589 0.001712
9.68272 16038 1.4506 0.011454 0.242597 0.001916
9.68452 16067 1.6679 0.013159 0.045630 0.000360
9.68639 16097 1.8591 0.014653 0.024366 0.000192
9.68825 16127 1.7222 0.013561 -0.007754 -0.000061
9.69011 16157 1.6200 0.012745 0.061356 0.000483
9.69196 16187 1.6820 0.013220 -0.001710 -0.000013
9.69382 16217 2.1107 0.016575 0.031022 0.000244
9.69566 16247 1.7006 0.013342 0.028339 0.000222
9.69751 16277 1.9777 0.015502 0.031720 0.000249
9.69941 16308 1.6084 0.012595 0.185007 0.001449
9.70125 16338 1.9906 0.015574 0.168254 0.001316
9.70308 16368 2.0151 0.015751 0.236854 0.001851
9.70498 16399 2.1522 0.016807 0.102263 0.000799
9.70680 16429 2.4660 0.019240 0.083579 0.000652
9.70869 16460 1.6343 0.012739 0.070218 0.000547
9.71051 16490 1.3923 0.010843 -0.032578 -0.000254
9.71239 16521 0.5509 0.004286 0.019103 0.000149
9.71426 16552 0.6854 0.005327 -0.015964 -0.000124
9.71607 16582 0.4883 0.003792 0.083524 0.000649
9.71794 16613 0.1754 0.001361 0.214469 0.001664
9.71981 16644 0.6977 0.005408 0.067478 0.000523
9.72167 16675 0.3037 0.002352 0.048299 0.000374
9.72352 16706 0.8379 0.006483 -0.105751 -0.000818
9.72538 16737 1.6285 0.012588 0.076949 0.000595
9.72723 16768 1.0822 0.008358 0.220598 0.001704
9.72907 16799 0.8538 0.006588 -0.038679 -0.000298
9.73092 16830 -0.2873 -0.002215 0.028021 0.000216
9.73282 16862 -0.2408 -0.001854 0.064503 0.000497
9.73465 16893 0.0056 0.000043 0.198371 0.001526
9.73649 16924 0.4480 0.003444 0.117252 0.000901
9.73838 16956 -0.2399 -0.001842 -0.099008 -0.000760
9.74020 16987 0.5272 0.004045 0.216609 0.001662
9.74209 17019 1.8103 0.013877 0.055524 0.000426
9.74396 17051 1.3159 0.010077 0.027824 0.000213
9.74578 17082 1.7513 0.013400 0.057877 0.000443
9.74765 17114 2.3323 0.017828 0.058201 0.000445
9.74952 17146 1.7734 0.013543 -0.091545 -0.000699
9.75138 17178 1.7295 0.013196 0.144243 0.001101
9.75325 17210 1.6307 0.012430 0.034563 0.000263
9.75510 17242 0.9220 0.007022 -0.026215 -0.000200
9.75696 17274 0.8379 0.006375 0.166662 0.001268
9.75881 17306 0.6757 0.005136 -0.122472 -0.000931
9.76066 17338 1.2873 0.009777 0.247758 0.001882
9.76250 17370 1.4417 0.010939 0.001756 0.000013
9.76434 17402 0.6310 0.004783 0.081504 0.000618
9.76623 17435 0.9014 0.006827 -0.019774 -0.000150
9.76807 17467 -0.1439 -0.001089 0.055494 0.000420
9.76990 17499 -0.1767 -0.001336 0.125533 0.000949
9.77178 17532 -0.5987 -0.004522 0.141911 0.001072
9.77366 17565 -0.7985 -0.006025 0.008218 0.000062
9.77548 17597 0.4000 0.003015 0.115698 0.000872
9.77736 17630 0.2592 0.001952 -0.046412 -0.000350
9.77923 17663 -0.2316 -0.001743 0.184561 0.001389
9.78104 17695 -0.2545 -0.001913 0.035826 0.000269
9.78290 17728 -0.2185 -0.001641 0.223177 0.001676
9.78476 17761 0.3459 0.002596 -0.107372 -0.000806
9.78662 17794 0.6783 0.005085 0.142335 0.001067
9.78847 17827 0.0308 0.000231 -0.048319 -0.000362
9.79032 17860 -0.0372 -0.000278 -0.002345 -0.000018
9.79222 17894 -0.4226 -0.003159 0.091169 0.000682
9.79406 17927 -1.5900 -0.011876 0.003727 0.000028
9.79590 17960 -1.7479 -0.013043 -0.006578 -0.000049
9.79779 17994 -2.3522 -0.017535 0.098290 0.000733
9.79963 18027 -1.8976 -0.014133 0.146381 0.001090
9.80145 18060 -1.9673 -0.014639 -0.015242 -0.000113
9.80334 18094 -1.3682 -0.010172 0.160790 0.001195
9.80521 18128 -1.3998 -0.010396 0.189796 0.001410
9.80703 18161 -1.0108 -0.007500 -0.052782 -0.000392
9.80890 18195 -1.7458 -0.012943 0.098284 0.000729
9.81077 18229 -1.7383 -0.012875 0.079422 0.000588
9.81263 18263 -2.6718 -0.019771 0.249873 0.001849
9.81449 18297 -2.8748 -0.021253 0.092999 0.000688
9.81635 18331 -2.4703 -0.018246 -0.087536 -0.000647
9.81820 18365 -3.5607 -0.026275 0.005736 0.000042
9.82005 18399 -4.6903 -0.034578 0.040605 0.000299
9.82190 18433 -5.6536 -0.041642 0.269205 0.001983
9.82374 18467 -5.7039 -0.041973 0.047675 0.000351
9.82563 18502 -5.4459 -0.040037 0.038553 0.000283
9.82747 18536 -5.2833 -0.038806 -0.034647 -0.000254
9.82930 18570 -4.9852 -0.036583 0.048907 0.000359
9.83119 18605 -3.2633 -0.023925 0.035751 0.000262
9.83301 18639 -2.4779 -0.018150 0.126012 0.000923
9.83489 18674 -2.5591 -0.018727 0.087851 0.000643
9.83676 18709 -2.7303 -0.019961 0.004427 0.000032
9.83863 18744 -3.8392 -0.028042 0.102991 0.000752
9.84044 18778 -4.6743 -0.034111 0.123619 0.000902
9.84230 18813 -5.0458 -0.036788 0.154962 0.001130
9.84416 18848 -5.1489 -0.037505 0.184680 0.001345
