logY Y P PoverSqrtY
6.90675 999 -3.6181 -0.114471
6.90975 1002 -3.4440 -0.108800
6.91175 1004 -3.3088 -0.104423
6.91374 1006 -3.2862 -0.103608
6.91672 1009 -3.2852 -0.103422
6.91870 1011 -3.3319 -0.104788
6.92067 1013 -3.5972 -0.113022
6.92264 1015 -3.6723 -0.115266
6.92560 1018 -3.6105 -0.113161
6.92756 1020 -3.4983 -0.109536
6.92952 1022 -3.7856 -0.118415
6.93245 1025 -3.7807 -0.118090
6.93440 1027 -3.5740 -0.111523
6.93634 1029 -3.3849 -0.105521
6.93828 1031 -3.5469 -0.110464
6.94119 1034 -3.7996 -0.118163
6.94312 1036 -3.6864 -0.114532
6.94505 1038 -3.2770 -0.101713
6.94794 1041 -3.1477 -0.097558
6.94986 1043 -3.2695 -0.101237
6.95273 1046 -3.4715 -0.107337
6.95464 1048 -3.3938 -0.104834
6.95655 1050 -3.4634 -0.106884
6.95940 1053 -3.7272 -0.114859
6.96130 1055 -4.1493 -0.127745
6.96319 1057 -3.8945 -0.119789
6.96602 1060 -3.5134 -0.107914
6.96791 1062 -3.1201 -0.095742
6.97073 1065 -3.0280 -0.092785
6.97261 1067 -3.1161 -0.095395
6.97448 1069 -2.9901 -0.091454
6.97728 1072 -2.8642 -0.087481
6.97915 1074 -2.8411 -0.086692
6.98193 1077 -2.9124 -0.088746
6.98379 1079 -2.9929 -0.091114
6.98564 1081 -2.7635 -0.084052
6.98841 1084 -2.6003 -0.078978
6.99026 1086 -2.4149 -0.073279
6.99302 1089 -2.4911 -0.075489
6.99485 1091 -2.5971 -0.078628
6.99760 1094 -2.2184 -0.067070
6.99942 1096 -2.1189 -0.064005
7.00216 1099 -2.1187 -0.063911
7.00397 1101 -1.9528 -0.058851
7.00670 1104 -1.7023 -0.051233
7.00851 1106 -1.8043 -0.054254
7.01121 1109 -2.1102 -0.063367
7.01302 1111 -2.0715 -0.062149
7.01571 1114 -1.8131 -0.054323
7.01751 1116 -1.5372 -0.046015
7.02019 1119 -1.6364 -0.048919
7.02198 1121 -1.8651 -0.055706
7.02465 1124 -1.9780 -0.058998
7.02643 1126 -2.0912 -0.062320
