logY Y Sw sqrtY_times_Sw
6.90675 999 -0.01057613641 -0.334280
6.93049 1023 -0.01034554779 -0.330896
6.95368 1047 -0.006758912548 -0.218701
6.97635 1071 -0.004232710967 -0.138520
6.99942 1096 -0.003241083685 -0.107299
7.02287 1122 -0.004111081887 -0.137706
7.04578 1148 -0.005704180369 -0.193270
7.06902 1175 -0.005728546524 -0.196365
7.09174 1202 -0.005780187119 -0.200398
7.11477 1230 -0.007510116650 -0.263390
7.13807 1259 -0.009290569677 -0.329652
7.16162 1289 -0.008668896592 -0.311236
7.18463 1319 -0.006245196228 -0.226813
7.20712 1349 -0.004112915172 -0.151062
7.23056 1381 -0.002338278583 -0.086895
7.25347 1413 0.001254399473 0.047153
7.27656 1446 0.002149785527 0.081748
7.29980 1480 0.002671352947 0.102769
7.32317 1515 0.001880897610 0.073210
7.34601 1550 -0.00003828648417 -0.001507
7.36897 1586 -0.0002787161685 -0.011100
7.39203 1623 -0.00006204584498 -0.002500
7.41518 1661 -0.001512249321 -0.061632
7.43838 1700 -0.001985347378 -0.081858
7.46164 1740 -0.002966583135 -0.123746
7.48437 1780 -0.002747608172 -0.115922
7.50769 1822 -0.002253608580 -0.096195
7.53048 1864 0.0001480860334 0.006393
7.55381 1908 0.003444224792 0.150446
7.57712 1953 0.006251977324 0.276292
7.59990 1998 0.006537429054 0.292216
7.62315 2045 0.005090510648 0.230201
7.64635 2093 0.004342112738 0.198649
7.66950 2142 0.004804984097 0.222383
7.69257 2192 0.006749119296 0.315986
7.71557 2243 0.006843959493 0.324132
7.73849 2295 0.006170596889 0.295610
7.76174 2349 0.004803781777 0.232822
7.78489 2404 0.005062471361 0.248216
7.80792 2460 0.006515126753 0.323140
7.83082 2517 0.007484448664 0.375493
7.85399 2576 0.006438587402 0.326786
7.87702 2636 0.004619026651 0.237150
7.90027 2698 0.002085484199 0.108325
7.92335 2761 -0.001281402090 -0.067332
7.94626 2825 -0.001976674362 -0.105062
7.96936 2891 -0.001848846821 -0.099409
7.99261 2959 -0.001869681866 -0.101705
8.01566 3028 -0.003071572233 -0.169020
8.03883 3099 -0.004108059005 -0.228690
8.06180 3171 -0.005073181267 -0.285679
8.08487 3245 -0.004130065082 -0.235269
8.10802 3321 -0.003433333286 -0.197857
8.13094 3398 -0.002833812639 -0.165190
8.15421 3478 -0.0005504691416 -0.032464
8.17723 3559 0.00008984716720 0.005360
8.20029 3642 -0.001708095332 -0.103082
8.22336 3727 -0.003484460202 -0.212723
8.24643 3814 -0.004879621047 -0.301354
8.26950 3903 -0.005400241602 -0.337375
8.29255 3994 -0.005181789421 -0.327479
8.31581 4088 -0.003494391861 -0.223423
8.33878 4183 -0.002250894800 -0.145579
8.36194 4281 -0.0003073792830 -0.020112
8.38503 4381 0.0003351702388 0.022185
8.40805 4483 0.0005826314265 0.039010
8.43120 4588 0.0008733555564 0.059157
8.45425 4695 -0.00008625163250 -0.005910
8.47741 4805 -0.0008859935452 -0.061415
8.50045 4917 -0.001260655746 -0.088399
8.52357 5032 -0.001235117563 -0.087615
8.54656 5149 0.0001848281081 0.013263
8.56960 5269 0.00004363366735 0.003167
8.59267 5392 -0.0003212138361 -0.023587
8.61577 5518 -0.0006061721225 -0.045028
8.63888 5647 -0.001885142712 -0.141662
8.66199 5779 -0.003218941943 -0.244703
8.68508 5914 -0.002108167703 -0.162123
8.70814 6052 0.00001325742755 0.001031
8.73134 6194 0.0009563344196 0.075265
8.75432 6338 0.003098485531 0.246675
8.77740 6486 0.003725724046 0.300054
8.80057 6638 0.002180807377 0.177679
8.82365 6793 0.001252754644 0.103252
8.84664 6951 0.001331401096 0.111002
8.86982 7114 0.001516573846 0.127915
8.89289 7280 0.001099077465 0.093776
8.91597 7450 0.001738679267 0.150071
8.93906 7624 0.001947269629 0.170027
8.96214 7802 0.002306600167 0.203740
8.98519 7984 0.002482152207 0.221788
9.00835 8171 0.002509214932 0.226817
9.03133 8361 0.002082827557 0.190451
9.05450 8557 0.002012847996 0.186197
9.07761 8757 0.002385398158 0.223223
9.10064 8961 0.001883619332 0.178308
9.12369 9170 0.002215086401 0.212117
9.14676 9384 0.002097953525 0.203231
9.16993 9604 0.002241259801 0.219643
9.19299 9828 0.001042839425 0.103383
9.21602 10057 -0.0001713422133 -0.017183
9.23912 10292 -0.001224368562 -0.124212
9.26227 10533 -0.0009408572240 -0.096561
9.28536 10779 -0.0005979816337 -0.062084
9.30837 11030 -0.0002068817525 -0.021728
9.33150 11288 -0.0004561328114 -0.048462
9.35453 11551 -0.0009579740470 -0.102959
9.37763 11821 -0.001537792815 -0.167196
9.40071 12097 -0.001867332859 -0.205381
9.42384 12380 -0.001613588868 -0.179537
9.44691 12669 -0.001219531716 -0.137266
9.47001 12965 -0.001926403649 -0.219348
