logY Y Sw sqrtY_times_Sw
6.90675 999 0.003169475833 0.100177
6.93049 1023 0.004831177601 0.154522
6.95368 1047 0.005826090486 0.188517
6.97635 1071 0.003193969766 0.104526
6.99942 1096 0.001552625830 0.051401
7.02287 1122 -0.0006704907818 -0.022459
7.04578 1148 -0.003728139375 -0.126317
7.06902 1175 -0.007886141836 -0.270323
7.09174 1202 -0.01050446379 -0.364188
7.11477 1230 -0.01103041316 -0.386852
7.13807 1259 -0.01194524792 -0.423846
7.16162 1289 -0.01360786698 -0.488558
7.18463 1319 -0.01558101925 -0.565872
7.20712 1349 -0.01627033315 -0.597589
7.23056 1381 -0.01512243905 -0.561977
7.25347 1413 -0.01182575060 -0.444529
7.27656 1446 -0.01017319804 -0.386849
7.29980 1480 -0.008925470519 -0.343370
7.32317 1515 -0.009081538827 -0.353481
7.34601 1550 -0.007812263009 -0.307569
7.36897 1586 -0.006118315227 -0.243660
7.39203 1623 -0.004119687729 -0.165968
7.41518 1661 -0.002494213756 -0.101653
7.43838 1700 -0.0009566087925 -0.039442
7.46164 1740 -0.0002583398041 -0.010776
7.48437 1780 0.0001437904596 0.006067
7.50769 1822 0.0001980929959 0.008456
7.53048 1864 0.001850285049 0.079884
7.55381 1908 0.004814832476 0.210315
7.57712 1953 0.005967780488 0.263733
7.59990 1998 0.006066051249 0.271146
7.62315 2045 0.005780243411 0.261392
7.64635 2093 0.005158523775 0.235999
7.66950 2142 0.005125391137 0.237212
7.69257 2192 0.005028842523 0.235444
7.71557 2243 0.005807270504 0.275034
7.73849 2295 0.005048164502 0.241838
7.76174 2349 0.003240078151 0.157035
7.78489 2404 0.002210475054 0.108381
7.80792 2460 0.001967573716 0.097588
7.83082 2517 0.001304356460 0.065439
7.85399 2576 0.001118825544 0.056785
7.87702 2636 0.0004445165727 0.022822
7.90027 2698 -0.001833856701 -0.095255
7.92335 2761 -0.002006612594 -0.105438
7.94626 2825 -0.002374397652 -0.126201
