logY Y P PoverSqrtY
6.90675 999 -1.4550 -0.046035
6.90975 1002 -1.4727 -0.046523
6.91175 1004 -1.4359 -0.045318
6.91374 1006 -1.3923 -0.043897
6.91672 1009 -1.3782 -0.043388
6.91870 1011 -1.4533 -0.045706
6.92067 1013 -1.5433 -0.048488
6.92264 1015 -1.4792 -0.046430
6.92560 1018 -1.3855 -0.043424
6.92756 1020 -1.3849 -0.043363
6.92952 1022 -1.3731 -0.042950
6.93245 1025 -1.5125 -0.047242
6.93440 1027 -1.5481 -0.048308
6.93634 1029 -1.6237 -0.050617
6.93828 1031 -1.6064 -0.050031
6.94119 1034 -1.5964 -0.049647
6.94312 1036 -1.6333 -0.050744
6.94505 1038 -1.7591 -0.054600
6.94794 1041 -1.6665 -0.051651
6.94986 1043 -1.5385 -0.047638
6.95273 1046 -1.3733 -0.042462
6.95464 1048 -1.3810 -0.042660
6.95655 1050 -1.4716 -0.045416
6.95940 1053 -1.4354 -0.044235
6.96130 1055 -1.4072 -0.043325
6.96319 1057 -1.2847 -0.039516
6.96602 1060 -1.1277 -0.034637
6.96791 1062 -1.0748 -0.032980
6.97073 1065 -1.0794 -0.033074
6.97261 1067 -1.0979 -0.033612
6.97448 1069 -1.1130 -0.034041
6.97728 1072 -1.0542 -0.032199
6.97915 1074 -1.0761 -0.032835
6.98193 1077 -1.2534 -0.038192
6.98379 1079 -1.2188 -0.037105
6.98564 1081 -1.2788 -0.038896
6.98841 1084 -1.2535 -0.038072
6.99026 1086 -1.3549 -0.041115
6.99302 1089 -1.6763 -0.050798
6.99485 1091 -1.7262 -0.052261
6.99760 1094 -1.7523 -0.052979
6.99942 1096 -1.6247 -0.049075
7.00216 1099 -1.4020 -0.042292
7.00397 1101 -1.3162 -0.039666
7.00670 1104 -1.2739 -0.038341
7.00851 1106 -1.2235 -0.036790
7.01121 1109 -1.0511 -0.031562
7.01302 1111 -0.9329 -0.027988
7.01571 1114 -0.9328 -0.027947
7.01751 1116 -0.9982 -0.029881
7.02019 1119 -0.9509 -0.028426
7.02198 1121 -0.9308 -0.027800
7.02465 1124 -0.9275 -0.027664
7.02643 1126 -1.0400 -0.030994
7.02909 1129 -1.2801 -0.038096
7.03086 1131 -1.3522 -0.040208
7.03351 1134 -1.5180 -0.045077
7.03527 1136 -1.4975 -0.044429
7.03791 1139 -1.5326 -0.045412
7.03966 1141 -1.6583 -0.049094
7.04229 1144 -1.7904 -0.052935
7.04491 1147 -1.8220 -0.053798
7.04665 1149 -1.7577 -0.051856
7.04925 1152 -1.7869 -0.052648
7.05099 1154 -1.8058 -0.053158
7.05359 1157 -1.7401 -0.051156
7.05618 1160 -1.7138 -0.050320
7.05790 1162 -1.7117 -0.050213
7.06048 1165 -1.8539 -0.054316
7.06219 1167 -1.9559 -0.057255
7.06476 1170 -2.0330 -0.059436
7.06732 1173 -2.0364 -0.059459
7.06902 1175 -1.8927 -0.055216
7.07157 1178 -1.8513 -0.053938
7.07412 1181 -1.9884 -0.057859
7.07581 1183 -2.0093 -0.058420
7.07834 1186 -1.9124 -0.055530
7.08087 1189 -1.6796 -0.048709
7.08255 1191 -1.6239 -0.047055
7.08506 1194 -1.5585 -0.045104
7.08757 1197 -1.4698 -0.042483
7.08924 1199 -1.4240 -0.041126
7.09174 1202 -1.3828 -0.039884
7.09423 1205 -1.4473 -0.041694
7.09589 1207 -1.5735 -0.045291
7.09838 1210 -1.6442 -0.047266
7.10085 1213 -1.5305 -0.043943
7.10332 1216 -1.4807 -0.042462
7.10497 1218 -1.5427 -0.044204
7.10743 1221 -1.7068 -0.048847
7.10988 1224 -1.7624 -0.050375
7.11233 1227 -1.6986 -0.048493
7.11396 1229 -1.7511 -0.049951
7.11639 1232 -1.7576 -0.050073
7.11883 1235 -1.7978 -0.051157
7.12125 1238 -1.8520 -0.052636
7.12367 1241 -1.8876 -0.053582
7.12528 1243 -1.8461 -0.052362
7.12769 1246 -1.9364 -0.054858
7.13010 1249 -1.9374 -0.054821
7.13250 1252 -1.8602 -0.052573
7.13489 1255 -1.8682 -0.052736
7.13648 1257 -1.9507 -0.055021
7.13887 1260 -2.1396 -0.060278
7.14125 1263 -2.1757 -0.061220
7.14362 1266 -2.1580 -0.060649
7.14598 1269 -2.1090 -0.059203
7.14835 1272 -2.1064 -0.059059
7.14992 1274 -2.0114 -0.056353
7.15227 1277 -1.9499 -0.054565
7.15462 1280 -1.8301 -0.051152
7.15696 1283 -1.7875 -0.049903
7.15929 1286 -1.8557 -0.051748
7.16162 1289 -1.8025 -0.050207
7.16395 1292 -1.7211 -0.047881
7.16627 1295 -1.7880 -0.049685
7.16858 1298 -2.0267 -0.056255
7.17089 1301 -2.0551 -0.056976
7.17242 1303 -2.1099 -0.058450
7.17472 1306 -2.1598 -0.059763
7.17702 1309 -2.1871 -0.060449
7.17931 1312 -2.1648 -0.059764
7.18159 1315 -2.1683 -0.059793
7.18387 1318 -2.0286 -0.055879
7.18614 1321 -1.9573 -0.053854
7.18841 1324 -2.0878 -0.057379
7.19068 1327 -1.9003 -0.052165
7.19293 1330 -1.6839 -0.046173
7.19519 1333 -1.5427 -0.042253
7.19744 1336 -1.6051 -0.043912
7.19968 1339 -1.5540 -0.042469
7.20192 1342 -1.5377 -0.041974
7.20415 1345 -1.4478 -0.039476
7.20638 1348 -1.4736 -0.040137
7.20860 1351 -1.6167 -0.043984
7.21082 1354 -1.7722 -0.048162
7.21303 1357 -1.7282 -0.046914
7.21524 1360 -1.6542 -0.044856
7.21744 1363 -1.7252 -0.046729
7.22037 1367 -1.6688 -0.045135
7.22257 1370 -1.6217 -0.043815
7.22475 1373 -1.7051 -0.046017
7.22694 1376 -1.7962 -0.048423
7.22911 1379 -1.8002 -0.048477
7.23129 1382 -1.7861 -0.048045
7.23346 1385 -1.7965 -0.048273
7.23562 1388 -1.9347 -0.051930
7.23778 1391 -2.0467 -0.054877
7.23993 1394 -2.1294 -0.057032
7.24280 1398 -2.0887 -0.055862
7.24494 1401 -2.1442 -0.057285
7.24708 1404 -1.9963 -0.053277
7.24922 1407 -1.8762 -0.050018
7.25134 1410 -1.8022 -0.047995
7.25347 1413 -1.8140 -0.048258
7.25630 1417 -1.8258 -0.048503
7.25841 1420 -1.7351 -0.046044
7.26052 1423 -1.5276 -0.040496
7.26263 1426 -1.5033 -0.039808
7.26473 1429 -1.6062 -0.042490
7.26753 1433 -1.6764 -0.044285
7.26962 1436 -1.7217 -0.045435
7.27170 1439 -1.8983 -0.050041
7.27379 1442 -2.0025 -0.052733
7.27656 1446 -1.9993 -0.052576
7.27863 1449 -1.9715 -0.051793
7.28070 1452 -1.9361 -0.050810
7.28276 1455 -1.8976 -0.049748
7.28551 1459 -1.7786 -0.046565
7.28756 1462 -1.6405 -0.042904
7.28961 1465 -1.6571 -0.043294
7.29234 1469 -1.7414 -0.045435
7.29438 1472 -1.6814 -0.043825
7.29641 1475 -1.6261 -0.042340
7.29845 1478 -1.6530 -0.042996
7.30115 1482 -1.7388 -0.045168
7.30317 1485 -1.7780 -0.046140
7.30519 1488 -1.7514 -0.045404
7.30787 1492 -1.7880 -0.046289
7.30988 1495 -1.8997 -0.049133
7.31255 1499 -1.8352 -0.047402
7.31455 1502 -1.8827 -0.048578
7.31655 1505 -2.0962 -0.054035
7.31920 1509 -2.1321 -0.054886
7.32119 1512 -2.0386 -0.052428
7.32383 1516 -1.8935 -0.048631
7.32581 1519 -1.8388 -0.047180
7.32778 1522 -1.7591 -0.045089
7.33041 1526 -1.6990 -0.043492
7.33237 1529 -1.6518 -0.042242
7.33498 1533 -1.7478 -0.044639
7.33694 1536 -1.7335 -0.044230
7.33954 1540 -1.6914 -0.043100
7.34148 1543 -1.8582 -0.047306
7.34407 1547 -2.0421 -0.051921
7.34601 1550 -2.1370 -0.054279
7.34859 1554 -2.2482 -0.057031
7.35052 1557 -2.4464 -0.062000
7.35308 1561 -2.6478 -0.067016
7.35500 1564 -2.7185 -0.068741
7.35756 1568 -2.7182 -0.068646
7.35947 1571 -2.8325 -0.071464
7.36201 1575 -2.6155 -0.065905
7.36391 1578 -2.2894 -0.057634
7.36645 1582 -2.1597 -0.054299
7.36834 1585 -2.1243 -0.053357
7.37086 1589 -2.0313 -0.050958
7.37275 1592 -1.8483 -0.046324
7.37526 1596 -1.8131 -0.045384
7.37776 1600 -1.8800 -0.046999
7.37963 1603 -1.8979 -0.047404
7.38212 1607 -1.9732 -0.049223
7.38399 1610 -2.1771 -0.054258
7.38647 1614 -2.1647 -0.053883
7.38895 1618 -2.1127 -0.052524
7.39080 1621 -2.2798 -0.056625
7.39326 1625 -2.2912 -0.056839
7.39572 1629 -2.1987 -0.054475
7.39756 1632 -2.1043 -0.052090
7.40001 1636 -2.3029 -0.056935
7.40245 1640 -2.4816 -0.061278
7.40428 1643 -2.3660 -0.058371
7.40671 1647 -2.4521 -0.060421
7.40914 1651 -2.5196 -0.062009
7.41156 1655 -2.5083 -0.061656
7.41337 1658 -2.5310 -0.062158
7.41578 1662 -2.5830 -0.063359
7.41818 1666 -2.5395 -0.062218
7.41998 1669 -2.2921 -0.056106
7.42237 1673 -2.2266 -0.054438
7.42476 1677 -2.2751 -0.055557
7.42714 1681 -2.1330 -0.052024
7.42952 1685 -2.0510 -0.049965
7.43130 1688 -2.0022 -0.048732
7.43367 1692 -1.9004 -0.046199
7.43603 1696 -1.8128 -0.044019
7.43838 1700 -1.8087 -0.043867
7.44073 1704 -1.7332 -0.041988
7.44249 1707 -1.5344 -0.037138
7.44483 1711 -1.4065 -0.034002
7.44717 1715 -1.5172 -0.036637
7.44950 1719 -1.4817 -0.035738
7.45182 1723 -1.4513 -0.034964
7.45414 1727 -1.5596 -0.037529
7.45645 1731 -1.6356 -0.039313
7.45876 1735 -1.6068 -0.038575
7.46049 1738 -1.6356 -0.039234
7.46279 1742 -1.7023 -0.040786
7.46508 1746 -1.4584 -0.034902
7.46737 1750 -1.3245 -0.031662
7.46965 1754 -1.4395 -0.034372
7.47193 1758 -1.3344 -0.031825
7.47420 1762 -1.2990 -0.030947
7.47647 1766 -1.4505 -0.034516
7.47873 1770 -1.6315 -0.038778
7.48099 1774 -1.7328 -0.041140
7.48324 1778 -1.9128 -0.045363
7.48549 1782 -1.9230 -0.045555
7.48773 1786 -1.7222 -0.040752
7.48997 1790 -1.7434 -0.041207
7.49220 1794 -1.7926 -0.042323
7.49443 1798 -1.6995 -0.040080
7.49665 1802 -1.5391 -0.036256
7.49887 1806 -1.5406 -0.036252
7.50108 1810 -1.5667 -0.036824
7.50329 1814 -1.5639 -0.036720
7.50549 1818 -1.8418 -0.043197
7.50824 1823 -1.9385 -0.045403
7.51043 1827 -1.9750 -0.046206
7.51262 1831 -2.1651 -0.050598
7.51480 1835 -2.1543 -0.050291
7.51698 1839 -1.9947 -0.046515
7.51915 1843 -1.9971 -0.046520
7.52132 1847 -1.9573 -0.045544
7.52402 1852 -1.8049 -0.041941
7.52618 1856 -1.9494 -0.045250
7.52833 1860 -1.9610 -0.045470
7.53048 1864 -1.8953 -0.043900
7.53262 1868 -2.1061 -0.048728
7.53476 1872 -2.2053 -0.050969
7.53743 1877 -2.0486 -0.047286
7.53956 1881 -1.9833 -0.045730
7.54168 1885 -2.1094 -0.048585
7.54380 1889 -2.0862 -0.048000
7.54645 1894 -2.0719 -0.047607
7.54856 1898 -2.0306 -0.046609
7.55066 1902 -1.9678 -0.045120
7.55276 1906 -2.1175 -0.048502
7.55538 1911 -2.3416 -0.053564
7.55747 1915 -2.2991 -0.052538
7.55956 1919 -2.2110 -0.050472
7.56216 1924 -2.1461 -0.048927
7.56424 1928 -2.0236 -0.046086
7.56631 1932 -1.9198 -0.043676
7.56890 1937 -1.7721 -0.040265
7.57096 1941 -1.6411 -0.037250
7.57302 1945 -1.6255 -0.036858
7.57558 1950 -1.7751 -0.040198
7.57763 1954 -1.7911 -0.040519
7.58019 1959 -1.8954 -0.042825
7.58223 1963 -2.1282 -0.048035
7.58426 1967 -2.0982 -0.047309
7.58680 1972 -2.1678 -0.048816
7.58883 1976 -2.3333 -0.052490
7.59136 1981 -2.3313 -0.052379
7.59337 1985 -2.2525 -0.050558
7.59589 1990 -2.1112 -0.047326
7.59790 1994 -1.8414 -0.041236
7.60040 1999 -1.8038 -0.040344
7.60240 2003 -1.7497 -0.039096
7.60489 2008 -1.5279 -0.034096
7.60688 2012 -1.4707 -0.032788
7.60937 2017 -1.5193 -0.033829
7.61135 2021 -1.4972 -0.033304
7.61382 2026 -1.7069 -0.037922
7.61579 2030 -1.8034 -0.040027
7.61825 2035 -1.8646 -0.041333
7.62071 2040 -2.1204 -0.046947
7.62266 2044 -2.0609 -0.045584
7.62511 2049 -1.7199 -0.037995
7.62706 2053 -1.6498 -0.036412
7.62949 2058 -1.6159 -0.035619
7.63192 2063 -1.6022 -0.035274
