logY Y P PoverSqrtY
6.90675 999 -2.8532 -0.090271
6.90975 1002 -2.8956 -0.091475
6.91175 1004 -3.1239 -0.098590
6.91374 1006 -3.1547 -0.099463
6.91672 1009 -3.2183 -0.101317
6.91870 1011 -3.0157 -0.094844
6.92067 1013 -2.8846 -0.090631
6.92264 1015 -2.9117 -0.091392
6.92560 1018 -2.8142 -0.088203
6.92756 1020 -2.9143 -0.091251
6.92952 1022 -2.8756 -0.089951
6.93245 1025 -2.9915 -0.093438
6.93440 1027 -3.0058 -0.093794
6.93634 1029 -2.8870 -0.090000
6.93828 1031 -2.8929 -0.090094
6.94119 1034 -2.7086 -0.084234
6.94312 1036 -2.7644 -0.085887
6.94505 1038 -2.7602 -0.085674
6.94794 1041 -2.7674 -0.085772
6.94986 1043 -2.7572 -0.085374
6.95273 1046 -2.6516 -0.081988
6.95464 1048 -2.5466 -0.078666
6.95655 1050 -2.2999 -0.070978
6.95940 1053 -2.1213 -0.065371
6.96130 1055 -1.8903 -0.058198
6.96319 1057 -1.8280 -0.056226
6.96602 1060 -1.8973 -0.058274
6.96791 1062 -1.9632 -0.060242
6.97073 1065 -2.1154 -0.064822
6.97261 1067 -1.9750 -0.060463
6.97448 1069 -1.8910 -0.057835
6.97728 1072 -1.8011 -0.055009
6.97915 1074 -1.8283 -0.055789
6.98193 1077 -1.8579 -0.056611
6.98379 1079 -1.9833 -0.060379
6.98564 1081 -2.2254 -0.067684
6.98841 1084 -2.1994 -0.066802
6.99026 1086 -2.2216 -0.067414
6.99302 1089 -2.1480 -0.065091
6.99485 1091 -2.2733 -0.068824
6.99760 1094 -2.4361 -0.073654
6.99942 1096 -2.5830 -0.078023
7.00216 1099 -2.6934 -0.081245
7.00397 1101 -2.8096 -0.084674
7.00670 1104 -2.8450 -0.085623
7.00851 1106 -2.6930 -0.080976
7.01121 1109 -2.5506 -0.076590
7.01302 1111 -2.3933 -0.071804
7.01571 1114 -2.4797 -0.074293
7.01751 1116 -2.4680 -0.073877
7.02019 1119 -2.7691 -0.082781
7.02198 1121 -2.7969 -0.083537
7.02465 1124 -2.8547 -0.085148
7.02643 1126 -2.8190 -0.084008
7.02909 1129 -2.8371 -0.084435
7.03086 1131 -2.8707 -0.085359
7.03351 1134 -2.9765 -0.088388
7.03527 1136 -3.1547 -0.093599
7.03791 1139 -3.1490 -0.093306
7.03966 1141 -3.1574 -0.093473
7.04229 1144 -2.8297 -0.083662
7.04491 1147 -2.8565 -0.084344
7.04665 1149 -2.7650 -0.081571
7.04925 1152 -2.9133 -0.085835
7.05099 1154 -2.8898 -0.085068
7.05359 1157 -3.1209 -0.091753
7.05618 1160 -3.2309 -0.094861
7.05790 1162 -3.1928 -0.093663
7.06048 1165 -3.0991 -0.090798
7.06219 1167 -3.0749 -0.090012
7.06476 1170 -2.9828 -0.087204
7.06732 1173 -2.9195 -0.085244
7.06902 1175 -2.8853 -0.084173
7.07157 1178 -2.8156 -0.082033
7.07412 1181 -2.7131 -0.078947
7.07581 1183 -2.5794 -0.074994
7.07834 1186 -2.5002 -0.072598
7.08087 1189 -2.5164 -0.072977
7.08255 1191 -2.7005 -0.078251
7.08506 1194 -2.8141 -0.081440
7.08757 1197 -2.9971 -0.086627
7.08924 1199 -2.8023 -0.080929
7.09174 1202 -2.7295 -0.078728
7.09423 1205 -2.5759 -0.074205
7.09589 1207 -2.6426 -0.076062
7.09838 1210 -2.6200 -0.075321
7.10085 1213 -2.8624 -0.082187
7.10332 1216 -2.8904 -0.082887
7.10497 1218 -2.9311 -0.083987
7.10743 1221 -2.7901 -0.079849
7.10988 1224 -2.8996 -0.082879
7.11233 1227 -2.7327 -0.078014
7.11396 1229 -2.7480 -0.078385
7.11639 1232 -2.5527 -0.072726
7.11883 1235 -2.6788 -0.076228
7.12125 1238 -2.5024 -0.071120
7.12367 1241 -2.4617 -0.069879
7.12528 1243 -2.3300 -0.066088
7.12769 1246 -2.3949 -0.067848
