logY Y Sw sqrtY_times_Sw
6.90675 999 -0.001785894612 -0.056447
6.93049 1023 -0.001740401825 -0.055666
6.95368 1047 -0.0005168636085 -0.016724
6.97635 1071 0.001655397208 0.054175
6.99942 1096 0.003196407434 0.105820
7.02287 1122 0.003437247889 0.115135
7.04578 1148 0.003405352558 0.115381
7.06902 1175 0.003877505999 0.132914
7.09174 1202 0.005399628828 0.187204
7.11477 1230 0.005128220724 0.179854
7.13807 1259 0.003602868464 0.127838
7.16162 1289 0.002188866841 0.078586
7.18463 1319 0.001448876769 0.052620
7.20712 1349 0.0006355298712 0.023342
7.23056 1381 0.0004181503118 0.015539
7.25347 1413 0.001615543599 0.060728
7.27656 1446 0.0008709653542 0.033120
7.29980 1480 -0.0004956507909 -0.019068
7.32317 1515 -0.001678296601 -0.065324
7.34601 1550 -0.003121985102 -0.122913
7.36897 1586 -0.004038176066 -0.160819
7.39203 1623 -0.005147264427 -0.207365
7.41518 1661 -0.004731875298 -0.192849
7.43838 1700 -0.002773758983 -0.114365
7.46164 1740 -0.001400860957 -0.058435
7.48437 1780 -0.0004690858410 -0.019791
7.50769 1822 -0.001112024923 -0.047467
7.53048 1864 -0.001448135754 -0.062522
7.55381 1908 -0.0001860933041 -0.008129
7.57712 1953 0.0007750428342 0.034251
7.59990 1998 0.001090913464 0.048763
7.62315 2045 0.0005336216817 0.024131
7.64635 2093 0.0001365122709 0.006245
7.66950 2142 -0.0003426384975 -0.015858
7.69257 2192 -0.0006096465861 -0.028543
7.71557 2243 -0.0004601056527 -0.021791
7.73849 2295 0.0002371736049 0.011362
7.76174 2349 0.0001448544386 0.007021
7.78489 2404 0.001444894865 0.070844
7.80792 2460 0.002406362852 0.119352
7.83082 2517 0.001809100922 0.090762
7.85399 2576 0.001363077002 0.069182
7.87702 2636 0.0004303539764 0.022095
7.90027 2698 -0.0008554612761 -0.044435
7.92335 2761 -0.001078727617 -0.056682
7.94626 2825 -0.001424868285 -0.075733
7.96936 2891 -0.001126813483 -0.060587
7.99261 2959 -0.001461946200 -0.079525
8.01566 3028 -0.002088424971 -0.114920
8.03883 3099 -0.001203219689 -0.066982
8.06180 3171 0.0007901244874 0.044493
8.08487 3245 0.002338751397 0.133227
8.10802 3321 0.002731467511 0.157409
8.13094 3398 0.003259501121 0.190004
8.15421 3478 0.003535387259 0.208498
