logY Y P PoverSqrtY
6.90675 999 -25.8170 -0.816814
6.90875 1001 -25.8170 -0.815998
6.91075 1003 -25.8170 -0.815184
6.91274 1005 -28.6321 -0.903171
6.91374 1006 -28.6321 -0.902722
6.91572 1008 -28.6321 -0.901826
6.91771 1010 -28.6321 -0.900933
6.91870 1011 -28.6321 -0.900487
6.92067 1013 -30.3938 -0.954950
6.92264 1015 -30.3938 -0.954009
6.92461 1017 -32.2564 -1.011474
6.92560 1018 -32.2564 -1.010977
6.92756 1020 -32.2564 -1.009986
6.92952 1022 -31.2123 -0.976338
6.93049 1023 -31.2123 -0.975860
6.93245 1025 -31.2123 -0.974908
6.93440 1027 -31.2123 -0.973958
6.93634 1029 -31.2123 -0.973011
6.93731 1030 -31.2123 -0.972539
6.93925 1032 -31.2123 -0.971596
6.94119 1034 -31.2123 -0.970656
6.94312 1036 -31.5453 -0.980064
6.94409 1037 -31.5453 -0.979591
6.94601 1039 -29.7319 -0.922390
6.94794 1041 -29.7319 -0.921504
6.94986 1043 -29.7319 -0.920620
6.95081 1044 -29.7319 -0.920179
6.95273 1046 -29.7319 -0.919298
6.95464 1048 -29.7319 -0.918421
6.95655 1050 -27.8433 -0.859264
6.95750 1051 -27.8433 -0.858855
6.95940 1053 -27.8433 -0.858039
6.96130 1055 -27.8433 -0.857225
6.96319 1057 -27.8433 -0.856414
6.96508 1059 -27.5683 -0.847154
6.96602 1060 -27.5683 -0.846754
6.96791 1062 -29.2695 -0.898158
6.96979 1064 -29.2695 -0.897314
6.97167 1066 -29.3515 -0.898983
6.97354 1068 -29.3515 -0.898140
6.97448 1069 -29.3515 -0.897720
6.97635 1071 -29.3515 -0.896882
6.97821 1073 -29.3515 -0.896045
6.98008 1075 -29.3515 -0.895211
6.98193 1077 -29.3515 -0.894380
6.98286 1078 -29.3515 -0.893965
6.98472 1080 -29.3515 -0.893137
6.98657 1082 -29.2478 -0.889159
6.98841 1084 -29.2478 -0.888338
6.99026 1086 -29.2478 -0.887520
6.99210 1088 -28.8828 -0.875638
6.99302 1089 -28.8828 -0.875236
6.99485 1091 -28.8828 -0.874434
6.99668 1093 -27.4002 -0.828789
6.99851 1095 -27.4002 -0.828032
7.00033 1097 -27.4002 -0.827277
7.00216 1099 -27.4002 -0.826524
7.00307 1100 -27.4002 -0.826148
7.00488 1102 -25.5736 -0.770373
7.00670 1104 -23.9876 -0.721943
7.00851 1106 -23.9876 -0.721289
7.01031 1108 -23.9876 -0.720638
7.01212 1110 -24.6089 -0.738636
7.01392 1112 -24.6089 -0.737971
7.01571 1114 -24.6089 -0.737309
7.01661 1115 -25.8419 -0.773903
7.01840 1117 -25.8419 -0.773210
7.02019 1119 -25.8419 -0.772519
7.02198 1121 -25.8419 -0.771830
7.02376 1123 -26.9434 -0.804012
7.02554 1125 -23.1858 -0.691268
7.02731 1127 -23.1858 -0.690654
7.02909 1129 -23.1858 -0.690042
7.03086 1131 -23.1858 -0.689432
7.03174 1132 -23.1858 -0.689127
7.03351 1134 -23.1858 -0.688519
7.03527 1136 -23.1858 -0.687913
7.03703 1138 -24.9591 -0.739874
7.03878 1140 -24.9591 -0.739225
7.04054 1142 -24.9591 -0.738577
7.04229 1144 -24.9591 -0.737932
7.04403 1146 -25.5113 -0.753600
7.04578 1148 -28.1651 -0.831267
7.04752 1150 -30.1198 -0.888185
7.04925 1152 -30.1198 -0.887413
7.05099 1154 -29.8455 -0.878568
7.05272 1156 -29.8455 -0.877808
7.05445 1158 -29.8455 -0.877050
7.05618 1160 -29.8455 -0.876293
7.05704 1161 -29.8455 -0.875916
7.05876 1163 -29.8455 -0.875162
7.06048 1165 -29.8455 -0.874411
7.06219 1167 -28.5469 -0.835648
7.06390 1169 -28.5469 -0.834933
7.06561 1171 -27.1838 -0.794387
7.06732 1173 -27.1838 -0.793710
7.06902 1175 -30.3838 -0.886385
7.07072 1177 -30.3838 -0.885632
7.07242 1179 -30.3838 -0.884880
7.07412 1181 -28.7714 -0.837212
7.07581 1183 -28.7714 -0.836504
7.07750 1185 -28.7714 -0.835798
7.07918 1187 -28.7714 -0.835094
7.08087 1189 -28.7714 -0.834391
7.08255 1191 -30.6514 -0.888165
7.08423 1193 -28.7820 -0.833298
7.08590 1195 -28.7820 -0.832600
7.08757 1197 -28.7820 -0.831904
7.08924 1199 -28.7820 -0.831210
7.09091 1201 -28.7820 -0.830518
7.09257 1203 -28.8211 -0.830957
7.09423 1205 -28.8211 -0.830267
7.09589 1207 -28.8211 -0.829578
7.09755 1209 -28.8211 -0.828892
7.10003 1212 -28.8211 -0.827866
7.10168 1214 -28.0900 -0.806199
7.10332 1216 -28.9612 -0.830519
7.10497 1218 -28.9612 -0.829837
7.10661 1220 -26.9688 -0.772113
7.10824 1222 -26.9688 -0.771481
7.10988 1224 -26.9688 -0.770851
7.11151 1226 -26.9688 -0.770222
7.11314 1228 -26.9688 -0.769594
7.11477 1230 -26.9688 -0.768968
7.11639 1232 -26.9688 -0.768344
7.11802 1234 -26.3940 -0.751360
7.11964 1236 -26.3940 -0.750751
7.12125 1238 -25.4368 -0.722941
7.12367 1241 -25.4368 -0.722066
7.12528 1243 -25.4368 -0.721485
7.12689 1245 -25.4368 -0.720905
7.12850 1247 -25.4368 -0.720327
7.13010 1249 -25.4368 -0.719750
7.13170 1251 -25.4368 -0.719175
7.13330 1253 -25.4368 -0.718600
7.13489 1255 -28.3137 -0.799236
7.13648 1257 -28.9545 -0.816674
7.13807 1259 -28.2071 -0.794960
7.14045 1262 -28.2071 -0.794014
7.14204 1264 -26.6697 -0.750143
7.14362 1266 -26.6697 -0.749550
7.14520 1268 -26.6697 -0.748959
7.14677 1270 -29.2924 -0.821965
7.14835 1272 -29.2924 -0.821319
7.14992 1274 -29.2924 -0.820674
7.15227 1277 -31.2235 -0.873749
7.15383 1279 -30.8066 -0.861407
7.15540 1281 -30.8066 -0.860734
7.15696 1283 -30.8066 -0.860063
7.15851 1285 -30.0911 -0.839434
7.16007 1287 -30.0911 -0.838781
7.16240 1290 -30.0911 -0.837805
7.16395 1292 -31.9778 -0.889645
7.16549 1294 -31.9778 -0.888957
7.16704 1296 -31.9778 -0.888271
7.16858 1298 -31.9778 -0.887587
7.17089 1301 -34.3015 -0.950986
7.17242 1303 -32.6539 -0.904614
7.17396 1305 -32.6539 -0.903921
7.17549 1307 -30.6838 -0.848734
7.17702 1309 -30.6838 -0.848085
7.17931 1312 -30.6838 -0.847115
7.18083 1314 -30.6838 -0.846470
7.18235 1316 -30.6838 -0.845827
7.18387 1318 -30.6838 -0.845185
7.18539 1320 -30.6838 -0.844544
7.18766 1323 -32.6468 -0.897555
7.18917 1325 -36.3398 -0.998332
7.19068 1327 -36.3398 -0.997579
7.19218 1329 -34.4158 -0.944052
7.19444 1332 -34.4158 -0.942988
7.19594 1334 -34.4158 -0.942281
7.19744 1336 -35.5040 -0.971347
7.19893 1338 -35.5040 -0.970620
7.20117 1341 -35.5040 -0.969534
7.20266 1343 -35.5040 -0.968812
7.20415 1345 -32.2699 -0.879907
7.20564 1347 -30.6957 -0.836362
7.20786 1350 -30.6957 -0.835432
7.20934 1352 -30.6957 -0.834814
7.21082 1354 -30.6957 -0.834197
7.21303 1357 -30.4535 -0.826699
7.21450 1359 -30.4535 -0.826091
7.21598 1361 -30.4535 -0.825483
7.21744 1363 -30.4535 -0.824877
7.21964 1366 -30.4535 -0.823971
7.22111 1368 -29.6181 -0.800782
7.22257 1370 -27.7038 -0.748478
7.22475 1373 -27.1946 -0.733918
7.22621 1375 -27.1946 -0.733384
7.22766 1377 -27.1946 -0.732852
7.22984 1380 -27.1946 -0.732055
7.23129 1382 -27.1946 -0.731525
7.23273 1384 -27.1946 -0.730996
7.23490 1387 -27.1946 -0.730205
7.23634 1389 -29.1477 -0.782083
7.23778 1391 -29.1477 -0.781520
7.23993 1394 -29.1477 -0.780679
7.24137 1396 -29.0907 -0.778596
7.24280 1398 -29.0907 -0.778039
7.24494 1401 -30.8607 -0.824492
7.24637 1403 -30.8607 -0.823904
7.24850 1406 -30.8607 -0.823025
7.24993 1408 -30.8607 -0.822440
7.25134 1410 -28.9715 -0.771545
7.25347 1413 -31.1490 -0.828654
7.25488 1415 -31.1490 -0.828068
7.25630 1417 -31.1490 -0.827484
7.25841 1420 -31.1490 -0.826609
7.25982 1422 -31.1490 -0.826028
7.26193 1425 -33.1285 -0.877594
7.26333 1427 -33.1285 -0.876979
7.26473 1429 -33.1285 -0.876365
7.26683 1432 -30.8893 -0.816275
7.26822 1434 -32.2824 -0.852495
7.27031 1437 -32.2824 -0.851605
7.27170 1439 -34.1003 -0.898934
7.27379 1442 -34.1003 -0.897998
7.27517 1444 -34.1003 -0.897376
7.27656 1446 -34.1003 -0.896756
7.27863 1449 -34.1003 -0.895827
7.28001 1451 -34.1003 -0.895209
7.28207 1454 -35.5751 -0.932961
7.28345 1456 -32.8735 -0.861520
7.28551 1459 -33.3227 -0.872394
7.28688 1461 -33.5480 -0.877691
7.28893 1464 -33.5480 -0.876792
7.29029 1466 -33.5480 -0.876193
7.29234 1469 -32.5112 -0.848246
7.29370 1471 -32.5112 -0.847670
7.29574 1474 -32.5112 -0.846807
7.29709 1476 -29.4561 -0.766713
7.29845 1478 -29.4561 -0.766194
7.30047 1481 -29.4561 -0.765417
7.30182 1483 -31.3573 -0.814270
7.30384 1486 -31.3573 -0.813448
7.30519 1488 -31.3573 -0.812901
7.30720 1491 -31.5994 -0.818351
7.30921 1494 -31.5994 -0.817529
7.31055 1496 -31.5994 -0.816982
7.31255 1499 -30.4868 -0.787427
7.31389 1501 -30.4868 -0.786902
7.31588 1504 -30.4868 -0.786117
7.31721 1506 -30.4868 -0.785595
7.31920 1509 -30.4868 -0.784814
7.32053 1511 -32.4674 -0.835247
7.32251 1514 -32.4674 -0.834419
7.32383 1516 -32.4674 -0.833869
7.32581 1519 -32.4674 -0.833045
7.32778 1522 -32.4674 -0.832223
7.32909 1524 -34.3711 -0.880444
7.33106 1527 -36.3370 -0.929885
7.33237 1529 -36.3370 -0.929276
7.33433 1532 -36.3370 -0.928366
7.33563 1534 -36.3370 -0.927761
7.33759 1537 -36.3370 -0.926855
7.33954 1540 -36.3370 -0.925951
