logY Y P PoverSqrtY
6.90675 999 0.0128 0.000406
6.90975 1002 0.0127 0.000402
6.91175 1004 0.0310 0.000977
6.91374 1006 0.0125 0.000396
6.91672 1009 0.0457 0.001439
6.91870 1011 -0.0534 -0.001680
6.92067 1013 0.0793 0.002492
6.92264 1015 -0.0913 -0.002865
6.92560 1018 -0.0725 -0.002273
6.92756 1020 -0.3647 -0.011418
6.92952 1022 -0.0677 -0.002118
6.93245 1025 -0.1005 -0.003140
6.93440 1027 0.0915 0.002855
6.93634 1029 -0.0168 -0.000524
6.93828 1031 0.1136 0.003537
6.94119 1034 0.0951 0.002959
6.94312 1036 0.1092 0.003394
6.94505 1038 0.0867 0.002691
6.94794 1041 0.0858 0.002660
6.94986 1043 0.2509 0.007768
6.95273 1046 0.2070 0.006401
6.95464 1048 0.2173 0.006712
6.95655 1050 -0.0753 -0.002323
6.95940 1053 0.0922 0.002841
6.96130 1055 0.1037 0.003192
6.96319 1057 0.2234 0.006872
6.96602 1060 0.0593 0.001823
6.96791 1062 0.0014 0.000044
6.97073 1065 -0.2743 -0.008406
6.97261 1067 0.0093 0.000284
6.97448 1069 0.0122 0.000375
6.97728 1072 0.0922 0.002817
6.97915 1074 -0.0719 -0.002194
6.98193 1077 -0.0530 -0.001615
6.98379 1079 -0.0351 -0.001068
6.98564 1081 -0.0538 -0.001636
6.98841 1084 -0.0255 -0.000773
6.99026 1086 -0.1238 -0.003756
6.99302 1089 -0.1038 -0.003146
6.99485 1091 -0.0116 -0.000352
6.99760 1094 -0.0978 -0.002958
6.99942 1096 -0.1152 -0.003480
7.00216 1099 -0.0824 -0.002484
7.00397 1101 -0.2119 -0.006385
7.00670 1104 -0.2399 -0.007221
7.00851 1106 -0.1848 -0.005556
7.01121 1109 -0.3165 -0.009504
7.01302 1111 -0.3660 -0.010980
7.01571 1114 -0.3836 -0.011492
7.01751 1116 -0.5393 -0.016145
7.02019 1119 -0.6652 -0.019886
7.02198 1121 -0.6062 -0.018107
7.02465 1124 -0.6578 -0.019620
7.02643 1126 -0.6066 -0.018078
7.02909 1129 -0.4373 -0.013015
7.03086 1131 -0.4752 -0.014130
7.03351 1134 -0.4212 -0.012508
7.03527 1136 -0.3106 -0.009216
7.03791 1139 -0.3702 -0.010970
7.03966 1141 -0.3830 -0.011339
7.04229 1144 -0.3607 -0.010664
7.04491 1147 -0.3357 -0.009913
7.04665 1149 -0.5268 -0.015541
7.04925 1152 -0.5735 -0.016898
7.05099 1154 -0.5920 -0.017428
7.05359 1157 -0.5613 -0.016501
7.05618 1160 -0.6291 -0.018470
7.05790 1162 -0.4643 -0.013620
7.06048 1165 -0.5669 -0.016608
7.06219 1167 -0.5858 -0.017147
7.06476 1170 -0.8053 -0.023544
7.06732 1173 -0.5243 -0.015307
7.06902 1175 -0.4649 -0.013563
7.07157 1178 -0.2382 -0.006940
7.07412 1181 -0.1713 -0.004986
7.07581 1183 -0.0800 -0.002327
7.07834 1186 -0.0369 -0.001070
7.08087 1189 0.1077 0.003123
7.08255 1191 0.0533 0.001544
7.08506 1194 0.1215 0.003516
7.08757 1197 0.1624 0.004693
7.08924 1199 0.1938 0.005596
