logY Y Sw sqrtY_times_Sw
6.90675 999 -0.008137486999 -0.257201
6.93049 1023 -0.007985606156 -0.255415
6.95368 1047 -0.006080623528 -0.196753
6.97635 1071 -0.002484556597 -0.081310
6.99942 1096 0.001220355378 0.040401
7.02287 1122 0.004647736914 0.155682
7.04578 1148 0.006096826293 0.206574
7.06902 1175 0.004720432043 0.161808
7.09174 1202 0.004279825316 0.148381
7.11477 1230 0.004823350755 0.169161
7.13807 1259 0.005003176670 0.177525
7.16162 1289 0.005710425385 0.205019
7.18463 1319 0.006606594660 0.239939
7.20712 1349 0.006720364825 0.246831
7.23056 1381 0.004713094084 0.175147
7.25347 1413 0.004339843671 0.163134
7.27656 1446 0.003101900059 0.117954
7.29980 1480 0.004038024267 0.155346
7.32317 1515 0.004177919048 0.162617
7.34601 1550 0.002479536799 0.097619
7.36897 1586 0.003392518337 0.135106
7.39203 1623 0.004145202402 0.166996
7.41518 1661 0.003482599287 0.141935
7.43838 1700 0.001624731994 0.066989
7.46164 1740 0.0007296040220 0.030434
7.48437 1780 0.0009200740510 0.038818
7.50769 1822 0.001817913470 0.077597
7.53048 1864 0.0007069197598 0.030521
7.55381 1908 -0.0007189530353 -0.031404
7.57712 1953 -0.0009110221473 -0.040261
7.59990 1998 0.00002587943791 0.001157
7.62315 2045 0.0006711521551 0.030351
7.64635 2093 -0.0006008275004 -0.027487
7.66950 2142 -0.001694659113 -0.078432
7.69257 2192 -0.001502809019 -0.070360
7.71557 2243 -0.00003714818291 -0.001759
7.73849 2295 -0.00003322167381 -0.001592
7.76174 2349 0.0006276846865 0.030422
7.78489 2404 -0.00005236997516 -0.002568
7.80792 2460 -0.0002240660349 -0.011113
7.83082 2517 -0.001004110779 -0.050376
7.85399 2576 -0.002784787237 -0.141340
7.87702 2636 -0.003384333783 -0.173758
7.90027 2698 -0.003082166683 -0.160095
7.92335 2761 -0.002388601498 -0.125510
7.94626 2825 -0.002218612165 -0.117921
7.96936 2891 -0.001139774255 -0.061283
7.99261 2959 -0.001529980164 -0.083226
8.01566 3028 -0.003185446426 -0.175286
8.03883 3099 -0.004069454952 -0.226541
8.06180 3171 -0.003076750969 -0.173257
8.08487 3245 -0.002722925536 -0.155111
8.10802 3321 -0.002513866101 -0.144869
8.13094 3398 -0.0007660633710 -0.044656
8.15421 3478 0.002139577971 0.126181
8.17723 3559 0.003925851262 0.234206
8.20029 3642 0.004273018938 0.257872
8.22336 3727 0.003163914187 0.193154
8.24643 3814 0.002072310217 0.127981
8.26950 3903 0.002371458044 0.148154
8.29255 3994 0.003408041724 0.215382
8.31581 4088 0.002785568152 0.178102
8.33878 4183 0.002252551856 0.145686
8.36194 4281 0.003055960620 0.199950
8.38503 4381 0.003187736614 0.210993
8.40805 4483 0.002525862083 0.169120
8.43120 4588 0.002536821557 0.171831
8.45425 4695 0.002373619596 0.162641
8.47741 4805 0.001269955000 0.088031
8.50045 4917 0.0002335794206 0.016379
8.52357 5032 -0.001049749776 -0.074466
8.54656 5149 -0.001817128320 -0.130391
8.56960 5269 -0.001700693119 -0.123450
8.59267 5392 -0.002718564388 -0.199625
8.61577 5518 -0.002798614543 -0.207890
8.63888 5647 -0.001995740360 -0.149973
8.66199 5779 -0.002194773054 -0.166846
8.68508 5914 -0.002611686985 -0.200845
8.70814 6052 -0.002732870308 -0.212603
8.73134 6194 -0.002667078669 -0.209904
8.75432 6338 -0.001216447421 -0.096843
8.77740 6486 -0.0008367817155 -0.067391
8.80057 6638 -0.001297899699 -0.105745
8.82365 6793 -0.001377927109 -0.113568
8.84664 6951 -0.0007496592002 -0.062501
8.86982 7114 -0.0005554165466 -0.046846
8.89289 7280 0.0001811561665 0.015457
8.91597 7450 0.0004177129482 0.036054
8.93906 7624 0.0002109508439 0.018419
8.96214 7802 -0.00006956642342 -0.006145
8.98519 7984 0.0004506947224 0.040271
9.00835 8171 0.0008178436613 0.073928
9.03133 8361 0.0007213412821 0.065958
9.05450 8557 0.0007423262823 0.068668
9.07761 8757 0.0005816630058 0.054431
9.10064 8961 0.0004428308814 0.041920
9.12369 9170 0.0002910718359 0.027873
9.14676 9384 0.00008310359176 0.008050
9.16993 9604 0.0001477541085 0.014480
9.19299 9828 0.00003047014388 0.003021
9.21602 10057 -0.0003538265255 -0.035483
9.23912 10292 -0.0003069191713 -0.031137
9.26227 10533 0.00002305987817 0.002367
9.28536 10779 -0.0002541644294 -0.026388
9.30837 11030 -0.0007419563506 -0.077923
9.33150 11288 -0.0007445196414 -0.079101
9.35453 11551 -0.001203118890 -0.129306
9.37763 11821 -0.001453168892 -0.157995
9.40071 12097 -0.001978883790 -0.217650
9.42384 12380 -0.001957137009 -0.217762
9.44691 12669 -0.0007065869732 -0.079531
9.47001 12965 0.00009060519815 0.010317
9.49311 13268 0.0002871564570 0.033077
9.51613 13577 0.0004037804725 0.047049
9.53921 13894 0.0009007588576 0.106175
9.56233 14219 0.0008154526582 0.097237
9.58541 14551 0.000008918087166 0.001076
9.60851 14891 0.0001679907726 0.020500
9.63161 15239 0.0006244995510 0.077092
9.65464 15594 0.0003470913492 0.043343
9.67778 15959 0.0005866307414 0.074108
9.70082 16331 0.0008081350611 0.103274
9.72394 16713 0.0007568199043 0.097841
9.74701 17103 0.001078681859 0.141068
9.77007 17502 0.001256439072 0.166221
9.79317 17911 0.001652798930 0.221197
9.81624 18329 0.001593110153 0.215683
9.83932 18757 0.001484061026 0.203251
9.86241 19195 0.001459325735 0.202184
9.88553 19644 0.0005822468242 0.081606
9.90857 20102 -0.0004517591227 -0.064051
9.93169 20572 -0.0006506218925 -0.093318
9.95475 21052 -0.0004181315874 -0.060668
9.97785 21544 -0.0005399154889 -0.079248
10.00093 22047 -0.0002844513245 -0.042236
10.02402 22562 -0.0003128624295 -0.046994
10.04711 23089 -0.00004874951893 -0.007408
10.07019 23628 0.0002486684772 0.038224
10.09328 24180 0.0001992055384 0.030976
10.11634 24744 0.0001413789694 0.022239
10.13943 25322 0.0006090804457 0.096922
10.16250 25913 0.0006579340313 0.105911
10.18562 26519 0.0001844164803 0.030032
10.20869 27138 -0.0003964726114 -0.065313
10.23178 27772 -0.0005264034763 -0.087725
10.25485 28420 -0.0005372617282 -0.090573
10.27794 29084 -0.0005635032623 -0.096100
10.30102 29763 -0.0004183415774 -0.072172
