logY Y P PoverSqrtY
6.90675 999 -4.7008 -0.148725
6.90975 1002 -4.3646 -0.137882
6.91175 1004 -4.3287 -0.136613
6.91374 1006 -4.3367 -0.136728
6.91672 1009 -4.6048 -0.144965
6.91870 1011 -4.7393 -0.149052
6.92067 1013 -4.6871 -0.147264
6.92264 1015 -4.5494 -0.142797
6.92560 1018 -4.0696 -0.127549
6.92756 1020 -3.8607 -0.120884
6.92952 1022 -3.6860 -0.115299
6.93245 1025 -3.7402 -0.116824
6.93440 1027 -3.6587 -0.114166
6.93634 1029 -3.6437 -0.113589
6.93828 1031 -3.6898 -0.114915
6.94119 1034 -3.5716 -0.111073
6.94312 1036 -3.5080 -0.108987
6.94505 1038 -3.3832 -0.105008
6.94794 1041 -3.4403 -0.106628
6.94986 1043 -3.4491 -0.106797
6.95273 1046 -3.2206 -0.099581
6.95464 1048 -3.2423 -0.100156
6.95655 1050 -3.2821 -0.101288
6.95940 1053 -3.5411 -0.109124
6.96130 1055 -3.6626 -0.112762
6.96319 1057 -3.6816 -0.113241
6.96602 1060 -3.3742 -0.103639
6.96791 1062 -3.3272 -0.102097
6.97073 1065 -3.4118 -0.104547
6.97261 1067 -3.3169 -0.101544
6.97448 1069 -3.2986 -0.100887
6.97728 1072 -3.0538 -0.093269
6.97915 1074 -3.0969 -0.094499
6.98193 1077 -3.3895 -0.103284
6.98379 1079 -3.3492 -0.101959
6.98564 1081 -3.2112 -0.097668
6.98841 1084 -2.8840 -0.087594
6.99026 1086 -2.8022 -0.085031
6.99302 1089 -2.9877 -0.090536
6.99485 1091 -2.9590 -0.089584
6.99760 1094 -2.8277 -0.085493
6.99942 1096 -2.8443 -0.085914
7.00216 1099 -3.0206 -0.091115
7.00397 1101 -2.9187 -0.087962
7.00670 1104 -2.5173 -0.075761
7.00851 1106 -2.4703 -0.074279
7.01121 1109 -2.6822 -0.080542
7.01302 1111 -2.7779 -0.083342
7.01571 1114 -2.7764 -0.083185
7.01751 1116 -2.9343 -0.087837
7.02019 1119 -3.2713 -0.097793
7.02198 1121 -3.3888 -0.101215
7.02465 1124 -3.0438 -0.090788
7.02643 1126 -2.9016 -0.086470
7.02909 1129 -2.8681 -0.085359
7.03086 1131 -2.7870 -0.082872
7.03351 1134 -2.6056 -0.077375
7.03527 1136 -2.7017 -0.080159
7.03791 1139 -3.1401 -0.093043
7.03966 1141 -3.3907 -0.100381
7.04229 1144 -3.4451 -0.101855
7.04491 1147 -3.6770 -0.108571
7.04665 1149 -3.6333 -0.107186
7.04925 1152 -3.4795 -0.102515
7.05099 1154 -3.5244 -0.103749
7.05359 1157 -3.9014 -0.114697
7.05618 1160 -3.9592 -0.116245
7.05790 1162 -4.1048 -0.120416
7.06048 1165 -4.5206 -0.132444
7.06219 1167 -4.6113 -0.134984
7.06476 1170 -4.2697 -0.124826
7.06732 1173 -4.3973 -0.128392
7.06902 1175 -4.3003 -0.125453
7.07157 1178 -4.0811 -0.118907
7.07412 1181 -4.3107 -0.125435
7.07581 1183 -4.4049 -0.128069
7.07834 1186 -4.4386 -0.128886
7.08087 1189 -4.7173 -0.136806
7.08255 1191 -4.5762 -0.132601
7.08506 1194 -4.1887 -0.121222
7.08757 1197 -4.1227 -0.119162
7.08924 1199 -4.0199 -0.116094
7.09174 1202 -3.6485 -0.105237
7.09423 1205 -3.7357 -0.107617
7.09589 1207 -3.7117 -0.106836
7.09838 1210 -3.5541 -0.102173
7.10085 1213 -3.6522 -0.104864
