logY Y P PoverSqrtY
6.90675 999 -0.9516 -0.030107
6.90975 1002 -1.1350 -0.035857
6.91175 1004 -1.0357 -0.032686
6.91374 1006 -1.1616 -0.036624
6.91672 1009 -1.3074 -0.041158
6.91870 1011 -1.1299 -0.035535
6.92067 1013 -1.1858 -0.037256
6.92264 1015 -1.3046 -0.040949
6.92560 1018 -1.2543 -0.039313
6.92756 1020 -1.3209 -0.041360
6.92952 1022 -1.4286 -0.044687
6.93245 1025 -1.3934 -0.043523
6.93440 1027 -1.3630 -0.042531
6.93634 1029 -1.4117 -0.044007
6.93828 1031 -1.3740 -0.042791
6.94119 1034 -1.3265 -0.041253
6.94312 1036 -1.3640 -0.042377
6.94505 1038 -1.3475 -0.041823
6.94794 1041 -1.3624 -0.042226
6.94986 1043 -1.3944 -0.043177
6.95273 1046 -1.2304 -0.038045
6.95464 1048 -1.2467 -0.038511
6.95655 1050 -1.1428 -0.035269
6.95940 1053 -0.8330 -0.025670
6.96130 1055 -0.8241 -0.025371
6.96319 1057 -0.9016 -0.027731
6.96602 1060 -0.8508 -0.026133
6.96791 1062 -0.9066 -0.027821
6.97073 1065 -1.1412 -0.034970
6.97261 1067 -1.1399 -0.034897
6.97448 1069 -1.2315 -0.037665
6.97728 1072 -1.2177 -0.037190
6.97915 1074 -1.0186 -0.031080
6.98193 1077 -1.0612 -0.032336
6.98379 1079 -1.0200 -0.031053
6.98564 1081 -0.9281 -0.028229
6.98841 1084 -1.1796 -0.035827
6.99026 1086 -1.2770 -0.038751
6.99302 1089 -1.3696 -0.041504
6.99485 1091 -1.6843 -0.050992
6.99760 1094 -1.8161 -0.054906
6.99942 1096 -1.7996 -0.054358
7.00216 1099 -2.0207 -0.060955
7.00397 1101 -1.9911 -0.060006
7.00670 1104 -1.8684 -0.056233
7.00851 1106 -1.9108 -0.057457
7.01121 1109 -1.8585 -0.055810
7.01302 1111 -1.9571 -0.058715
7.01571 1114 -2.1154 -0.063379
7.01751 1116 -1.9129 -0.057262
7.02019 1119 -1.8081 -0.054051
7.02198 1121 -1.6441 -0.049105
7.02465 1124 -1.4177 -0.042285
7.02643 1126 -1.5392 -0.045868
7.02909 1129 -1.4804 -0.044058
7.03086 1131 -1.5102 -0.044905
7.03351 1134 -1.6984 -0.050437
7.03527 1136 -1.6500 -0.048955
7.03791 1139 -1.6915 -0.050119
7.03966 1141 -1.7952 -0.053146
7.04229 1144 -1.6541 -0.048905
7.04491 1147 -1.6842 -0.049729
7.04665 1149 -1.7086 -0.050407
7.04925 1152 -1.6724 -0.049275
7.05099 1154 -1.8669 -0.054956
7.05359 1157 -1.9499 -0.057325
7.05618 1160 -2.2267 -0.065378
7.05790 1162 -2.3087 -0.067727
7.06048 1165 -1.9502 -0.057138
7.06219 1167 -1.8448 -0.054004
7.06476 1170 -1.6732 -0.048915
7.06732 1173 -1.3814 -0.040334
7.06902 1175 -1.4807 -0.043198
7.07157 1178 -1.4612 -0.042573
7.07412 1181 -1.4781 -0.043010
7.07581 1183 -1.6142 -0.046930
7.07834 1186 -1.4860 -0.043150
7.08087 1189 -1.5045 -0.043632
7.08255 1191 -1.4807 -0.042906
7.08506 1194 -1.4099 -0.040803
7.08757 1197 -1.3847 -0.040023
7.08924 1199 -1.2338 -0.035630
7.09174 1202 -1.2358 -0.035644
7.09423 1205 -1.2835 -0.036974
7.09589 1207 -1.1795 -0.033951
7.09838 1210 -1.2742 -0.036631
7.10085 1213 -1.1300 -0.032445
7.10332 1216 -1.0994 -0.031527
7.10497 1218 -1.2349 -0.035384
7.10743 1221 -1.2517 -0.035820
7.10988 1224 -1.5597 -0.044582
7.11233 1227 -1.5921 -0.045452
7.11396 1229 -1.6949 -0.048348
7.11639 1232 -1.8143 -0.051690
7.11883 1235 -1.6355 -0.046540
7.12125 1238 -1.6322 -0.046388
7.12367 1241 -1.4216 -0.040353
7.12528 1243 -1.3881 -0.039372
7.12769 1246 -1.6430 -0.046546
7.13010 1249 -1.6333 -0.046215
7.13250 1252 -1.9709 -0.055701
7.13489 1255 -1.9650 -0.055467
7.13648 1257 -1.7624 -0.049711
7.13887 1260 -1.7032 -0.047983
7.14125 1263 -1.5726 -0.044249
7.14362 1266 -1.5655 -0.043998
7.14598 1269 -1.4867 -0.041733
7.14835 1272 -1.5354 -0.043051
7.14992 1274 -1.6744 -0.046910
7.15227 1277 -1.7212 -0.048164
7.15462 1280 -1.9553 -0.054652
7.15696 1283 -1.8599 -0.051925
7.15929 1286 -1.9093 -0.053243
7.16162 1289 -1.8732 -0.052174
7.16395 1292 -1.6560 -0.046071
7.16627 1295 -1.8271 -0.050774
7.16858 1298 -1.8494 -0.051332
7.17089 1301 -1.9947 -0.055300
7.17242 1303 -1.9514 -0.054059
7.17472 1306 -1.6822 -0.046548
7.17702 1309 -1.6519 -0.045658
7.17931 1312 -1.5313 -0.042277
7.18159 1315 -1.7063 -0.047053
7.18387 1318 -1.6929 -0.046630
7.18614 1321 -1.7074 -0.046976
7.18841 1324 -1.6119 -0.044299
7.19068 1327 -1.2432 -0.034127
7.19293 1330 -1.2392 -0.033980
7.19519 1333 -0.9674 -0.026495
7.19744 1336 -1.0102 -0.027638
7.19968 1339 -0.9429 -0.025769
7.20192 1342 -0.9927 -0.027097
7.20415 1345 -1.2508 -0.034107
7.20638 1348 -1.2639 -0.034424
7.20860 1351 -1.1638 -0.031662
7.21082 1354 -0.9693 -0.026341
7.21303 1357 -1.0413 -0.028266
7.21524 1360 -1.0073 -0.027316
7.21744 1363 -1.1067 -0.029976
7.22037 1367 -1.3207 -0.035720
7.22257 1370 -1.3750 -0.037149
7.22475 1373 -1.4832 -0.040027
7.22694 1376 -1.3678 -0.036875
7.22911 1379 -1.5629 -0.042088
7.23129 1382 -1.4966 -0.040259
7.23346 1385 -1.6107 -0.043281
7.23562 1388 -1.6025 -0.043013
7.23778 1391 -1.6044 -0.043017
7.23993 1394 -1.6562 -0.044360
7.24280 1398 -1.5646 -0.041845
7.24494 1401 -1.6132 -0.043100
7.24708 1404 -1.4558 -0.038853
7.24922 1407 -1.5742 -0.041968
7.25134 1410 -1.5110 -0.040239
7.25347 1413 -1.6780 -0.044641
7.25630 1417 -1.4916 -0.039625
7.25841 1420 -1.4898 -0.039536
