logY Y Sw sqrtY_times_Sw
6.90675 999 0.0001640801869 0.005186
6.93049 1023 0.0001414735542 0.004525
6.95368 1047 -0.0008660063315 -0.028022
6.97635 1071 -0.001317298117 -0.043110
6.99942 1096 -0.0002380111540 -0.007880
7.02287 1122 0.0002674472990 0.008958
7.04578 1148 -0.0004029870291 -0.013654
7.06902 1175 -0.0001079127035 -0.003699
7.09174 1202 -0.00008123510551 -0.002816
7.11477 1230 0.0006721639823 0.023574
7.13807 1259 0.0006576240911 0.023334
7.16162 1289 0.0002525628517 0.009068
7.18463 1319 0.0003741370184 0.013588
7.20712 1349 0.00002568738512 0.000943
7.23056 1381 -0.0002792970472 -0.010379
7.25347 1413 -0.0006836641621 -0.025699
7.27656 1446 -0.0003096972475 -0.011777
7.29980 1480 0.00002029327722 0.000781
7.32317 1515 -0.0005521171128 -0.021490
7.34601 1550 -0.002226385124 -0.087653
7.36897 1586 -0.002577644924 -0.102654
7.39203 1623 -0.002225246706 -0.089647
7.41518 1661 -0.002565796703 -0.104570
7.43838 1700 -0.003508484927 -0.144659
7.46164 1740 -0.002414004919 -0.100696
7.48437 1780 -0.002240834119 -0.094541
7.50769 1822 -0.004479838238 -0.191221
7.53048 1864 -0.004746522779 -0.204927
7.55381 1908 -0.003714106094 -0.162235
7.57712 1953 -0.003737438994 -0.165168
7.59990 1998 -0.003604022435 -0.161096
7.62315 2045 -0.003698604376 -0.167257
7.64635 2093 -0.003386044566 -0.154909
7.66950 2142 -0.003050730481 -0.141193
7.69257 2192 -0.002663767107 -0.124714
7.71557 2243 -0.001798440044 -0.085175
7.73849 2295 -0.001038226555 -0.049737
7.76174 2349 -0.0009997191534 -0.048453
7.78489 2404 -0.0001791234536 -0.008783
7.80792 2460 0.0007364082970 0.036525
7.83082 2517 0.001271977457 0.063815
7.85399 2576 0.002194440465 0.111377
7.87702 2636 0.002588728171 0.132910
7.90027 2698 0.002528053011 0.131313
7.92335 2761 0.001659241167 0.087185
7.94626 2825 0.001358734088 0.072218
7.96936 2891 0.001682241145 0.090451
7.99261 2959 0.001813553074 0.098651
8.01566 3028 0.002305224388 0.126850
8.03883 3099 0.002674403129 0.148880
8.06180 3171 0.003209304033 0.180721
8.08487 3245 0.003161964330 0.180121
8.10802 3321 0.002437024790 0.140441
8.13094 3398 0.002184381067 0.127333
8.15421 3478 0.002580439083 0.152180
8.17723 3559 0.001642381333 0.097980
8.20029 3642 0.0003105433596 0.018741
8.22336 3727 -0.0008781830492 -0.053612
8.24643 3814 -0.001268628698 -0.078347
8.26950 3903 -0.001392805101 -0.087014
8.29255 3994 -0.001517822551 -0.095924
8.31581 4088 -0.001900633345 -0.121522
8.33878 4183 -0.002268121626 -0.146693
8.36194 4281 -0.002639426081 -0.172696
8.38503 4381 -0.003318349061 -0.219639
8.40805 4483 -0.003683856591 -0.246653
8.43120 4588 -0.002904978531 -0.196768
8.45425 4695 -0.001927852299 -0.132097
8.47741 4805 -0.0008969577630 -0.062175
8.50045 4917 -0.0005441810099 -0.038159
8.52357 5032 -0.0008819368345 -0.062562
8.54656 5149 -0.0008071779479 -0.057920
8.56960 5269 -0.0003104516166 -0.022535
8.59267 5392 0.0001927730201 0.014155
8.61577 5518 0.0004098560743 0.030445
8.63888 5647 0.0006632135920 0.049838
8.66199 5779 0.0005726640409 0.043534
8.68508 5914 0.0008827604195 0.067887
8.70814 6052 0.001495109339 0.116311
8.73134 6194 0.002097692658 0.165093
8.75432 6338 0.002650320483 0.210996
8.77740 6486 0.002634444484 0.212167
8.80057 6638 0.002094720927 0.170665
8.82365 6793 0.001420745522 0.117097
8.84664 6951 0.001038504776 0.086583
8.86982 7114 0.0005146835956 0.043411
8.89289 7280 0.0001948912028 0.016629
8.91597 7450 -0.000008939110294 -0.000772
8.93906 7624 0.0003108835278 0.027145
8.96214 7802 0.0004122288665 0.036412
8.98519 7984 0.0005125929183 0.045802
9.00835 8171 0.0005369746075 0.048539
9.03133 8361 0.0002797189284 0.025577
9.05450 8557 0.0001823870644 0.016872
9.07761 8757 -0.00005273819620 -0.004935
9.10064 8961 0.00003323133491 0.003146
9.12369 9170 0.0001748911741 0.016748
9.14676 9384 -0.0001377080081 -0.013340
9.16993 9604 -0.0003347782665 -0.032808
9.19299 9828 -0.0004987885263 -0.049448
9.21602 10057 -0.0007441361615 -0.074625
9.23912 10292 -0.0009701118540 -0.098417
9.26227 10533 -0.001211348516 -0.124321
9.28536 10779 -0.001433255026 -0.148803
9.30837 11030 -0.0008967851433 -0.094184
9.33150 11288 -0.0005530717940 -0.058761
9.35453 11551 -0.0003381802543 -0.036346
9.37763 11821 -0.0007125645835 -0.077473
9.40071 12097 -0.001299869088 -0.142968
9.42384 12380 -0.001196198189 -0.133096
9.44691 12669 -0.001348896569 -0.151827
9.47001 12965 -0.001269865026 -0.144592
9.49311 13268 -0.001068446585 -0.123071
9.51613 13577 -0.0003821716973 -0.044531
9.53921 13894 0.0001740124910 0.020511
9.56233 14219 0.0007168192340 0.085476
9.58541 14551 0.0008718956011 0.105175
9.60851 14891 0.001352395468 0.165031
9.63161 15239 0.001828748460 0.225752
9.65464 15594 0.001797777981 0.224499
9.67778 15959 0.001688854060 0.213351
9.70082 16331 0.001513265102 0.193384
9.72394 16713 0.001225919054 0.158485
9.74701 17103 0.001459713562 0.190899
9.77007 17502 0.001371202915 0.181403
9.79317 17911 0.001493849097 0.199925
9.81624 18329 0.001555169027 0.210546
9.83932 18757 0.001388681107 0.190188
9.86241 19195 0.001081184855 0.149794
9.88553 19644 0.0007155399301 0.100288
9.90857 20102 0.0003645739764 0.051690
9.93169 20572 -0.0001331145693 -0.019093
9.95475 21052 -0.0003262914031 -0.047343
9.97785 21544 -0.0003770644327 -0.055345
10.00093 22047 -0.0004422776248 -0.065670
10.02402 22562 -0.0002388791109 -0.035881
10.04711 23089 -0.0002529647702 -0.038438
10.07019 23628 -0.0001830105609 -0.028131
10.09328 24180 -0.0002524900994 -0.039262
10.11634 24744 -0.0005843210637 -0.091915
10.13943 25322 -0.0009116485136 -0.145070
10.16250 25913 -0.001065637125 -0.171541
10.18562 26519 -0.0008430495845 -0.137288
10.20869 27138 -0.0006380477501 -0.105110
10.23178 27772 -0.0003843745518 -0.064056
10.25485 28420 -0.0003309392420 -0.055791
10.27794 29084 -0.0004857152664 -0.082834
10.30102 29763 -0.0006029405285 -0.104019
10.32410 30458 -0.0006382726632 -0.111393
10.34718 31169 -0.0007023219560 -0.123993
10.37027 31897 -0.0008420660610 -0.150391
10.39336 32642 -0.0007736297209 -0.139772
10.41643 33404 -0.0005555518918 -0.101537
10.43951 34184 -0.0003814502106 -0.070526
10.46262 34983 -0.0002875405259 -0.053781
10.48570 35800 -0.0004926080104 -0.093206
10.50879 36636 -0.0008353613254 -0.159893
10.53186 37491 -0.001033920994 -0.200194
10.55495 38367 -0.001027703409 -0.201301
10.57804 39263 -0.0005715116000 -0.113244
10.60112 40180 -0.0002980827814 -0.059751
10.62420 41118 0.0001918814172 0.038909
10.64728 42078 0.0004083612179 0.083767
10.67037 43061 0.0005258303198 0.109116
10.69344 44066 0.0006154589599 0.129197
10.71653 45095 0.0006742886622 0.143189
10.73961 46148 0.0006763789104 0.145300
10.76270 47226 0.0005022845689 0.109154
10.78579 48329 0.0004337191924 0.095348
10.80886 49457 0.0003991665491 0.088770
10.83194 50612 0.0004200488517 0.094499
10.85503 51794 0.0003879365423 0.088288
10.87812 53004 0.0005240675510 0.120654
10.90121 54242 0.0006216135006 0.144773
10.92428 55508 0.0006435191119 0.151614
10.94736 56804 0.0005261947990 0.125411
10.97045 58131 0.0003885476378 0.093680
10.99353 59488 0.0004156685471 0.101382
11.01663 60878 0.0004122614896 0.101719
11.03970 62299 0.0005039100611 0.125775
11.06279 63754 0.0005249239528 0.132541
11.08587 65243 0.0002767470302 0.070689
11.10895 66766 -0.00004263947138 -0.011018
11.13205 68326 -0.0003101482222 -0.081070
11.15512 69921 -0.0003096144847 -0.081870
11.17821 71554 -0.0002781277790 -0.074398
11.20129 73225 -0.0002296409641 -0.062141
11.22438 74935 -0.0003101508535 -0.084901
11.24746 76685 -0.0003092575414 -0.085640
11.27054 78475 -0.0003521689197 -0.098654
11.29362 80308 -0.0004994694469 -0.141543
11.31670 82183 -0.0007073068851 -0.202768
11.33980 84103 -0.0008052658304 -0.233531
11.36288 86067 -0.0007477145046 -0.219358
11.38596 88076 -0.0006638843950 -0.197025
11.40904 90133 -0.0006390818659 -0.191866
11.43213 92238 -0.0006319062331 -0.191914
11.45521 94392 -0.0005663020715 -0.173987
11.47829 96596 -0.0004265675822 -0.132577
11.50138 98852 -0.0002452148340 -0.077097
11.52446 101160 -0.0001011159735 -0.032161
11.54755 103523 -0.00006795673312 -0.021865
11.57063 105940 -0.00007264933902 -0.023646
11.59371 108414 0.000008778525034 0.002890
11.61680 110946 0.0002312354632 0.077021
11.63988 113537 0.0004353710576 0.146699
