logY Y Sw sqrtY_times_Sw
6.90675 999 -0.001780028305 -0.056261
6.93049 1023 -0.002610439591 -0.083493
6.95368 1047 0.0005825970544 0.018851
6.97635 1071 0.005082429706 0.166328
6.99942 1096 0.006075544367 0.201136
7.02287 1122 0.006335260499 0.212208
7.04578 1148 0.005051562424 0.171158
7.06902 1175 0.003645799395 0.124972
7.09174 1202 0.0003715709964 0.012882
7.11477 1230 -0.00003486558201 -0.001223
7.13807 1259 0.002353178897 0.083496
7.16162 1289 0.003183785114 0.114306
7.18463 1319 0.001444153477 0.052449
7.20712 1349 -0.0006670770092 -0.024501
7.23056 1381 -0.002177419932 -0.080917
7.25347 1413 -0.002562904405 -0.096339
7.27656 1446 -0.001377363951 -0.052376
7.29980 1480 -0.001853084984 -0.071290
7.32317 1515 -0.003859174578 -0.150211
7.34601 1550 -0.002181735296 -0.085895
7.36897 1586 0.001278678839 0.050923
7.39203 1623 0.001110411120 0.044735
7.41518 1661 0.0004889025600 0.019925
7.43838 1700 0.00002355283270 0.000971
7.46164 1740 -0.001006962001 -0.042004
7.48437 1780 -0.001792573433 -0.075629
7.50769 1822 -0.001085787371 -0.046347
7.53048 1864 -0.003606915656 -0.155725
7.55381 1908 -0.003247809335 -0.141866
7.57712 1953 -0.0007184138077 -0.031749
7.59990 1998 0.001713712387 0.076601
7.62315 2045 0.002586611477 0.116971
7.64635 2093 0.003216044320 0.147132
7.66950 2142 0.003293962373 0.152450
7.69257 2192 0.001356505674 0.063510
7.71557 2243 0.001546265355 0.073232
7.73849 2295 0.003291642063 0.157690
7.76174 2349 0.003691854246 0.178931
7.78489 2404 0.003806287487 0.186625
7.80792 2460 0.002169140670 0.107586
7.83082 2517 -0.0007420581835 -0.037229
7.85399 2576 -0.001206615088 -0.061241
7.87702 2636 -0.002040947398 -0.104786
7.90027 2698 -0.002731153278 -0.141862
7.92335 2761 -0.001267142503 -0.066582
7.94626 2825 0.001886242215 0.100255
7.96936 2891 0.002804962073 0.150817
7.99261 2959 0.001611288638 0.087649
8.01566 3028 0.001051409738 0.057856
8.03883 3099 0.001223796733 0.068127
8.06180 3171 0.0008405441192 0.047332
8.08487 3245 -0.0009538726270 -0.054337
8.10802 3321 -0.001742818345 -0.100435
8.13094 3398 -0.002304204809 -0.134318
8.15421 3478 -0.003264008196 -0.192493
8.17723 3559 -0.002133944959 -0.127306
8.20029 3642 -0.0001840200942 -0.011105
8.22336 3727 0.001520909969 0.092850
8.24643 3814 0.002383213971 0.147182
8.26950 3903 0.001897726171 0.118559
8.29255 3994 -0.00005817687183 -0.003677
8.31581 4088 -0.0001922498873 -0.012292
