logY Y P PoverSqrtY A AoverSqrtY
8.66181 5778 329.3131 4.332318 0.156720 0.002062
8.66371 5789 329.7065 4.333370 -0.002121 -0.000028
8.66544 5799 330.1580 4.335561 0.021410 0.000281
8.66734 5810 330.4193 4.334882 0.025119 0.000330
8.66923 5821 331.3546 4.343044 0.040515 0.000531
8.67112 5832 331.7758 4.344461 0.108437 0.001420
8.67300 5843 331.9523 4.342679 0.150416 0.001968
8.67488 5854 332.7503 4.349027 0.095136 0.001243
8.67659 5864 333.6600 4.357197 0.065074 0.000850
8.67846 5875 334.4629 4.363590 0.048517 0.000633
8.68033 5886 335.1833 4.368902 -0.018851 -0.000246
8.68220 5897 335.2188 4.365287 0.085887 0.001118
8.68406 5908 335.4285 4.363950 0.176061 0.002291
8.68592 5919 336.0757 4.368305 0.021565 0.000280
8.68778 5930 336.5494 4.370403 -0.006938 -0.000090
8.68963 5941 337.4119 4.377545 -0.065738 -0.000853
8.69148 5952 337.6237 4.376244 -0.008012 -0.000104
8.69333 5963 337.6630 4.372714 0.300986 0.003898
8.69517 5974 338.9229 4.384986 0.112464 0.001455
8.69701 5985 339.4099 4.387250 -0.040500 -0.000524
8.69901 5997 339.9923 4.390379 0.076886 0.000993
8.70085 6008 341.0556 4.400077 0.153520 0.001981
8.70268 6019 341.5635 4.402601 0.114958 0.001482
8.70450 6030 342.4318 4.409765 -0.000310 -0.000004
8.70632 6041 343.0450 4.413637 -0.023280 -0.000300
8.70814 6052 343.4366 4.414659 0.022299 0.000287
8.71012 6064 343.7466 4.414269 0.019837 0.000255
8.71194 6075 344.1440 4.415370 -0.018731 -0.000240
8.71375 6086 344.8920 4.420965 -0.100897 -0.001293
8.71572 6098 345.2153 4.420754 0.070694 0.000905
8.71752 6109 345.7384 4.423464 0.146987 0.001881
8.71932 6120 346.5574 4.429956 0.085589 0.001094
8.72128 6132 346.8978 4.429967 0.067529 0.000862
8.72307 6143 347.6014 4.434976 0.203792 0.002600
8.72486 6154 348.2378 4.439123 0.073175 0.000933
8.72681 6166 348.7337 4.441116 -0.170106 -0.002166
8.72859 6177 349.3790 4.445371 0.027451 0.000349
8.73053 6189 350.4441 4.454598 0.104908 0.001334
8.73230 6200 351.4942 4.463981 0.028357 0.000360
8.73424 6212 351.9377 4.465294 0.045525 0.000578
8.73601 6223 351.9369 4.461336 0.245681 0.003114
8.73793 6235 352.8419 4.468502 0.125396 0.001588
8.73970 6246 353.3627 4.471155 -0.090698 -0.001148
8.74162 6258 354.0951 4.476124 0.206190 0.002606
8.74353 6270 355.0525 4.483929 -0.046792 -0.000591
8.74528 6281 355.2718 4.482768 -0.139914 -0.001765
8.74719 6293 355.9726 4.487327 0.150270 0.001894
8.74910 6305 356.6576 4.491681 0.019385 0.000244
8.75084 6316 357.3317 4.496250 -0.069068 -0.000869
8.75274 6328 357.7706 4.497503 0.224901 0.002827
8.75463 6340 358.8238 4.506471 0.110077 0.001382
8.75653 6352 359.5350 4.511136 0.063887 0.000802
8.75826 6363 360.0322 4.513468 0.224796 0.002818
8.76014 6375 361.2904 4.524977 0.039960 0.000500
8.76202 6387 361.7416 4.526369 -0.044534 -0.000557
8.76390 6399 362.8031 4.535393 0.119082 0.001489
8.76577 6411 363.8055 4.543666 -0.100164 -0.001251
8.76764 6423 364.1488 4.543703 0.143716 0.001793
8.76951 6435 364.7910 4.547470 -0.012274 -0.000153
8.77137 6447 364.9233 4.544883 0.105483 0.001314
8.77323 6459 365.9848 4.553868 0.151947 0.001891
8.77509 6471 366.5206 4.556304 -0.058722 -0.000730
8.77694 6483 366.7561 4.555010 0.248039 0.003081
8.77879 6495 367.7395 4.563003 0.065061 0.000807
8.78063 6507 367.7796 4.559290 0.039412 0.000489
8.78248 6519 368.6727 4.566154 0.147277 0.001824
8.78432 6531 369.3187 4.569950 -0.125819 -0.001557
8.78615 6543 369.5607 4.568750 0.213707 0.002642
8.78798 6555 370.8885 4.580965 -0.014607 -0.000180
8.78981 6567 371.5534 4.584983 0.020933 0.000258
8.79179 6580 372.6272 4.593689 -0.027452 -0.000338
8.79361 6592 372.8278 4.591977 0.044975 0.000554
8.79543 6604 373.9322 4.601393 0.101220 0.001246
8.79725 6616 374.4017 4.602990 -0.120183 -0.001478
8.79921 6629 375.0849 4.606866 0.105910 0.001301
8.80102 6641 375.4708 4.607437 -0.126183 -0.001548
8.80282 6653 375.2410 4.600463 0.173743 0.002130
8.80478 6666 375.9063 4.604124 -0.080326 -0.000984
8.80657 6678 376.1729 4.603248 0.214096 0.002620
8.80852 6691 377.0823 4.609891 -0.002485 -0.000030
8.81031 6703 377.9310 4.616128 0.286629 0.003501
8.81210 6715 379.0736 4.625946 0.035599 0.000434
8.81403 6728 380.0083 4.632869 0.200422 0.002443
8.81582 6740 380.7243 4.637464 -0.004867 -0.000059
8.81774 6753 380.9962 4.636308 0.156566 0.001905
8.81952 6765 381.4422 4.637616 0.014612 0.000178
8.82144 6778 382.0126 4.640096 0.190464 0.002313
8.82335 6791 382.8233 4.645490 -0.122294 -0.001484
8.82512 6803 382.5772 4.638407 0.071121 0.000862
8.82703 6816 383.1952 4.641467 -0.095742 -0.001160
8.82893 6829 384.0935 4.647917 -0.012144 -0.000147
8.83069 6841 384.9061 4.653663 -0.087463 -0.001057
8.83259 6854 385.7124 4.658988 -0.023077 -0.000279
8.83448 6867 386.2457 4.661011 0.011501 0.000139
8.83623 6879 386.7996 4.663622 0.016228 0.000196
8.83812 6892 387.4719 4.667320 0.052562 0.000633
8.84000 6905 388.6566 4.677182 -0.049932 -0.000601
8.84188 6918 389.5920 4.684031 0.205093 0.002466
8.84376 6931 391.2134 4.699112 -0.127890 -0.001536
8.84563 6944 391.9522 4.703577 0.105992 0.001272
8.84736 6956 392.8171 4.709888 -0.143010 -0.001715
8.84923 6969 393.6979 4.716044 0.109441 0.001311
8.85109 6982 394.7697 4.724479 0.087117 0.001043
8.85295 6995 396.1646 4.736764 -0.009883 -0.000118
8.85481 7008 396.6401 4.738049 0.238263 0.002846
8.85666 7021 397.6072 4.745202 -0.087379 -0.001043
8.85851 7034 398.1520 4.747311 0.087278 0.001041
8.86036 7047 398.9603 4.752559 0.019657 0.000234
8.86234 7061 398.9146 4.747301 -0.096110 -0.001144
8.86418 7074 399.4649 4.749481 0.039681 0.000472
8.86602 7087 399.7053 4.747978 0.015830 0.000188
8.86785 7100 400.7635 4.756187 -0.029680 -0.000352
8.86968 7113 401.6447 4.762287 0.154223 0.001829
8.87151 7126 402.4257 4.767194 -0.099011 -0.001173
8.87347 7140 403.4722 4.774903 -0.058508 -0.000692
8.87529 7153 403.9884 4.776665 0.161344 0.001908
8.87710 7166 404.6623 4.780291 -0.165750 -0.001958
8.87892 7179 404.7822 4.777376 0.028043 0.000331
8.88086 7193 405.8057 4.784793 0.151805 0.001790
8.88267 7206 406.7017 4.791030 -0.144961 -0.001708
8.88461 7220 407.9426 4.800987 0.001973 0.000023
8.88641 7233 408.5821 4.804189 0.226862 0.002667
8.88820 7246 409.5476 4.811220 -0.005335 -0.000063
8.89014 7260 410.6392 4.819391 0.011290 0.000132
8.89192 7273 411.9607 4.830577 0.294809 0.003457
8.89385 7287 413.3942 4.842727 0.029471 0.000345
8.89563 7300 414.8760 4.855756 0.075939 0.000889
8.89755 7314 415.8198 4.862142 0.146827 0.001717
8.89946 7328 416.0276 4.859923 0.166284 0.001942
8.90123 7341 416.7783 4.864380 -0.032635 -0.000381
8.90314 7355 417.6291 4.869668 0.042001 0.000490
8.90490 7368 418.6783 4.877594 0.235782 0.002747
8.90680 7382 419.4655 4.882129 0.096517 0.001123
8.90869 7396 420.3859 4.888209 -0.064096 -0.000745
8.91059 7410 420.9917 4.890626 0.021763 0.000253
8.91234 7423 421.6744 4.894265 0.128082 0.001487
8.91422 7437 421.8265 4.891420 0.013576 0.000157
8.91610 7451 422.7426 4.897435 -0.064106 -0.000743
8.91798 7465 423.4449 4.900970 -0.077456 -0.000896
8.91985 7479 424.3154 4.906446 0.015511 0.000179
8.92172 7493 424.4195 4.903063 0.219020 0.002530
8.92359 7507 425.7196 4.913494 0.083724 0.000966
8.92532 7520 426.7283 4.920877 0.035896 0.000414
8.92718 7534 427.4066 4.924118 0.060973 0.000702
8.92904 7548 427.9339 4.925618 0.195280 0.002248
8.93089 7562 429.3267 4.937073 0.194023 0.002231
8.93274 7576 430.9156 4.950764 -0.045252 -0.000520
8.93472 7591 432.0607 4.959014 -0.044499 -0.000511
8.93656 7605 432.9985 4.965201 -0.010314 -0.000118
8.93840 7619 433.6387 4.967971 0.115505 0.001323
8.94024 7633 434.4545 4.972750 0.112835 0.001292
8.94207 7647 435.0005 4.974440 0.014481 0.000166
8.94390 7661 435.1476 4.971574 -0.216459 -0.002473
8.94585 7676 435.5880 4.971740 -0.068254 -0.000779
8.94768 7690 435.9389 4.971214 -0.014583 -0.000166
8.94949 7704 436.6410 4.974695 0.173784 0.001980
8.95131 7718 437.9980 4.985626 0.278853 0.003174
8.95325 7733 439.3390 4.996038 0.245015 0.002786
8.95506 7747 440.3024 5.002468 0.012236 0.000139
8.95700 7762 440.4040 4.998784 -0.002249 -0.000026
8.95880 7776 440.9216 5.000153 -0.123254 -0.001398
8.96060 7790 441.4550 5.001701 0.005051 0.000057
8.96252 7805 442.0983 5.004174 -0.043471 -0.000492
8.96431 7819 442.5596 5.004908 0.178118 0.002014
8.96623 7834 443.8298 5.014466 0.147838 0.001670
8.96801 7848 444.3763 5.016160 0.218326 0.002464
8.96992 7863 445.2039 5.020707 0.165408 0.001865
8.97183 7878 445.9689 5.024543 0.203596 0.002294
8.97360 7892 447.3327 5.035436 0.087576 0.000986
8.97550 7907 448.2079 5.040500 -0.003118 -0.000035
8.97740 7922 448.6544 5.040743 0.070918 0.000797
8.97916 7936 449.6789 5.047794 -0.026221 -0.000294
8.98105 7951 450.6079 5.053449 -0.051370 -0.000576
8.98294 7966 451.1715 5.055004 -0.076621 -0.000858
8.98482 7981 451.3015 5.051706 -0.128663 -0.001440
8.98670 7996 452.0571 5.055416 -0.058699 -0.000656
8.98845 8010 452.9437 5.060903 -0.039673 -0.000443
8.99032 8025 453.3835 5.061080 -0.085233 -0.000951
8.99218 8040 453.8617 5.061689 -0.014218 -0.000159
8.99405 8055 454.7703 5.067099 0.069411 0.000773
8.99591 8070 455.6155 5.071795 0.042940 0.000478
8.99777 8085 457.0464 5.083002 0.021253 0.000236
8.99962 8100 457.9472 5.088302 -0.039918 -0.000444
9.00147 8115 458.5523 5.090314 -0.033742 -0.000375
9.00332 8130 458.6478 5.086675 -0.001309 -0.000015
9.00516 8145 459.9261 5.096154 0.019507 0.000216
9.00700 8160 461.1482 5.104996 0.025343 0.000281
9.00896 8176 462.1107 5.110644 -0.068576 -0.000758
9.01079 8191 462.5008 5.110272 -0.063436 -0.000701
9.01262 8206 463.5637 5.117333 -0.182840 -0.002018
9.01445 8221 464.3552 5.121392 -0.066616 -0.000735
9.01639 8237 465.3688 5.127583 0.096265 0.001061
9.01821 8252 466.4037 5.134314 0.120635 0.001328
9.02003 8267 467.8608 5.145679 0.076863 0.000845
9.02196 8283 468.5640 5.148433 0.223455 0.002455
9.02377 8298 469.7220 5.156490 0.138691 0.001523
9.02558 8313 470.6327 5.161825 0.187022 0.002051
9.02750 8329 471.7874 5.169517 0.077414 0.000848
9.02930 8344 472.1974 5.169356 0.129417 0.001417
9.03121 8360 472.7479 5.170428 -0.013461 -0.000147
9.03301 8375 473.4549 5.173520 -0.017628 -0.000193
9.03491 8391 474.1915 5.176627 -0.165855 -0.001811
9.03670 8406 475.3665 5.184823 0.030167 0.000329
9.03860 8422 476.6271 5.193631 0.116017 0.001264
9.04050 8438 477.8937 5.202493 0.181998 0.001981
9.04228 8453 478.8187 5.207936 0.167306 0.001820
9.04417 8469 480.4391 5.220622 0.154570 0.001680
9.04606 8485 481.8919 5.231470 0.086953 0.000944
9.04794 8501 483.2280 5.241035 -0.085149 -0.000924
9.04970 8516 484.1114 5.245990 -0.028513 -0.000309
9.05158 8532 485.0754 5.251506 -0.002080 -0.000023
9.05345 8548 485.8913 5.255413 0.179824 0.001945
9.05532 8564 486.6038 5.258200 0.116182 0.001255
9.05719 8580 487.7714 5.265901 0.034788 0.000376
9.05905 8596 488.9435 5.273640 -0.093773 -0.001011
9.06091 8612 490.3549 5.283947 0.081001 0.000873
9.06277 8628 491.6774 5.293284 0.231696 0.002494
9.06462 8644 492.8659 5.301166 0.098061 0.001055
9.06647 8660 493.0494 5.298238 0.007191 0.000077
9.06832 8676 493.9791 5.303332 -0.057276 -0.000615
9.07016 8692 494.5336 5.304396 0.160275 0.001719
9.07200 8708 495.5920 5.310863 0.219679 0.002354
9.07383 8724 496.9057 5.320056 0.099927 0.001070
9.07578 8741 497.9737 5.326302 -0.072562 -0.000776
9.07761 8757 498.9330 5.331686 0.087272 0.000933
9.07943 8773 499.4299 5.332127 0.172618 0.001843
9.08126 8789 500.6337 5.340112 0.048345 0.000516
9.08319 8806 501.1958 5.340945 -0.015474 -0.000165
9.08500 8822 502.3025 5.347882 0.108781 0.001158
9.08682 8838 503.4763 5.355525 0.241117 0.002565
9.08874 8855 504.5586 5.361883 -0.044304 -0.000471
9.09054 8871 505.6398 5.368525 -0.022748 -0.000242
9.09246 8888 506.3856 5.371299 0.287420 0.003049
9.09426 8904 507.8633 5.382131 0.088547 0.000938
9.09616 8921 508.3494 5.382147 -0.076492 -0.000810
9.09796 8937 508.9971 5.384178 -0.000464 -0.000005
9.09986 8954 509.9136 5.388750 0.096112 0.001016
9.10175 8971 510.6559 5.391479 -0.157063 -0.001658
9.10353 8987 511.0074 5.390386 -0.018556 -0.000196
9.10542 9004 511.9170 5.394881 0.092234 0.000972
9.10731 9021 512.5359 5.396310 -0.139044 -0.001464
9.10919 9038 512.8218 5.394241 0.106496 0.001120
9.11096 9054 513.7176 5.398886 0.052298 0.000550
9.11284 9071 514.5687 5.402762 -0.033939 -0.000356
9.11471 9088 515.0317 5.402563 0.094638 0.000993
9.11658 9105 516.1927 5.409683 -0.010906 -0.000114
9.11844 9122 517.0143 5.413243 0.062494 0.000654
9.12031 9139 517.5676 5.413994 0.051173 0.000535
9.12216 9156 518.5281 5.419003 -0.121346 -0.001268
9.12402 9173 519.1047 5.420000 0.179473 0.001874
9.12587 9190 519.9232 5.423522 -0.053304 -0.000556
9.12772 9207 520.2206 5.421612 0.014185 0.000148
9.12956 9224 521.2623 5.427461 0.089620 0.000933
9.13141 9241 522.4424 5.434742 -0.052394 -0.000545
9.13324 9258 523.7185 5.443013 0.179898 0.001870
9.13508 9275 525.1393 5.452775 0.001047 0.000011
9.13702 9293 525.9699 5.456108 0.238572 0.002475
9.13884 9310 528.2779 5.475044 0.019772 0.000205
9.14067 9327 530.0044 5.487929 0.098963 0.001025
9.14260 9345 531.8031 5.501248 0.025663 0.000265
9.14441 9362 532.7953 5.506505 0.020276 0.000210
9.14623 9379 533.8121 5.512012 0.045927 0.000474
9.14815 9397 534.8444 5.517379 0.099357 0.001025
9.14995 9414 536.2065 5.526434 0.138919 0.001432
9.15186 9432 537.1336 5.530705 0.053059 0.000546
9.15366 9449 538.3652 5.538397 0.153312 0.001577
9.15557 9467 538.6876 5.536442 0.023366 0.000240
9.15736 9484 539.8826 5.543749 0.133496 0.001371
9.15926 9502 540.6319 5.546183 0.023219 0.000238
9.16115 9520 541.8734 5.553661 -0.031877 -0.000327
9.16293 9537 542.6765 5.556932 0.094437 0.000967
9.16482 9555 543.1697 5.556742 -0.067850 -0.000694
9.16670 9573 543.7655 5.557604 0.169957 0.001737
9.16858 9591 545.0012 5.565004 -0.010847 -0.000111
9.17035 9608 545.9724 5.569987 0.111544 0.001138
9.17222 9626 546.8928 5.574158 0.002505 0.000026
9.17409 9644 548.1304 5.581556 0.149240 0.001520
9.17596 9662 548.7098 5.582249 -0.070159 -0.000714
9.17782 9680 549.2039 5.582078 0.048078 0.000489
9.17967 9698 549.8724 5.583684 0.151448 0.001538
9.18153 9716 550.9947 5.589895 -0.096204 -0.000976
9.18338 9734 551.4921 5.589766 0.165816 0.001681
9.18523 9752 552.9453 5.599320 -0.025776 -0.000261
9.18707 9770 553.9770 5.604598 0.010337 0.000105
9.18891 9788 555.2173 5.611979 0.212966 0.002153
9.19085 9807 556.0023 5.614466 0.051848 0.000524
9.19269 9825 557.3106 5.622520 0.045727 0.000461
9.19452 9843 558.1780 5.626119 0.184266 0.001857
9.19634 9861 559.6136 5.635439 -0.136101 -0.001371
9.19827 9880 560.0421 5.634329 -0.032334 -0.000325
9.20009 9898 560.9840 5.638671 0.225917 0.002271
9.20190 9916 562.4672 5.648446 -0.009738 -0.000098
9.20382 9935 563.2929 5.651326 0.039494 0.000396
9.20563 9953 564.3843 5.657153 0.195273 0.001957
9.20754 9972 566.1438 5.669381 0.062128 0.000622
9.20934 9990 566.6544 5.669379 -0.053282 -0.000533
9.21124 10009 568.0324 5.677769 0.107303 0.001073
9.21304 10027 568.6426 5.678765 0.011718 0.000117
9.21493 10046 569.7440 5.684381 -0.028495 -0.000284
9.21682 10065 570.9659 5.691193 -0.067277 -0.000671
9.21861 10083 571.7449 5.693868 0.254160 0.002531
9.22049 10102 572.7669 5.698679 0.053972 0.000537
9.22237 10121 574.2070 5.707643 -0.032766 -0.000326
9.22424 10140 575.3579 5.713722 0.029649 0.000294
9.22612 10159 576.1567 5.716301 0.077767 0.000772
9.22789 10177 577.0880 5.720476 0.065583 0.000650
9.22975 10196 578.1538 5.725698 -0.062663 -0.000621
9.23161 10215 579.9779 5.738419 0.067162 0.000665
9.23347 10234 581.4616 5.747756 0.027098 0.000268
9.23533 10253 581.6089 5.743883 0.154308 0.001524
9.23718 10272 582.7586 5.749912 0.032312 0.000319
9.23903 10291 583.2220 5.749170 -0.054122 -0.000534
9.24097 10311 583.8935 5.750204 -0.136290 -0.001342
9.24281 10330 585.2529 5.758288 0.053986 0.000531
9.24465 10349 586.7252 5.767473 0.092337 0.000908
9.24648 10368 587.1296 5.766158 0.215135 0.002113
9.24831 10387 588.1000 5.770403 0.009457 0.000093
9.25023 10407 588.7061 5.770796 0.017570 0.000172
9.25206 10426 590.3154 5.781297 -0.036805 -0.000360
9.25388 10445 591.7585 5.790156 0.023273 0.000228
9.25579 10465 593.0749 5.797489 0.012665 0.000124
9.25761 10484 594.2146 5.803364 0.085870 0.000839
9.25951 10504 595.6647 5.811985 0.085209 0.000831
9.26132 10523 596.5895 5.815751 0.167651 0.001634
9.26322 10543 597.1613 5.815801 0.148300 0.001444
9.26502 10562 598.1936 5.820613 0.041262 0.000401
9.26691 10582 599.0914 5.823837 0.056899 0.000553
9.26880 10602 599.7847 5.825075 -0.003927 -0.000038
9.27059 10621 600.7077 5.828818 -0.089964 -0.000873
9.27247 10641 601.9434 5.835316 -0.092714 -0.000899
9.27435 10661 603.1143 5.841181 -0.085022 -0.000823
9.27622 10681 604.1529 5.845759 -0.064261 -0.000622
9.27809 10701 605.7335 5.855573 -0.084210 -0.000814
9.27987 10720 606.5597 5.858361 0.089278 0.000862
9.28173 10740 607.9236 5.866064 -0.006101 -0.000059
9.28359 10760 609.4575 5.875398 0.063539 0.000613
9.28545 10780 609.9601 5.874786 -0.089697 -0.000864
9.28730 10800 610.6414 5.875899 0.055306 0.000532
9.28915 10820 611.6806 5.880457 -0.045799 -0.000440
9.29100 10840 612.1758 5.879785 -0.006468 -0.000062
9.29293 10861 613.3271 5.885146 -0.056556 -0.000543
9.29477 10881 614.9356 5.895155 -0.128226 -0.001229
9.29661 10901 615.8743 5.898736 -0.048624 -0.000466
9.29844 10921 616.9792 5.903904 -0.002017 -0.000019
9.30036 10942 618.3904 5.911727 0.057530 0.000550
9.30219 10962 619.9663 5.921384 0.025863 0.000247
9.30401 10982 620.0941 5.917209 0.093381 0.000891
9.30592 11003 620.9789 5.919995 0.279289 0.002663
9.30774 11023 622.8707 5.932640 0.207184 0.001973
9.30964 11044 624.1352 5.939029 0.107561 0.001024
9.31145 11064 625.6032 5.947615 0.125719 0.001195
9.31335 11085 627.6213 5.961147 0.043876 0.000417
9.31515 11105 628.8656 5.967585 -0.006887 -0.000065
9.31704 11126 630.4758 5.977215 -0.017449 -0.000165
9.31893 11147 631.1548 5.978014 -0.010624 -0.000101
9.32072 11167 632.2976 5.983473 0.008134 0.000077
9.32260 11188 633.2081 5.986462 0.237039 0.002241
9.32447 11209 634.2138 5.990351 0.078840 0.000745
9.32634 11230 635.6659 5.998450 -0.024692 -0.000233
9.32812 11250 636.1451 5.997633 0.016041 0.000151
9.32999 11271 636.5410 5.995773 -0.059925 -0.000564
9.33185 11292 636.6686 5.991395 0.086324 0.000812
9.33371 11313 637.8321 5.996771 0.096766 0.000910
9.33556 11334 639.4018 6.005958 0.140787 0.001322
9.33741 11355 640.8179 6.013691 -0.001320 -0.000012
9.33926 11376 642.6778 6.025575 -0.114667 -0.001075
9.34119 11398 643.5440 6.027870 0.184477 0.001728
9.34303 11419 643.9000 6.025657 0.081259 0.000760
9.34487 11440 645.4144 6.034282 0.054137 0.000506
9.34671 11461 646.9993 6.043556 -0.063144 -0.000590
9.34862 11483 648.3312 6.050193 0.145866 0.001361
9.35045 11504 649.4430 6.055034 0.051583 0.000481
9.35227 11525 650.3526 6.057988 0.048302 0.000450
9.35418 11547 651.8514 6.066162 0.021820 0.000203
9.35600 11568 652.6492 6.068071 0.182362 0.001696
9.35790 11590 653.5610 6.070778 0.072311 0.000672
9.35971 11611 654.8895 6.077616 -0.141826 -0.001316
9.36160 11633 656.4146 6.086006 0.234626 0.002175
9.36340 11654 658.2056 6.097110 0.139194 0.001289
9.36529 11676 659.8933 6.106983 -0.075558 -0.000699
9.36717 11698 660.7177 6.108859 0.199655 0.001846
9.36897 11719 662.0114 6.115334 0.116632 0.001077
9.37084 11741 663.3989 6.122407 -0.109646 -0.001012
9.37271 11763 664.6166 6.127906 0.258185 0.002381
9.37458 11785 666.1336 6.136158 0.031469 0.000290
9.37645 11807 667.4992 6.143006 0.038361 0.000353
9.37831 11829 669.4319 6.155061 0.112154 0.001031
9.38017 11851 670.1756 6.156177 0.011872 0.000109
9.38202 11873 671.4853 6.162491 0.135027 0.001239
9.38387 11895 672.9842 6.170532 -0.022426 -0.000206
9.38572 11917 673.9786 6.173943 0.084162 0.000771
9.38757 11939 674.8289 6.176034 0.072245 0.000661
9.38941 11961 675.6686 6.178030 -0.080431 -0.000735
9.39124 11983 677.0596 6.185063 0.233910 0.002137
9.39316 12006 677.6663 6.184673 -0.093650 -0.000855
9.39499 12028 678.6940 6.188385 0.152521 0.001391
9.39682 12050 680.3498 6.197817 0.029344 0.000267
9.39873 12073 681.6782 6.204001 0.227947 0.002075
9.40055 12095 683.3669 6.213711 0.042138 0.000383
9.40245 12118 684.7470 6.220348 0.213758 0.001942
9.40426 12140 685.7753 6.224042 0.004333 0.000039
9.40615 12163 686.6097 6.225720 0.208602 0.001891
9.40796 12185 688.5528 6.237700 -0.026975 -0.000244
9.40985 12208 689.7136 6.242328 0.132807 0.001202
9.41173 12231 691.4679 6.252318 -0.005539 -0.000050
9.41353 12253 692.9113 6.259742 0.240236 0.002170
9.41540 12276 694.7509 6.270478 -0.163819 -0.001479
9.41727 12299 696.3657 6.279173 0.062793 0.000566
9.41914 12322 697.1180 6.280088 0.096800 0.000872
9.42101 12345 698.7978 6.289353 0.100233 0.000902
9.42287 12368 699.8185 6.292680 0.198054 0.001781
9.42464 12390 701.5183 6.302363 -0.037704 -0.000339
9.42658 12414 702.6189 6.306145 0.105360 0.000946
9.42843 12437 703.3125 6.306531 0.140235 0.001257
9.43028 12460 705.4413 6.319778 0.072776 0.000652
9.43212 12483 707.1736 6.329459 0.195635 0.001751
9.43396 12506 709.1905 6.341670 -0.128415 -0.001148
9.43580 12529 710.5132 6.347665 0.074297 0.000664
9.43771 12553 711.8161 6.353222 0.232941 0.002079
9.43955 12576 712.8084 6.356258 -0.049051 -0.000437
9.44137 12599 714.1416 6.362332 0.054391 0.000485
9.44328 12623 715.2662 6.366290 0.168451 0.001499
9.44510 12646 716.8517 6.374597 -0.012773 -0.000114
9.44699 12670 718.0198 6.378934 0.072053 0.000640
9.44881 12693 718.6493 6.378739 0.227574 0.002020
9.45069 12717 720.4212 6.388430 -0.044966 -0.000399
9.45250 12740 721.8154 6.395013 -0.024992 -0.000221
9.45438 12764 723.6372 6.405123 0.155178 0.001374
9.45626 12788 724.8151 6.409526 0.246744 0.002182
9.45806 12811 726.2589 6.416526 -0.045479 -0.000402
9.45993 12835 727.6661 6.422945 -0.006602 -0.000058
9.46180 12859 728.8888 6.427731 0.066719 0.000588
9.46366 12883 729.7779 6.429574 0.235459 0.002074
9.46553 12907 731.1706 6.435852 0.132952 0.001170
9.46738 12931 732.8055 6.444255 -0.067027 -0.000589
9.46924 12955 734.0155 6.448913 0.015353 0.000135
9.47109 12979 735.8140 6.458734 0.063842 0.000560
9.47294 13003 736.9380 6.462629 0.055204 0.000484
9.47478 13027 738.4110 6.469578 0.034611 0.000303
9.47662 13051 740.0443 6.477924 -0.076278 -0.000668
9.47853 13076 742.5752 6.493861 -0.000875 -0.000008
9.48037 13100 744.8157 6.507485 0.060523 0.000529
9.48220 13124 746.2764 6.514282 0.123607 0.001079
9.48410 13149 748.8137 6.530214 0.109576 0.000956
9.48592 13173 749.8752 6.533512 0.115308 0.001005
9.48782 13198 751.5389 6.541802 0.133188 0.001159
9.48964 13222 752.7724 6.546589 0.109764 0.000955
9.49153 13247 754.6505 6.556727 0.109889 0.000955
9.49334 13271 756.6800 6.568413 -0.044394 -0.000385
9.49522 13296 758.1004 6.574553 -0.051106 -0.000443
9.49710 13321 758.6060 6.572762 -0.061000 -0.000529
9.49890 13345 760.4834 6.583100 0.009493 0.000082
9.50077 13370 761.8461 6.588727 0.008477 0.000073
9.50264 13395 763.0651 6.593109 0.035773 0.000309
9.50450 13420 764.5963 6.600183 -0.017687 -0.000153
9.50636 13445 765.7735 6.604196 0.063802 0.000550
9.50822 13470 767.3748 6.611861 0.029102 0.000251
9.51007 13495 769.4820 6.623873 0.009964 0.000086
9.51193 13520 771.3360 6.633691 -0.004203 -0.000036
9.51377 13545 772.0648 6.633829 0.059274 0.000509
9.51562 13570 773.5327 6.640316 0.068390 0.000587
9.51746 13595 774.6019 6.643378 0.049830 0.000427
9.51937 13621 776.2762 6.651380 0.046077 0.000395
9.52120 13646 777.8024 6.658350 -0.043203 -0.000370
9.52303 13671 780.4540 6.674937 0.024003 0.000205
9.52493 13697 782.5869 6.686823 0.118111 0.001009
9.52676 13722 784.7331 6.699051 -0.013219 -0.000113
9.52865 13748 785.7801 6.701643 0.102804 0.000877
9.53047 13773 787.0787 6.706623 0.190996 0.001627
9.53235 13799 788.6303 6.713510 0.078064 0.000665
9.53416 13824 790.4315 6.722756 0.100928 0.000858
9.53604 13850 792.0256 6.729989 0.058786 0.000500
9.53792 13876 793.7744 6.738526 -0.028292 -0.000240
9.53979 13902 794.0624 6.734665 0.016686 0.000142
9.54166 13928 795.5011 6.740566 0.217484 0.001843
9.54345 13953 797.5401 6.751787 0.131625 0.001114
9.54531 13979 799.5622 6.762607 0.036777 0.000311
9.54717 14005 801.4317 6.772125 -0.063362 -0.000535
9.54902 14031 802.1472 6.771888 -0.095317 -0.000805
9.55088 14057 803.0039 6.772848 0.027033 0.000228
9.55272 14083 804.2097 6.776754 0.151544 0.001277
9.55464 14110 805.3672 6.780011 0.012122 0.000102
9.55648 14136 806.8231 6.786019 -0.039351 -0.000331
9.55832 14162 808.5947 6.794673 0.024540 0.000206
9.56015 14188 810.0445 6.800617 0.162730 0.001366
9.56205 14215 811.8588 6.809372 -0.032309 -0.000271
9.56388 14241 813.3856 6.815948 -0.105304 -0.000882
