logY Y Sw sqrtY_times_Sw
6.90675 999 -0.002613116865 -0.082593
6.93049 1023 -0.002998961896 -0.095920
6.95368 1047 -0.001656991463 -0.053616
6.97635 1071 -0.001348119090 -0.044119
6.99942 1096 -0.0003534719348 -0.011702
7.02287 1122 0.0003954426083 0.013246
7.04578 1148 0.000006314315777 0.000214
7.06902 1175 -0.001570150542 -0.053822
7.09174 1202 -0.0006897377063 -0.023913
7.11477 1230 0.003081234367 0.108063
7.13807 1259 0.006279254509 0.222803
7.16162 1289 0.001572707366 0.056464
7.18463 1319 0.0004142271745 0.015044
7.20712 1349 0.002628118673 0.096527
7.23056 1381 0.002502301562 0.092990
7.25347 1413 0.002648868284 0.099571
7.27656 1446 0.004006451720 0.152351
7.29980 1480 0.007008899739 0.269638
7.32317 1515 0.006878738093 0.267741
7.34601 1550 0.001656781055 0.065228
7.36897 1586 -0.001066115365 -0.042458
7.39203 1623 -0.00008633066531 -0.003478
7.41518 1661 0.002654407397 0.108181
7.43838 1700 0.002131728332 0.087893
7.46164 1740 0.0008450095143 0.035248
7.48437 1780 -0.001791408081 -0.075580
7.50769 1822 -0.005942860943 -0.253670
7.53048 1864 -0.006069390686 -0.262040
7.55381 1908 -0.002697449127 -0.117826
7.57712 1953 -0.001466996113 -0.064831
7.59990 1998 -0.0009315579851 -0.041640
7.62315 2045 0.001405819082 0.063573
7.64635 2093 0.002529585129 0.115727
7.66950 2142 0.001645843989 0.076173
7.69257 2192 -0.0004035786739 -0.018895
7.71557 2243 -0.001394502544 -0.066044
7.73849 2295 -0.002030166114 -0.097257
7.76174 2349 -0.0005912634956 -0.028656
7.78489 2404 0.001639832825 0.080402
7.80792 2460 0.002446690432 0.121352
7.83082 2517 0.0001855134107 0.009307
7.85399 2576 0.0002248125786 0.011410
7.87702 2636 0.0008252014228 0.042367
7.90027 2698 0.002708745110 0.140698
7.92335 2761 0.005491592025 0.288557
7.94626 2825 0.003770041127 0.200380
7.96936 2891 -0.0009804735000 -0.052718
7.99261 2959 -0.002183602627 -0.118781
8.01566 3028 -0.001033810917 -0.056888
8.03883 3099 -0.0003547860754 -0.019750
8.06180 3171 0.0008930041894 0.050287
8.08487 3245 0.0002540149360 0.014470
8.10802 3321 0.0007893807887 0.045491
