logY Y P PoverSqrtY
6.90675 999 0.9197 0.029099
6.90975 1002 0.9814 0.031004
6.91175 1004 1.0622 0.033522
6.91374 1006 1.0512 0.033143
6.91672 1009 1.0336 0.032541
6.91870 1011 1.1749 0.036951
6.92067 1013 1.2014 0.037748
6.92264 1015 0.8617 0.027046
6.92560 1018 1.0329 0.032372
6.92756 1020 0.6448 0.020190
6.92952 1022 0.6065 0.018970
6.93245 1025 0.1505 0.004702
6.93440 1027 0.1411 0.004404
6.93634 1029 -0.1844 -0.005750
6.93828 1031 -0.1561 -0.004862
6.94119 1034 -0.0535 -0.001663
6.94312 1036 -0.0053 -0.000165
6.94505 1038 0.2726 0.008462
6.94794 1041 0.3731 0.011563
6.94986 1043 0.5403 0.016731
6.95273 1046 0.6887 0.021295
6.95464 1048 0.7821 0.024160
6.95655 1050 0.5248 0.016196
6.95940 1053 0.7933 0.024448
6.96130 1055 0.5780 0.017795
6.96319 1057 0.7503 0.023078
6.96602 1060 0.6311 0.019383
6.96791 1062 0.7688 0.023591
6.97073 1065 0.4127 0.012647
6.97261 1067 0.8341 0.025535
6.97448 1069 0.7930 0.024255
6.97728 1072 0.9175 0.028023
6.97915 1074 0.9801 0.029906
6.98193 1077 0.9822 0.029929
6.98379 1079 1.0020 0.030503
6.98564 1081 1.1544 0.035111
6.98841 1084 1.0436 0.031696
6.99026 1086 0.9626 0.029209
6.99302 1089 1.0444 0.031649
6.99485 1091 0.9538 0.028877
6.99760 1094 0.9904 0.029942
6.99942 1096 0.9433 0.028495
7.00216 1099 0.6161 0.018586
7.00397 1101 0.5911 0.017814
7.00670 1104 0.4832 0.014543
7.00851 1106 0.4137 0.012440
7.01121 1109 0.5552 0.016670
7.01302 1111 0.6278 0.018836
7.01571 1114 0.6754 0.020237
7.01751 1116 0.8011 0.023980
7.02019 1119 0.7934 0.023718
7.02198 1121 0.8441 0.025212
7.02465 1124 1.1216 0.033456
7.02643 1126 1.1003 0.032789
7.02909 1129 1.1421 0.033990
7.03086 1131 1.1017 0.032758
7.03351 1134 0.8885 0.026385
7.03527 1136 0.9103 0.027009
7.03791 1139 0.8611 0.025514
7.03966 1141 0.7519 0.022260
7.04229 1144 0.6894 0.020383
7.04491 1147 0.6217 0.018356
