logY Y P PoverSqrtY
6.90675 999 1.7541 0.055498
6.90975 1002 1.8549 0.058599
6.91175 1004 2.1734 0.068590
6.91374 1006 2.0928 0.065982
6.91672 1009 1.8594 0.058535
6.91870 1011 1.3024 0.040960
6.92067 1013 1.3464 0.042303
6.92264 1015 1.0784 0.033849
6.92560 1018 0.9146 0.028667
6.92756 1020 0.6980 0.021856
6.92952 1022 1.0824 0.033859
6.93245 1025 1.1898 0.037162
6.93440 1027 1.2305 0.038398
6.93634 1029 0.8723 0.027192
6.93828 1031 1.4008 0.043625
6.94119 1034 1.6031 0.049854
6.94312 1036 1.6668 0.051786
6.94505 1038 1.3315 0.041329
6.94794 1041 1.4057 0.043568
6.94986 1043 1.7064 0.052836
6.95273 1046 1.5889 0.049129
6.95464 1048 1.4738 0.045526
6.95655 1050 0.9867 0.030451
6.95940 1053 1.0617 0.032719
6.96130 1055 1.3629 0.041961
6.96319 1057 1.2652 0.038914
6.96602 1060 1.0072 0.030936
6.96791 1062 0.4356 0.013366
6.97073 1065 0.3837 0.011759
6.97261 1067 0.6060 0.018551
6.97448 1069 0.5062 0.015483
6.97728 1072 0.4325 0.013210
6.97915 1074 0.0792 0.002416
6.98193 1077 0.1570 0.004784
6.98379 1079 0.4838 0.014729
6.98564 1081 0.4179 0.012711
6.98841 1084 0.3482 0.010576
6.99026 1086 0.0768 0.002330
6.99302 1089 0.1239 0.003755
6.99485 1091 0.4066 0.012309
6.99760 1094 0.2074 0.006271
6.99942 1096 0.2118 0.006398
7.00216 1099 0.4242 0.012794
7.00397 1101 0.1503 0.004529
7.00670 1104 0.1489 0.004480
7.00851 1106 0.4166 0.012527
7.01121 1109 0.2465 0.007401
7.01302 1111 0.0681 0.002042
7.01571 1114 -0.3205 -0.009602
7.01751 1116 -0.9921 -0.029697
7.02019 1119 -1.1937 -0.035686
7.02198 1121 -0.8897 -0.026574
7.02465 1124 -1.0568 -0.031523
7.02643 1126 -1.1734 -0.034969
7.02909 1129 -1.1353 -0.033790
7.03086 1131 -1.2312 -0.036609
7.03351 1134 -0.9752 -0.028960
