logY Y P PoverSqrtY
6.90675 999 -0.4663 -0.014753
6.90975 1002 -0.3499 -0.011052
6.91175 1004 -0.4485 -0.014156
6.91374 1006 -0.5784 -0.018235
6.91672 1009 -0.4241 -0.013353
6.91870 1011 -0.3455 -0.010865
6.92067 1013 -0.3348 -0.010518
6.92264 1015 -0.4279 -0.013431
6.92560 1018 -0.6896 -0.021614
6.92756 1020 -0.5439 -0.017031
6.92952 1022 -0.4749 -0.014854
6.93245 1025 -0.3539 -0.011053
6.93440 1027 -0.4123 -0.012865
6.93634 1029 -0.4757 -0.014828
6.93828 1031 -0.3221 -0.010030
6.94119 1034 -0.1411 -0.004388
6.94312 1036 -0.2125 -0.006601
6.94505 1038 -0.2727 -0.008463
6.94794 1041 -0.3631 -0.011253
6.94986 1043 -0.3746 -0.011599
6.95273 1046 -0.4089 -0.012643
6.95464 1048 -0.5120 -0.015815
6.95655 1050 -0.6950 -0.021448
6.95940 1053 -0.4882 -0.015046
6.96130 1055 -0.3950 -0.012160
6.96319 1057 -0.4430 -0.013625
6.96602 1060 -0.4731 -0.014532
6.96791 1062 -0.5742 -0.017621
6.97073 1065 -0.3116 -0.009547
6.97261 1067 -0.2251 -0.006891
6.97448 1069 -0.2834 -0.008668
6.97728 1072 -0.4471 -0.013657
6.97915 1074 -0.4087 -0.012470
6.98193 1077 -0.1172 -0.003571
6.98379 1079 -0.0391 -0.001191
6.98564 1081 -0.1133 -0.003447
6.98841 1084 -0.3363 -0.010213
6.99026 1086 -0.2601 -0.007894
6.99302 1089 -0.2388 -0.007237
6.99485 1091 -0.1719 -0.005204
6.99760 1094 -0.2750 -0.008315
6.99942 1096 -0.1720 -0.005196
7.00216 1099 0.1902 0.005736
7.00397 1101 0.2670 0.008047
7.00670 1104 0.3228 0.009715
7.00851 1106 0.2548 0.007661
7.01121 1109 0.3509 0.010537
7.01302 1111 0.4132 0.012397
7.01571 1114 0.3686 0.011045
7.01751 1116 0.2966 0.008880
7.02019 1119 0.4901 0.014651
7.02198 1121 0.5398 0.016124
7.02465 1124 0.5659 0.016880
7.02643 1126 0.4771 0.014217
7.02909 1129 0.5315 0.015818
7.03086 1131 0.6096 0.018126
7.03351 1134 0.5249 0.015589
7.03527 1136 0.4672 0.013861
7.03791 1139 0.3021 0.008952
7.03966 1141 0.4245 0.012566
7.04229 1144 0.5370 0.015876
7.04491 1147 0.4016 0.011857
7.04665 1149 0.2197 0.006482
7.04925 1152 0.3143 0.009261
7.05099 1154 0.3481 0.010248
7.05359 1157 0.2512 0.007385
7.05618 1160 -0.0523 -0.001535
7.05790 1162 -0.0785 -0.002303
7.06048 1165 -0.0106 -0.000310
7.06219 1167 -0.0043 -0.000124
7.06476 1170 -0.0052 -0.000152
7.06732 1173 0.0528 0.001541
7.06902 1175 0.1824 0.005321
7.07157 1178 0.2527 0.007361
7.07412 1181 0.2062 0.006001
7.07581 1183 0.1923 0.005592
7.07834 1186 0.3301 0.009586
7.08087 1189 0.3337 0.009677
7.08255 1191 0.3276 0.009494
7.08506 1194 0.3208 0.009283
7.08757 1197 0.5114 0.014782
7.08924 1199 0.4487 0.012958
7.09174 1202 0.2955 0.008524
7.09423 1205 0.0443 0.001277
7.09589 1207 0.2082 0.005993
7.09838 1210 0.2005 0.005763
7.10085 1213 -0.0267 -0.000766
7.10332 1216 -0.1548 -0.004439
7.10497 1218 -0.1122 -0.003215
7.10743 1221 -0.0789 -0.002259
7.10988 1224 -0.3676 -0.010507
7.11233 1227 -0.7807 -0.022289
7.11396 1229 -0.7295 -0.020810
7.11639 1232 -0.7994 -0.022776
7.11883 1235 -0.9805 -0.027900
7.12125 1238 -1.1144 -0.031672
7.12367 1241 -0.9275 -0.026330
7.12528 1243 -0.9438 -0.026769
7.12769 1246 -1.0152 -0.028761
7.13010 1249 -1.2483 -0.035321
7.13250 1252 -1.1301 -0.031940
7.13489 1255 -1.0789 -0.030454
7.13648 1257 -1.2329 -0.034774
