logY Y Sw sqrtY_times_Sw
6.90675 999 -0.001088318289 -0.034398
6.93049 1023 0.002302983483 0.073659
6.95368 1047 0.007016310690 0.227029
6.97635 1071 0.008191153342 0.268065
6.99942 1096 0.005162407299 0.170906
7.02287 1122 0.0008218341371 0.027528
7.04578 1148 -0.003998963462 -0.135493
7.06902 1175 -0.004164268484 -0.142744
7.09174 1202 -0.003229619190 -0.111970
7.11477 1230 -0.003120488839 -0.109440
7.13807 1259 -0.001807538605 -0.064136
7.16162 1289 0.001639409272 0.058859
7.18463 1319 0.005770461615 0.209572
7.20712 1349 0.007159764355 0.262969
7.23056 1381 0.004525060584 0.168159
7.25347 1413 0.002329593862 0.087569
7.27656 1446 0.002325774847 0.088441
7.29980 1480 0.0004551025920 0.017508
7.32317 1515 -0.0006818143366 -0.026538
7.34601 1550 -0.0008570204442 -0.033741
7.36897 1586 -0.001005472245 -0.040043
7.39203 1623 -0.001086410526 -0.043768
7.41518 1661 -0.0007886397838 -0.032141
7.43838 1700 0.0003825728312 0.015774
7.46164 1740 0.0004727184737 0.019719
7.48437 1780 -0.0001815970146 -0.007662
7.50769 1822 -0.0004067561896 -0.017362
7.53048 1864 -0.0005819285652 -0.025124
7.55381 1908 0.001384553773 0.060478
7.57712 1953 0.003108198331 0.137360
7.59990 1998 0.001559027950 0.069687
7.62315 2045 0.0001689523528 0.007640
7.64635 2093 -0.001374504803 -0.062883
7.66950 2142 -0.003555596201 -0.164559
7.69257 2192 -0.003887473892 -0.182007
7.71557 2243 -0.003886027357 -0.184044
7.73849 2295 -0.001384306032 -0.066317
7.76174 2349 0.001158494072 0.056148
7.78489 2404 0.001877506738 0.092055
7.80792 2460 0.001427211201 0.070787
7.83082 2517 0.00008693856936 0.004362
7.85399 2576 -0.001797802800 -0.091246
7.87702 2636 -0.0008986515771 -0.046139
7.90027 2698 0.0007750413558 0.040257
7.92335 2761 0.0009713473623 0.051040
7.94626 2825 0.000001845250460 0.000098
7.96936 2891 -0.0001789870673 -0.009624
7.99261 2959 -0.0007569102940 -0.041173
8.01566 3028 -0.001030381442 -0.056699
8.03883 3099 -0.002442789534 -0.135987
8.06180 3171 -0.002160603473 -0.121667
8.08487 3245 0.0006130990198 0.034925
8.10802 3321 0.002237668901 0.128953
8.13094 3398 0.003853389737 0.224623
8.15421 3478 0.004057653646 0.239298
8.17723 3559 0.002749439101 0.164024
8.20029 3642 0.001267948461 0.076519
8.22336 3727 0.001145557126 0.069935
8.24643 3814 0.0006479297845 0.040015
8.26950 3903 -0.001537891520 -0.096078
8.29255 3994 -0.002781403488 -0.175779
8.31581 4088 -0.001149034369 -0.073466
8.33878 4183 0.00009926507916 0.006420
8.36194 4281 0.0002580327710 0.016883
8.38503 4381 0.0003106973424 0.020565
8.40805 4483 0.0005736955491 0.038412
8.43120 4588 0.0003922956526 0.026572
8.45425 4695 -0.0005014885234 -0.034362
8.47741 4805 -0.0002208075778 -0.015306
8.50045 4917 0.0005774922118 0.040495
8.52357 5032 0.0006165138145 0.043733
8.54656 5149 0.0004324381627 0.031030
8.56960 5269 -0.00006313479237 -0.004583
8.59267 5392 -0.0008081008635 -0.059339
8.61577 5518 -0.001255211884 -0.093241
8.63888 5647 -0.0008886623650 -0.066780
8.66199 5779 -0.0004654263441 -0.035382
8.68508 5914 0.001471021533 0.113125
8.70814 6052 0.002086802343 0.162342
8.73134 6194 0.002581239830 0.203149
8.75432 6338 0.002402760981 0.191288
8.77740 6486 0.0007251568389 0.058401
8.80057 6638 -0.0008684824104 -0.070759
8.82365 6793 -0.001887828946 -0.155594
8.84664 6951 -0.001908266683 -0.159097
8.86982 7114 -0.001298312878 -0.109506
