logY Y Sw sqrtY_times_Sw
6.90675 999 0.001566361867 0.049508
6.93049 1023 0.00005886468285 0.001883
6.95368 1047 -0.0004172075987 -0.013500
6.97635 1071 -0.0004665348798 -0.015268
6.99942 1096 -0.0004617210455 -0.015286
7.02287 1122 0.002042898321 0.068429
7.04578 1148 0.001102216026 0.037345
7.06902 1175 0.0003105896594 0.010646
7.09174 1202 0.002609431931 0.090469
7.11477 1230 0.003134141315 0.109919
7.13807 1259 0.001529816831 0.054282
7.16162 1289 -0.001902065099 -0.068289
7.18463 1319 -0.006402794411 -0.232537
7.20712 1349 -0.01015036260 -0.372810
7.23056 1381 -0.009315920970 -0.346196
7.25347 1413 -0.005377581760 -0.202143
7.27656 1446 -0.0004749110247 -0.018059
7.29980 1480 0.001966181843 0.075641
7.32317 1515 0.005253892132 0.204497
7.34601 1550 0.006768016786 0.266457
7.36897 1586 0.003848911953 0.153281
7.39203 1623 0.0007917150978 0.031895
7.41518 1661 -0.002431243870 -0.099086
7.43838 1700 -0.001303150158 -0.053730
7.46164 1740 0.0009669573287 0.040335
7.48437 1780 0.001360647350 0.057406
7.50769 1822 0.001748171132 0.074620
7.53048 1864 0.0004000855711 0.017273
7.55381 1908 -0.0008427276130 -0.036811
7.57712 1953 -0.0008090321959 -0.035753
7.59990 1998 0.0005973834962 0.026702
7.62315 2045 0.0008785708599 0.039730
7.64635 2093 -0.0003225264266 -0.014755
7.66950 2142 -0.001584798454 -0.073347
7.69257 2192 0.0004384545408 0.020528
7.71557 2243 0.0006223166509 0.029473
7.73849 2295 0.001424372907 0.068236
7.76174 2349 0.0009315044066 0.045147
7.78489 2404 -0.001258588178 -0.061709
7.80792 2460 -0.001838443685 -0.091184
7.83082 2517 -0.001134773464 -0.056931
7.85399 2576 0.0004401957074 0.022342
7.87702 2636 0.003040143186 0.156087
7.90027 2698 0.004742158999 0.246319
7.92335 2761 0.004494492354 0.236164
7.94626 2825 0.001894039439 0.100670
7.96936 2891 0.0004256393451 0.022886
7.99261 2959 -0.001400006022 -0.076156
8.01566 3028 -0.003484027550 -0.191717
8.03883 3099 -0.002539925481 -0.141394
8.06180 3171 -0.0001253608294 -0.007059
8.08487 3245 0.001418413529 0.080800
8.10802 3321 0.001927407245 0.111073
8.13094 3398 0.0003741868763 0.021812
8.15421 3478 -0.001956214109 -0.115367
8.17723 3559 -0.001046826457 -0.062451
8.20029 3642 -0.0007527470439 -0.045428
8.22336 3727 -0.002041019004 -0.124602
8.24643 3814 -0.002690799958 -0.166177
8.26950 3903 -0.003616394519 -0.225931
8.29255 3994 -0.001701296944 -0.107519
8.31581 4088 0.001378356719 0.088129
8.33878 4183 0.002743994475 0.177471
8.36194 4281 0.002840036827 0.185822
8.38503 4381 0.0008346660682 0.055246
8.40805 4483 -0.0004147304881 -0.027768
8.43120 4588 -0.0003890818184 -0.026354
8.45425 4695 -0.0007855379900 -0.053825
8.47741 4805 -0.0004820271477 -0.033413
8.50045 4917 -0.0001693272650 -0.011873
8.52357 5032 0.0007905090618 0.056076
8.54656 5149 0.001513950842 0.108636
8.56960 5269 0.001047231094 0.076016
8.59267 5392 0.0002192771771 0.016102
8.61577 5518 -0.0005328741550 -0.039584
8.63888 5647 0.0006251658544 0.046979
8.66199 5779 0.002109030160 0.160328
8.68508 5914 0.001939541478 0.149156
8.70814 6052 0.001080390254 0.084049
8.73134 6194 -0.0003162891224 -0.024893
8.75432 6338 -0.0007398158280 -0.058898
8.77740 6486 -0.0006548460117 -0.052738
8.80057 6638 -0.00006039760477 -0.004921
8.82365 6793 0.0002000043620 0.016484
8.84664 6951 0.0002384331344 0.019879
8.86982 7114 -0.00004588847258 -0.003870
8.89289 7280 -0.0002181331007 -0.018612
8.91597 7450 0.0001194488640 0.010310
8.93906 7624 0.00005239398829 0.004575
8.96214 7802 0.00009746547375 0.008609
8.98519 7984 0.0003726754751 0.033300
9.00835 8171 -0.001055544345 -0.095414
9.03133 8361 -0.002369435203 -0.216658
9.05450 8557 -0.002313992009 -0.214054
9.07761 8757 -0.001620106048 -0.151608
9.10064 8961 -0.0002221913711 -0.021033
9.12369 9170 0.001271034447 0.121714
9.14676 9384 0.0009708992340 0.094052
9.16993 9604 0.0004918948359 0.048206
9.19299 9828 0.0007332193919 0.072689
9.21602 10057 0.0002923492236 0.029318
9.23912 10292 0.0003111922436 0.031570
9.26227 10533 0.0003337664523 0.034255
9.28536 10779 0.0003442643957 0.035742
9.30837 11030 0.0003775299564 0.039650
9.33150 11288 0.000004635426923 0.000492
9.35453 11551 -0.0002133494610 -0.022930
9.37763 11821 0.00009400739599 0.010221
9.40071 12097 0.00002404188501 0.002644
9.42384 12380 0.0007480808473 0.083236
9.44691 12669 0.001162744116 0.130875
9.47001 12965 0.0004586454391 0.052223
9.49311 13268 -0.0003802895337 -0.043804
9.51613 13577 -0.001298182900 -0.151265
9.53921 13894 -0.001641309241 -0.193466
9.56233 14219 -0.001033552004 -0.123244
9.58541 14551 -0.0002163130055 -0.026093
9.60851 14891 0.0003360463961 0.041007
9.63161 15239 0.0008042448951 0.099281
9.65464 15594 0.001029809385 0.128598
9.67778 15959 0.0008784192060 0.110970
