logY Y P PoverSqrtY
6.90675 999 -3.5685 -0.112904
6.90975 1002 -3.6351 -0.114838
6.91175 1004 -3.6982 -0.116713
6.91374 1006 -3.7507 -0.118254
6.91672 1009 -3.6562 -0.115101
6.91870 1011 -3.6041 -0.113349
6.92067 1013 -3.5228 -0.110684
6.92264 1015 -3.3561 -0.105342
6.92560 1018 -3.3889 -0.106215
6.92756 1020 -3.5347 -0.110675
6.92952 1022 -3.2983 -0.103173
6.93245 1025 -3.0271 -0.094552
6.93440 1027 -2.9781 -0.092930
6.93634 1029 -2.8818 -0.089838
6.93828 1031 -3.0015 -0.093478
6.94119 1034 -3.1044 -0.096541
6.94312 1036 -2.8613 -0.088896
6.94505 1038 -2.8797 -0.089381
6.94794 1041 -2.9489 -0.091396
6.94986 1043 -2.8804 -0.089189
6.95273 1046 -3.0072 -0.092981
6.95464 1048 -2.9718 -0.091798
6.95655 1050 -2.7917 -0.086155
6.95940 1053 -2.7766 -0.085564
6.96130 1055 -2.8730 -0.088453
6.96319 1057 -2.9254 -0.089980
6.96602 1060 -3.1635 -0.097167
6.96791 1062 -3.0599 -0.093895
6.97073 1065 -2.8659 -0.087819
6.97261 1067 -2.8198 -0.086325
6.97448 1069 -2.8487 -0.087128
6.97728 1072 -2.8752 -0.087816
6.97915 1074 -2.8014 -0.085482
6.98193 1077 -2.5530 -0.077794
6.98379 1079 -2.5218 -0.076772
6.98564 1081 -2.4810 -0.075460
6.98841 1084 -2.5429 -0.077234
6.99026 1086 -2.6453 -0.080271
6.99302 1089 -2.5302 -0.076673
6.99485 1091 -2.4276 -0.073497
6.99760 1094 -2.5444 -0.076926
6.99942 1096 -2.5909 -0.078261
7.00216 1099 -2.6400 -0.079636
7.00397 1101 -2.5831 -0.077849
7.00670 1104 -2.5769 -0.077557
7.00851 1106 -2.5418 -0.076430
7.01121 1109 -2.5937 -0.077885
7.01302 1111 -2.7615 -0.082849
7.01571 1114 -2.6427 -0.079179
7.01751 1116 -2.6974 -0.080745
7.02019 1119 -2.8246 -0.084439
7.02198 1121 -3.0196 -0.090189
7.02465 1124 -3.4993 -0.104374
7.02643 1126 -3.5542 -0.105918
7.02909 1129 -3.5234 -0.104863
7.03086 1131 -3.5342 -0.105091
7.03351 1134 -3.5346 -0.104963
7.03527 1136 -3.7542 -0.111387
7.03791 1139 -3.5984 -0.106622
7.03966 1141 -3.3599 -0.099469
7.04229 1144 -3.3350 -0.098602
7.04491 1147 -3.2956 -0.097310
7.04665 1149 -3.3640 -0.099241
7.04925 1152 -3.3829 -0.099670
7.05099 1154 -3.2861 -0.096735
7.05359 1157 -3.3044 -0.097147
7.05618 1160 -3.3861 -0.099421
7.05790 1162 -3.4719 -0.101852
7.06048 1165 -3.5476 -0.103937
7.06219 1167 -3.5099 -0.102744
7.06476 1170 -3.3502 -0.097944
7.06732 1173 -3.4677 -0.101248
7.06902 1175 -3.5508 -0.103588
7.07157 1178 -3.5882 -0.104546
7.07412 1181 -3.5705 -0.103898
7.07581 1183 -3.5123 -0.102118
7.07834 1186 -3.6477 -0.105919
7.08087 1189 -3.8580 -0.111884
7.08255 1191 -3.8269 -0.110889
7.08506 1194 -3.7248 -0.107794
7.08757 1197 -3.6419 -0.105265
7.08924 1199 -3.7642 -0.108707
7.09174 1202 -3.8461 -0.110936
7.09423 1205 -3.5586 -0.102514
7.09589 1207 -3.4570 -0.099505
7.09838 1210 -3.4450 -0.099036
7.10085 1213 -3.6988 -0.106202
7.10332 1216 -3.9209 -0.112438
7.10497 1218 -3.7874 -0.108522
7.10743 1221 -3.7757 -0.108055
7.10988 1224 -3.7243 -0.106452
7.11233 1227 -3.9427 -0.112556
7.11396 1229 -4.0510 -0.115553
7.11639 1232 -3.9138 -0.111504
7.11883 1235 -3.9001 -0.110980
7.12125 1238 -3.9364 -0.111876
