logY Y P PoverSqrtY
6.90675 999 -2.8356 -0.089715
6.90975 1002 -2.7573 -0.087107
6.91175 1004 -2.6131 -0.082470
6.91374 1006 -2.4823 -0.078264
6.91672 1009 -2.5372 -0.079876
6.91870 1011 -2.5632 -0.080613
6.92067 1013 -2.5917 -0.081428
6.92264 1015 -2.6310 -0.082583
6.92560 1018 -2.5965 -0.081379
6.92756 1020 -2.6877 -0.084154
6.92952 1022 -2.7664 -0.086536
6.93245 1025 -2.9739 -0.092890
6.93440 1027 -3.0033 -0.093717
6.93634 1029 -3.1532 -0.098297
6.93828 1031 -3.3161 -0.103275
6.94119 1034 -3.2656 -0.101556
6.94312 1036 -3.3353 -0.103624
6.94505 1038 -3.2257 -0.100120
6.94794 1041 -3.1728 -0.098338
6.94986 1043 -3.2922 -0.101939
6.95273 1046 -3.3267 -0.102860
6.95464 1048 -3.3880 -0.104655
6.95655 1050 -3.4521 -0.106533
6.95940 1053 -3.7968 -0.117005
6.96130 1055 -3.9464 -0.121499
6.96319 1057 -4.0191 -0.123619
6.96602 1060 -3.9132 -0.120192
6.96791 1062 -3.8342 -0.117655
6.97073 1065 -3.8269 -0.117267
6.97261 1067 -3.7332 -0.114287
6.97448 1069 -3.7974 -0.116143
6.97728 1072 -3.6510 -0.111510
6.97915 1074 -3.7405 -0.114139
6.98193 1077 -4.0128 -0.122276
6.98379 1079 -4.0903 -0.124522
6.98564 1081 -4.1748 -0.126976
6.98841 1084 -4.2488 -0.129048
6.99026 1086 -4.4029 -0.133605
6.99302 1089 -4.4332 -0.134340
6.99485 1091 -4.3916 -0.132956
6.99760 1094 -4.1094 -0.124243
6.99942 1096 -4.0659 -0.122814
7.00216 1099 -4.1115 -0.124022
7.00397 1101 -4.0812 -0.122998
7.00670 1104 -3.9294 -0.118260
7.00851 1106 -3.9186 -0.117830
7.01121 1109 -4.1380 -0.124259
7.01302 1111 -4.1226 -0.123684
7.01571 1114 -4.1807 -0.125258
7.01751 1116 -4.2054 -0.125885
7.02019 1119 -4.2876 -0.128174
7.02198 1121 -4.3699 -0.130518
7.02465 1124 -4.5181 -0.134764
7.02643 1126 -4.3932 -0.130921
7.02909 1129 -4.4307 -0.131865
7.03086 1131 -4.5700 -0.135889
7.03351 1134 -4.3802 -0.130074
7.03527 1136 -4.3134 -0.127976
7.03791 1139 -4.2612 -0.126261
7.03966 1141 -4.4056 -0.130425
7.04229 1144 -4.5763 -0.135300
7.04491 1147 -4.5614 -0.134683
7.04665 1149 -4.3829 -0.129301
7.04925 1152 -4.3865 -0.129239
7.05099 1154 -4.4486 -0.130956
7.05359 1157 -4.4146 -0.129786
7.05618 1160 -4.2680 -0.125313
7.05790 1162 -4.3399 -0.127315
7.06048 1165 -4.5251 -0.132575
7.06219 1167 -4.6139 -0.135062
7.06476 1170 -4.5109 -0.131876
7.06732 1173 -4.5224 -0.132045
7.06902 1175 -4.6926 -0.136899
7.07157 1178 -4.5668 -0.133057
7.07412 1181 -4.4080 -0.128267
7.07581 1183 -4.3918 -0.127688
7.07834 1186 -4.6057 -0.133736
7.08087 1189 -4.7110 -0.136621
7.08255 1191 -4.7959 -0.138968
7.08506 1194 -4.8332 -0.139872
7.08757 1197 -5.1134 -0.147795
7.08924 1199 -5.1650 -0.149162
7.09174 1202 -5.1560 -0.148716
7.09423 1205 -4.9306 -0.142039
7.09589 1207 -4.8504 -0.139612
7.09838 1210 -4.7483 -0.136504
7.10085 1213 -4.5996 -0.132066
7.10332 1216 -4.4517 -0.127660
