logY Y P PoverSqrtY
6.90675 999 -9.4044 -0.297541
6.90975 1002 -9.4525 -0.298617
6.91175 1004 -9.4130 -0.297071
6.91374 1006 -9.2960 -0.293088
6.91672 1009 -9.2280 -0.290512
6.91870 1011 -9.1044 -0.286335
6.92067 1013 -9.3274 -0.293059
6.92264 1015 -9.0947 -0.285466
6.92560 1018 -9.3880 -0.294239
6.92756 1020 -9.1816 -0.287487
6.92952 1022 -9.5950 -0.300137
6.93245 1025 -9.5441 -0.298109
6.93440 1027 -9.8518 -0.307419
6.93634 1029 -9.5972 -0.299183
6.93828 1031 -9.6983 -0.302042
6.94119 1034 -9.8265 -0.305589
6.94312 1036 -9.8901 -0.307269
6.94505 1038 -9.9362 -0.308406
6.94794 1041 -9.9346 -0.307910
6.94986 1043 -10.2448 -0.317219
6.95273 1046 -10.0295 -0.310109
6.95464 1048 -10.1337 -0.313031
6.95655 1050 -9.7672 -0.301423
6.95940 1053 -9.8532 -0.303644
6.96130 1055 -9.7902 -0.301416
6.96319 1057 -10.0526 -0.309202
6.96602 1060 -9.9508 -0.305635
6.96791 1062 -10.1595 -0.311751
6.97073 1065 -10.2473 -0.314002
6.97261 1067 -10.7155 -0.328043
6.97448 1069 -10.6135 -0.324617
6.97728 1072 -11.0168 -0.336479
6.97915 1074 -10.7510 -0.328055
6.98193 1077 -10.8191 -0.329672
6.98379 1079 -10.7974 -0.328708
6.98564 1081 -10.8545 -0.330138
6.98841 1084 -11.0266 -0.334909
6.99026 1086 -11.0344 -0.334836
6.99302 1089 -11.1151 -0.336821
6.99485 1091 -11.1662 -0.338060
6.99760 1094 -11.1392 -0.336781
6.99942 1096 -11.1203 -0.335902
7.00216 1099 -11.0291 -0.332691
7.00397 1101 -10.8766 -0.327791
7.00670 1104 -10.8123 -0.325412
7.00851 1106 -10.8356 -0.325819
7.01121 1109 -10.7660 -0.323286
7.01302 1111 -10.7597 -0.322806
7.01571 1114 -10.8122 -0.323945
7.01751 1116 -10.7680 -0.322330
7.02019 1119 -10.8191 -0.323427
7.02198 1121 -10.8616 -0.324408
7.02465 1124 -10.7701 -0.321244
7.02643 1126 -10.7587 -0.320619
7.02909 1129 -10.7777 -0.320758
7.03086 1131 -10.7537 -0.319762
7.03351 1134 -10.9196 -0.324264
7.03527 1136 -11.0872 -0.328953
7.03791 1139 -10.9331 -0.323953
7.03966 1141 -10.8361 -0.320796
7.04229 1144 -10.5101 -0.310738
7.04491 1147 -10.5429 -0.311299
7.04665 1149 -10.2215 -0.301546
7.04925 1152 -10.3410 -0.304674
7.05099 1154 -10.4156 -0.306607
7.05359 1157 -10.8170 -0.318010
7.05618 1160 -10.7306 -0.315060
7.05790 1162 -10.9490 -0.321197
7.06048 1165 -10.7559 -0.315127
7.06219 1167 -10.7217 -0.313853
7.06476 1170 -10.4268 -0.304830
7.06732 1173 -10.5339 -0.307566
7.06902 1175 -10.4595 -0.305136
7.07157 1178 -10.7156 -0.312207
7.07412 1181 -10.5930 -0.308242
7.07581 1183 -10.7720 -0.313186
7.07834 1186 -10.6988 -0.310664
7.08087 1189 -10.7542 -0.311881
7.08255 1191 -10.6878 -0.309694
7.08506 1194 -10.6816 -0.309126
7.08757 1197 -10.6998 -0.309263
7.08924 1199 -10.6087 -0.306376
7.09174 1202 -10.7262 -0.309381
7.09423 1205 -10.5653 -0.304362
7.09589 1207 -10.7736 -0.310104
7.09838 1210 -10.6047 -0.304862
7.10085 1213 -10.7366 -0.308273
7.10332 1216 -10.5751 -0.303261
7.10497 1218 -10.5908 -0.303461
7.10743 1221 -10.6199 -0.303922
7.10988 1224 -10.7221 -0.306471
7.11233 1227 -10.8858 -0.310768
7.11396 1229 -10.8501 -0.309497
7.11639 1232 -10.7764 -0.307021
7.11883 1235 -10.3322 -0.294009
7.12125 1238 -10.3664 -0.294624
7.12367 1241 -10.0697 -0.285846
7.12528 1243 -10.2394 -0.290429
7.12769 1246 -10.1976 -0.288893
7.13010 1249 -10.3110 -0.291757
7.13250 1252 -10.5780 -0.298951
7.13489 1255 -10.2382 -0.289002
7.13648 1257 -10.1549 -0.286424
7.13887 1260 -9.7618 -0.275008
7.14125 1263 -9.7568 -0.274540
7.14362 1266 -9.5003 -0.267006
7.14598 1269 -9.4031 -0.263963
7.14835 1272 -9.4316 -0.264450
7.14992 1274 -9.4468 -0.264666
7.15227 1277 -9.5410 -0.266993
7.15462 1280 -9.3830 -0.262263
7.15696 1283 -9.6694 -0.269953
7.15929 1286 -9.3711 -0.261319
7.16162 1289 -9.3587 -0.260670
7.16395 1292 -9.5540 -0.265798
7.16627 1295 -9.4802 -0.263441
7.16858 1298 -9.8570 -0.273594
7.17089 1301 -9.6780 -0.268317
7.17242 1303 -9.8351 -0.272464
7.17472 1306 -9.6919 -0.268186
7.17702 1309 -9.7157 -0.268538
7.17931 1312 -10.0154 -0.276504
7.18159 1315 -9.8873 -0.272657
7.18387 1318 -10.2071 -0.281154
7.18614 1321 -10.2308 -0.281487
7.18841 1324 -10.0517 -0.276246
7.19068 1327 -10.0024 -0.274580
7.19293 1330 -9.5846 -0.262815
7.19519 1333 -9.7061 -0.265845
7.19744 1336 -9.6368 -0.263652
7.19968 1339 -9.8391 -0.268885
7.20192 1342 -10.3989 -0.283866
7.20415 1345 -10.2916 -0.280623
7.20638 1348 -10.5346 -0.286928
7.20860 1351 -10.3279 -0.280987
7.21082 1354 -10.1729 -0.276462
7.21303 1357 -10.2658 -0.278678
7.21524 1360 -9.8595 -0.267353
7.21744 1363 -9.9084 -0.268384
7.22037 1367 -9.8899 -0.267491
7.22257 1370 -9.7147 -0.262464
7.22475 1373 -9.9264 -0.267890
7.22694 1376 -9.7089 -0.261735
7.22911 1379 -9.6656 -0.260284
7.23129 1382 -9.7446 -0.262127
7.23346 1385 -9.5676 -0.257086
7.23562 1388 -9.9107 -0.266017
7.23778 1391 -9.8124 -0.263095
7.23993 1394 -9.9107 -0.265444
7.24280 1398 -9.9236 -0.265409
7.24494 1401 -9.9174 -0.264959
7.24708 1404 -10.0346 -0.267804
7.24922 1407 -10.2245 -0.272582
7.25134 1410 -10.0700 -0.268175
7.25347 1413 -10.2884 -0.273702
7.25630 1417 -10.4030 -0.276359
7.25841 1420 -9.8663 -0.261825
7.26052 1423 -9.8735 -0.261738
7.26263 1426 -9.6844 -0.256457
7.26473 1429 -9.7471 -0.257846
7.26753 1433 -10.1956 -0.269334
7.26962 1436 -10.1119 -0.266842
7.27170 1439 -10.1998 -0.268882
7.27379 1442 -10.3574 -0.272752
7.27656 1446 -10.2473 -0.269479
7.27863 1449 -10.3612 -0.272191
7.28070 1452 -10.6003 -0.278184
7.28276 1455 -10.5791 -0.277344
7.28551 1459 -10.8973 -0.285294
7.28756 1462 -11.1219 -0.290873
7.28961 1465 -10.7166 -0.279986
7.29234 1469 -10.6074 -0.276758
7.29438 1472 -10.6405 -0.277337
7.29641 1475 -10.4104 -0.271064
7.29845 1478 -10.6463 -0.276924
7.30115 1482 -10.5003 -0.272757
7.30317 1485 -10.3805 -0.269373
7.30519 1488 -10.6140 -0.275154
7.30787 1492 -10.8516 -0.280938
7.30988 1495 -10.5707 -0.273390
7.31255 1499 -10.6712 -0.275621
7.31455 1502 -10.8625 -0.280282
7.31655 1505 -10.7827 -0.277946
7.31920 1509 -10.7407 -0.276494
7.32119 1512 -10.5447 -0.271181
7.32383 1516 -10.2068 -0.262143
7.32581 1519 -10.1132 -0.259484
7.32778 1522 -10.2731 -0.263325
7.33041 1526 -10.0676 -0.257720
7.33237 1529 -10.0254 -0.256389
7.33498 1533 -9.8416 -0.251359
7.33694 1536 -9.5021 -0.242452
7.33954 1540 -9.3216 -0.237536
7.34148 1543 -9.4236 -0.239903
7.34407 1547 -9.4053 -0.239125
7.34601 1550 -9.3080 -0.236423
7.34859 1554 -9.3053 -0.236050
7.35052 1557 -9.4657 -0.239888
7.35308 1561 -9.5562 -0.241870
7.35500 1564 -9.5643 -0.241844
7.35756 1568 -9.6857 -0.244601
7.35947 1571 -9.4896 -0.239419
7.36201 1575 -9.3247 -0.234959
7.36391 1578 -9.5282 -0.239859
7.36645 1582 -9.5942 -0.241215
7.36834 1585 -9.3443 -0.234709
7.37086 1589 -9.5416 -0.239363
7.37275 1592 -9.9011 -0.248150
7.37526 1596 -9.8502 -0.246564
7.37776 1600 -10.0982 -0.252454
7.37963 1603 -10.2618 -0.256305
7.38212 1607 -10.1109 -0.252221
7.38399 1610 -9.9086 -0.246944
7.38647 1614 -9.9450 -0.247546
7.38895 1618 -10.3208 -0.256580
7.39080 1621 -10.0455 -0.249505
7.39326 1625 -9.8859 -0.245240
7.39572 1629 -9.5903 -0.237613
7.39756 1632 -9.5644 -0.236754
7.40001 1636 -9.5054 -0.235007
7.40245 1640 -9.4940 -0.234438
7.40428 1643 -9.7032 -0.239384
7.40671 1647 -9.4963 -0.233995
7.40914 1651 -9.5288 -0.234511
7.41156 1655 -9.6623 -0.237510
7.41337 1658 -9.8975 -0.243072
7.41578 1662 -9.8364 -0.241279
7.41818 1666 -9.9017 -0.242589
7.41998 1669 -9.9222 -0.242874
7.42237 1673 -10.0615 -0.245989
7.42476 1677 -9.7822 -0.238875
7.42714 1681 -9.8009 -0.239046
7.42952 1685 -10.0115 -0.243893
7.43130 1688 -10.4265 -0.253778
7.43367 1692 -10.2653 -0.249557
7.43603 1696 -9.9678 -0.242040
7.43838 1700 -9.6267 -0.233481
7.44073 1704 -9.4504 -0.228936
7.44249 1707 -9.5876 -0.232056
7.44483 1711 -9.7609 -0.235973
7.44717 1715 -9.7947 -0.236515
7.44950 1719 -9.7170 -0.234367
7.45182 1723 -9.9275 -0.239166
7.45414 1727 -9.8369 -0.236707
7.45645 1731 -9.5377 -0.229242
7.45876 1735 -9.5118 -0.228356
7.46049 1738 -9.5995 -0.230262
7.46279 1742 -9.4990 -0.227591
7.46508 1746 -9.3241 -0.223143
7.46737 1750 -9.3853 -0.224351
7.46965 1754 -9.4759 -0.226259
7.47193 1758 -9.5777 -0.228428
7.47420 1762 -9.7678 -0.232699
7.47647 1766 -9.4373 -0.224570
7.47873 1770 -9.2553 -0.219991
7.48099 1774 -9.6424 -0.228932
7.48324 1778 -10.2089 -0.242111
7.48549 1782 -10.2440 -0.242669
7.48773 1786 -10.4264 -0.246713
7.48997 1790 -10.1919 -0.240896
7.49220 1794 -10.0650 -0.237630
7.49443 1798 -10.3353 -0.243742
7.49665 1802 -10.6092 -0.249922
7.49887 1806 -10.5566 -0.248409
7.50108 1810 -10.6636 -0.250648
7.50329 1814 -10.6986 -0.251193
7.50549 1818 -10.8140 -0.253624
7.50824 1823 -11.1759 -0.261753
7.51043 1827 -11.1088 -0.259895
7.51262 1831 -10.9568 -0.256059
7.51480 1835 -10.7128 -0.250084
7.51698 1839 -10.7169 -0.249908
7.51915 1843 -10.9545 -0.255170
7.52132 1847 -11.0458 -0.257019
7.52402 1852 -11.2036 -0.260338
7.52618 1856 -11.0182 -0.255755
7.52833 1860 -10.9654 -0.254254
7.53048 1864 -11.2840 -0.261361
7.53262 1868 -11.8729 -0.274705
7.53476 1872 -12.3069 -0.284443
7.53743 1877 -12.8987 -0.297725
7.53956 1881 -12.6489 -0.291648
7.54168 1885 -12.6283 -0.290863
7.54380 1889 -12.6072 -0.290071
7.54645 1894 -12.7219 -0.292323
7.54856 1898 -13.0135 -0.298707
7.55066 1902 -12.7418 -0.292164
7.55276 1906 -12.4620 -0.285448
7.55538 1911 -12.2668 -0.280608
7.55747 1915 -12.2978 -0.281023
7.55956 1919 -12.4138 -0.283378
7.56216 1924 -12.4292 -0.283361
7.56424 1928 -12.6094 -0.287172
7.56631 1932 -12.5585 -0.285715
7.56890 1937 -12.6023 -0.286343
7.57096 1941 -12.2947 -0.279065
7.57302 1945 -12.0592 -0.273438
7.57558 1950 -11.5421 -0.261377
7.57763 1954 -11.5178 -0.260560
7.58019 1959 -11.5238 -0.260362
7.58223 1963 -11.9694 -0.270155
7.58426 1967 -12.1237 -0.273359
7.58680 1972 -12.2818 -0.276573
7.58883 1976 -11.9992 -0.269934
7.59136 1981 -12.1478 -0.272933
7.59337 1985 -12.3710 -0.277667
7.59589 1990 -12.6521 -0.283619
7.59790 1994 -12.6642 -0.283606
7.60040 1999 -12.5850 -0.281479
7.60240 2003 -12.8956 -0.288139
7.60489 2008 -13.0257 -0.290684
7.60688 2012 -13.1654 -0.293507
7.60937 2017 -13.3850 -0.298034
7.61135 2021 -13.2253 -0.294186
7.61382 2026 -13.4853 -0.299599
7.61579 2030 -13.5324 -0.300349
7.61825 2035 -13.5170 -0.299638
7.62071 2040 -13.1541 -0.291236
7.62266 2044 -13.1039 -0.289841
7.62511 2049 -12.8904 -0.284770
7.62706 2053 -13.1710 -0.290687
7.62949 2058 -13.2117 -0.291230
7.63192 2063 -13.3322 -0.293531
7.63385 2067 -12.7896 -0.281312
7.63627 2072 -12.7494 -0.280088
7.63868 2077 -12.8860 -0.282747
7.64060 2081 -12.8113 -0.280839
7.64300 2086 -12.8878 -0.282176
7.64540 2091 -12.9134 -0.282399
7.64731 2095 -13.0703 -0.285557
7.64969 2100 -12.8380 -0.280147
7.65207 2105 -12.7341 -0.277550
7.65444 2110 -12.4223 -0.270433
7.65634 2114 -12.2138 -0.265644
7.65870 2119 -12.2698 -0.266547
7.66106 2124 -12.1285 -0.263166
7.66341 2129 -11.9772 -0.259578
7.66528 2133 -11.7105 -0.253560
7.66763 2138 -11.8033 -0.255269
7.66996 2143 -11.8244 -0.255428
7.67229 2148 -12.1134 -0.261367
7.67462 2153 -12.6297 -0.272189
7.67694 2158 -12.6288 -0.271854
7.67879 2162 -12.5487 -0.269879
7.68110 2167 -12.6930 -0.272668
7.68340 2172 -12.5843 -0.270022
7.68570 2177 -12.4612 -0.267073
7.68800 2182 -12.3562 -0.264520
7.69029 2187 -12.1006 -0.258751
7.69257 2192 -12.3635 -0.264071
7.69485 2197 -12.4303 -0.265196
7.69712 2202 -11.9933 -0.255581
7.69939 2207 -11.8957 -0.253215
7.70165 2212 -11.9562 -0.254215
7.70391 2217 -11.6817 -0.248098
7.70616 2222 -11.6736 -0.247646
7.70841 2227 -11.5173 -0.244056
7.71065 2232 -11.1367 -0.235726
7.71289 2237 -11.2394 -0.237635
7.71512 2242 -11.5010 -0.242895
7.71735 2247 -11.3481 -0.239398
7.71957 2252 -11.3937 -0.240094
7.72179 2257 -11.2999 -0.237854
7.72400 2262 -11.0530 -0.232399
7.72621 2267 -11.0304 -0.231667
7.72842 2272 -10.7721 -0.225993
7.73061 2277 -10.4900 -0.219834
7.73281 2282 -10.7893 -0.225858
7.73543 2288 -10.9250 -0.228399
7.73762 2293 -10.8914 -0.227448
7.73979 2298 -10.8822 -0.227008
7.74197 2303 -11.2491 -0.234406
7.74414 2308 -11.3414 -0.236075
7.74630 2313 -11.0954 -0.230703
7.74889 2319 -10.5582 -0.219250
7.75105 2324 -10.4360 -0.216479
7.75319 2329 -10.4801 -0.217161
7.75534 2334 -10.5281 -0.217922
7.75791 2340 -10.4854 -0.216760
7.76004 2345 -10.6076 -0.219051
7.76217 2350 -10.5391 -0.217404
7.76430 2355 -10.6422 -0.219299
7.76684 2361 -10.7608 -0.221461
7.76896 2366 -10.6881 -0.219731
7.77107 2371 -10.6209 -0.218120
7.77359 2377 -10.8722 -0.222999
7.77570 2382 -10.3966 -0.213020
7.77779 2387 -10.2310 -0.209407
7.78030 2393 -10.0517 -0.205480
7.78239 2398 -9.9389 -0.202962
7.78489 2404 -9.7091 -0.198022
7.78697 2409 -9.2571 -0.188607
7.78904 2414 -9.0475 -0.184145
7.79152 2420 -8.8347 -0.179590
7.79359 2425 -8.9914 -0.182587
7.79606 2431 -9.3537 -0.189710
7.79811 2436 -9.3955 -0.190362
7.80057 2442 -9.5230 -0.192708
7.80262 2447 -9.8942 -0.200015
7.80507 2453 -10.0511 -0.202938
7.80710 2458 -9.8376 -0.198426
7.80954 2464 -9.7078 -0.195570
7.81157 2469 -9.5304 -0.191801
7.81400 2475 -9.0669 -0.182252
7.81642 2481 -8.9850 -0.180387
7.81843 2486 -9.2482 -0.185485
7.82084 2492 -9.8128 -0.196572
7.82285 2497 -10.0008 -0.200137
7.82525 2503 -9.6579 -0.193042
7.82764 2509 -9.4478 -0.188616
7.82963 2514 -9.4949 -0.189368
7.83201 2520 -9.6166 -0.191568
7.83439 2526 -9.6784 -0.192570
7.83637 2531 -9.5844 -0.190511
7.83874 2537 -9.6528 -0.191642
7.84110 2543 -9.9136 -0.196588
7.84306 2548 -9.8058 -0.194261
7.84542 2554 -9.8623 -0.195149
7.84776 2560 -10.1783 -0.201166
7.85010 2566 -10.4087 -0.205480
7.85205 2571 -10.2167 -0.201492
7.85438 2577 -10.2955 -0.202811
7.85671 2583 -10.4608 -0.205827
7.85903 2589 -10.2595 -0.201633
7.86134 2595 -9.8015 -0.192409
7.86365 2601 -9.6145 -0.188520
7.86557 2606 -9.6623 -0.189274
7.86787 2612 -9.9442 -0.194574
7.87017 2618 -10.0146 -0.195726
7.87246 2624 -9.8276 -0.191851
7.87474 2630 -9.7765 -0.190636
7.87702 2636 -9.9569 -0.193933
7.87929 2642 -10.0810 -0.196128
7.88156 2648 -10.3535 -0.201199
7.88382 2654 -10.5765 -0.205302
7.88608 2660 -10.4155 -0.201947
7.88833 2666 -10.3680 -0.200801
7.89058 2672 -10.7409 -0.207790
7.89283 2678 -11.0469 -0.213468
7.89506 2684 -10.3861 -0.200476
7.89730 2690 -9.9053 -0.190981
7.89952 2696 -9.7558 -0.187889
7.90175 2702 -10.0130 -0.192630
7.90397 2708 -10.2941 -0.197816
7.90618 2714 -10.4088 -0.199800
7.90839 2720 -10.8294 -0.207644
7.91059 2726 -11.2418 -0.215314
