logY Y P PoverSqrtY
6.90675 999 -1.9730 -0.062425
6.90975 1002 -2.0318 -0.064188
6.91175 1004 -1.9684 -0.062122
6.91374 1006 -2.0909 -0.065921
6.91672 1009 -2.0276 -0.063832
6.91870 1011 -1.9239 -0.060507
6.92067 1013 -2.0687 -0.064998
6.92264 1015 -2.0237 -0.063522
6.92560 1018 -2.4065 -0.075423
6.92756 1020 -2.3394 -0.073250
6.92952 1022 -2.6254 -0.082124
6.93245 1025 -2.5481 -0.079589
6.93440 1027 -2.8315 -0.088354
6.93634 1029 -2.8633 -0.089261
6.93828 1031 -3.0952 -0.096396
6.94119 1034 -3.1650 -0.098426
6.94312 1036 -3.0006 -0.093224
6.94505 1038 -2.9908 -0.092829
6.94794 1041 -2.8720 -0.089013
6.94986 1043 -3.0079 -0.093137
6.95273 1046 -2.8965 -0.089557
6.95464 1048 -3.0564 -0.094412
6.95655 1050 -2.8207 -0.087049
6.95940 1053 -2.9173 -0.089902
6.96130 1055 -2.8765 -0.088560
6.96319 1057 -3.2559 -0.100146
6.96602 1060 -3.0085 -0.092404
6.96791 1062 -3.0406 -0.093302
6.97073 1065 -2.7672 -0.084793
6.97261 1067 -3.0100 -0.092147
6.97448 1069 -2.8161 -0.086131
6.97728 1072 -2.8896 -0.088256
6.97915 1074 -2.7902 -0.085139
6.98193 1077 -2.7863 -0.084903
6.98379 1079 -2.6724 -0.081357
6.98564 1081 -2.7591 -0.083917
6.98841 1084 -3.0384 -0.092284
6.99026 1086 -3.0022 -0.091100
6.99302 1089 -2.8981 -0.087820
6.99485 1091 -2.8392 -0.085957
6.99760 1094 -2.7390 -0.082812
6.99942 1096 -2.7402 -0.082770
7.00216 1099 -2.7801 -0.083860
7.00397 1101 -2.7972 -0.084300
7.00670 1104 -2.7152 -0.081718
7.00851 1106 -2.7597 -0.082983
7.01121 1109 -2.9903 -0.089793
7.01302 1111 -3.0527 -0.091586
7.01571 1114 -3.1824 -0.095349
7.01751 1116 -3.2243 -0.096518
7.02019 1119 -3.2413 -0.096896
7.02198 1121 -3.1828 -0.095063
7.02465 1124 -3.1612 -0.094290
7.02643 1126 -3.1455 -0.093740
7.02909 1129 -2.9301 -0.087202
7.03086 1131 -2.9400 -0.087421
7.03351 1134 -3.0960 -0.091937
7.03527 1136 -3.2649 -0.096868
7.03791 1139 -3.3891 -0.100421
7.03966 1141 -3.4321 -0.101606
7.04229 1144 -3.4035 -0.100626
7.04491 1147 -3.3994 -0.100375
7.04665 1149 -3.2889 -0.097027
7.04925 1152 -3.3396 -0.098393
7.05099 1154 -2.9700 -0.087430
7.05359 1157 -2.9090 -0.085522
7.05618 1160 -2.6397 -0.077505
7.05790 1162 -2.7692 -0.081236
7.06048 1165 -2.5371 -0.074333
7.06219 1167 -2.6521 -0.077633
7.06476 1170 -2.5027 -0.073167
7.06732 1173 -2.7171 -0.079334
7.06902 1175 -2.7065 -0.078956
7.07157 1178 -2.9931 -0.087208
7.07412 1181 -2.6518 -0.077163
7.07581 1183 -2.7119 -0.078847
7.07834 1186 -2.6632 -0.077334
7.08087 1189 -2.7323 -0.079240
7.08255 1191 -2.7587 -0.079937
7.08506 1194 -2.6896 -0.077837
7.08757 1197 -2.7006 -0.078058
7.08924 1199 -2.5957 -0.074962
7.09174 1202 -2.8256 -0.081501
7.09423 1205 -2.5909 -0.074638
7.09589 1207 -2.6853 -0.077292
7.09838 1210 -2.4911 -0.071613
7.10085 1213 -2.7554 -0.079115
7.10332 1216 -2.7445 -0.078705
7.10497 1218 -2.9116 -0.083428
7.10743 1221 -2.7974 -0.080056
7.10988 1224 -2.8844 -0.082445
7.11233 1227 -3.3611 -0.095954
7.11396 1229 -3.2913 -0.093885
7.11639 1232 -3.3521 -0.095502
7.11883 1235 -3.1252 -0.088930
7.12125 1238 -3.3282 -0.094592
7.12367 1241 -3.2485 -0.092214
7.12528 1243 -3.4115 -0.096762
7.12769 1246 -3.1075 -0.088036
7.13010 1249 -3.1017 -0.087764
7.13250 1252 -3.4443 -0.097342
7.13489 1255 -3.4247 -0.096671
7.13648 1257 -3.6145 -0.101947
7.13887 1260 -3.4596 -0.097463
7.14125 1263 -3.7293 -0.104936
7.14362 1266 -3.6650 -0.103006
7.14598 1269 -3.6576 -0.102676
7.14835 1272 -3.5757 -0.100258
7.14992 1274 -3.3916 -0.095021
7.15227 1277 -3.6494 -0.102124
7.15462 1280 -3.7620 -0.105152
7.15696 1283 -3.9558 -0.110438
7.15929 1286 -3.8281 -0.106750
7.16162 1289 -3.9500 -0.110019
7.16395 1292 -4.1580 -0.115679
7.16627 1295 -3.8596 -0.107253
7.16858 1298 -3.6792 -0.102122
7.17089 1301 -3.4432 -0.095460
7.17242 1303 -3.5439 -0.098177
7.17472 1306 -3.3345 -0.092269
7.17702 1309 -3.0725 -0.084921
7.17931 1312 -2.9798 -0.082266
7.18159 1315 -2.7652 -0.076256
7.18387 1318 -3.0615 -0.084329
7.18614 1321 -2.8569 -0.078602
7.18841 1324 -2.5161 -0.069148
7.19068 1327 -2.4221 -0.066491
7.19293 1330 -2.2668 -0.062157
7.19519 1333 -2.3229 -0.063623
7.19744 1336 -2.0409 -0.055836
7.19968 1339 -2.0361 -0.055641
7.20192 1342 -2.1806 -0.059526
7.20415 1345 -2.1006 -0.057278
7.20638 1348 -2.1577 -0.058768
7.20860 1351 -1.7949 -0.048834
7.21082 1354 -1.7213 -0.046778
7.21303 1357 -1.9287 -0.052357
7.21524 1360 -1.6151 -0.043796
7.21744 1363 -1.6185 -0.043840
7.22037 1367 -1.4850 -0.040165
7.22257 1370 -1.4351 -0.038773
7.22475 1373 -1.6799 -0.045336
7.22694 1376 -1.3653 -0.036807
7.22911 1379 -1.3466 -0.036263
7.23129 1382 -1.5925 -0.042838
7.23346 1385 -1.3559 -0.036434
7.23562 1388 -1.3642 -0.036617
7.23778 1391 -1.2339 -0.033085
7.23993 1394 -1.2977 -0.034756
7.24280 1398 -1.6642 -0.044508
7.24494 1401 -1.5729 -0.042022
7.24708 1404 -1.6874 -0.045034
7.24922 1407 -2.0272 -0.054044
7.25134 1410 -1.8495 -0.049253
7.25347 1413 -1.9142 -0.050924
7.25630 1417 -1.6997 -0.045153
7.25841 1420 -1.5397 -0.040859
7.26052 1423 -1.8628 -0.049382
7.26263 1426 -1.7918 -0.047449
7.26473 1429 -1.8307 -0.048428
7.26753 1433 -2.2980 -0.060705
7.26962 1436 -2.2047 -0.058181
7.27170 1439 -2.1717 -0.057250
7.27379 1442 -2.1847 -0.057532
7.27656 1446 -2.0142 -0.052970
7.27863 1449 -2.1359 -0.056110
7.28070 1452 -2.1302 -0.055903
7.28276 1455 -1.9015 -0.049851
7.28551 1459 -2.0346 -0.053266
7.28756 1462 -2.2188 -0.058029
7.28961 1465 -2.0069 -0.052434
7.29234 1469 -1.8409 -0.048032
7.29438 1472 -1.8897 -0.049255
7.29641 1475 -1.8411 -0.047938
7.29845 1478 -1.8549 -0.048250
7.30115 1482 -1.7684 -0.045936
7.30317 1485 -1.5930 -0.041338
7.30519 1488 -1.7008 -0.044090
7.30787 1492 -1.5681 -0.040595
7.30988 1495 -1.1484 -0.029700
7.31255 1499 -1.1148 -0.028793
7.31455 1502 -1.2209 -0.031502
7.31655 1505 -1.0249 -0.026420
7.31920 1509 -1.1251 -0.028964
7.32119 1512 -1.2581 -0.032355
7.32383 1516 -1.1979 -0.030766
7.32581 1519 -1.0594 -0.027181
7.32778 1522 -1.1243 -0.028818
7.33041 1526 -1.2111 -0.031003
7.33237 1529 -1.0709 -0.027388
7.33498 1533 -1.0886 -0.027803
7.33694 1536 -0.9952 -0.025392
7.33954 1540 -1.2142 -0.030941
7.34148 1543 -1.6290 -0.041470
7.34407 1547 -1.6815 -0.042752
7.34601 1550 -1.7414 -0.044232
7.34859 1554 -1.9746 -0.050090
7.35052 1557 -2.1420 -0.054285
7.35308 1561 -2.1041 -0.053256
7.35500 1564 -2.2054 -0.055766
7.35756 1568 -2.6289 -0.066389
7.35947 1571 -2.1723 -0.054806
7.36201 1575 -2.1355 -0.053810
7.36391 1578 -2.5083 -0.063143
7.36645 1582 -2.4053 -0.060474
7.36834 1585 -2.1326 -0.053566
7.37086 1589 -2.0794 -0.052164
7.37275 1592 -2.3344 -0.058506
7.37526 1596 -2.1931 -0.054897
7.37776 1600 -2.1110 -0.052775
7.37963 1603 -2.4377 -0.060886
7.38212 1607 -2.6347 -0.065725
7.38399 1610 -2.2597 -0.056316
7.38647 1614 -2.1322 -0.053074
7.38895 1618 -2.3209 -0.057699
7.39080 1621 -2.0535 -0.051003
7.39326 1625 -1.8034 -0.044737
7.39572 1629 -1.9722 -0.048865
7.39756 1632 -2.1786 -0.053929
7.40001 1636 -1.9195 -0.047457
7.40245 1640 -1.5842 -0.039118
7.40428 1643 -1.7979 -0.044354
7.40671 1647 -1.5551 -0.038320
7.40914 1651 -1.3070 -0.032167
7.41156 1655 -1.4020 -0.034464
7.41337 1658 -1.6675 -0.040952
7.41578 1662 -1.6206 -0.039751
7.41818 1666 -1.5691 -0.038443
7.41998 1669 -1.7872 -0.043747
7.42237 1673 -1.7293 -0.042280
7.42476 1677 -1.4430 -0.035238
7.42714 1681 -1.4347 -0.034993
7.42952 1685 -1.4164 -0.034505
7.43130 1688 -1.5232 -0.037074
7.43367 1692 -1.6866 -0.041002
7.43603 1696 -1.9237 -0.046711
7.43838 1700 -1.7607 -0.042703
7.44073 1704 -1.8724 -0.045359
7.44249 1707 -2.2047 -0.053363
7.44483 1711 -2.1867 -0.052864
7.44717 1715 -2.0572 -0.049676
7.44950 1719 -2.2937 -0.055323
7.45182 1723 -2.5789 -0.062128
7.45414 1727 -2.4542 -0.059056
7.45645 1731 -2.3067 -0.055444
7.45876 1735 -2.1954 -0.052707
7.46049 1738 -2.3043 -0.055273
7.46279 1742 -2.1653 -0.051880
7.46508 1746 -2.2639 -0.054180
7.46737 1750 -2.2789 -0.054477
7.46965 1754 -2.3400 -0.055874
7.47193 1758 -2.5496 -0.060808
7.47420 1762 -2.5971 -0.061870
7.47647 1766 -2.4889 -0.059226
7.47873 1770 -2.6801 -0.063704
7.48099 1774 -2.9153 -0.069216
7.48324 1778 -3.0528 -0.072398
7.48549 1782 -3.1820 -0.075378
7.48773 1786 -3.0608 -0.072425
7.48997 1790 -2.9132 -0.068857
7.49220 1794 -2.8531 -0.067360
7.49443 1798 -3.1688 -0.074730
7.49665 1802 -3.2756 -0.077163
7.49887 1806 -3.3374 -0.078533
7.50108 1810 -3.4973 -0.082204
7.50329 1814 -3.7790 -0.088727
7.50549 1818 -3.8090 -0.089334
7.50824 1823 -3.6765 -0.086109
7.51043 1827 -3.5474 -0.082993
7.51262 1831 -3.3013 -0.077150
7.51480 1835 -3.0962 -0.072279
7.51698 1839 -3.1396 -0.073212
7.51915 1843 -2.9958 -0.069783
7.52132 1847 -2.6719 -0.062171
7.52402 1852 -2.6644 -0.061913
7.52618 1856 -2.5046 -0.058136
7.52833 1860 -2.2709 -0.052655
7.53048 1864 -2.5341 -0.058694
7.53262 1868 -2.8313 -0.065508
7.53476 1872 -2.7965 -0.064634
7.53743 1877 -3.1023 -0.071605
7.53956 1881 -3.0241 -0.069728
7.54168 1885 -2.8389 -0.065387
7.54380 1889 -2.9880 -0.068748
7.54645 1894 -3.1913 -0.073330
7.54856 1898 -3.2166 -0.073833
7.55066 1902 -3.3873 -0.077668
7.55276 1906 -3.2624 -0.074726
7.55538 1911 -3.0394 -0.069527
7.55747 1915 -3.2107 -0.073368
7.55956 1919 -3.4818 -0.079482
7.56216 1924 -3.4163 -0.077885
7.56424 1928 -3.7425 -0.085234
7.56631 1932 -3.9130 -0.089025
7.56890 1937 -3.5470 -0.080592
7.57096 1941 -3.4416 -0.078117
7.57302 1945 -3.2416 -0.073502
7.57558 1950 -3.0279 -0.068569
7.57763 1954 -3.3157 -0.075009
7.58019 1959 -3.4563 -0.078090
7.58223 1963 -3.2772 -0.073968
7.58426 1967 -3.3540 -0.075625
7.58680 1972 -3.0862 -0.069497
7.58883 1976 -2.9055 -0.065362
7.59136 1981 -3.1672 -0.071161
7.59337 1985 -3.2990 -0.074046
7.59589 1990 -3.3048 -0.074083
7.59790 1994 -3.5705 -0.079960
7.60040 1999 -3.3934 -0.075899
7.60240 2003 -3.5054 -0.078325
7.60489 2008 -3.6244 -0.080883
7.60688 2012 -3.5243 -0.078570
7.60937 2017 -3.4621 -0.077088
7.61135 2021 -3.1535 -0.070147
7.61382 2026 -2.7290 -0.060629
7.61579 2030 -2.5209 -0.055951
7.61825 2035 -2.5175 -0.055808
7.62071 2040 -2.3437 -0.051891
7.62266 2044 -2.3436 -0.051837
7.62511 2049 -1.9745 -0.043620
7.62706 2053 -1.8210 -0.040190
7.62949 2058 -1.8320 -0.040383
7.63192 2063 -1.7919 -0.039451
7.63385 2067 -1.7179 -0.037786
7.63627 2072 -1.8929 -0.041586
7.63868 2077 -1.7781 -0.039015
7.64060 2081 -1.5279 -0.033494
7.64300 2086 -1.5572 -0.034094
7.64540 2091 -1.3811 -0.030202
7.64731 2095 -1.3830 -0.030215
7.64969 2100 -1.5188 -0.033143
7.65207 2105 -1.3640 -0.029730
7.65444 2110 -1.2362 -0.026913
7.65634 2114 -1.2601 -0.027406
7.65870 2119 -1.1395 -0.024753
7.66106 2124 -1.4610 -0.031701
7.66341 2129 -1.7158 -0.037185
7.66528 2133 -1.9319 -0.041830
7.66763 2138 -2.3313 -0.050419
7.66996 2143 -2.4433 -0.052779
7.67229 2148 -2.5721 -0.055498
7.67462 2153 -2.9241 -0.063018
7.67694 2158 -2.9790 -0.064127
7.67879 2162 -3.1739 -0.068260
7.68110 2167 -3.0202 -0.064879
7.68340 2172 -2.8528 -0.061214
7.68570 2177 -2.9731 -0.063721
7.68800 2182 -3.0836 -0.066014
7.69029 2187 -3.2180 -0.068811
7.69257 2192 -3.3452 -0.071450
7.69485 2197 -2.9523 -0.062987
7.69712 2202 -2.9097 -0.062006
7.69939 2207 -2.8670 -0.061027
7.70165 2212 -2.7289 -0.058023
7.70391 2217 -2.8383 -0.060281
7.70616 2222 -2.5442 -0.053973
7.70841 2227 -2.3592 -0.049993
7.71065 2232 -2.2320 -0.047245
7.71289 2237 -1.9472 -0.041169
7.71512 2242 -2.2099 -0.046671
7.71735 2247 -2.2710 -0.047909
7.71957 2252 -2.2363 -0.047125
7.72179 2257 -2.4131 -0.050793
7.72400 2262 -2.0290 -0.042661
7.72621 2267 -2.1434 -0.045018
7.72842 2272 -1.9463 -0.040832
7.73061 2277 -1.9761 -0.041411
7.73281 2282 -2.2971 -0.048087
7.73543 2288 -2.1922 -0.045830
7.73762 2293 -2.4985 -0.052176
7.73979 2298 -2.5527 -0.053251
7.74197 2303 -2.8290 -0.058951
7.74414 2308 -3.2035 -0.066683
7.74630 2313 -2.7840 -0.057886
7.74889 2319 -2.8132 -0.058419
7.75105 2324 -2.8892 -0.059932
7.75319 2329 -3.0886 -0.064000
7.75534 2334 -3.3151 -0.068618
7.75791 2340 -2.9237 -0.060440
7.76004 2345 -2.9233 -0.060368
7.76217 2350 -2.7497 -0.056721
7.76430 2355 -2.6623 -0.054861
7.76684 2361 -2.9833 -0.061398
7.76896 2366 -2.7521 -0.056580
7.77107 2371 -2.4762 -0.050853
7.77359 2377 -2.1295 -0.043677
7.77570 2382 -2.1254 -0.043549
7.77779 2387 -2.2123 -0.045281
7.78030 2393 -2.1056 -0.043042
7.78239 2398 -2.0196 -0.041242
7.78489 2404 -1.6845 -0.034357
7.78697 2409 -1.9786 -0.040312
7.78904 2414 -2.0339 -0.041395
7.79152 2420 -2.0043 -0.040743
7.79359 2425 -2.1278 -0.043209
7.79606 2431 -2.0475 -0.041526
7.79811 2436 -2.1582 -0.043727
7.80057 2442 -2.0661 -0.041809
7.80262 2447 -2.2288 -0.045055
7.80507 2453 -2.2850 -0.046137
7.80710 2458 -1.9259 -0.038846
7.80954 2464 -1.7549 -0.035353
7.81157 2469 -1.7221 -0.034657
7.81400 2475 -1.7194 -0.034561
7.81642 2481 -1.6139 -0.032401
7.81843 2486 -1.5147 -0.030380
7.82084 2492 -1.5000 -0.030049
7.82285 2497 -1.3388 -0.026791
7.82525 2503 -1.7470 -0.034918
7.82764 2509 -1.7364 -0.034666
7.82963 2514 -1.8764 -0.037424
7.83201 2520 -1.5699 -0.031273
7.83439 2526 -1.5179 -0.030202
7.83637 2531 -1.6140 -0.032082
7.83874 2537 -1.7953 -0.035642
7.84110 2543 -1.9574 -0.038816
7.84306 2548 -1.7989 -0.035638
7.84542 2554 -1.8656 -0.036916
7.84776 2560 -1.6913 -0.033428
7.85010 2566 -2.0631 -0.040729
7.85205 2571 -2.0695 -0.040814
7.85438 2577 -2.1699 -0.042744
7.85671 2583 -2.4575 -0.048355
7.85903 2589 -2.3615 -0.046411
7.86134 2595 -2.5696 -0.050442
7.86365 2601 -2.2915 -0.044931
7.86557 2606 -2.4658 -0.048302
7.86787 2612 -2.5866 -0.050611
7.87017 2618 -3.0326 -0.059270
7.87246 2624 -2.8279 -0.055205
7.87474 2630 -2.8549 -0.055669
7.87702 2636 -2.6940 -0.052471
7.87929 2642 -2.6094 -0.050766
7.88156 2648 -2.6786 -0.052053
7.88382 2654 -2.5850 -0.050177
7.88608 2660 -2.5866 -0.050151
7.88833 2666 -2.5498 -0.049382
7.89058 2672 -3.1138 -0.060239
7.89283 2678 -3.0001 -0.057973
7.89506 2684 -3.1007 -0.059852
7.89730 2690 -2.9267 -0.056429
7.89952 2696 -3.2155 -0.061929
7.90175 2702 -3.2061 -0.061679
7.90397 2708 -3.5760 -0.068718
7.90618 2714 -3.4657 -0.066524
7.90839 2720 -3.4180 -0.065536
7.91059 2726 -3.6943 -0.070757
7.91279 2732 -4.1143 -0.078715
7.91535 2739 -4.1003 -0.078347
7.91754 2745 -3.6869 -0.070370
7.91972 2751 -3.5322 -0.067345
7.92190 2757 -3.5294 -0.067218
7.92407 2763 -3.5363 -0.067276
7.92660 2770 -3.5223 -0.066925
7.92877 2776 -3.7906 -0.071945
7.93093 2782 -3.9043 -0.074022
7.93308 2788 -4.0540 -0.076779
7.93559 2795 -3.9880 -0.075434
