logY Y P PoverSqrtY
6.90675 999 -1.6835 -0.053264
6.90975 1002 -1.1024 -0.034825
6.91175 1004 -1.1524 -0.036371
6.91374 1006 -0.7871 -0.024817
6.91672 1009 -0.6866 -0.021615
6.91870 1011 -0.9254 -0.029105
6.92067 1013 -0.5465 -0.017172
6.92264 1015 -0.2722 -0.008544
6.92560 1018 -0.3290 -0.010312
6.92756 1020 -0.3516 -0.011009
6.92952 1022 -0.4217 -0.013192
6.93245 1025 -1.4419 -0.045038
6.93440 1027 -1.1915 -0.037180
6.93634 1029 -1.2164 -0.037920
6.93828 1031 -1.1370 -0.035412
6.94119 1034 -0.5487 -0.017064
6.94312 1036 -0.2979 -0.009257
6.94505 1038 -0.4671 -0.014497
6.94794 1041 -0.5033 -0.015599
6.94986 1043 -0.1993 -0.006172
6.95273 1046 -0.0369 -0.001140
6.95464 1048 0.0908 0.002803
6.95655 1050 0.0893 0.002756
6.95940 1053 -0.5195 -0.016010
6.96130 1055 -0.3872 -0.011920
6.96319 1057 -0.1647 -0.005067
6.96602 1060 -0.3879 -0.011913
6.96791 1062 -0.4112 -0.012617
6.97073 1065 -0.9719 -0.029783
6.97261 1067 -1.4096 -0.043152
6.97448 1069 -1.2426 -0.038006
6.97728 1072 -0.5936 -0.018130
6.97915 1074 -0.8568 -0.026144
6.98193 1077 -1.1263 -0.034319
6.98379 1079 -1.1175 -0.034020
6.98564 1081 -1.4956 -0.045490
6.98841 1084 -0.6281 -0.019079
6.99026 1086 -0.6143 -0.018640
6.99302 1089 -1.4357 -0.043507
6.99485 1091 -1.2261 -0.037121
6.99760 1094 -1.4344 -0.043368
6.99942 1096 -1.8091 -0.054645
7.00216 1099 -2.1252 -0.064107
7.00397 1101 -2.5382 -0.076496
7.00670 1104 -2.6939 -0.081075
7.00851 1106 -2.5765 -0.077474
7.01121 1109 -2.8368 -0.085186
7.01302 1111 -2.2871 -0.068616
7.01571 1114 -1.8713 -0.056066
7.01751 1116 -2.3269 -0.069653
7.02019 1119 -2.2078 -0.066000
7.02198 1121 -2.2181 -0.066248
7.02465 1124 -2.3346 -0.069636
7.02643 1126 -2.2320 -0.066515
7.02909 1129 -2.9827 -0.088769
7.03086 1131 -3.2388 -0.096305
7.03351 1134 -2.4945 -0.074076
7.03527 1136 -2.3011 -0.068274
7.03791 1139 -2.0837 -0.061741
7.03966 1141 -1.8614 -0.055105
7.04229 1144 -1.9183 -0.056716
7.04491 1147 -1.7940 -0.052972
7.04665 1149 -1.7045 -0.050284
7.04925 1152 -1.7773 -0.052365
7.05099 1154 -1.6828 -0.049538
7.05359 1157 -2.0410 -0.060002
7.05618 1160 -1.8975 -0.055714
7.05790 1162 -1.6777 -0.049215
7.06048 1165 -2.2561 -0.066098
7.06219 1167 -2.0300 -0.059423
7.06476 1170 -1.8114 -0.052958
7.06732 1173 -2.6425 -0.077156
7.06902 1175 -2.2256 -0.064928
7.07157 1178 -2.2263 -0.064866
7.07412 1181 -2.8236 -0.082163
7.07581 1183 -2.7174 -0.079007
7.07834 1186 -2.7046 -0.078535
7.08087 1189 -2.7048 -0.078441
7.08255 1191 -2.9342 -0.085021
7.08506 1194 -3.1889 -0.092285
7.08757 1197 -3.0491 -0.088129
7.08924 1199 -3.2342 -0.093403
7.09174 1202 -3.2683 -0.094269
7.09423 1205 -3.8616 -0.111244
7.09589 1207 -4.5793 -0.131810
7.09838 1210 -4.3313 -0.124515
7.10085 1213 -4.7073 -0.135158
7.10332 1216 -4.4014 -0.126219
7.10497 1218 -4.3489 -0.124611
7.10743 1221 -5.3469 -0.153020
7.10988 1224 -4.6690 -0.133455
7.11233 1227 -4.9132 -0.140263
7.11396 1229 -5.1905 -0.148059
7.11639 1232 -4.4799 -0.127632
7.11883 1235 -4.8594 -0.138276
7.12125 1238 -4.0506 -0.115122
7.12367 1241 -4.1097 -0.116661
7.12528 1243 -4.3193 -0.122510
7.12769 1246 -4.0349 -0.114308
7.13010 1249 -5.0330 -0.142412
7.13250 1252 -4.4803 -0.126622
7.13489 1255 -5.0824 -0.143466
7.13648 1257 -5.6907 -0.160510
7.13887 1260 -5.1705 -0.145662
7.14125 1263 -5.6481 -0.158927
7.14362 1266 -4.6676 -0.131183
7.14598 1269 -4.8344 -0.135711
7.14835 1272 -4.6060 -0.129145
7.14992 1274 -4.3549 -0.122008
7.15227 1277 -5.0452 -0.141183
7.15462 1280 -4.5181 -0.126286
7.15696 1283 -5.1639 -0.144166
7.15929 1286 -5.3160 -0.148240
7.16162 1289 -5.2443 -0.146070
7.16395 1292 -4.5514 -0.126622
7.16627 1295 -4.1837 -0.116258
7.16858 1298 -4.2869 -0.118989
7.17089 1301 -4.0671 -0.112757
7.17242 1303 -3.8763 -0.107387
7.17472 1306 -3.6731 -0.101639
7.17702 1309 -3.5407 -0.097862
7.17931 1312 -3.8194 -0.105447
7.18159 1315 -4.0887 -0.112751
7.18387 1318 -3.7219 -0.102521
7.18614 1321 -3.6905 -0.101540
7.18841 1324 -3.3589 -0.092311
7.19068 1327 -3.6660 -0.100637
7.19293 1330 -2.6868 -0.073673
7.19519 1333 -3.2384 -0.088699
7.19744 1336 -2.7860 -0.076220
7.19968 1339 -3.1286 -0.085498
7.20192 1342 -2.8020 -0.076489
7.20415 1345 -2.5754 -0.070224
7.20638 1348 -2.2659 -0.061716
7.20860 1351 -2.0114 -0.054722
7.21082 1354 -1.9711 -0.053568
7.21303 1357 -1.7138 -0.046524
7.21524 1360 -1.6452 -0.044611
7.21744 1363 -2.2853 -0.061900
7.22037 1367 -2.1564 -0.058324
7.22257 1370 -1.6413 -0.044344
7.22475 1373 -1.7886 -0.048269
7.22694 1376 -1.8382 -0.049554
7.22911 1379 -1.6388 -0.044131
7.23129 1382 -1.6695 -0.044908
7.23346 1385 -1.4933 -0.040124
7.23562 1388 -1.4283 -0.038337
7.23778 1391 -1.6896 -0.045302
7.23993 1394 -1.3448 -0.036020
7.24280 1398 -1.5684 -0.041948
7.24494 1401 -2.0427 -0.054575
7.24708 1404 -2.1455 -0.057260
7.24922 1407 -2.4267 -0.064694
7.25134 1410 -2.9834 -0.079450
7.25347 1413 -3.1689 -0.084302
7.25630 1417 -3.3146 -0.088054
7.25841 1420 -2.3822 -0.063217
7.26052 1423 -2.2771 -0.060363
7.26263 1426 -1.9525 -0.051706
7.26473 1429 -2.1923 -0.057995
7.26753 1433 -2.1175 -0.055938
7.26962 1436 -1.7581 -0.046394
7.27170 1439 -2.6904 -0.070922
7.27379 1442 -2.1566 -0.056792
7.27656 1446 -2.2360 -0.058802
7.27863 1449 -2.0281 -0.053280
7.28070 1452 -1.8971 -0.049787
7.28276 1455 -1.9163 -0.050239
7.28551 1459 -2.2874 -0.059885
7.28756 1462 -1.7202 -0.044988
7.28961 1465 -2.5648 -0.067008
7.29234 1469 -3.2482 -0.084749
7.29438 1472 -3.4429 -0.089736
7.29641 1475 -3.4265 -0.089219
7.29845 1478 -2.8689 -0.074624
7.30115 1482 -2.9245 -0.075966
7.30317 1485 -3.2141 -0.083407
7.30519 1488 -3.3703 -0.087371
7.30787 1492 -3.3756 -0.087391
7.30988 1495 -4.3604 -0.112772
7.31255 1499 -4.1573 -0.107377
7.31455 1502 -4.3036 -0.111046
7.31655 1505 -4.6336 -0.119439
7.31920 1509 -5.3795 -0.138484
7.32119 1512 -5.0928 -0.130973
7.32383 1516 -5.8091 -0.149196
7.32581 1519 -5.8232 -0.149411
7.32778 1522 -5.8937 -0.151072
7.33041 1526 -5.2940 -0.135521
7.33237 1529 -5.6174 -0.143660
7.33498 1533 -5.4021 -0.137973
7.33694 1536 -5.4891 -0.140058
7.33954 1540 -4.8779 -0.124302
7.34148 1543 -5.6072 -0.142745
7.34407 1547 -5.3573 -0.136208
7.34601 1550 -5.3198 -0.135123
7.34859 1554 -4.9559 -0.125717
7.35052 1557 -5.6870 -0.144125
7.35308 1561 -5.6395 -0.142737
7.35500 1564 -5.8575 -0.148114
7.35756 1568 -5.4661 -0.138041
7.35947 1571 -6.2876 -0.158633
7.36201 1575 -5.7548 -0.145008
7.36391 1578 -5.5499 -0.139711
7.36645 1582 -5.4110 -0.136042
7.36834 1585 -6.0556 -0.152105
7.37086 1589 -5.9137 -0.148354
7.37275 1592 -6.3117 -0.158188
7.37526 1596 -6.5845 -0.164818
7.37776 1600 -7.1185 -0.177962
7.37963 1603 -6.7382 -0.168297
7.38212 1607 -6.9326 -0.172938
7.38399 1610 -6.6217 -0.165027
7.38647 1614 -7.1039 -0.176825
7.38895 1618 -7.0774 -0.175947
7.39080 1621 -8.2054 -0.203801
7.39326 1625 -8.1430 -0.202002
7.39572 1629 -8.2299 -0.203908
7.39756 1632 -7.4151 -0.183551
7.40001 1636 -7.5236 -0.186010
7.40245 1640 -7.3169 -0.180679
7.40428 1643 -7.1643 -0.176749
7.40671 1647 -7.2897 -0.179624
7.40914 1651 -7.3523 -0.180946
7.41156 1655 -7.5282 -0.185051
7.41337 1658 -6.9339 -0.170288
7.41578 1662 -7.1671 -0.175804
7.41818 1666 -6.9107 -0.169310
7.41998 1669 -7.3211 -0.179204
7.42237 1673 -6.9484 -0.169879
7.42476 1677 -7.6745 -0.187405
7.42714 1681 -7.1356 -0.174038
7.42952 1685 -7.2881 -0.177547
7.43130 1688 -7.3030 -0.177751
7.43367 1692 -7.7387 -0.188135
7.43603 1696 -8.0446 -0.195341
7.43838 1700 -8.4042 -0.203832
7.44073 1704 -9.2273 -0.223533
7.44249 1707 -9.1910 -0.222457
7.44483 1711 -9.3472 -0.225973
7.44717 1715 -9.0137 -0.217656
7.44950 1719 -9.2379 -0.222811
7.45182 1723 -8.3854 -0.202015
7.45414 1727 -8.2572 -0.198695
