logY Y Sw sqrtY_times_Sw
6.90675 999 -0.01400709466 -0.442722
6.93049 1023 -0.01687912920 -0.539868
6.95368 1047 -0.01235140224 -0.399659
6.97635 1071 -0.008939342485 -0.292550
6.99942 1096 -0.008984487533 -0.297439
7.02287 1122 -0.01158116724 -0.387926
7.04578 1148 -0.01482809826 -0.502408
7.06902 1175 -0.01464990451 -0.502173
7.09174 1202 -0.01356848258 -0.470418
7.11477 1230 -0.01310490322 -0.459607
7.13807 1259 -0.01294944608 -0.459477
7.16162 1289 -0.01020450760 -0.366369
7.18463 1319 -0.009010039638 -0.327227
7.20712 1349 -0.003078276506 -0.113061
7.23056 1381 0.003878660372 0.144138
7.25347 1413 0.006954685309 0.261426
7.27656 1446 0.008663646918 0.329446
7.29980 1480 0.009699544547 0.373149
7.32317 1515 0.007643910291 0.297524
7.34601 1550 0.001158369598 0.045605
7.36897 1586 -0.002520707010 -0.100386
7.39203 1623 -0.0008552947586 -0.034457
7.41518 1661 -0.0005017244572 -0.020448
7.43838 1700 -0.0002202775542 -0.009082
7.46164 1740 0.0007652148236 0.031920
7.48437 1780 0.0007521761280 0.031734
7.50769 1822 -0.0004724210009 -0.020165
7.53048 1864 0.001255410365 0.054201
7.55381 1908 0.004395877313 0.192015
7.57712 1953 0.006787260597 0.299948
7.59990 1998 0.007316778248 0.327053
7.62315 2045 0.006444930856 0.291451
7.64635 2093 0.006978154003 0.319246
7.66950 2142 0.007273331345 0.336622
7.69257 2192 0.007416461627 0.347230
7.71557 2243 0.004442910215 0.210418
7.73849 2295 0.003849801877 0.184429
7.76174 2349 0.001818321978 0.088128
7.78489 2404 -0.001297046902 -0.063595
7.80792 2460 -0.001166645809 -0.057864
7.83082 2517 0.003453290970 0.173251
7.85399 2576 0.005544902866 0.281428
7.87702 2636 0.006179222423 0.317254
7.90027 2698 0.004005265993 0.208043
7.92335 2761 0.001147018187 0.060270
7.94626 2825 0.001140606545 0.060624
7.96936 2891 0.002220768949 0.119406
7.99261 2959 0.003258890700 0.177273
8.01566 3028 0.002141067119 0.117817
8.03883 3099 0.0009852252772 0.054846
8.06180 3171 -0.0008304804675 -0.046766
8.08487 3245 -0.0006483952945 -0.036936
8.10802 3321 -0.002434331559 -0.140286
8.13094 3398 -0.002749393925 -0.160269
8.15421 3478 -0.0002980531160 -0.017578
8.17723 3559 -0.001409518358 -0.084088
8.20029 3642 -0.002858008044 -0.172478
8.22336 3727 -0.001976876749 -0.120687
8.24643 3814 -0.001726677995 -0.106635
8.26950 3903 -0.001856220644 -0.115966
8.29255 3994 -0.003810518629 -0.240818
8.31581 4088 -0.003782749712 -0.241859
8.33878 4183 -0.003389973029 -0.219250
8.36194 4281 -0.003068431851 -0.200766
8.38503 4381 -0.005615775822 -0.371703
8.40805 4483 -0.008008452923 -0.536208
8.43120 4588 -0.008333012028 -0.564435
8.45425 4695 -0.009162798358 -0.627836
8.47741 4805 -0.009005167390 -0.624221
8.50045 4917 -0.008310837417 -0.582767
8.52357 5032 -0.007114548697 -0.504682
8.54656 5149 -0.003756371614 -0.269544
8.56960 5269 -0.001019401977 -0.073996
8.59267 5392 0.0003413903892 0.025068
8.61577 5518 0.0007591774815 0.056394
8.63888 5647 0.0005725338181 0.043024
8.66199 5779 -0.0003460012931 -0.026303
8.68508 5914 0.0006089800821 0.046832
8.70814 6052 0.002517119821 0.195818
8.73134 6194 0.003502749635 0.275673
8.75432 6338 0.006511602997 0.518399
8.77740 6486 0.007295091440 0.587515
8.80057 6638 0.006754735153 0.550335
8.82365 6793 0.006910872951 0.569592
8.84664 6951 0.006958181281 0.580122
8.86982 7114 0.005859294004 0.494199
8.89289 7280 0.004594216535 0.391992
8.91597 7450 0.004795982260 0.413957
8.93906 7624 0.004734381179 0.413385
8.96214 7802 0.003938144831 0.347852
8.98519 7984 0.003784386065 0.338147
9.00835 8171 0.003023525139 0.273307
9.03133 8361 0.001338664027 0.122405
9.05450 8557 0.00003917056023 0.003623
9.07761 8757 -0.00001682580591 -0.001575
9.10064 8961 -0.0005525190077 -0.052303
9.12369 9170 -0.0008460391577 -0.081017
9.14676 9384 -0.0008841405162 -0.085648
9.16993 9604 0.00006094590792 0.005973
9.19299 9828 -0.0004405162749 -0.043671
