u x R1 R2 R3
9.7268196535942586 16761.161165617228 105392249.49058726 1177323543743.1675 14795847812723560
9.7288450625417813 16795.143774135431 105820167.26961267 1184501087683.8374 14916239008397468
9.7308704714893022 16829.195281083154 106249821.46434323 1191722385443.0730 15037609744460486
9.7328958804368249 16863.315826149363 106681229.95364194 1198987704078.2937 15159967990360554
9.7349212893843458 16897.505549306123 107114380.06575055 1206297311827.8933 15283321780407488
9.7369466983318684 16931.764590809416 107549294.69068784 1213651478593.3164 15407679214251266
9.7389721072793893 16966.093091199451 107985971.27668965 1221050476002.9600 15533048457449254
9.7409975162269120 17000.491191301509 108424414.17897402 1228494577095.1650 15659437741970260
9.7430229251744329 17034.959032226263 108864647.44642042 1235984056778.7964 15786855366739264
9.7450483341219556 17069.496755370601 109306668.88488038 1243519192211.5056 15915309698228544
9.7470737430694765 17104.104502417977 109750482.99959496 1251100261585.6123 16044809171006828
9.7490991520169992 17138.782415339218 110196092.18247823 1258727544610.2742 16175362288236314
9.7511245609645201 17173.530636392861 110643510.18035185 1266401322566.2068 16306977622222376
9.7531499699120427 17208.349308126002 111092755.77667800 1274121879622.9707 16439663815013748
9.7551753788595654 17243.238573374649 111543820.13706560 1281889500847.5376 16573429579030692
9.7572007878070863 17278.198575264403 111996707.43194647 1289704472825.1455 16708283697539924
9.7592261967546090 17313.229457211139 112451437.54098016 1297567083820.8159 16844235025223256
9.7612516057021299 17348.331362921384 112908012.98487672 1305477624566.1663 16981292488810564
9.7632770146496526 17383.504436393141 113366441.97074777 1313436387185.8855 17119465087667502
9.7653024235971735 17418.748821916244 113826729.93644452 1321443665414.1899 17258761894360378
9.7673278325446962 17454.064664073190 114288897.51761825 1329499755418.3928 17399192055277462
9.7693532414922171 17489.452107739489 114752933.96920666 1337604954821.1941 17540764791254952
9.7713786504397397 17524.911298084509 115218854.48317406 1345759562619.7991 17683489398126492
9.7734040593872606 17560.442380571814 115686667.08762923 1353963880074.0986 17827375247332610
9.7754294683347833 17596.045500960008 116156384.15517889 1362218210539.3594 17972431786583478
9.7774548772823060 17631.720805303135 116627995.76499219 1370522858479.0386 18118668540458808
9.7794802862298269 17667.468439951354 117101520.38999994 1378878130176.1563 18266095110968204
9.7815056951773496 17703.288551551625 117576979.45915498 1387284334138.8623 18414721178205196
9.7835311041248705 17739.181287048119 118054375.65704355 1395741782335.3718 18564556501109760
9.7855565130723932 17775.146793683052 118533704.58301812 1404250786679.3655 18715610918078200
9.7875819220199141 17811.185218997041 119014968.21634957 1412811660935.5117 18867894347487284
9.7896073309674367 17847.296710829956 119498201.15033492 1421424721516.2219 19021416788376764
9.7916327399149576 17883.481417321291 119983393.92038870 1430090286807.1279 19176188321184384
9.7936581488624803 17919.739486911007 120470545.81624410 1438808676644.8582 19332219108360948
9.7956835578100012 17956.071068339894 120959677.66652301 1447580212447.2920 19489519394978976
9.7977089667575239 17992.476310650440 121450793.17336982 1456405218302.9270 19648099509440516
9.7997343757050466 18028.955363187215 121943901.10770339 1465284020083.6487 19807969864182092
9.8017597846525675 18065.508375597572 122439016.64595677 1474216945781.1912 19969140956343340
9.8037851936000902 18102.135497832372 122936146.02146199 1483204325649.4363 20131623368494204
