u x resid pred residB
9.726819654 16761.16117 0.5029344022 -0.1755792953 0.5343158532
9.728845063 16795.14377 0.4999627302 -0.175258893 0.5313807001
9.730870471 16829.19528 0.497073103 -0.1748642618 0.5285276302
9.73289588 16863.31583 0.4942632337 -0.1743941439 0.5257543569
9.734921289 16897.50555 0.4915388554 -0.1738474893 0.5230666131
9.736946698 16931.76459 0.4888982358 -0.1732234618 0.5204626667
9.738972107 16966.09309 0.4863434276 -0.1725214438 0.5179445704
9.740997516 17000.49119 0.4838701884 -0.1717410404 0.5155080817
9.743022925 17034.95903 0.4814696984 -0.170882082 0.5131443809
9.745048334 17069.49676 0.4791422883 -0.1699446252 0.5108537989
9.747073743 17104.1045 0.476897457 -0.1689289534 0.5086458343
9.749099152 17138.78242 0.4747365353 -0.1678355754 0.5065218183
9.751124561 17173.53064 0.4726506026 -0.1666652231 0.5044728301
9.75314997 17208.34931 0.470631464 -0.1654188482 0.5024906749
9.755175379 17243.23857 0.4686897289 -0.164097617 0.5005859621
9.757200788 17278.19858 0.4668259306 -0.1627029052 0.498759225
9.759226197 17313.22946 0.46502831 -0.1612362908 0.4969987048
9.761251606 17348.33136 0.4632882997 -0.1596995459 0.4952958338
9.763277015 17383.50444 0.4616006574 -0.1580946283 0.4936453697
9.765302424 17418.74882 0.4599562082 -0.1564236717 0.492038138
9.767327833 17454.06466 0.4583490141 -0.1546889749 0.4904682005
9.769353241 17489.45211 0.4567838058 -0.1528929908 0.4889402878
9.77137865 17524.9113 0.4552596696 -0.1510383141 0.4874534865
9.773404059 17560.44238 0.453770215 -0.1491276692 0.4860014061
9.775429468 17596.0455 0.4523167526 -0.1471638968 0.484585357
9.777454877 17631.72081 0.4509026546 -0.1451499409 0.4832087117
9.779480286 17667.46844 0.4495151798 -0.1430888347 0.4818587289
9.781505695 17703.28855 0.4481322766 -0.1409836869 0.480513357
9.783531104 17739.18129 0.4467579871 -0.1388376676 0.4791766383
9.785556513 17775.14679 0.4454131629 -0.1366539944 0.4778694242
9.787581922 17811.18522 0.4441021196 -0.1344359182 0.4765960305
9.789607331 17847.29671 0.4428212731 -0.1321867093 0.4753528731
9.79163274 17883.48142 0.4415808046 -0.1299096443 0.4741501331
9.793658149 17919.73949 0.4403915173 -0.1276079922 0.472998614
9.795683558 17956.07107 0.4392494164 -0.1252850018 0.4718943209
9.797708967 17992.47631 0.438145152 -0.1229438895 0.4708279039
9.799734376 18028.95536 0.4370715128 -0.120587827 0.4697921516
9.801759785 18065.50838 0.4360193548 -0.1182199306 0.4687779203
9.803785194 18102.1355 0.4349875085 -0.1158432502 0.4677840405
9.805810603 18138.83688 0.433983492 -0.1134607595 0.4668180302
9.807836011 18175.61267 0.433009803 -0.1110753472 0.4658823871
9.80986142 18212.46303 0.432058632 -0.1086898084 0.4649693019
9.811886829 18249.38809 0.4311303322 -0.1063068374 0.4640791277
9.813912238 18286.38803 0.4302369055 -0.1039290207 0.4632238665
9.815937647 18323.46297 0.4293777549 -0.101558832 0.4624029213
9.817963056 18360.61309 0.42854632 -0.09919862654 0.4616097317
9.819988465 18397.83852 0.4277456205 -0.09685063781 0.4608473176
9.822013874 18435.13943 0.4269836664 -0.09451697418 0.460123689
9.824039283 18472.51597 0.4262500457 -0.09219961684 0.4594284337
9.826064692 18509.96828 0.4255347331 -0.08990041844 0.4587515266
9.828090101 18547.49653 0.4248307906 -0.08762110266 0.4580860297
9.83011551 18585.10086 0.4241338115 -0.08536326451 0.4574275364
9.832140919 18622.78144 0.4234529517 -0.08312837143 0.4567852026
9.834166328 18660.53841 0.4228033397 -0.08091776515 0.4561741568
9.836191737 18698.37194 0.4221854469 -0.07873266418 0.4555948704
9.838217146 18736.28216 0.4215842088 -0.076574167 0.455032279
9.840242555 18774.26925 0.4209958534 -0.07444325574 0.4544826106
9.842267964 18812.33336 0.4204164311 -0.07234080052 0.4539419157
9.844293373 18850.47464 0.4198240216 -0.07026756414 0.453388274
9.846318781 18888.69325 0.419186313 -0.06822420721 0.4527893736
9.84834419 18926.98935 0.4185115877 -0.06621129368 0.4521534969
9.850369599 18965.36309 0.4178160806 -0.06422929657 0.451496879
9.852395008 19003.81464 0.4170959734 -0.06227860396 0.4508157014
9.854420417 19042.34414 0.4163484312 -0.06035952513 0.4501071294
9.856445826 19080.95176 0.4155742506 -0.05847229678 0.4493719596
9.858471235 19119.63765 0.4147718928 -0.05661708928 0.4486086532
9.860496644 19158.40198 0.4139355466 -0.05479401288 0.447811399
9.862522053 19197.2449 0.4130629485 -0.05300312386 0.4469779337
9.864547462 19236.16658 0.4121413048 -0.05124443047 0.4460954634
9.866572871 19275.16716 0.4111642723 -0.04951789878 0.4451576451
9.86859828 19314.24682 0.4101474125 -0.04782345815 0.4441800403
9.870623689 19353.40571 0.4091014912 -0.04616100651 0.4431734148
9.872649098 19392.644 0.4080151778 -0.04453041531 0.4421264381
9.874674507 19431.96184 0.4068821752 -0.04293153401 0.441032813
9.876699916 19471.35939 0.4057158862 -0.0413641943 0.4399059425
9.878725325 19510.83682 0.404520265 -0.03982821382 0.4387497807
9.880750734 19550.39429 0.403287592 -0.03832339946 0.4375566081
9.882776143 19590.03196 0.402015578 -0.03684955023 0.4363241355
9.884801552 19629.75 0.4006997384 -0.0354064596 0.4350478784
9.88682696 19669.54856 0.3993357692 -0.03399391748 0.4337235328
9.888852369 19709.42781 0.3979316012 -0.03261171159 0.4323590294
9.890877778 19749.38792 0.3964877429 -0.03125962852 0.430954877
9.892903187 19789.42904 0.3950158601 -0.02993745423 0.4295227412
