logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
10.00093 22047 -0.0628945 0.0059038 0.0443469 0.1153292 -0.2284745
10.02402 22562 -0.1721561 0.0133891 0.0365607 0.0695149 -0.2916209
10.04711 23089 -0.2111628 0.0254347 0.0399169 0.0434465 -0.3199609
10.07019 23628 -0.1837601 0.0233847 0.0340061 0.0318640 -0.2730149
10.09328 24180 -0.0841605 0.0089445 0.0290116 0.0602013 -0.1823180
10.11634 24744 0.0272059 0.0034348 0.0359081 0.0974199 -0.1095568
10.13943 25322 0.1200656 -0.0005458 0.0434671 0.1320386 -0.0548943
10.16250 25913 0.1804211 -0.0056517 0.0474946 0.1594389 -0.0208607
10.18562 26519 0.1532842 -0.0110853 0.0272213 0.1149197 0.0222286
10.20869 27138 0.1365538 -0.0152320 0.0069546 0.0665597 0.0782716
10.23178 27772 0.2256871 -0.0216612 -0.0046003 0.0511825 0.2007661
10.25485 28420 0.2694876 -0.0113113 -0.0156439 -0.0129980 0.3094408
10.27794 29084 0.1823254 0.0003660 -0.0411491 -0.1245452 0.3476537
10.30102 29763 0.0064959 0.0146458 -0.0603507 -0.2249896 0.2771905
10.32410 30458 -0.0775181 0.0105890 -0.0665317 -0.2313623 0.2097869
10.34718 31169 -0.0338576 0.0063515 -0.0569923 -0.1900315 0.2068146
10.37027 31897 -0.0156371 0.0067728 -0.0499898 -0.1702877 0.1978675
10.39336 32642 -0.0948743 0.0009090 -0.0586128 -0.1785652 0.1413946
10.41643 33404 -0.1513178 -0.0057305 -0.0596793 -0.1618464 0.0759385
10.43951 34184 -0.0847592 -0.0035407 -0.0471930 -0.1309570 0.0969315
10.46262 34983 -0.0397075 -0.0007220 -0.0423156 -0.1247806 0.1281107
10.48570 35800 -0.1023641 0.0027911 -0.0520042 -0.1643861 0.1112351
10.50879 36636 -0.1372449 0.0042966 -0.0508570 -0.1654609 0.0747764
10.53186 37491 -0.1311660 -0.0114861 -0.0494916 -0.1140164 0.0438280
10.55495 38367 -0.1414858 -0.0091925 -0.0509032 -0.1251321 0.0437420
10.57804 39263 -0.1720943 0.0084099 -0.0419022 -0.1509363 0.0123343
10.60112 40180 -0.1176433 0.0241915 -0.0104263 -0.1038533 -0.0275552
10.62420 41118 -0.0244838 0.0252811 0.0199634 -0.0159531 -0.0537752
10.64728 42078 0.0049809 0.0113241 0.0159642 0.0139203 -0.0362278
10.67037 43061 -0.1405433 -0.0036924 -0.0227496 -0.0571715 -0.0569298
10.69344 44066 -0.1702012 -0.0133767 -0.0427876 -0.0882328 -0.0258040
10.71653 45095 -0.1244290 -0.0255085 -0.0306004 -0.0152758 -0.0530444
10.73961 46148 -0.0693101 -0.0259126 -0.0266541 -0.0022245 -0.0145189
10.76270 47226 -0.0642259 -0.0141441 -0.0268887 -0.0382337 0.0150405
10.78579 48329 -0.1542805 0.0024433 -0.0274618 -0.0897155 -0.0395464
10.80886 49457 -0.2217369 0.0052128 -0.0334114 -0.1158725 -0.0776657
10.83194 50612 -0.1573537 -0.0018650 -0.0260847 -0.0726592 -0.0567448
10.85503 51794 -0.1063727 -0.0025274 -0.0034461 -0.0027563 -0.0976429
10.87812 53004 -0.1393757 0.0104549 0.0149179 0.0133890 -0.1781376
10.90121 54242 -0.1859314 0.0081344 0.0175520 0.0282528 -0.2398705
10.92428 55508 -0.2374291 0.0093924 0.0111715 0.0053372 -0.2633302
10.94736 56804 -0.2858340 0.0169341 0.0166163 -0.0009535 -0.3184309
10.97045 58131 -0.1877991 0.0083267 0.0484858 0.1204773 -0.3650888
10.99353 59488 -0.0263010 0.0004643 0.0783321 0.2336034 -0.3387009
11.01663 60878 0.0219588 -0.0007294 0.0861818 0.2607335 -0.3242271
11.03970 62299 0.0922786 -0.0070999 0.0930921 0.3005763 -0.2942899
11.06279 63754 0.1567528 -0.0025990 0.0925435 0.2854276 -0.2186193
11.08587 65243 0.1806397 0.0009327 0.0697040 0.2063140 -0.0963111
11.10895 66766 0.1646900 -0.0063985 0.0535679 0.1798992 -0.0623786
11.13205 68326 0.1891245 -0.0153267 0.0410659 0.1691778 -0.0057926
11.15512 69921 0.2667167 -0.0176604 0.0281773 0.1375132 0.1186866
11.17821 71554 0.3639336 -0.0036178 0.0440367 0.1429636 0.1805511
11.20129 73225 0.3993281 0.0161920 0.0653089 0.1473506 0.1704766
11.22438 74935 0.3547592 0.0258522 0.0647237 0.1166145 0.1475689
11.24746 76685 0.3973857 0.0237334 0.0662278 0.1274832 0.1799413
11.27054 78475 0.3961368 0.0049775 0.0488200 0.1315278 0.2108115
11.29362 80308 0.3090805 -0.0136733 0.0045552 0.0546853 0.2635133
11.31670 82183 0.2124149 -0.0182075 -0.0189235 -0.0021478 0.2516937
11.33980 84103 0.1483897 -0.0181474 -0.0300339 -0.0356595 0.2322304
11.36288 86067 0.1908055 0.0028549 -0.0309882 -0.1015294 0.3204681
11.38596 88076 0.2757580 0.0129036 -0.0290512 -0.1258642 0.4177698
11.40904 90133 0.2380037 0.0123560 -0.0363051 -0.1459831 0.4079360
11.43213 92238 0.2177928 0.0087268 -0.0384938 -0.1416618 0.3892216
11.45521 94392 0.2638765 -0.0041856 -0.0297794 -0.0767814 0.3746229
11.47829 96596 0.2287385 -0.0141682 -0.0204291 -0.0187826 0.2821183
11.50138 98852 0.0590262 0.0037544 -0.0170021 -0.0622696 0.1345435
11.52446 101160 -0.0607442 0.0076541 -0.0218081 -0.0883866 0.0417965
11.54755 103523 -0.1030566 0.0055632 -0.0208300 -0.0791795 -0.0086104
11.57063 105940 -0.1611716 -0.0022750 -0.0206631 -0.0551643 -0.0830693
11.59371 108414 -0.2061769 -0.0020602 -0.0175065 -0.0463387 -0.1402714
11.61680 110946 -0.2380262 0.0040768 -0.0089268 -0.0390107 -0.1941654
11.63988 113537 -0.3182588 0.0008543 -0.0112229 -0.0362316 -0.2716585
11.66296 116188 -0.3119236 -0.0137931 -0.0192493 -0.0163685 -0.2625127
11.68605 118901 -0.2783570 -0.0185620 -0.0269954 -0.0253001 -0.2074994
11.70913 121678 -0.1964784 -0.0239022 -0.0201437 0.0112756 -0.1637081
11.73221 124519 -0.1804120 -0.0158305 -0.0049751 0.0325661 -0.1921726
11.75530 127427 -0.2425392 -0.0046097 -0.0128159 -0.0246186 -0.2004950
11.77838 130403 -0.2950515 0.0026133 -0.0306167 -0.0996900 -0.1673581
11.80147 133448 -0.4303427 0.0242514 -0.0479894 -0.2167222 -0.1898825
11.82455 136564 -0.5494210 0.0358057 -0.0573425 -0.2794448 -0.2484393
11.84763 139753 -0.5258885 0.0381708 -0.0580427 -0.2886403 -0.2173762
11.87072 143017 -0.3906040 0.0191104 -0.0556273 -0.2242131 -0.1298741
11.89380 146357 -0.2866288 -0.0046381 -0.0566164 -0.1559350 -0.0694393
11.91688 149774 -0.3123734 -0.0203445 -0.0662017 -0.1375714 -0.0882559
11.93997 153272 -0.2957140 -0.0205665 -0.0639586 -0.1301764 -0.0810124
11.96305 156851 -0.2171883 -0.0160667 -0.0492715 -0.0996142 -0.0522359
11.98614 160514 -0.1098434 -0.0053429 -0.0357359 -0.0911791 0.0224145
12.00922 164262 -0.0371605 0.0050994 -0.0299594 -0.1051762 0.0928758
12.03230 168098 0.0484076 0.0043389 -0.0200912 -0.0732903 0.1374502
12.05538 172023 0.1874588 -0.0001833 0.0042486 0.0132956 0.1700979
12.07847 176041 0.3211030 -0.0122547 0.0320125 0.1328018 0.1685435
12.10156 180152 0.3118638 -0.0074432 0.0554554 0.1886959 0.0751557
12.12463 184358 0.2456084 0.0092921 0.0713466 0.1861633 -0.0211936
12.14772 188664 0.2093847 0.0098101 0.0663141 0.1695120 -0.0362516
12.17080 193069 0.1802526 0.0166933 0.0555267 0.1165005 -0.0084678
12.19389 197578 0.1840467 0.0069296 0.0371715 0.0907257 0.0492200
12.21697 202192 0.1961663 -0.0036717 0.0240130 0.0830540 0.0927711
12.24005 206913 0.2783371 -0.0028589 0.0237592 0.0798545 0.1775823
12.26314 211745 0.3969164 -0.0053736 0.0292012 0.1037242 0.2693646
12.28622 216690 0.4337079 -0.0205606 0.0393378 0.1796949 0.2352358
12.30931 221750 0.4855941 -0.0280632 0.0583294 0.2591777 0.1961502
12.33239 226928 0.5022784 -0.0109225 0.0700355 0.2428740 0.2002914
12.35547 232228 0.3900902 0.0147564 0.0673374 0.1577430 0.1502534
12.37856 237651 0.2807528 0.0273342 0.0606470 0.0999385 0.0928331
12.40164 243200 0.1264301 0.0313251 0.0446647 0.0400189 0.0104214
12.42472 248879 -0.0378441 0.0212617 0.0195115 -0.0052508 -0.0733665
12.44781 254691 -0.1272423 0.0112946 0.0015257 -0.0293068 -0.1107558
12.47089 260639 -0.0791577 -0.0010896 -0.0034164 -0.0069804 -0.0676712
12.49397 266725 0.0663566 -0.0047369 0.0133506 0.0542624 0.0034806
12.51706 272954 0.2212410 -0.0220548 0.0226709 0.1341769 0.0864480
12.54014 279328 0.3092607 -0.0392596 0.0240433 0.1899088 0.1345682
12.56323 285851 0.2104056 -0.0237429 0.0294523 0.1595856 0.0451105
12.58631 292526 0.1189486 -0.0049003 0.0290012 0.1017047 -0.0068569
12.60939 299357 0.1091605 0.0124008 0.0334652 0.0631931 0.0001014
12.63248 306348 0.0405217 0.0112922 0.0157964 0.0135127 -0.0000796
12.65556 313502 0.0492892 0.0006539 0.0080763 0.0222674 0.0182916
12.67864 320823 0.0249232 -0.0039854 0.0116920 0.0470320 -0.0298154
12.70173 328315 -0.1258887 0.0020532 0.0151029 0.0391492 -0.1821939
12.72481 335981 -0.2713096 0.0051961 0.0146376 0.0283245 -0.3194678
12.74789 343827 -0.3901867 0.0045187 0.0035555 -0.0028897 -0.3953712
12.77098 351856 -0.5187367 0.0151903 -0.0147462 -0.0898095 -0.4293713
12.79406 360073 -0.5122537 0.0180733 -0.0264291 -0.1335069 -0.3703910
12.81714 368481 -0.5418102 0.0026199 -0.0477637 -0.1511507 -0.3455158
12.84023 377086 -0.5130787 -0.0068364 -0.0605830 -0.1612398 -0.2844195
12.86331 385892 -0.4468280 -0.0005049 -0.0647903 -0.1928564 -0.1886764
12.88640 394903 -0.3617206 -0.0100252 -0.0688954 -0.1766106 -0.1061895
12.90948 404125 -0.4127969 -0.0179119 -0.0764347 -0.1755685 -0.1428818
12.93256 413562 -0.4329543 -0.0012974 -0.0633275 -0.1860903 -0.1822391
12.95565 423220 -0.3495012 0.0048475 -0.0492522 -0.1622991 -0.1427976
12.97873 433103 -0.3508386 0.0112005 -0.0478776 -0.1772343 -0.1369273
13.00181 443217 -0.3661016 0.0073198 -0.0658497 -0.2195086 -0.0880631
13.02490 453567 -0.3562062 0.0010960 -0.0751057 -0.2286050 -0.0535916
13.04798 464158 -0.3424260 -0.0056000 -0.0800012 -0.2232038 -0.0336210
13.07106 474997 -0.3112123 -0.0047911 -0.0811386 -0.2290424 0.0037599
13.09415 486090 -0.1175849 -0.0099620 -0.0564069 -0.1393347 0.0881187
13.11723 497441 0.0554420 -0.0094931 -0.0389783 -0.0884555 0.1923688
13.14032 509057 0.2073758 -0.0013009 -0.0163473 -0.0451391 0.2701631
13.16340 520945 0.3321460 0.0089671 0.0087393 -0.0006835 0.3151231
13.18648 533110 0.4470286 0.0081583 0.0339695 0.0774336 0.3274673
13.20957 545559 0.5495511 0.0028665 0.0429617 0.1202855 0.3834375
13.23265 558299 0.5457090 0.0151738 0.0387265 0.0706579 0.4211508
13.25573 571336 0.5470340 0.0064262 0.0266302 0.0606119 0.4533656
13.27882 584678 0.5054331 -0.0025023 0.0114057 0.0417238 0.4548059
13.30190 598332 0.4486183 0.0006841 0.0024713 0.0053616 0.4401014
13.32498 612304 0.3925570 -0.0042701 0.0048188 0.0272668 0.3647414
13.34807 626603 0.4220457 -0.0100828 0.0180230 0.0843173 0.3297882
13.37115 641235 0.3969866 -0.0028919 0.0330119 0.1077114 0.2591552
13.39423 656209 0.3379738 0.0090375 0.0372618 0.0846729 0.2070016
13.41732 671533 0.2736937 0.0030861 0.0316610 0.0857246 0.1532220
13.44040 687215 0.2057621 -0.0131728 0.0306845 0.1315719 0.0566784
13.46349 703263 0.1715213 -0.0126001 0.0284389 0.1231171 0.0325654
13.48657 719685 0.1320347 -0.0143240 0.0255248 0.1195466 0.0012873
13.50965 736491 0.0897519 -0.0039677 0.0382832 0.1267528 -0.0713164
13.53274 753690 -0.0799037 0.0048691 0.0271560 0.0668606 -0.1787894
13.55582 771290 -0.0841116 0.0043338 0.0325441 0.0846308 -0.2056202
13.57890 789301 -0.1116463 0.0101548 0.0362358 0.0782429 -0.2362798
13.60199 807733 -0.1113605 0.0186530 0.0461209 0.0824037 -0.2585381
13.62507 826595 -0.0930735 0.0021726 0.0352159 0.0991298 -0.2295917
13.64815 845898 -0.0554267 -0.0071625 0.0366132 0.1313270 -0.2162044
13.67124 865652 -0.0866926 -0.0027077 0.0377637 0.1214141 -0.2431627
13.69432 885866 -0.0999619 0.0075788 0.0403417 0.0982888 -0.2461712
13.71740 906553 -0.0601147 0.0069016 0.0431102 0.1086258 -0.2187523
13.74049 927723 -0.0762331 0.0051794 0.0364525 0.0938194 -0.2116844
13.76357 949387 -0.1073608 0.0006293 0.0386153 0.1139579 -0.2605633
13.78666 971557 -0.1404498 -0.0056673 0.0411815 0.1405465 -0.3165105
13.80974 994245 -0.1431340 -0.0122406 0.0435668 0.1674222 -0.3418824
13.83282 1017463 -0.1024636 -0.0057857 0.0403935 0.1385376 -0.2756090
13.85591 1041223 -0.0811836 0.0028649 0.0324590 0.0887823 -0.2052897
13.87899 1065537 -0.1524155 0.0032731 0.0138953 0.0318666 -0.2014506
13.90207 1090420 -0.1981409 0.0115997 -0.0133920 -0.0749750 -0.1213737
13.92516 1115883 -0.2171780 0.0094629 -0.0435027 -0.1588966 -0.0242416
13.94824 1141942 -0.1748222 -0.0031313 -0.0469036 -0.1313169 0.0065297
13.97132 1168608 -0.1021173 -0.0085846 -0.0487928 -0.1206246 0.0758847
13.99441 1195898 -0.0768486 -0.0056130 -0.0482811 -0.1280041 0.1050496
14.01749 1223824 -0.0923609 -0.0068697 -0.0544075 -0.1426134 0.1115298
14.04057 1252403 -0.0290728 -0.0109821 -0.0453844 -0.1032069 0.1305006
14.06366 1281649 0.0113426 -0.0204353 -0.0452483 -0.0744391 0.1514653
14.08674 1311579 0.0163843 -0.0136512 -0.0459386 -0.0968621 0.1728362
14.10983 1342207 -0.1324120 0.0069035 -0.0557977 -0.1881035 0.1045857
14.13291 1373550 -0.2020805 0.0251750 -0.0551613 -0.2410088 0.0689146
14.15599 1405625 -0.1871809 0.0262516 -0.0549660 -0.2436528 0.0851864
14.17908 1438449 -0.0805873 0.0244799 -0.0396298 -0.1923289 0.1268915
14.20216 1472040 0.0631945 0.0128991 -0.0218422 -0.1042240 0.1763616
14.22524 1506415 0.2183474 -0.0022687 -0.0028025 -0.0016012 0.2250199
14.24833 1541593 0.2565472 -0.0116259 -0.0075329 0.0122790 0.2634270
14.27141 1577593 0.3302130 -0.0139346 0.0005558 0.0434713 0.3001204
14.29449 1614433 0.3162682 -0.0057234 0.0046310 0.0310635 0.2862971
14.31758 1652133 0.2927727 -0.0053147 -0.0005687 0.0142379 0.2844182
14.34066 1690714 0.2685633 -0.0089004 -0.0139678 -0.0152023 0.3066338
14.36374 1730195 0.1796705 -0.0081339 -0.0351146 -0.0809419 0.3038609
14.38683 1770599 0.0504304 -0.0183445 -0.0517008 -0.1000688 0.2205445
14.40991 1811946 -0.1332520 -0.0196649 -0.0661579 -0.1394790 0.0920498
14.43300 1854259 -0.1892639 -0.0009681 -0.0441405 -0.1295172 -0.0146380
14.45608 1897559 -0.1702795 0.0133229 -0.0137895 -0.0813371 -0.0884758
14.47916 1941871 -0.2630025 0.0224489 -0.0117494 -0.1025948 -0.1711073
14.50225 1987218 -0.3486601 0.0230829 -0.0201613 -0.1297325 -0.2218492
14.52533 2033624 -0.3694166 0.0246088 -0.0245308 -0.1474188 -0.2220759
14.54841 2081113 -0.3148234 0.0029878 -0.0222024 -0.0755706 -0.2200382
14.57150 2129711 -0.2031385 -0.0108957 -0.0167419 -0.0175386 -0.1579623
14.59458 2179444 -0.1432169 -0.0174451 -0.0023716 0.0452204 -0.1686206
14.61766 2230339 -0.0275955 -0.0193346 0.0156654 0.1050002 -0.1289265
14.64075 2282422 -0.0155728 -0.0084642 0.0251294 0.1007808 -0.1330188
14.66383 2335721 -0.0484945 -0.0079766 0.0331123 0.1232667 -0.1968970
14.68691 2390265 -0.1108958 -0.0054706 0.0382851 0.1312672 -0.2749774
14.71000 2446082 -0.2285682 0.0140194 0.0453628 0.0940303 -0.3819807
14.73308 2503203 -0.3235935 0.0217135 0.0510644 0.0880526 -0.4844240
14.75617 2561658 -0.2508277 0.0199172 0.0673810 0.1423915 -0.4805175
