logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
14.71000 2446082 0.5034471 0.0162609 0.0276297 0.0974970 0.3620594
14.73308 2503203 0.4945367 0.0200116 0.0275792 0.0878680 0.3590779
14.75617 2561658 0.4480905 0.0144565 0.0320913 0.1243160 0.2772267
14.77925 2621478 0.4460635 0.0006548 0.0291919 0.1443231 0.2718937
14.80233 2682695 0.4319687 -0.0086888 0.0285643 0.1645445 0.2475487
14.82542 2745342 0.4005416 -0.0164405 0.0258063 0.1701336 0.2210421
14.84850 2809451 0.3976562 -0.0179185 0.0206001 0.1477973 0.2471773
14.87158 2875058 0.3371518 -0.0038896 0.0210278 0.1148637 0.2051498
14.89467 2942196 0.2498081 0.0073558 0.0188054 0.0756383 0.1480087
14.91775 3010902 0.3150528 0.0159573 0.0108188 0.0142015 0.2740752
14.94083 3081213 0.4700052 0.0171674 0.0120941 0.0175528 0.4231910
14.96392 3153166 0.4389083 0.0175400 0.0110733 0.0115176 0.3987774
14.98700 3226799 0.3176287 0.0131767 -0.0013486 -0.0396838 0.3454844
15.01008 3302151 0.0758913 0.0178501 -0.0179760 -0.1345043 0.2105215
15.03317 3379263 -0.0096044 0.0162681 -0.0220482 -0.1509101 0.1470858
15.05625 3458176 -0.0996522 0.0091102 -0.0242367 -0.1439580 0.0594324
15.07934 3538931 -0.2275352 0.0008969 -0.0280004 -0.1422429 -0.0581889
15.10242 3621572 -0.2859988 -0.0067274 -0.0320382 -0.1433713 -0.1038619
15.12550 3706144 -0.2389343 -0.0106232 -0.0333369 -0.1401250 -0.0548492
15.14859 3792690 -0.2320663 -0.0091465 -0.0315997 -0.1351309 -0.0561892
15.17167 3881257 -0.3998138 -0.0066394 -0.0318712 -0.1427562 -0.2185470
15.19475 3971892 -0.5578928 0.0031987 -0.0344850 -0.1804203 -0.3461862
15.21784 4064644 -0.6409444 0.0125719 -0.0392222 -0.2275392 -0.3867550
15.24092 4159562 -0.6848572 0.0194503 -0.0405948 -0.2515980 -0.4121146
15.26400 4256696 -0.4711078 0.0188550 -0.0263452 -0.1788618 -0.2847559
15.28709 4356099 -0.2965416 0.0139947 -0.0149211 -0.1095907 -0.1860244
15.31017 4457822 -0.2116620 0.0153212 -0.0077601 -0.0771020 -0.1421211
15.33325 4561922 -0.2015863 0.0203136 -0.0084829 -0.0931967 -0.1202203
15.35634 4668452 -0.1461182 0.0176530 -0.0053341 -0.0708013 -0.0876358
15.37942 4777470 -0.1633868 0.0130887 -0.0015713 -0.0405766 -0.1343276
15.40251 4889034 -0.1630785 -0.0016174 0.0020318 0.0142044 -0.1776973
15.42559 5003202 -0.0725574 -0.0091459 0.0055948 0.0508405 -0.1198468
15.44867 5120037 0.0008109 -0.0056570 0.0117921 0.0731050 -0.0784292
15.47176 5239601 0.1037524 0.0082237 0.0186306 0.0725959 0.0043022
15.49484 5361956 0.2317620 0.0192431 0.0260226 0.0820075 0.1044888
15.51792 5487169 0.2395167 0.0198093 0.0309135 0.1050462 0.0837478
15.54101 5615306 0.2166147 0.0190778 0.0306130 0.1053728 0.0615511
15.56409 5746434 0.2258344 0.0224287 0.0351174 0.1195173 0.0487710
15.58717 5880625 0.0895470 0.0180309 0.0338130 0.1239901 -0.0862869
15.61026 6017950 -0.0100188 0.0191354 0.0278936 0.0916321 -0.1486799
15.63334 6158482 -0.1909950 0.0197973 0.0224928 0.0629736 -0.2962587
15.65642 6302295 -0.2248461 0.0108799 0.0258244 0.1019251 -0.3634754
15.67951 6449466 -0.1517351 0.0056458 0.0278114 0.1249455 -0.3101377
15.70259 6600075 -0.1452545 0.0010341 0.0248663 0.1217491 -0.2929041
15.72568 6754200 -0.1738829 0.0067328 0.0142872 0.0546072 -0.2495102
15.74876 6911924 -0.1353840 0.0110230 0.0069988 0.0074395 -0.1608453
15.77184 7073332 -0.0450082 0.0183135 0.0092958 0.0006982 -0.0733157
15.79493 7238509 -0.0967063 0.0205505 0.0073349 -0.0146982 -0.1098935
15.81801 7407543 -0.2227976 0.0248267 0.0032152 -0.0459873 -0.2048521
15.84109 7580524 -0.2251096 0.0294316 -0.0009419 -0.0782852 -0.1753141
15.86418 7757545 -0.1682503 0.0329706 -0.0057084 -0.1109648 -0.0845477
15.88726 7938699 -0.0778000 0.0306537 -0.0042054 -0.0976574 -0.0065910
15.91034 8124084 -0.0309419 0.0264901 0.0030830 -0.0508063 -0.0097087
15.93343 8313798 0.0241435 0.0242999 0.0104022 -0.0087347 -0.0018239
15.95651 8507942 0.1558242 0.0241257 0.0144884 0.0121319 0.1050782
15.97959 8706620 0.2020494 0.0215087 0.0206498 0.0494817 0.1104092
16.00268 8909938 0.1930313 0.0123374 0.0208999 0.0736603 0.0861337
16.02576 9118003 0.2209753 0.0097119 0.0237359 0.0944045 0.0931229
16.04884 9330927 0.3088269 0.0130022 0.0269679 0.1023388 0.1665180
16.07193 9548823 0.3079555 0.0210468 0.0254650 0.0747130 0.1867308
16.09501 9771808 0.3324870 0.0288965 0.0245761 0.0506444 0.2283701
16.11810 10000000 0.3482545 0.0328817 0.0299821 0.0677116 0.2176791
