logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
7.48437 1780 -0.0338222 0.0229456 -0.0000000 -0.0000000 -0.0567679
7.50769 1822 -0.2608321 -0.0080379 -0.0000000 -0.0000000 -0.2527942
7.53048 1864 -0.3368027 -0.0230917 -0.0000000 -0.0000000 -0.3137110
7.55381 1908 -0.3116304 -0.0287873 -0.0000000 -0.0000000 -0.2828430
7.57712 1953 -0.3021448 -0.0007724 -0.0000000 -0.0000000 -0.3013723
7.59990 1998 -0.3330277 0.0245052 -0.0000000 -0.0000000 -0.3575329
7.62315 2045 -0.3361853 0.0230753 -0.0000000 -0.0000000 -0.3592606
7.64635 2093 -0.2479999 0.0068517 -0.0000000 -0.0000000 -0.2548516
7.66950 2142 -0.1452420 -0.0097197 -0.0000000 -0.0000000 -0.1355224
7.69257 2192 -0.0070854 -0.0137222 -0.0000000 -0.0000000 0.0066367
7.71557 2243 0.1357836 0.0012106 -0.0000000 -0.0000000 0.1345730
7.73849 2295 0.1761233 0.0173751 -0.0000000 -0.0000000 0.1587482
7.76174 2349 0.0923779 0.0126870 -0.0000000 -0.0000000 0.0796908
7.78489 2404 0.1536276 0.0220038 -0.0000000 -0.0000000 0.1316238
7.80792 2460 0.2296666 0.0202706 -0.0000000 -0.0000000 0.2093961
7.83082 2517 0.3088568 0.0222619 -0.0000000 -0.0000000 0.2865949
7.85399 2576 0.3866404 0.0016616 -0.0000000 -0.0000000 0.3849789
7.87702 2636 0.3679746 -0.0207421 -0.0000000 -0.0000000 0.3887166
7.90027 2698 0.3115434 -0.0260348 -0.0000000 -0.0000000 0.3375782
7.92335 2761 0.1706702 -0.0271757 -0.0000000 -0.0000000 0.1978459
7.94626 2825 0.0764765 -0.0368654 -0.0000000 -0.0000000 0.1133419
7.96936 2891 0.0807852 -0.0317379 -0.0000000 -0.0000000 0.1125231
7.99261 2959 0.1391889 -0.0081688 -0.0000000 -0.0000000 0.1473577
8.01566 3028 0.1829653 0.0049152 -0.0000000 -0.0000000 0.1780501
8.03883 3099 0.1920615 0.0242911 -0.0000000 -0.0000000 0.1677704
8.06180 3171 0.2553813 0.0289042 -0.0000000 -0.0000000 0.2264771
8.08487 3245 0.2737317 0.0197255 -0.0000000 -0.0000000 0.2540062
8.10802 3321 0.1742840 0.0122517 -0.0000000 -0.0000000 0.1620323
8.13094 3398 0.1060569 -0.0018878 -0.0000000 -0.0000000 0.1079447
8.15421 3478 0.1217967 -0.0068736 -0.0000000 -0.0000000 0.1286703
8.17723 3559 0.0241168 0.0025551 -0.0000000 -0.0000000 0.0215617
8.20029 3642 -0.1177857 0.0133716 -0.0000000 -0.0000000 -0.1311573
8.22336 3727 -0.1743359 0.0057255 -0.0000000 -0.0000000 -0.1800613
8.24643 3814 -0.1732083 -0.0104310 -0.0000000 -0.0000000 -0.1627773
8.26950 3903 -0.1907165 -0.0157551 -0.0000000 -0.0000000 -0.1749614
8.29255 3994 -0.1870780 -0.0202184 -0.0000000 -0.0000000 -0.1668596
8.31581 4088 -0.1990232 -0.0048847 -0.0000000 -0.0000000 -0.1941384
8.33878 4183 -0.2643749 0.0200681 -0.0000000 -0.0000000 -0.2844430
8.36194 4281 -0.2928886 0.0360800 -0.0000000 -0.0000000 -0.3289686
8.38503 4381 -0.3870436 0.0206958 -0.0000000 -0.0000000 -0.4077394
8.40805 4483 -0.4791747 -0.0043132 -0.0000000 -0.0000000 -0.4748615
8.43120 4588 -0.4266087 -0.0122587 -0.0000000 -0.0000000 -0.4143500
8.45425 4695 -0.3615366 -0.0006250 -0.0000000 -0.0000000 -0.3609116
8.47741 4805 -0.3358135 -0.0100503 -0.0000000 -0.0000000 -0.3257632
8.50045 4917 -0.3834880 -0.0093506 -0.0000000 -0.0000000 -0.3741374
8.52357 5032 -0.4981516 -0.0162206 -0.0000000 -0.0000000 -0.4819310
8.54656 5149 -0.4985902 -0.0080299 -0.0000000 -0.0000000 -0.4905602
8.56960 5269 -0.3836466 0.0091657 -0.0000000 -0.0000000 -0.3928123
8.59267 5392 -0.2963566 0.0111712 -0.0000000 -0.0000000 -0.3075279
8.61577 5518 -0.2368814 0.0180868 -0.0000000 -0.0000000 -0.2549682
8.63888 5647 -0.1305432 0.0196367 -0.0000000 -0.0000000 -0.1501800
8.66199 5779 -0.0617489 0.0090616 -0.0000000 -0.0000000 -0.0708105
8.68508 5914 0.0468610 -0.0065263 -0.0000000 -0.0000000 0.0533873
8.70814 6052 0.1389160 -0.0062067 -0.0000000 -0.0000000 0.1451227
8.73134 6194 0.2800963 -0.0154290 -0.0000000 -0.0000000 0.2955253
8.75432 6338 0.3869426 -0.0110671 -0.0000000 -0.0000000 0.3980097
8.77740 6486 0.4028222 -0.0008915 -0.0000000 -0.0000000 0.4037137
8.80057 6638 0.3296337 0.0051432 -0.0000000 -0.0000000 0.3244905
8.82365 6793 0.2216136 0.0018263 -0.0000000 -0.0000000 0.2197873
8.84664 6951 0.2007300 -0.0026661 -0.0000000 -0.0000000 0.2033962
8.86982 7114 0.1171195 -0.0103954 -0.0000000 -0.0000000 0.1275149
8.89289 7280 0.1806272 -0.0183200 -0.0000000 -0.0000000 0.1989472
8.91597 7450 0.2618860 -0.0068873 -0.0000000 -0.0000000 0.2687733
8.93906 7624 0.3482286 0.0173572 -0.0000000 -0.0000000 0.3308715
8.96214 7802 0.4309567 0.0192154 -0.0000000 -0.0000000 0.4117413
8.98519 7984 0.4585722 0.0151776 -0.0000000 -0.0000000 0.4433947
9.00835 8171 0.3981617 -0.0010858 -0.0000000 -0.0000000 0.3992475
9.03133 8361 0.2721971 -0.0161306 -0.0000000 -0.0000000 0.2883277
9.05450 8557 0.2357897 -0.0039923 -0.0000000 -0.0000000 0.2397820
9.07761 8757 0.2096277 0.0151035 -0.0000000 -0.0000000 0.1945241
9.10064 8961 0.1660121 0.0146473 -0.0000000 -0.0000000 0.1513648
9.12369 9170 0.0677986 -0.0001478 -0.0000000 -0.0000000 0.0679463
9.14676 9384 -0.0445658 -0.0038579 -0.0000000 -0.0000000 -0.0407079
9.16993 9604 -0.0315373 0.0134545 -0.0000000 -0.0000000 -0.0449918
9.19299 9828 -0.0631130 0.0169114 -0.0000000 -0.0000000 -0.0800244
9.21602 10057 -0.1205856 -0.0059769 -0.0000000 -0.0000000 -0.1146088
9.23912 10292 -0.1343490 -0.0211092 -0.0000000 -0.0000000 -0.1132398
9.26227 10533 -0.0519272 -0.0322081 -0.0000000 -0.0000000 -0.0197191
9.28536 10779 -0.0268861 -0.0227579 -0.0000000 -0.0000000 -0.0041282
9.30837 11030 0.0599065 -0.0068567 -0.0000000 -0.0000000 0.0667632
9.33150 11288 0.0708333 0.0041036 -0.0000000 -0.0000000 0.0667297
9.35453 11551 0.0574229 0.0158049 -0.0000000 -0.0000000 0.0416181
9.37763 11821 -0.1454485 0.0257508 -0.0000000 -0.0000000 -0.1711993
9.40071 12097 -0.3328344 0.0205385 -0.0000000 -0.0000000 -0.3533729
9.42384 12380 -0.3893928 0.0148817 -0.0000000 -0.0000000 -0.4042746
9.44691 12669 -0.5010527 0.0011324 -0.0000000 -0.0000000 -0.5021851
9.47001 12965 -0.5365423 -0.0151542 -0.0000000 -0.0000000 -0.5213881
9.49311 13268 -0.5111371 -0.0055983 -0.0000000 -0.0000000 -0.5055388
9.51613 13577 -0.3349564 0.0025923 -0.0000000 -0.0000000 -0.3375486
9.53921 13894 -0.2136251 0.0032983 -0.0000000 -0.0000000 -0.2169234
9.56233 14219 -0.0268270 0.0073540 -0.0000000 -0.0000000 -0.0341810
9.58541 14551 0.0696834 -0.0002182 -0.0000000 -0.0000000 0.0699016
9.60851 14891 0.1637292 -0.0018800 -0.0000000 -0.0000000 0.1656092
9.63161 15239 0.1967092 -0.0058449 -0.0000000 -0.0000000 0.2025540
9.65464 15594 0.1944803 0.0010134 -0.0000000 -0.0000000 0.1934669
9.67778 15959 0.2126506 0.0107163 -0.0000000 -0.0000000 0.2019343
9.70082 16331 0.1965793 -0.0010222 -0.0000000 -0.0000000 0.1976016
9.72394 16713 0.1374392 0.0043204 -0.0000000 -0.0000000 0.1331188
9.74701 17103 0.2064152 -0.0072078 -0.0000000 -0.0000000 0.2136229
9.77007 17502 0.2181584 -0.0087272 -0.0000000 -0.0000000 0.2268856
9.79317 17911 0.3350933 -0.0036928 -0.0000000 -0.0000000 0.3387861
9.81624 18329 0.3213105 -0.0124896 -0.0000000 -0.0000000 0.3338000
9.83932 18757 0.2732723 -0.0172830 -0.0000000 -0.0000000 0.2905553
9.86241 19195 0.2536410 -0.0268461 -0.0000000 -0.0000000 0.2804872
9.88553 19644 0.2958844 -0.0224447 -0.0000000 -0.0000000 0.3183291
9.90857 20102 0.3546724 0.0117747 -0.0000000 -0.0000000 0.3428977
9.93169 20572 0.3690749 0.0349761 -0.0000000 -0.0000000 0.3340988
9.95475 21052 0.2885992 0.0346402 -0.0000000 -0.0000000 0.2539589
9.97785 21544 0.1904454 0.0199190 -0.0000000 -0.0000000 0.1705264
10.00093 22047 0.0955418 0.0094674 -0.0000000 -0.0000000 0.0860744
10.02402 22562 0.0246839 -0.0016537 -0.0000000 -0.0000000 0.0263376
10.04711 23089 -0.0806668 -0.0134842 -0.0000000 -0.0000000 -0.0671826
10.07019 23628 -0.1109246 -0.0160713 -0.0000000 -0.0000000 -0.0948533
10.09328 24180 -0.1414491 0.0037485 -0.0000000 -0.0000000 -0.1451976
10.11634 24744 -0.2675280 0.0211447 -0.0000000 -0.0000000 -0.2886728
10.13943 25322 -0.3959567 0.0199886 -0.0000000 -0.0000000 -0.4159453
10.16250 25913 -0.3508060 0.0028197 -0.0000000 -0.0000000 -0.3536257
10.18562 26519 -0.1873430 -0.0185458 -0.0000000 -0.0000000 -0.1687972
10.20869 27138 -0.1340852 -0.0290560 -0.0000000 -0.0000000 -0.1050291
10.23178 27772 -0.1451272 -0.0210045 -0.0000000 -0.0000000 -0.1241227
10.25485 28420 -0.1913211 -0.0092533 -0.0000000 -0.0000000 -0.1820679
10.27794 29084 -0.2920464 0.0034968 -0.0000000 -0.0000000 -0.2955432
10.30102 29763 -0.3796701 0.0071572 -0.0000000 -0.0000000 -0.3868272
10.32410 30458 -0.4538718 0.0072039 -0.0000000 -0.0000000 -0.4610757
10.34718 31169 -0.5067314 0.0044724 -0.0000000 -0.0000000 -0.5112038
10.37027 31897 -0.4878810 0.0096712 -0.0000000 -0.0000000 -0.4975522
10.39336 32642 -0.3701484 0.0194784 -0.0000000 -0.0000000 -0.3896268
10.41643 33404 -0.3154706 0.0145305 -0.0000000 -0.0000000 -0.3300011
10.43951 34184 -0.2984139 0.0038439 -0.0000000 -0.0000000 -0.3022578
10.46262 34983 -0.2883514 -0.0064312 -0.0000000 -0.0000000 -0.2819202
10.48570 35800 -0.2706483 -0.0082906 -0.0000000 -0.0000000 -0.2623577
10.50879 36636 -0.2678084 0.0000429 -0.0000000 -0.0000000 -0.2678513
10.53186 37491 -0.1879071 -0.0031231 -0.0000000 -0.0000000 -0.1847840
10.55495 38367 -0.1590621 -0.0071687 -0.0000000 -0.0000000 -0.1518934
10.57804 39263 -0.0699399 -0.0014788 -0.0000000 -0.0000000 -0.0684611
10.60112 40180 -0.0368621 -0.0234929 -0.0000000 -0.0000000 -0.0133691
10.62420 41118 0.0884003 -0.0226942 -0.0000000 -0.0000000 0.1110945
10.64728 42078 0.1460296 -0.0099362 -0.0000000 -0.0000000 0.1559659
10.67037 43061 0.2257368 0.0096124 -0.0000000 -0.0000000 0.2161244
10.69344 44066 0.2954558 0.0232856 -0.0000000 -0.0000000 0.2721702
10.71653 45095 0.3257316 0.0287197 -0.0000000 -0.0000000 0.2970118
10.73961 46148 0.3775238 0.0342675 -0.0000000 -0.0000000 0.3432563
10.76270 47226 0.3984617 0.0080908 -0.0000000 -0.0000000 0.3903710
10.78579 48329 0.4329113 -0.0293025 -0.0000000 -0.0000000 0.4622138
10.80886 49457 0.4268439 -0.0360441 -0.0000000 -0.0000000 0.4628880
10.83194 50612 0.4466413 -0.0180352 -0.0000000 -0.0000000 0.4646766
10.85503 51794 0.4659546 -0.0003768 -0.0000000 -0.0000000 0.4663314
10.87812 53004 0.4904561 0.0031135 -0.0000000 -0.0000000 0.4873425
10.90121 54242 0.3824233 0.0075790 -0.0000000 -0.0000000 0.3748443
10.92428 55508 0.2253649 0.0084121 -0.0000000 -0.0000000 0.2169528
10.94736 56804 0.0812271 0.0124771 -0.0000000 -0.0000000 0.0687500
10.97045 58131 0.0840766 0.0009145 -0.0000000 -0.0000000 0.0831621
10.99353 59488 0.2081738 0.0121490 -0.0000000 -0.0000000 0.1960249
11.01663 60878 0.2312807 0.0172567 -0.0000000 -0.0000000 0.2140240
11.03970 62299 0.2044500 0.0050143 -0.0000000 -0.0000000 0.1994357
11.06279 63754 0.2041805 -0.0054476 -0.0000000 -0.0000000 0.2096281
11.08587 65243 0.1518415 -0.0094001 -0.0000000 -0.0000000 0.1612416
11.10895 66766 0.0899542 -0.0020967 -0.0000000 -0.0000000 0.0920509
11.13205 68326 -0.0098441 -0.0061897 -0.0000000 -0.0000000 -0.0036544
11.15512 69921 -0.0021668 -0.0154847 -0.0000000 -0.0000000 0.0133178
11.17821 71554 -0.0014731 -0.0200750 -0.0000000 -0.0000000 0.0186020
11.20129 73225 0.0371827 -0.0245011 -0.0000000 -0.0000000 0.0616838
11.22438 74935 -0.0111434 -0.0110181 -0.0000000 -0.0000000 -0.0001253
11.24746 76685 -0.0909550 0.0167224 -0.0000000 -0.0000000 -0.1076773
11.27054 78475 -0.1844930 0.0287889 -0.0000000 -0.0000000 -0.2132819
11.29362 80308 -0.2678018 0.0194294 -0.0000000 -0.0000000 -0.2872312
11.31670 82183 -0.3595352 0.0169720 -0.0000000 -0.0000000 -0.3765072
11.33980 84103 -0.4049918 0.0129751 -0.0000000 -0.0000000 -0.4179669
11.36288 86067 -0.4367293 0.0047954 -0.0000000 -0.0000000 -0.4415247
11.38596 88076 -0.4063774 -0.0052820 -0.0000000 -0.0000000 -0.4010954
11.40904 90133 -0.3944562 -0.0131468 -0.0000000 -0.0000000 -0.3813094
11.43213 92238 -0.3289346 -0.0056937 -0.0000000 -0.0000000 -0.3232409
11.45521 94392 -0.2256088 0.0066286 -0.0000000 -0.0000000 -0.2322374
11.47829 96596 -0.0913793 0.0188329 -0.0000000 -0.0000000 -0.1102122
11.50138 98852 0.0242116 -0.0006098 -0.0000000 -0.0000000 0.0248214
11.52446 101160 0.0269787 -0.0220499 -0.0000000 -0.0000000 0.0490286
11.54755 103523 -0.0024633 -0.0244897 -0.0000000 -0.0000000 0.0220264
11.57063 105940 -0.0541948 -0.0119947 -0.0000000 -0.0000000 -0.0422000
11.59371 108414 -0.0195819 -0.0110588 -0.0000000 -0.0000000 -0.0085231
11.61680 110946 0.0501444 -0.0144473 -0.0000000 -0.0000000 0.0645916
11.63988 113537 0.0950624 -0.0073194 -0.0000000 -0.0000000 0.1023818
11.66296 116188 0.1235222 0.0146978 -0.0000000 -0.0000000 0.1088244
11.68605 118901 0.1508784 0.0212423 -0.0000000 -0.0000000 0.1296361
11.70913 121678 0.1523083 0.0180114 -0.0000000 -0.0000000 0.1342969
11.73221 124519 0.1612171 0.0181904 -0.0000000 -0.0000000 0.1430267
11.75530 127427 0.2038620 0.0081028 -0.0000000 -0.0000000 0.1957592
11.77838 130403 0.1745577 -0.0082576 -0.0000000 -0.0000000 0.1828153
11.80147 133448 0.2082886 -0.0215233 -0.0000000 -0.0000000 0.2298119
11.82455 136564 0.2588193 -0.0040224 -0.0000000 -0.0000000 0.2628417
11.84763 139753 0.3368721 0.0068912 -0.0000000 -0.0000000 0.3299808
11.87072 143017 0.2800891 0.0121240 -0.0000000 -0.0000000 0.2679651
11.89380 146357 0.1959747 0.0143199 -0.0000000 -0.0000000 0.1816549
11.91688 149774 0.0500269 -0.0043360 -0.0000000 -0.0000000 0.0543629
11.93997 153272 -0.1404016 -0.0153812 -0.0000000 -0.0000000 -0.1250204
11.96305 156851 -0.2990627 -0.0018697 -0.0000000 -0.0000000 -0.2971929
11.98614 160514 -0.2491451 0.0097272 -0.0000000 -0.0000000 -0.2588723
12.00922 164262 -0.1617386 -0.0009318 -0.0000000 -0.0000000 -0.1608068
12.03230 168098 -0.1201305 -0.0037311 -0.0000000 -0.0000000 -0.1163995
12.05538 172023 -0.0875153 0.0066254 -0.0000000 -0.0000000 -0.0941407
12.07847 176041 -0.1162796 0.0079805 -0.0000000 -0.0000000 -0.1242601
12.10156 180152 -0.0993116 -0.0072086 -0.0000000 -0.0000000 -0.0921030
12.12463 184358 -0.0303513 -0.0225399 -0.0000000 -0.0000000 -0.0078113
12.14772 188664 -0.0398353 -0.0212515 -0.0000000 -0.0000000 -0.0185838
12.17080 193069 -0.0580850 -0.0051389 -0.0000000 -0.0000000 -0.0529461
12.19389 197578 -0.0993464 0.0161670 -0.0000000 -0.0000000 -0.1155133
12.21697 202192 -0.0931346 0.0145263 -0.0000000 -0.0000000 -0.1076609
12.24005 206913 -0.0831848 0.0047935 -0.0000000 -0.0000000 -0.0879783
12.26314 211745 -0.1205493 0.0062769 -0.0000000 -0.0000000 -0.1268262
12.28622 216690 -0.2384614 0.0155263 -0.0000000 -0.0000000 -0.2539876
12.30931 221750 -0.2911836 0.0207945 -0.0000000 -0.0000000 -0.3119781
12.33239 226928 -0.3129798 0.0091143 -0.0000000 -0.0000000 -0.3220941
12.35547 232228 -0.3677538 -0.0187274 -0.0000000 -0.0000000 -0.3490263
12.37856 237651 -0.4215583 -0.0388777 -0.0000000 -0.0000000 -0.3826806
12.40164 243200 -0.3329663 -0.0173396 -0.0000000 -0.0000000 -0.3156266
12.42472 248879 -0.1929711 0.0014318 -0.0000000 -0.0000000 -0.1944029
12.44781 254691 -0.1620535 0.0150009 -0.0000000 -0.0000000 -0.1770544
12.47089 260639 -0.0933625 0.0143578 -0.0000000 -0.0000000 -0.1077204
12.49397 266725 -0.0084242 0.0167894 -0.0000000 -0.0000000 -0.0252135
12.51706 272954 0.0787495 -0.0042114 -0.0000000 -0.0000000 0.0829609
12.54014 279328 0.0262347 -0.0225863 -0.0000000 -0.0000000 0.0488210
12.56323 285851 -0.0188212 -0.0124103 -0.0000000 -0.0000000 -0.0064109
12.58631 292526 -0.0236902 -0.0014341 -0.0000000 -0.0000000 -0.0222561
12.60939 299357 0.0568457 0.0043610 -0.0000000 -0.0000000 0.0524847
12.63248 306348 0.1452662 0.0112787 -0.0000000 -0.0000000 0.1339875
12.65556 313502 0.2589993 -0.0051695 -0.0000000 -0.0000000 0.2641688
12.67864 320823 0.4473254 0.0032890 -0.0000000 -0.0000000 0.4440364
12.70173 328315 0.5091905 0.0118314 -0.0000000 -0.0000000 0.4973591
12.72481 335981 0.4237715 -0.0064732 -0.0000000 -0.0000000 0.4302447
12.74789 343827 0.3594302 -0.0074967 -0.0000000 -0.0000000 0.3669269
12.77098 351856 0.4240407 0.0123646 -0.0000000 -0.0000000 0.4116761
12.79406 360073 0.4727939 0.0194180 -0.0000000 -0.0000000 0.4533760
12.81714 368481 0.4080203 0.0136905 -0.0000000 -0.0000000 0.3943299
12.84023 377086 0.4278473 0.0023786 -0.0000000 -0.0000000 0.4254686
12.86331 385892 0.3617027 -0.0070375 -0.0000000 -0.0000000 0.3687402
12.88640 394903 0.2263063 -0.0112177 -0.0000000 -0.0000000 0.2375241
12.90948 404125 0.1231440 -0.0074243 -0.0000000 -0.0000000 0.1305683
12.93256 413562 0.0953149 -0.0082476 -0.0000000 -0.0000000 0.1035625
12.95565 423220 0.0329222 -0.0203863 -0.0000000 -0.0000000 0.0533085
12.97873 433103 0.0143788 -0.0248691 -0.0000000 -0.0000000 0.0392478
13.00181 443217 0.0299111 -0.0101568 -0.0000000 -0.0000000 0.0400679
13.02490 453567 0.0126371 0.0147451 -0.0000000 -0.0000000 -0.0021080
13.04798 464158 0.0611475 0.0396656 -0.0000000 -0.0000000 0.0214820
13.07106 474997 0.1043734 0.0359935 -0.0000000 -0.0000000 0.0683799
13.09415 486090 0.0530197 0.0107161 -0.0000000 -0.0000000 0.0423035
13.11723 497441 -0.0036384 -0.0180976 -0.0000000 -0.0000000 0.0144593
13.14032 509057 -0.1652648 -0.0285276 -0.0000000 -0.0000000 -0.1367372
13.16340 520945 -0.3335661 -0.0209345 -0.0000000 -0.0000000 -0.3126316
13.18648 533110 -0.3833857 -0.0020651 -0.0000000 -0.0000000 -0.3813206
13.20957 545559 -0.3501479 0.0172487 -0.0000000 -0.0000000 -0.3673965
13.23265 558299 -0.3292313 0.0282705 -0.0000000 -0.0000000 -0.3575018
13.25573 571336 -0.2642140 0.0188618 -0.0000000 -0.0000000 -0.2830758
13.27882 584678 -0.1863215 -0.0017572 -0.0000000 -0.0000000 -0.1845643
13.30190 598332 -0.1406613 0.0002082 -0.0000000 -0.0000000 -0.1408695
13.32498 612304 -0.1006744 -0.0117839 -0.0000000 -0.0000000 -0.0888905
13.34807 626603 -0.1093129 -0.0073177 -0.0000000 -0.0000000 -0.1019952
13.37115 641235 -0.2272437 -0.0127168 -0.0000000 -0.0000000 -0.2145269
13.39423 656209 -0.2700584 -0.0188222 -0.0000000 -0.0000000 -0.2512362
13.41732 671533 -0.2224488 0.0000544 -0.0000000 -0.0000000 -0.2225031
13.44040 687215 -0.1648658 -0.0036681 -0.0000000 -0.0000000 -0.1611976
13.46349 703263 -0.0700602 -0.0116976 -0.0000000 -0.0000000 -0.0583626
13.48657 719685 -0.0399871 -0.0042232 -0.0000000 -0.0000000 -0.0357638
13.50965 736491 -0.1331854 -0.0051841 -0.0000000 -0.0000000 -0.1280013
13.53274 753690 -0.1384972 0.0000460 -0.0000000 -0.0000000 -0.1385431
13.55582 771290 -0.0383040 0.0120045 -0.0000000 -0.0000000 -0.0503085
13.57890 789301 0.1519659 0.0312417 -0.0000000 -0.0000000 0.1207243
13.60199 807733 0.2337900 0.0208529 -0.0000000 -0.0000000 0.2129371
13.62507 826595 0.3086040 0.0136615 -0.0000000 -0.0000000 0.2949426
13.64815 845898 0.3839622 0.0150724 -0.0000000 -0.0000000 0.3688898
13.67124 865652 0.4898670 0.0164124 -0.0000000 -0.0000000 0.4734546
13.69432 885866 0.5052483 -0.0129359 -0.0000000 -0.0000000 0.5181842
13.71740 906553 0.2920589 -0.0391343 -0.0000000 -0.0000000 0.3311932
13.74049 927723 0.1368909 -0.0396752 -0.0000000 -0.0000000 0.1765662
13.76357 949387 0.0512810 -0.0069820 -0.0000000 -0.0000000 0.0582630
13.78666 971557 -0.0464182 0.0131550 -0.0000000 -0.0000000 -0.0595732
13.80974 994245 -0.0788862 0.0273547 -0.0000000 -0.0000000 -0.1062409
13.83282 1017463 -0.1363466 0.0239662 -0.0000000 -0.0000000 -0.1603126
13.85591 1041223 -0.1439230 -0.0010758 -0.0000000 -0.0000000 -0.1428471
13.87899 1065537 -0.1460740 -0.0079214 -0.0000000 -0.0000000 -0.1381525
13.90207 1090420 -0.2306511 -0.0162967 -0.0000000 -0.0000000 -0.2143544
13.92516 1115883 -0.1373454 -0.0030888 -0.0000000 -0.0000000 -0.1342565
13.94824 1141942 -0.0234937 -0.0008905 -0.0000001 -0.0000001 -0.0226031
13.97132 1168608 -0.0082887 0.0091816 -0.0000001 -0.0000001 -0.0174701
13.99441 1195898 -0.0452586 -0.0027541 -0.0000001 -0.0000001 -0.0425044
14.01749 1223824 -0.0951191 0.0009306 -0.0000001 -0.0000001 -0.0960496
14.04057 1252403 -0.1852047 0.0103644 -0.0000001 -0.0000001 -0.1955690
14.06366 1281649 -0.2326633 -0.0022842 -0.0000001 -0.0000001 -0.2303789
14.08674 1311579 -0.3062309 -0.0016830 -0.0000001 -0.0000001 -0.3045478
14.10983 1342207 -0.4091657 -0.0023762 -0.0000001 -0.0000001 -0.4067894
14.13291 1373550 -0.4725804 -0.0032027 -0.0000001 -0.0000001 -0.4693776
14.15599 1405625 -0.3991484 0.0085584 -0.0000001 -0.0000001 -0.4077067
14.17908 1438449 -0.2250353 0.0098806 -0.0000001 -0.0000001 -0.2349157
14.20216 1472040 -0.1337552 0.0122896 -0.0000001 -0.0000001 -0.1460446
14.22524 1506415 -0.1840089 0.0090424 -0.0000001 -0.0000001 -0.1930512
14.24833 1541593 -0.1889569 0.0052810 -0.0000001 -0.0000001 -0.1942378
14.27141 1577593 -0.0621060 0.0016290 -0.0000001 -0.0000001 -0.0637348
14.29449 1614433 0.0143279 -0.0210020 -0.0000001 -0.0000001 0.0353300
14.31758 1652133 -0.0547833 -0.0246754 -0.0000001 -0.0000001 -0.0301077
14.34066 1690714 -0.0959142 -0.0088156 -0.0000001 -0.0000001 -0.0870985
14.36374 1730195 0.0052335 0.0102684 -0.0000001 -0.0000001 -0.0050347
14.38683 1770599 0.0608729 0.0248702 -0.0000001 -0.0000001 0.0360028
14.40991 1811946 0.0574868 0.0102213 -0.0000001 -0.0000001 0.0472658
14.43300 1854259 0.0906706 -0.0124774 -0.0000001 -0.0000001 0.1031482
14.45608 1897559 0.1970939 -0.0265459 -0.0000001 -0.0000001 0.2236401
14.47916 1941871 0.2352897 -0.0125255 -0.0000001 -0.0000001 0.2478154
14.50225 1987218 0.3248787 0.0035970 -0.0000001 -0.0000001 0.3212820
14.52533 2033624 0.3384760 0.0111259 -0.0000001 -0.0000001 0.3273503
14.54841 2081113 0.4677004 0.0293526 -0.0000001 -0.0000001 0.4383480
14.57150 2129711 0.6092274 0.0322276 -0.0000001 -0.0000001 0.5770001
14.59458 2179444 0.5951238 0.0264765 -0.0000001 -0.0000001 0.5686476
