logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
8.50045 4917 -0.1028520 0.0106517 0.0009657 -0.0290580 -0.0854115
8.52357 5032 -0.1281440 -0.0063121 -0.0062130 0.0002972 -0.1159162
8.54656 5149 -0.2309829 -0.0240380 -0.0225105 0.0045824 -0.1890169
8.56960 5269 -0.3317767 -0.0305568 -0.0304423 0.0003433 -0.2711210
8.59267 5392 -0.3451812 -0.0285812 -0.0203195 0.0247849 -0.3210654
8.61577 5518 -0.3529362 -0.0139277 -0.0232933 -0.0280967 -0.2876184
8.63888 5647 -0.4173523 0.0060515 -0.0317025 -0.1132620 -0.2784393
8.66199 5779 -0.4139040 0.0117445 -0.0245061 -0.1087517 -0.2923907
8.68508 5914 -0.3858811 0.0111912 -0.0139066 -0.0752935 -0.3078723
8.70814 6052 -0.3387581 0.0143051 0.0065864 -0.0231561 -0.3364934
8.73134 6194 -0.3920411 0.0185224 0.0098143 -0.0261244 -0.3942534
8.75432 6338 -0.3113379 0.0225050 0.0191715 -0.0100003 -0.3430141
8.77740 6486 -0.1952154 0.0074434 0.0178954 0.0313560 -0.2519103
8.80057 6638 -0.1827932 -0.0056270 0.0091816 0.0444260 -0.2307738
8.82365 6793 -0.2172371 -0.0162998 0.0031255 0.0582758 -0.2623386
8.84664 6951 -0.2311370 -0.0165424 0.0110115 0.0826615 -0.3082676
8.86982 7114 -0.1723631 -0.0242254 0.0191125 0.1300138 -0.2972640
8.89289 7280 -0.1300953 -0.0139371 0.0229931 0.1107907 -0.2499421
8.91597 7450 -0.0531263 -0.0085865 0.0181107 0.0800917 -0.1427421
8.93906 7624 0.0534409 0.0032692 0.0330342 0.0892948 -0.0721573
8.96214 7802 0.1718594 0.0202447 0.0587492 0.1155135 -0.0226480
8.98519 7984 0.3354754 0.0246918 0.0746411 0.1498481 0.0862944
9.00835 8171 0.4263465 0.0267224 0.0773814 0.1519770 0.1702657
9.03133 8361 0.4507520 0.0252680 0.0742593 0.1469738 0.2042509
9.05450 8557 0.4109364 0.0219936 0.0585031 0.1095285 0.2209112
9.07761 8757 0.4500686 0.0169779 0.0440168 0.0811165 0.3079574
9.10064 8961 0.4049400 0.0014435 0.0254726 0.0720872 0.3059367
9.12369 9170 0.3818800 -0.0177223 0.0140759 0.0953947 0.2901317
9.14676 9384 0.3091106 -0.0271288 0.0137000 0.1224865 0.2000530
9.16993 9604 0.2741179 -0.0333902 0.0073857 0.1223276 0.1777948
9.19299 9828 0.2672995 -0.0213274 0.0065389 0.0835990 0.1984890
9.21602 10057 0.1634349 0.0000859 -0.0000195 -0.0003160 0.1636845
9.23912 10292 0.1670333 0.0064423 -0.0127884 -0.0576918 0.2310712
9.26227 10533 0.1917327 0.0096586 -0.0169082 -0.0797003 0.2786826
9.28536 10779 0.1563787 0.0106416 -0.0220528 -0.0980833 0.2658733
9.30837 11030 0.1534667 0.0067736 -0.0225570 -0.0879917 0.2572417
9.33150 11288 0.2650672 0.0014796 -0.0082974 -0.0293313 0.3012162
9.35453 11551 0.2312261 0.0001935 -0.0219438 -0.0664120 0.3193884
9.37763 11821 0.1739827 -0.0054027 -0.0239482 -0.0556365 0.2589701
9.40071 12097 0.1241249 -0.0092164 -0.0246695 -0.0463593 0.2043702
9.42384 12380 0.0906643 -0.0091044 -0.0243379 -0.0457004 0.1698069
9.44691 12669 0.0122119 -0.0124773 -0.0210615 -0.0257526 0.0715033
9.47001 12965 -0.0954413 -0.0165747 -0.0243485 -0.0233214 -0.0311967
9.49311 13268 -0.2154497 -0.0038368 -0.0247037 -0.0626007 -0.1243084
9.51613 13577 -0.2661413 0.0109737 -0.0242599 -0.1057010 -0.1471541
9.53921 13894 -0.2481692 0.0152354 -0.0203975 -0.1068987 -0.1361085
9.56233 14219 -0.2421190 0.0228903 -0.0161473 -0.1171127 -0.1317492
9.58541 14551 -0.2385664 0.0094867 -0.0188427 -0.0849881 -0.1442223
9.60851 14891 -0.2422983 0.0120965 -0.0156848 -0.0833439 -0.1553662
9.63161 15239 -0.1543537 0.0031520 -0.0141164 -0.0518050 -0.0915842
9.65464 15594 -0.0834265 0.0035512 -0.0218661 -0.0762521 0.0111405
9.67778 15959 -0.0932973 0.0143996 -0.0368626 -0.1537866 0.0829523
9.70082 16331 -0.1750682 0.0035193 -0.0576636 -0.1835486 0.0626247
9.72394 16713 -0.2356356 -0.0144055 -0.0660437 -0.1549147 -0.0002717
9.74701 17103 -0.2176813 -0.0338168 -0.0656136 -0.0953905 -0.0228604
9.77007 17502 -0.1265365 -0.0353748 -0.0456093 -0.0307035 -0.0148488
9.79317 17911 -0.0557385 -0.0152743 -0.0280940 -0.0384590 0.0260888
9.81624 18329 -0.0845200 0.0057958 -0.0171219 -0.0687533 -0.0044405
9.83932 18757 -0.1218349 0.0161959 -0.0038906 -0.0602594 -0.0738806
9.86241 19195 0.0110306 0.0172069 0.0248796 0.0230181 -0.0540741
9.88553 19644 0.1155752 0.0170727 0.0433767 0.0789119 -0.0237861
9.90857 20102 0.1036535 0.0151899 0.0281914 0.0390044 0.0212677
9.93169 20572 0.1850116 0.0081162 0.0221344 0.0420546 0.1127064
9.95475 21052 0.2438358 0.0082372 0.0208329 0.0377874 0.1769784
9.97785 21544 0.1755000 0.0094185 0.0098916 0.0014193 0.1547706
10.00093 22047 0.1784851 0.0005433 0.0113618 0.0324557 0.1341243
10.02402 22562 0.2377996 -0.0108055 0.0144832 0.0758660 0.1582558
10.04711 23089 0.3172916 -0.0148855 0.0274000 0.1268566 0.1779204
10.07019 23628 0.3552352 -0.0205677 0.0427657 0.1900001 0.1430370
10.09328 24180 0.3419646 -0.0136548 0.0411242 0.1643371 0.1501581
10.11634 24744 0.2320933 0.0016911 0.0421301 0.1213172 0.0669549
10.13943 25322 0.1865549 0.0059161 0.0552466 0.1479916 -0.0225994
10.16250 25913 0.1007115 0.0048868 0.0485852 0.1310952 -0.0838557
10.18562 26519 -0.0550384 0.0066199 0.0211929 0.0437190 -0.1265701
10.20869 27138 -0.1519510 0.0134475 0.0038009 -0.0289399 -0.1402595
10.23178 27772 -0.0743884 0.0141838 0.0094056 -0.0143347 -0.0836430
10.25485 28420 0.0073232 0.0085928 0.0159178 0.0219750 -0.0391624
10.27794 29084 -0.0052259 0.0097042 0.0179135 0.0246278 -0.0574714
10.30102 29763 0.0138020 -0.0032636 0.0176625 0.0627782 -0.0633751
10.32410 30458 0.0041876 -0.0160371 0.0200832 0.1083611 -0.1082196
10.34718 31169 -0.0903207 -0.0274147 0.0154072 0.1284657 -0.2067789
10.37027 31897 -0.0789393 -0.0345619 0.0112054 0.1373017 -0.1928845
10.39336 32642 -0.0777062 -0.0205896 0.0185962 0.1175576 -0.1932704
10.41643 33404 -0.1379627 0.0067033 0.0221135 0.0462305 -0.2130100
10.43951 34184 -0.1971692 0.0204137 0.0132524 -0.0214837 -0.2093516
10.46262 34983 -0.2143037 0.0204567 0.0113175 -0.0274176 -0.2186604
10.48570 35800 -0.2726224 0.0169887 0.0067536 -0.0307052 -0.2656596
10.50879 36636 -0.2513218 0.0164896 0.0073942 -0.0272863 -0.2479193
10.53186 37491 -0.1793866 0.0136858 0.0146495 0.0028911 -0.2106129
10.55495 38367 -0.1199964 0.0097689 0.0191672 0.0281951 -0.1771276
10.57804 39263 -0.2014129 0.0041831 -0.0022054 -0.0191657 -0.1842249
10.60112 40180 -0.2653027 -0.0196933 -0.0320971 -0.0372114 -0.1763009
10.62420 41118 -0.1620009 -0.0368635 -0.0285449 0.0249555 -0.1215480
10.64728 42078 -0.0864130 -0.0237013 -0.0195921 0.0123277 -0.0554473
10.67037 43061 -0.0410480 -0.0135144 -0.0119639 0.0046515 -0.0202211
10.69344 44066 -0.0568287 0.0013120 -0.0077452 -0.0271717 -0.0232237
10.71653 45095 -0.1386499 0.0079010 -0.0058111 -0.0411362 -0.0996035
10.73961 46148 -0.2802869 0.0066505 -0.0150051 -0.0649668 -0.2069654
10.76270 47226 -0.4105070 0.0115651 -0.0384628 -0.1500836 -0.2335257
10.78579 48329 -0.4526367 0.0235229 -0.0643631 -0.2636579 -0.1481386
10.80886 49457 -0.4707682 0.0309459 -0.0775208 -0.3254000 -0.0987933
10.83194 50612 -0.4260198 0.0211682 -0.0860744 -0.3217280 -0.0393856
10.85503 51794 -0.3053754 0.0149966 -0.0666113 -0.2448234 -0.0089372
10.87812 53004 -0.1794717 -0.0024234 -0.0466175 -0.1325821 0.0021513
10.90121 54242 -0.0192580 -0.0233703 -0.0347909 -0.0342617 0.0731648
10.92428 55508 0.1115152 -0.0241741 -0.0150496 0.0273735 0.1233654
10.94736 56804 0.0723799 -0.0177957 -0.0146586 0.0094115 0.0954227
10.97045 58131 0.1588533 -0.0149294 -0.0049101 0.0300579 0.1486349
10.99353 59488 0.2418502 -0.0101500 -0.0024239 0.0231781 0.2312460
11.01663 60878 0.2521740 0.0110992 0.0021307 -0.0269056 0.2658497
11.03970 62299 0.1901250 0.0115016 0.0044518 -0.0211493 0.1953208
11.06279 63754 0.1653247 0.0119293 0.0037720 -0.0244717 0.1740951
11.08587 65243 0.2039092 0.0071076 0.0040534 -0.0091626 0.2019108
11.10895 66766 0.2621259 0.0143198 0.0130507 -0.0038075 0.2385629
11.13205 68326 0.3293390 0.0073384 0.0191601 0.0354649 0.2673756
11.15512 69921 0.3639262 -0.0035394 0.0215384 0.0752333 0.2706939
11.17821 71554 0.3559485 -0.0122434 0.0131763 0.0762593 0.2787563
11.20129 73225 0.3643527 -0.0262899 0.0106701 0.1108799 0.2690927
11.22438 74935 0.3971475 -0.0333308 0.0137393 0.1412101 0.2755289
11.24746 76685 0.4290126 -0.0296053 0.0202984 0.1497110 0.2886085
11.27054 78475 0.3742761 -0.0009097 0.0028754 0.0113552 0.3609552
11.29362 80308 0.3368802 0.0228349 0.0000132 -0.0684651 0.3824973
11.31670 82183 0.2083999 0.0256657 -0.0023449 -0.0840319 0.2691110
11.33980 84103 0.0801188 0.0187510 -0.0006117 -0.0580882 0.1200677
11.36288 86067 0.0152372 0.0181662 0.0046675 -0.0404962 0.0328997
11.38596 88076 0.0563907 0.0152054 0.0167144 0.0045270 0.0199440
11.40904 90133 0.0673695 0.0128629 0.0253475 0.0374537 -0.0082946
11.43213 92238 0.1061273 0.0088056 0.0492698 0.1213926 -0.0733408
11.45521 94392 0.1427738 0.0026777 0.0620364 0.1780761 -0.1000165
11.47829 96596 0.1455302 -0.0106926 0.0566685 0.2020832 -0.1025289
11.50138 98852 0.1770720 -0.0231981 0.0471187 0.2109505 -0.0577992
11.52446 101160 0.1678017 -0.0279323 0.0395888 0.2025631 -0.0464179
11.54755 103523 0.0618536 -0.0253885 0.0242052 0.1487811 -0.0857442
11.57063 105940 -0.0749599 -0.0030820 0.0224507 0.0765981 -0.1709266
11.59371 108414 -0.0780598 0.0113504 0.0363668 0.0750492 -0.2008263
11.61680 110946 -0.0616887 0.0062754 0.0363650 0.0902689 -0.1945979
11.63988 113537 0.0128120 0.0015884 0.0352781 0.1010689 -0.1251234
11.66296 116188 0.0012225 0.0057429 0.0337732 0.0840907 -0.1223842
11.68605 118901 -0.0379793 0.0145333 0.0283645 0.0414937 -0.1223708
11.70913 121678 -0.1375621 0.0202823 0.0091722 -0.0333304 -0.1336862
11.73221 124519 -0.2386911 0.0182838 -0.0144824 -0.0982987 -0.1441939
11.75530 127427 -0.1838676 -0.0016599 -0.0126406 -0.0329420 -0.1366250
11.77838 130403 -0.1573516 -0.0132985 -0.0153766 -0.0062342 -0.1224422
11.80147 133448 -0.1648996 -0.0172487 -0.0243912 -0.0214277 -0.1018320
11.82455 136564 -0.1168163 -0.0115501 -0.0144012 -0.0085534 -0.0823116
11.84763 139753 -0.0845908 -0.0114349 -0.0193524 -0.0237523 -0.0300513
11.87072 143017 -0.0334318 -0.0095691 -0.0308126 -0.0637306 0.0706804
11.89380 146357 -0.0133091 0.0027816 -0.0543956 -0.1715316 0.2098365
11.91688 149774 0.0002725 0.0212596 -0.0631587 -0.2532552 0.2954268
11.93997 153272 -0.0389058 0.0248134 -0.0618574 -0.2600123 0.2581506
11.96305 156851 -0.0693447 0.0084763 -0.0518946 -0.1811127 0.1551862
11.98614 160514 -0.0974574 0.0018905 -0.0353077 -0.1115943 0.0475541
12.00922 164262 -0.1114100 0.0019423 -0.0273458 -0.0878644 0.0018580
12.03230 168098 -0.1195977 -0.0035547 -0.0196439 -0.0482675 -0.0481316
12.05538 172023 -0.0007029 -0.0073858 -0.0126457 -0.0157797 0.0351084
12.07847 176041 0.0373360 -0.0139858 -0.0212963 -0.0219317 0.0945498
12.10156 180152 0.0341072 -0.0200266 -0.0303688 -0.0310264 0.1155290
12.12463 184358 -0.0099724 -0.0206261 -0.0323160 -0.0350697 0.0780394
12.14772 188664 -0.1024096 -0.0090280 -0.0279692 -0.0568236 -0.0085888
12.17080 193069 -0.1461527 0.0023768 -0.0181461 -0.0615685 -0.0688150
12.19389 197578 -0.1116833 0.0112344 0.0028857 -0.0250461 -0.1007573
12.21697 202192 -0.1404672 0.0102511 -0.0056243 -0.0476262 -0.0974679
12.24005 206913 -0.1596480 0.0056075 -0.0103861 -0.0479807 -0.1068887
12.26314 211745 -0.1765234 0.0034273 -0.0059652 -0.0281778 -0.1458077
12.28622 216690 -0.2170679 0.0195936 0.0081081 -0.0344566 -0.2103130
12.30931 221750 -0.2416910 0.0261965 0.0182936 -0.0237087 -0.2624724
12.33239 226928 -0.2909116 0.0158671 0.0048831 -0.0329520 -0.2787099
12.35547 232228 -0.3143967 -0.0023804 -0.0114328 -0.0271574 -0.2734262
12.37856 237651 -0.3822042 -0.0215695 -0.0199940 0.0047265 -0.3453672
12.40164 243200 -0.3784555 -0.0292402 -0.0130340 0.0486186 -0.3847999
12.42472 248879 -0.2901753 -0.0243807 0.0083073 0.0980639 -0.3721658
12.44781 254691 -0.2009894 -0.0139798 0.0097284 0.0711246 -0.2678626
12.47089 260639 -0.1534775 -0.0089513 0.0135149 0.0673988 -0.2254399
12.49397 266725 -0.2046505 0.0081914 0.0041952 -0.0119886 -0.2050485
12.51706 272954 -0.1569685 0.0132581 -0.0041097 -0.0521034 -0.1140134
12.54014 279328 -0.0178672 0.0147825 0.0162903 0.0045233 -0.0534632
12.56323 285851 0.0527536 0.0167685 0.0366992 0.0597922 -0.0605063
12.58631 292526 -0.0099310 0.0219750 0.0437477 0.0653182 -0.1409719
12.60939 299357 -0.0235507 0.0147578 0.0491105 0.1030580 -0.1904769
12.63248 306348 0.0022002 0.0078319 0.0531369 0.1359151 -0.1946837
12.65556 313502 0.0483401 -0.0053251 0.0480344 0.1600785 -0.1544476
12.67864 320823 0.1777736 -0.0185223 0.0367029 0.1656756 -0.0060827
12.70173 328315 0.2443319 -0.0216998 0.0287604 0.1513807 0.0858907
12.72481 335981 0.2151077 -0.0186290 0.0168272 0.1063685 0.1105410
12.74789 343827 0.2307198 -0.0125564 0.0177467 0.0909094 0.1346202
12.77098 351856 0.2582639 0.0040819 0.0222932 0.0546338 0.1772550
12.79406 360073 0.3928045 0.0120606 0.0320166 0.0598682 0.2888591
12.81714 368481 0.4698888 0.0092776 0.0294200 0.0604270 0.3707642
12.84023 377086 0.5165783 0.0128151 0.0262707 0.0403665 0.4371260
12.86331 385892 0.5492286 0.0141297 0.0282553 0.0423768 0.4644668
12.88640 394903 0.4938889 0.0133060 0.0243123 0.0330191 0.4232514
12.90948 404125 0.4334870 0.0035155 0.0184541 0.0448159 0.3667015
12.93256 413562 0.3248028 -0.0053145 0.0069366 0.0367533 0.2864273
12.95565 423220 0.1682776 -0.0091895 -0.0151242 -0.0178043 0.2103956
12.97873 433103 0.1073586 -0.0240478 -0.0260826 -0.0061044 0.1635935
13.00181 443217 0.0740834 -0.0278775 -0.0348140 -0.0208094 0.1575843
13.02490 453567 0.1191435 -0.0280133 -0.0252909 0.0081672 0.1642805
13.04798 464158 0.2024372 -0.0186914 -0.0113350 0.0220690 0.2103946
13.07106 474997 0.2643191 0.0050870 -0.0030369 -0.0243717 0.2866406
13.09415 486090 0.2064550 0.0220854 -0.0019180 -0.0720104 0.2582980
13.11723 497441 0.0665925 0.0301966 -0.0095902 -0.1193604 0.1653466
13.14032 509057 0.0584035 0.0222938 -0.0079997 -0.0908808 0.1349902
13.16340 520945 -0.0196553 0.0208047 -0.0120754 -0.0986403 0.0702558
13.18648 533110 -0.0750819 0.0160390 -0.0210356 -0.1112237 0.0411383
13.20957 545559 -0.0347973 0.0156929 -0.0120009 -0.0830815 0.0445923
13.23265 558299 -0.0469294 -0.0002303 -0.0075002 -0.0218098 -0.0173892
13.25573 571336 -0.1345725 -0.0174378 -0.0284817 -0.0331317 -0.0555214
13.27882 584678 -0.1540211 -0.0335597 -0.0493252 -0.0472964 -0.0238399
13.30190 598332 -0.2213100 -0.0321930 -0.0725861 -0.1211794 0.0046485
13.32498 612304 -0.3494068 -0.0147904 -0.0736187 -0.1764852 -0.0845126
13.34807 626603 -0.3748100 0.0022182 -0.0519312 -0.1624481 -0.1626488
13.37115 641235 -0.2983504 0.0082880 -0.0318228 -0.1203326 -0.1544830
13.39423 656209 -0.2508502 0.0086109 -0.0252816 -0.1016776 -0.1325020
13.41732 671533 -0.2008640 0.0112667 -0.0222737 -0.1006213 -0.0892357
13.44040 687215 -0.1827632 0.0166531 -0.0228594 -0.1185373 -0.0580196
13.46349 703263 -0.0507597 0.0148889 -0.0112623 -0.0784535 0.0240672
13.48657 719685 -0.0067868 0.0147161 -0.0113094 -0.0780765 0.0678830
13.50965 736491 -0.0508969 -0.0017491 -0.0177953 -0.0481386 0.0167861
13.53274 753690 -0.1331633 -0.0203236 -0.0210479 -0.0021727 -0.0896192
13.55582 771290 -0.2203762 -0.0153054 -0.0209204 -0.0168451 -0.1673053
13.57890 789301 -0.2799688 -0.0155970 -0.0256595 -0.0301874 -0.2085249
13.60199 807733 -0.2633724 -0.0147881 -0.0212907 -0.0195077 -0.2077858
13.62507 826595 -0.1252050 -0.0098527 -0.0016469 0.0246174 -0.1383228
13.64815 845898 -0.0018203 0.0000053 0.0064653 0.0193800 -0.0276709
13.67124 865652 0.1037627 0.0214459 0.0364137 0.0449036 0.0009995
13.69432 885866 0.1895455 0.0306643 0.0604639 0.0893987 0.0090185
13.71740 906553 0.2012199 0.0133649 0.0663718 0.1590209 -0.0375377
13.74049 927723 0.1741777 0.0098095 0.0724241 0.1878438 -0.0958998
13.76357 949387 0.1392030 0.0024469 0.0664248 0.1919337 -0.1216023
13.78666 971557 0.0172822 -0.0006351 0.0346344 0.1058085 -0.1225255
13.80974 994245 0.0051538 0.0030905 0.0261010 0.0690314 -0.0930691
13.83282 1017463 0.0501781 -0.0067100 0.0397633 0.1394199 -0.1222951
13.85591 1041223 0.0794404 -0.0236514 0.0278220 0.1544200 -0.0791502
13.87899 1065537 0.1176485 -0.0334131 0.0131410 0.1396621 -0.0017416
13.90207 1090420 0.1020804 -0.0292593 0.0122906 0.1246499 -0.0056008
13.92516 1115883 0.0375423 -0.0050339 0.0129151 0.0538469 -0.0241858
13.94824 1141942 -0.0117980 0.0117141 0.0182262 0.0195362 -0.0612745
13.97132 1168608 0.0132055 0.0173945 0.0322929 0.0446954 -0.0811772
13.99441 1195898 0.0268152 0.0121351 0.0385191 0.0791521 -0.1029910
14.01749 1223824 0.0038389 0.0135275 0.0227415 0.0276418 -0.0600719
14.04057 1252403 0.0334049 0.0128616 0.0087672 -0.0122833 0.0240594
14.06366 1281649 0.1116477 0.0083727 -0.0003103 -0.0260492 0.1296346
14.08674 1311579 0.1329930 0.0102616 -0.0043118 -0.0437201 0.1707633
14.10983 1342207 0.1285209 0.0072027 -0.0058731 -0.0392274 0.1664188
14.13291 1373550 0.0646244 -0.0088108 -0.0146934 -0.0176479 0.1057764
14.15599 1405625 0.0153221 -0.0178796 -0.0066984 0.0335437 0.0063564
14.17908 1438449 -0.0702267 -0.0185648 -0.0031970 0.0461032 -0.0945681
14.20216 1472040 -0.0822135 -0.0149769 0.0099902 0.0749011 -0.1521278
14.22524 1506415 -0.0102661 -0.0067050 0.0362521 0.1288711 -0.1686843
14.24833 1541593 -0.0102390 -0.0011266 0.0332885 0.1032453 -0.1456462
14.27141 1577593 -0.0674658 0.0164542 0.0232675 0.0204398 -0.1276274
14.29449 1614433 -0.1435963 0.0085406 0.0059666 -0.0077219 -0.1503816
14.31758 1652133 -0.1952128 0.0053937 -0.0063884 -0.0353466 -0.1588716
14.34066 1690714 -0.1352132 0.0030722 -0.0008525 -0.0117741 -0.1256588
14.36374 1730195 -0.1575143 -0.0003620 -0.0024269 -0.0061947 -0.1485306
14.38683 1770599 -0.3120447 0.0125145 -0.0255605 -0.1142250 -0.1847738
14.40991 1811946 -0.3723699 0.0180740 -0.0448765 -0.1888516 -0.1567158
14.43300 1854259 -0.3940715 -0.0041137 -0.0620074 -0.1736811 -0.1542693
14.45608 1897559 -0.3292100 -0.0194296 -0.0596961 -0.1207996 -0.1292846
14.47916 1941871 -0.3221319 -0.0179189 -0.0623565 -0.1333129 -0.1085436
14.50225 1987218 -0.3596034 -0.0172690 -0.0675180 -0.1507469 -0.1240695
14.52533 2033624 -0.3687262 -0.0100623 -0.0685320 -0.1754092 -0.1147227
14.54841 2081113 -0.3178517 0.0056481 -0.0486538 -0.1629059 -0.1119401
14.57150 2129711 -0.2700857 0.0139944 -0.0227989 -0.1103800 -0.1509012
14.59458 2179444 -0.2900974 0.0154711 -0.0184324 -0.1017104 -0.1854257
14.61766 2230339 -0.2782138 0.0160309 -0.0328155 -0.1465393 -0.1148899
14.64075 2282422 -0.1140171 0.0191620 -0.0280196 -0.1415449 0.0363853
14.66383 2335721 0.0880147 0.0077550 -0.0111817 -0.0568101 0.1482515
14.68691 2390265 0.1961921 0.0027036 -0.0091781 -0.0356455 0.2383120
14.71000 2446082 0.3284869 -0.0063601 -0.0079176 -0.0046725 0.3474372
14.73308 2503203 0.4197273 -0.0225339 -0.0131090 0.0282744 0.4270958
14.75617 2561658 0.4698898 -0.0290616 -0.0069910 0.0662118 0.4397306
