logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
8.01566 3028 -0.1083276 -0.0004580 -0.0000000 -0.0000000 -0.1078696
8.03883 3099 -0.0077138 -0.0158731 -0.0000000 -0.0000000 0.0081593
8.06180 3171 0.1479501 -0.0392839 -0.0000000 -0.0000000 0.1872340
8.08487 3245 0.2654519 -0.0449250 -0.0000000 -0.0000000 0.3103768
8.10802 3321 0.3362976 -0.0306050 -0.0000000 -0.0000000 0.3669026
8.13094 3398 0.3826066 -0.0157998 -0.0000000 -0.0000000 0.3984064
8.15421 3478 0.4028180 0.0014398 -0.0000000 -0.0000000 0.4013781
8.17723 3559 0.3216228 0.0145375 -0.0000000 -0.0000000 0.3070854
8.20029 3642 0.2760173 0.0189621 -0.0000000 -0.0000000 0.2570552
8.22336 3727 0.2591230 0.0200528 -0.0000000 -0.0000000 0.2390702
8.24643 3814 0.2579976 0.0218820 -0.0000000 -0.0000000 0.2361156
8.26950 3903 0.2216701 0.0247045 -0.0000000 -0.0000000 0.1969656
8.29255 3994 0.1273258 0.0117694 -0.0000000 -0.0000000 0.1155564
8.31581 4088 0.0838689 0.0031095 -0.0000000 -0.0000000 0.0807594
8.33878 4183 0.1452812 -0.0226732 -0.0000000 -0.0000000 0.1679544
8.36194 4281 0.1636421 -0.0242349 -0.0000000 -0.0000000 0.1878771
8.38503 4381 0.1314253 -0.0009987 -0.0000000 -0.0000000 0.1324240
8.40805 4483 0.1009426 0.0072333 -0.0000000 -0.0000000 0.0937093
8.43120 4588 0.0476809 -0.0003266 -0.0000000 -0.0000000 0.0480075
8.45425 4695 -0.0493463 -0.0119980 -0.0000000 -0.0000000 -0.0373482
8.47741 4805 0.0247769 -0.0080192 -0.0000000 -0.0000000 0.0327961
8.50045 4917 -0.0200868 -0.0087588 -0.0000000 -0.0000000 -0.0113280
8.52357 5032 -0.1131828 0.0083108 -0.0000000 -0.0000000 -0.1214936
8.54656 5149 -0.1562675 0.0209055 -0.0000000 -0.0000000 -0.1771730
8.56960 5269 -0.1454578 0.0272105 -0.0000000 -0.0000000 -0.1726682
8.59267 5392 -0.1597097 0.0052009 -0.0000000 -0.0000000 -0.1649105
8.61577 5518 -0.0900861 -0.0286749 -0.0000000 -0.0000000 -0.0614112
8.63888 5647 -0.1019420 -0.0418848 -0.0000000 -0.0000000 -0.0600572
8.66199 5779 -0.0785438 -0.0396562 -0.0000000 -0.0000000 -0.0388875
8.68508 5914 -0.0257634 -0.0151230 -0.0000000 -0.0000000 -0.0106403
8.70814 6052 0.0761667 0.0072129 -0.0000000 -0.0000000 0.0689538
8.73134 6194 0.1373334 0.0132643 -0.0000000 -0.0000000 0.1240691
8.75432 6338 0.1501706 0.0133437 -0.0000000 -0.0000000 0.1368269
8.77740 6486 0.2200423 0.0429318 -0.0000000 -0.0000000 0.1771106
8.80057 6638 0.1140190 0.0287921 -0.0000000 -0.0000000 0.0852269
8.82365 6793 0.0443679 0.0192275 -0.0000000 -0.0000000 0.0251404
8.84664 6951 0.0782025 0.0192500 -0.0000000 -0.0000000 0.0589525
8.86982 7114 0.0011801 0.0153408 -0.0000000 -0.0000000 -0.0141607
8.89289 7280 -0.2274014 0.0026789 -0.0000000 -0.0000000 -0.2300803
8.91597 7450 -0.2749626 -0.0125045 -0.0000000 -0.0000000 -0.2624580
8.93906 7624 -0.1101455 -0.0154614 -0.0000000 -0.0000000 -0.0946841
8.96214 7802 -0.0861716 -0.0277853 -0.0000000 -0.0000000 -0.0583864
8.98519 7984 -0.2243944 -0.0236684 -0.0000000 -0.0000000 -0.2007261
9.00835 8171 -0.3575170 -0.0048613 -0.0000000 -0.0000000 -0.3526557
9.03133 8361 -0.5117795 -0.0047795 -0.0000000 -0.0000000 -0.5070000
9.05450 8557 -0.6226037 -0.0018729 -0.0000000 -0.0000000 -0.6207308
9.07761 8757 -0.5922779 -0.0042008 -0.0000000 -0.0000000 -0.5880771
9.10064 8961 -0.4933445 -0.0068953 -0.0000000 -0.0000000 -0.4864492
9.12369 9170 -0.5346898 0.0062209 -0.0000000 -0.0000000 -0.5409107
9.14676 9384 -0.5390707 0.0294510 -0.0000000 -0.0000000 -0.5685217
9.16993 9604 -0.4853568 0.0482788 -0.0000000 -0.0000000 -0.5336356
9.19299 9828 -0.3871193 0.0295321 -0.0000000 -0.0000000 -0.4166513
9.21602 10057 -0.3458851 -0.0010499 -0.0000000 -0.0000000 -0.3448352
9.23912 10292 -0.2901762 -0.0372676 -0.0000000 -0.0000000 -0.2529086
9.26227 10533 -0.2237373 -0.0377017 -0.0000000 -0.0000000 -0.1860355
9.28536 10779 -0.1499381 -0.0254671 -0.0000000 -0.0000000 -0.1244710
9.30837 11030 -0.0669519 -0.0009591 -0.0000000 -0.0000000 -0.0659928
9.33150 11288 0.0711031 0.0229936 -0.0000000 -0.0000000 0.0481095
9.35453 11551 0.2027217 0.0250790 -0.0000000 -0.0000000 0.1776426
9.37763 11821 0.2234972 0.0254164 -0.0000000 -0.0000000 0.1980808
9.40071 12097 0.1653182 0.0019618 -0.0000000 -0.0000000 0.1633564
9.42384 12380 0.0629158 -0.0134793 -0.0000000 -0.0000000 0.0763952
9.44691 12669 0.0391410 -0.0240298 -0.0000000 -0.0000000 0.0631707
9.47001 12965 0.0318464 -0.0304224 -0.0000000 -0.0000000 0.0622688
9.49311 13268 0.0594300 -0.0190480 -0.0000000 -0.0000000 0.0784779
9.51613 13577 0.1957087 -0.0040858 -0.0000000 -0.0000000 0.1997946
9.53921 13894 0.3201661 -0.0054360 -0.0000000 -0.0000000 0.3256021
9.56233 14219 0.3792259 -0.0187439 -0.0000000 -0.0000000 0.3979698
9.58541 14551 0.3860596 -0.0168705 -0.0000000 -0.0000000 0.4029302
9.60851 14891 0.4744756 0.0179280 -0.0000000 -0.0000000 0.4565476
9.63161 15239 0.5546732 0.0262655 -0.0000000 -0.0000000 0.5284077
9.65464 15594 0.4657808 0.0242278 -0.0000000 -0.0000000 0.4415529
9.67778 15959 0.3931670 0.0262537 -0.0000000 -0.0000000 0.3669132
9.70082 16331 0.4080658 0.0179501 -0.0000000 -0.0000000 0.3901157
9.72394 16713 0.3272238 0.0270726 -0.0000000 -0.0000000 0.3001512
9.74701 17103 0.1948018 0.0153721 -0.0000000 -0.0000000 0.1794297
9.77007 17502 0.1078571 0.0065727 -0.0000000 -0.0000000 0.1012845
9.79317 17911 0.0315948 0.0099465 -0.0000000 -0.0000000 0.0216483
9.81624 18329 0.0240213 -0.0044706 -0.0000000 -0.0000000 0.0284919
9.83932 18757 -0.0175015 -0.0299177 -0.0000000 -0.0000000 0.0124162
9.86241 19195 0.0967700 -0.0499612 -0.0000000 -0.0000000 0.1467312
9.88553 19644 0.0873003 -0.0378986 -0.0000000 -0.0000000 0.1251989
9.90857 20102 0.0982956 -0.0179202 -0.0000000 -0.0000000 0.1162158
9.93169 20572 0.2674040 0.0085814 -0.0000000 -0.0000000 0.2588226
9.95475 21052 0.4012501 0.0300342 -0.0000000 -0.0000000 0.3712159
9.97785 21544 0.3946078 0.0440161 -0.0000000 -0.0000000 0.3505918
10.00093 22047 0.3076273 0.0241688 -0.0000000 -0.0000000 0.2834584
10.02402 22562 0.1965338 0.0017598 -0.0000000 -0.0000000 0.1947740
10.04711 23089 0.0511484 -0.0123396 -0.0000000 -0.0000000 0.0634880
10.07019 23628 -0.1091630 -0.0394332 -0.0000000 -0.0000000 -0.0697298
10.09328 24180 -0.2442536 -0.0302528 -0.0000000 -0.0000000 -0.2140008
10.11634 24744 -0.2720026 -0.0072763 -0.0000000 -0.0000000 -0.2647263
10.13943 25322 -0.2658381 0.0147441 -0.0000000 -0.0000000 -0.2805822
10.16250 25913 -0.3252218 0.0146558 -0.0000000 -0.0000000 -0.3398777
10.18562 26519 -0.3056424 -0.0012744 -0.0000000 -0.0000000 -0.3043680
10.20869 27138 -0.1646534 0.0077820 -0.0000000 -0.0000000 -0.1724354
10.23178 27772 -0.0159313 0.0272132 -0.0000000 -0.0000000 -0.0431445
10.25485 28420 -0.0236698 0.0169661 -0.0000000 -0.0000000 -0.0406360
10.27794 29084 -0.0766840 0.0054554 -0.0000000 -0.0000000 -0.0821394
10.30102 29763 -0.0789343 -0.0018740 -0.0000000 -0.0000000 -0.0770604
10.32410 30458 -0.0459509 0.0055206 -0.0000000 -0.0000000 -0.0514715
10.34718 31169 -0.0211097 0.0088966 -0.0000000 -0.0000000 -0.0300063
10.37027 31897 -0.0631658 -0.0109956 -0.0000000 -0.0000000 -0.0521702
10.39336 32642 -0.1207121 -0.0292173 -0.0000000 -0.0000000 -0.0914948
10.41643 33404 -0.1702377 -0.0472823 -0.0000000 -0.0000000 -0.1229554
10.43951 34184 -0.1886913 -0.0437872 -0.0000000 -0.0000000 -0.1449041
10.46262 34983 -0.1436338 -0.0198650 -0.0000000 -0.0000000 -0.1237688
10.48570 35800 -0.0022140 -0.0042674 -0.0000000 -0.0000000 0.0020534
10.50879 36636 0.0892433 0.0083496 -0.0000000 -0.0000000 0.0808937
10.53186 37491 0.1810934 0.0254187 -0.0000000 -0.0000000 0.1556747
10.55495 38367 0.3088181 0.0321139 -0.0000000 -0.0000000 0.2767042
10.57804 39263 0.3900758 0.0461472 -0.0000000 -0.0000000 0.3439286
10.60112 40180 0.4418872 0.0533085 -0.0000000 -0.0000000 0.3885788
10.62420 41118 0.4521896 0.0347507 -0.0000000 -0.0000000 0.4174389
10.64728 42078 0.3206339 0.0000275 -0.0000000 -0.0000000 0.3206065
10.67037 43061 0.2205531 -0.0259726 -0.0000000 -0.0000000 0.2465257
10.69344 44066 0.1382104 -0.0310260 -0.0000000 -0.0000000 0.1692364
10.71653 45095 0.0074298 -0.0281378 -0.0000000 -0.0000000 0.0355676
10.73961 46148 0.0016419 -0.0216036 -0.0000000 -0.0000000 0.0232455
10.76270 47226 -0.0657505 -0.0084579 -0.0000000 -0.0000000 -0.0572926
10.78579 48329 -0.2935937 -0.0047696 -0.0000000 -0.0000000 -0.2888241
10.80886 49457 -0.4828117 0.0036701 -0.0000000 -0.0000000 -0.4864818
10.83194 50612 -0.6174141 0.0015055 -0.0000000 -0.0000000 -0.6189196
10.85503 51794 -0.6621769 0.0058975 -0.0000000 -0.0000000 -0.6680744
10.87812 53004 -0.6341181 0.0102564 -0.0000000 -0.0000000 -0.6443745
10.90121 54242 -0.5089297 0.0208387 -0.0000000 -0.0000000 -0.5297684
10.92428 55508 -0.4436788 0.0149606 -0.0000000 -0.0000000 -0.4586394
10.94736 56804 -0.3876450 0.0055012 -0.0000000 -0.0000000 -0.3931462
10.97045 58131 -0.4208885 0.0011941 -0.0000000 -0.0000000 -0.4220826
10.99353 59488 -0.3615109 -0.0196614 -0.0000000 -0.0000000 -0.3418496
11.01663 60878 -0.4304857 -0.0317928 -0.0000000 -0.0000000 -0.3986929
11.03970 62299 -0.5463400 -0.0226338 -0.0000000 -0.0000000 -0.5237062
11.06279 63754 -0.5149106 -0.0039846 -0.0000000 -0.0000000 -0.5109260
11.08587 65243 -0.3862100 0.0190699 -0.0000000 -0.0000000 -0.4052799
11.10895 66766 -0.2115277 0.0261783 -0.0000000 -0.0000000 -0.2377060
11.13205 68326 -0.0212888 0.0131865 -0.0000000 -0.0000000 -0.0344753
11.15512 69921 0.1225790 0.0059410 -0.0000000 -0.0000000 0.1166380
11.17821 71554 0.3000865 0.0151584 -0.0000000 -0.0000000 0.2849282
11.20129 73225 0.3209517 0.0095254 -0.0000000 -0.0000000 0.3114263
11.22438 74935 0.2868589 0.0024460 -0.0000000 -0.0000000 0.2844129
11.24746 76685 0.1958657 -0.0116154 -0.0000000 -0.0000000 0.2074811
11.27054 78475 0.1392054 -0.0194749 -0.0000000 -0.0000000 0.1586803
11.29362 80308 0.1998311 -0.0263279 -0.0000000 -0.0000000 0.2261590
11.31670 82183 0.2891559 -0.0249584 -0.0000000 -0.0000000 0.3141144
11.33980 84103 0.3286711 -0.0261818 -0.0000000 -0.0000000 0.3548529
11.36288 86067 0.3067682 -0.0225165 -0.0000000 -0.0000000 0.3292846
11.38596 88076 0.2007134 -0.0103217 -0.0000000 -0.0000000 0.2110350
11.40904 90133 0.0720668 0.0142277 -0.0000000 -0.0000000 0.0578391
11.43213 92238 0.0365778 0.0241030 -0.0000000 -0.0000000 0.0124748
11.45521 94392 -0.0112943 0.0363513 -0.0000000 -0.0000000 -0.0476456
11.47829 96596 -0.0290566 0.0337008 -0.0000000 -0.0000000 -0.0627574
11.50138 98852 0.0525686 0.0269637 -0.0000000 -0.0000000 0.0256049
11.52446 101160 0.1234003 0.0195827 -0.0000000 -0.0000000 0.1038177
11.54755 103523 0.1688405 0.0111912 -0.0000000 -0.0000000 0.1576493
11.57063 105940 0.2025153 -0.0008910 -0.0000000 -0.0000000 0.2034063
11.59371 108414 0.2333602 -0.0252668 -0.0000000 -0.0000000 0.2586270
11.61680 110946 0.2279546 -0.0323925 -0.0000000 -0.0000000 0.2603471
11.63988 113537 0.2162268 -0.0154458 -0.0000000 -0.0000000 0.2316725
11.66296 116188 0.2787205 0.0025334 -0.0000000 -0.0000000 0.2761870
11.68605 118901 0.3061746 0.0092336 -0.0000000 -0.0000000 0.2969410
11.70913 121678 0.2963399 0.0131420 -0.0000000 -0.0000000 0.2831980
11.73221 124519 0.3346146 -0.0137514 -0.0000000 -0.0000000 0.3483659
11.75530 127427 0.4492202 -0.0162453 -0.0000000 -0.0000000 0.4654655
11.77838 130403 0.5480150 -0.0055793 -0.0000000 -0.0000000 0.5535943
11.80147 133448 0.5800373 0.0094944 -0.0000000 -0.0000000 0.5705430
11.82455 136564 0.5154766 0.0011627 -0.0000000 -0.0000000 0.5143139
11.84763 139753 0.3733521 -0.0030333 -0.0000000 -0.0000000 0.3763855
11.87072 143017 0.2317464 -0.0002939 -0.0000000 -0.0000000 0.2320403
11.89380 146357 0.0926288 -0.0007879 -0.0000000 -0.0000000 0.0934167
11.91688 149774 -0.0056553 -0.0120717 -0.0000000 -0.0000000 0.0064164
11.93997 153272 0.0764134 -0.0163922 -0.0000000 -0.0000000 0.0928057
11.96305 156851 0.0590438 0.0006373 -0.0000000 -0.0000000 0.0584065
11.98614 160514 -0.0122988 0.0067025 -0.0000000 -0.0000000 -0.0190013
12.00922 164262 -0.1482993 0.0142993 -0.0000000 -0.0000000 -0.1625986
12.03230 168098 -0.2398020 0.0332102 -0.0000000 -0.0000000 -0.2730122
12.05538 172023 -0.2759686 0.0400265 -0.0000000 -0.0000000 -0.3159951
12.07847 176041 -0.2953453 0.0211941 -0.0000000 -0.0000000 -0.3165394
12.10156 180152 -0.3244715 -0.0022227 -0.0000000 -0.0000000 -0.3222487
12.12463 184358 -0.4151145 -0.0126144 -0.0000000 -0.0000000 -0.4025001
12.14772 188664 -0.4617818 -0.0193051 -0.0000000 -0.0000000 -0.4424767
12.17080 193069 -0.3810190 -0.0338946 -0.0000000 -0.0000000 -0.3471243
12.19389 197578 -0.3334599 -0.0497358 -0.0000000 -0.0000000 -0.2837241
12.21697 202192 -0.2814616 -0.0315687 -0.0000000 -0.0000000 -0.2498928
12.24005 206913 -0.1470710 -0.0040328 -0.0000000 -0.0000000 -0.1430382
12.26314 211745 -0.1760937 0.0083550 -0.0000000 -0.0000000 -0.1844487
12.28622 216690 -0.2286032 0.0155408 -0.0000000 -0.0000000 -0.2441440
12.30931 221750 -0.1814968 0.0208457 -0.0000000 -0.0000000 -0.2023425
12.33239 226928 -0.1054348 0.0071774 -0.0000000 -0.0000000 -0.1126122
12.35547 232228 -0.0357307 0.0073455 -0.0000000 -0.0000000 -0.0430762
12.37856 237651 -0.0049145 0.0122733 -0.0000000 -0.0000000 -0.0171878
12.40164 243200 0.0867051 0.0161088 -0.0000000 -0.0000000 0.0705962
12.42472 248879 0.2334050 0.0294383 -0.0000000 -0.0000000 0.2039667
12.44781 254691 0.2387676 0.0178608 -0.0000000 -0.0000000 0.2209067
12.47089 260639 0.1372693 -0.0040792 -0.0000000 -0.0000000 0.1413485
12.49397 266725 0.1142243 -0.0119673 -0.0000000 -0.0000000 0.1261917
12.51706 272954 0.1256603 -0.0186492 -0.0000000 -0.0000000 0.1443095
12.54014 279328 0.1333855 -0.0270954 -0.0000000 -0.0000000 0.1604809
12.56323 285851 0.0719832 -0.0179519 -0.0000000 -0.0000000 0.0899351
12.58631 292526 -0.0684677 -0.0035428 -0.0000000 -0.0000000 -0.0649249
12.60939 299357 -0.2071045 0.0209901 -0.0000000 -0.0000000 -0.2280946
12.63248 306348 -0.3138579 0.0251422 -0.0000000 -0.0000000 -0.3390001
12.65556 313502 -0.2701910 0.0124271 -0.0000000 -0.0000000 -0.2826181
12.67864 320823 -0.3327789 0.0070315 -0.0000000 -0.0000000 -0.3398104
12.70173 328315 -0.3271363 -0.0021447 -0.0000000 -0.0000000 -0.3249916
12.72481 335981 -0.3562768 -0.0144137 -0.0000000 -0.0000000 -0.3418630
12.74789 343827 -0.3686636 -0.0296221 -0.0000000 -0.0000000 -0.3390416
12.77098 351856 -0.2969809 -0.0378849 -0.0000000 -0.0000000 -0.2590960
12.79406 360073 -0.2079985 -0.0238940 -0.0000000 -0.0000000 -0.1841045
12.81714 368481 -0.1939192 0.0023327 -0.0000000 -0.0000000 -0.1962519
12.84023 377086 -0.1732424 0.0259182 -0.0000000 -0.0000000 -0.1991606
12.86331 385892 -0.1079160 0.0313140 -0.0000000 -0.0000000 -0.1392299
12.88640 394903 -0.3043726 0.0173975 -0.0000000 -0.0000000 -0.3217701
12.90948 404125 -0.3392037 0.0211016 -0.0000000 -0.0000000 -0.3603053
12.93256 413562 -0.2402928 0.0118614 -0.0000000 -0.0000000 -0.2521541
12.95565 423220 -0.1401261 -0.0050100 -0.0000000 -0.0000000 -0.1351161
12.97873 433103 -0.0857884 0.0088136 -0.0000000 -0.0000000 -0.0946020
13.00181 443217 0.0090786 0.0094215 -0.0000000 -0.0000000 -0.0003428
13.02490 453567 0.1678667 0.0049463 -0.0000000 -0.0000000 0.1629204
13.04798 464158 0.2442972 -0.0202823 -0.0000000 -0.0000000 0.2645796
13.07106 474997 0.1937044 -0.0331568 -0.0000000 -0.0000000 0.2268612
13.09415 486090 0.1352282 -0.0270186 -0.0000000 -0.0000000 0.1622469
13.11723 497441 0.1220520 -0.0246529 -0.0000000 -0.0000000 0.1467049
13.14032 509057 0.1491587 -0.0130382 -0.0000000 -0.0000000 0.1621970
13.16340 520945 0.1483645 -0.0088757 -0.0000000 -0.0000000 0.1572402
13.18648 533110 0.1313956 -0.0032771 -0.0000000 -0.0000000 0.1346727
13.20957 545559 0.1435922 0.0058050 -0.0000000 -0.0000000 0.1377872
13.23265 558299 0.2310498 0.0315647 -0.0000000 -0.0000000 0.1994851
13.25573 571336 0.3266903 0.0422897 -0.0000000 -0.0000000 0.2844005
13.27882 584678 0.2608772 0.0339220 -0.0000000 -0.0000000 0.2269552
13.30190 598332 0.1608824 0.0212536 -0.0000000 -0.0000000 0.1396288
13.32498 612304 0.1829452 0.0000045 -0.0000000 -0.0000000 0.1829407
13.34807 626603 0.2677875 -0.0310658 -0.0000000 -0.0000000 0.2988533
13.37115 641235 0.3142269 -0.0320365 -0.0000000 -0.0000000 0.3462635
13.39423 656209 0.3183586 -0.0175748 -0.0000000 -0.0000000 0.3359334
13.41732 671533 0.2620202 -0.0029976 -0.0000000 -0.0000000 0.2650179
13.44040 687215 0.2888703 0.0167698 -0.0000000 -0.0000000 0.2721005
13.46349 703263 0.2721510 0.0326320 -0.0000000 -0.0000000 0.2395191
13.48657 719685 0.2806005 0.0128626 -0.0000000 -0.0000000 0.2677380
13.50965 736491 0.2799587 0.0116158 -0.0000000 -0.0000000 0.2683430
13.53274 753690 0.2881337 -0.0034846 -0.0000000 -0.0000000 0.2916183
13.55582 771290 0.3050232 -0.0074406 -0.0000000 -0.0000000 0.3124639
13.57890 789301 0.3615356 -0.0058638 -0.0000000 -0.0000000 0.3673994
13.60199 807733 0.3070433 -0.0188261 -0.0000000 -0.0000000 0.3258695
13.62507 826595 0.2967938 -0.0224316 -0.0000000 -0.0000000 0.3192254
13.64815 845898 0.2384186 -0.0153117 -0.0000000 -0.0000000 0.2537303
13.67124 865652 0.1851081 -0.0188690 -0.0000000 -0.0000000 0.2039771
13.69432 885866 0.0898616 -0.0182090 -0.0000000 -0.0000000 0.1080706
13.71740 906553 0.0324499 -0.0139658 -0.0000000 -0.0000000 0.0464158
13.74049 927723 -0.0351105 0.0081833 -0.0000000 -0.0000000 -0.0432938
13.76357 949387 -0.2078310 0.0307155 -0.0000000 -0.0000000 -0.2385464
13.78666 971557 -0.4013113 0.0390552 -0.0000000 -0.0000000 -0.4403664
13.80974 994245 -0.5065505 0.0371095 -0.0000000 -0.0000000 -0.5436599
13.83282 1017463 -0.4927336 0.0117432 -0.0000000 -0.0000000 -0.5044767
13.85591 1041223 -0.3934202 0.0186846 -0.0000000 -0.0000000 -0.4121048
13.87899 1065537 -0.2449333 0.0218795 -0.0000000 -0.0000000 -0.2668128
13.90207 1090420 -0.2531472 0.0041667 -0.0000000 -0.0000000 -0.2573138
13.92516 1115883 -0.2047703 -0.0124682 -0.0000000 -0.0000000 -0.1923020
13.94824 1141942 -0.1394744 -0.0424533 -0.0000001 -0.0000001 -0.0970210
13.97132 1168608 -0.0894236 -0.0401342 -0.0000001 -0.0000001 -0.0492893
13.99441 1195898 -0.1146744 -0.0279467 -0.0000001 -0.0000001 -0.0867276
14.01749 1223824 -0.0884246 -0.0314516 -0.0000001 -0.0000001 -0.0569729
14.04057 1252403 0.0179669 -0.0141802 -0.0000001 -0.0000001 0.0321472
14.06366 1281649 0.0266627 0.0111906 -0.0000001 -0.0000001 0.0154723
14.08674 1311579 -0.0014406 0.0216091 -0.0000001 -0.0000001 -0.0230495
14.10983 1342207 0.0332365 0.0287246 -0.0000001 -0.0000001 0.0045120
14.13291 1373550 0.0762566 0.0345229 -0.0000001 -0.0000001 0.0417338
14.15599 1405625 0.0930688 0.0165315 -0.0000001 -0.0000001 0.0765374
14.17908 1438449 0.1017619 0.0052751 -0.0000001 -0.0000001 0.0964870
14.20216 1472040 0.0262870 0.0015677 -0.0000001 -0.0000001 0.0247194
14.22524 1506415 -0.0260993 -0.0119580 -0.0000001 -0.0000001 -0.0141411
14.24833 1541593 0.0686590 -0.0105406 -0.0000001 -0.0000001 0.0791997
14.27141 1577593 0.1177809 -0.0120395 -0.0000001 -0.0000001 0.1298206
14.29449 1614433 0.1225653 -0.0106787 -0.0000001 -0.0000001 0.1332442
14.31758 1652133 0.1291954 -0.0032848 -0.0000001 -0.0000001 0.1324803
14.34066 1690714 0.2337071 0.0076634 -0.0000001 -0.0000001 0.2260438
14.36374 1730195 0.1889376 0.0202549 -0.0000001 -0.0000001 0.1686829
14.38683 1770599 -0.1137694 0.0227203 -0.0000001 -0.0000001 -0.1364895
14.40991 1811946 -0.3878806 0.0201982 -0.0000001 -0.0000001 -0.4080786
14.43300 1854259 -0.5375057 0.0162072 -0.0000001 -0.0000001 -0.5537127
14.45608 1897559 -0.6665379 0.0014861 -0.0000001 -0.0000001 -0.6680237
14.47916 1941871 -0.6778267 -0.0165405 -0.0000001 -0.0000001 -0.6612859
14.50225 1987218 -0.5638931 -0.0260011 -0.0000001 -0.0000001 -0.5378917
14.52533 2033624 -0.5272516 -0.0321164 -0.0000001 -0.0000001 -0.4951350
14.54841 2081113 -0.3997983 -0.0267784 -0.0000001 -0.0000001 -0.3730196
14.57150 2129711 -0.2227053 -0.0118477 -0.0000001 -0.0000001 -0.2108574
14.59458 2179444 -0.2240199 0.0068348 -0.0000001 -0.0000001 -0.2308544
14.61766 2230339 -0.0604191 0.0070375 -0.0000001 -0.0000001 -0.0674563
