logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
7.83082 2517 -0.0567711 -0.0000217 -0.0000000 -0.0000000 -0.0567494
7.85399 2576 -0.2743383 0.0011991 -0.0000000 -0.0000000 -0.2755374
7.87702 2636 -0.3702260 -0.0021801 -0.0000000 -0.0000000 -0.3680459
7.90027 2698 -0.3364073 -0.0008176 -0.0000000 -0.0000000 -0.3355897
7.92335 2761 -0.2700419 -0.0020591 -0.0000000 -0.0000000 -0.2679828
7.94626 2825 -0.2709788 0.0112015 -0.0000000 -0.0000000 -0.2821803
7.96936 2891 -0.2611090 0.0112178 -0.0000000 -0.0000000 -0.2723268
7.99261 2959 -0.3702474 0.0100621 -0.0000000 -0.0000000 -0.3803095
8.01566 3028 -0.4945416 0.0124036 -0.0000000 -0.0000000 -0.5069452
8.03883 3099 -0.5672880 0.0119737 -0.0000000 -0.0000000 -0.5792617
8.06180 3171 -0.5611980 0.0180934 -0.0000000 -0.0000000 -0.5792914
8.08487 3245 -0.5371995 0.0090284 -0.0000000 -0.0000000 -0.5462279
8.10802 3321 -0.5096569 -0.0070287 -0.0000000 -0.0000000 -0.5026282
8.13094 3398 -0.2949282 -0.0097775 -0.0000000 -0.0000000 -0.2851507
8.15421 3478 0.0848618 -0.0119720 -0.0000000 -0.0000000 0.0968338
8.17723 3559 0.3171565 -0.0000164 -0.0000000 -0.0000000 0.3171729
8.20029 3642 0.3042479 -0.0026793 -0.0000000 -0.0000000 0.3069272
8.22336 3727 0.2374418 -0.0191128 -0.0000000 -0.0000000 0.2565546
8.24643 3814 0.2761404 -0.0229467 -0.0000000 -0.0000000 0.2990871
8.26950 3903 0.3931479 0.0008058 -0.0000000 -0.0000000 0.3923421
8.29255 3994 0.4728861 0.0101878 -0.0000000 -0.0000000 0.4626983
8.31581 4088 0.4104751 0.0092438 -0.0000000 -0.0000000 0.4012314
8.33878 4183 0.4416760 0.0168964 -0.0000000 -0.0000000 0.4247796
8.36194 4281 0.5778800 0.0114188 -0.0000000 -0.0000000 0.5664612
8.38503 4381 0.5938470 0.0010330 -0.0000000 -0.0000000 0.5928140
8.40805 4483 0.5103448 -0.0023172 -0.0000000 -0.0000000 0.5126620
8.43120 4588 0.4068747 -0.0063915 -0.0000000 -0.0000000 0.4132662
8.45425 4695 0.2516526 -0.0113188 -0.0000000 -0.0000000 0.2629714
8.47741 4805 0.1143398 -0.0105303 -0.0000000 -0.0000000 0.1248701
8.50045 4917 0.0201888 -0.0053575 -0.0000000 -0.0000000 0.0255463
8.52357 5032 -0.1082107 -0.0052395 -0.0000000 -0.0000000 -0.1029712
8.54656 5149 -0.1650880 -0.0058836 -0.0000000 -0.0000000 -0.1592044
8.56960 5269 -0.1463064 -0.0030866 -0.0000000 -0.0000000 -0.1432198
8.59267 5392 -0.3254654 -0.0042578 -0.0000000 -0.0000000 -0.3212076
8.61577 5518 -0.4382224 0.0011644 -0.0000000 -0.0000000 -0.4393868
8.63888 5647 -0.4006557 0.0179478 -0.0000000 -0.0000000 -0.4186035
8.66199 5779 -0.5082731 0.0303375 -0.0000000 -0.0000000 -0.5386106
8.68508 5914 -0.5662798 0.0276193 -0.0000000 -0.0000000 -0.5938991
8.70814 6052 -0.5513992 0.0170551 -0.0000000 -0.0000000 -0.5684544
8.73134 6194 -0.4787889 -0.0087955 -0.0000000 -0.0000000 -0.4699934
8.75432 6338 -0.2457061 -0.0203531 -0.0000000 -0.0000000 -0.2253530
8.77740 6486 -0.1330370 -0.0172609 -0.0000000 -0.0000000 -0.1157761
8.80057 6638 -0.1711627 -0.0185058 -0.0000000 -0.0000000 -0.1526570
8.82365 6793 -0.1465956 -0.0145431 -0.0000000 -0.0000000 -0.1320524
8.84664 6951 -0.0313552 -0.0055388 -0.0000000 -0.0000000 -0.0258165
8.86982 7114 0.0432287 0.0081242 -0.0000000 -0.0000000 0.0351045
8.89289 7280 0.1739186 0.0146848 -0.0000000 -0.0000000 0.1592337
8.91597 7450 0.2209240 0.0158135 -0.0000000 -0.0000000 0.2051105
8.93906 7624 0.2319136 0.0175058 -0.0000000 -0.0000000 0.2144078
8.96214 7802 0.2699471 0.0181743 -0.0000000 -0.0000000 0.2517728
8.98519 7984 0.4177826 0.0052557 -0.0000000 -0.0000000 0.4125269
9.00835 8171 0.5337596 -0.0033890 -0.0000000 -0.0000000 0.5371486
9.03133 8361 0.4621918 -0.0140906 -0.0000000 -0.0000000 0.4762825
9.05450 8557 0.4219619 -0.0247578 -0.0000000 -0.0000000 0.4467197
9.07761 8757 0.3972375 -0.0226912 -0.0000000 -0.0000000 0.4199287
9.10064 8961 0.3757429 -0.0130705 -0.0000000 -0.0000000 0.3888134
9.12369 9170 0.3773121 -0.0069254 -0.0000000 -0.0000000 0.3842376
9.14676 9384 0.3439699 -0.0008076 -0.0000000 -0.0000000 0.3447775
9.16993 9604 0.3336802 0.0032297 -0.0000000 -0.0000000 0.3304505
9.19299 9828 0.1633186 0.0134894 -0.0000000 -0.0000000 0.1498292
9.21602 10057 -0.0617741 0.0147714 -0.0000000 -0.0000000 -0.0765455
9.23912 10292 -0.1830780 0.0139751 -0.0000000 -0.0000000 -0.1970532
9.26227 10533 -0.1280933 0.0172648 -0.0000000 -0.0000000 -0.1453582
9.28536 10779 -0.1972932 0.0185797 -0.0000000 -0.0000000 -0.2158730
9.30837 11030 -0.3522971 0.0156562 -0.0000000 -0.0000000 -0.3679534
9.33150 11288 -0.3948965 0.0057672 -0.0000000 -0.0000000 -0.4006637
9.35453 11551 -0.4371725 -0.0142128 -0.0000000 -0.0000000 -0.4229597
9.37763 11821 -0.4188356 -0.0295358 -0.0000000 -0.0000000 -0.3892997
9.40071 12097 -0.4883814 -0.0269526 -0.0000000 -0.0000000 -0.4614288
9.42384 12380 -0.4529938 -0.0163737 -0.0000000 -0.0000000 -0.4366201
9.44691 12669 -0.2372764 -0.0049200 -0.0000000 -0.0000000 -0.2323564
9.47001 12965 -0.1848495 0.0037284 -0.0000000 -0.0000000 -0.1885779
9.49311 13268 -0.2291757 0.0149479 -0.0000000 -0.0000000 -0.2441236
9.51613 13577 -0.2907293 0.0220667 -0.0000000 -0.0000000 -0.3127960
9.53921 13894 -0.2031317 0.0139252 -0.0000000 -0.0000000 -0.2170569
9.56233 14219 -0.2080293 0.0072290 -0.0000000 -0.0000000 -0.2152583
9.58541 14551 -0.3664487 -0.0066575 -0.0000000 -0.0000000 -0.3597912
9.60851 14891 -0.3573091 -0.0183723 -0.0000000 -0.0000000 -0.3389367
9.63161 15239 -0.1730999 -0.0166610 -0.0000000 -0.0000000 -0.1564389
9.65464 15594 -0.1177518 -0.0085295 -0.0000000 -0.0000000 -0.1092224
9.67778 15959 0.0514493 0.0003714 -0.0000000 -0.0000000 0.0510779
9.70082 16331 0.1600378 0.0069448 -0.0000000 -0.0000000 0.1530930
9.72394 16713 0.1852729 0.0008638 -0.0000000 -0.0000000 0.1844091
9.74701 17103 0.3123283 -0.0022888 -0.0000000 -0.0000000 0.3146171
9.77007 17502 0.4813486 0.0095782 -0.0000000 -0.0000000 0.4717704
9.79317 17911 0.6273671 0.0089558 -0.0000000 -0.0000000 0.6184113
9.81624 18329 0.6377541 0.0076669 -0.0000000 -0.0000000 0.6300872
9.83932 18757 0.6759887 0.0110072 -0.0000000 -0.0000000 0.6649815
9.86241 19195 0.6948175 0.0098972 -0.0000000 -0.0000000 0.6849203
9.88553 19644 0.4426619 0.0098649 -0.0000000 -0.0000000 0.4327969
9.90857 20102 0.1365282 0.0043870 -0.0000000 -0.0000000 0.1321412
9.93169 20572 0.0022764 -0.0035228 -0.0000000 -0.0000000 0.0057992
9.95475 21052 -0.0261152 -0.0093431 -0.0000000 -0.0000000 -0.0167721
9.97785 21544 -0.1054165 -0.0125499 -0.0000000 -0.0000000 -0.0928666
10.00093 22047 -0.0291329 -0.0133003 -0.0000000 -0.0000000 -0.0158327
10.02402 22562 0.0267696 -0.0079423 -0.0000000 -0.0000000 0.0347119
10.04711 23089 0.0772095 -0.0095624 -0.0000000 -0.0000000 0.0867719
10.07019 23628 0.2254969 -0.0058716 -0.0000000 -0.0000000 0.2313684
10.09328 24180 0.2308889 0.0049027 -0.0000000 -0.0000000 0.2259862
10.11634 24744 0.1899434 0.0114492 -0.0000000 -0.0000000 0.1784943
10.13943 25322 0.2372787 0.0104153 -0.0000000 -0.0000000 0.2268634
10.16250 25913 0.1655712 0.0089674 -0.0000000 -0.0000000 0.1566038
10.18562 26519 -0.0599216 0.0010782 -0.0000000 -0.0000000 -0.0609998
10.20869 27138 -0.3199376 -0.0073766 -0.0000000 -0.0000000 -0.3125610
10.23178 27772 -0.3823213 -0.0113282 -0.0000000 -0.0000000 -0.3709931
10.25485 28420 -0.4110907 -0.0056624 -0.0000000 -0.0000000 -0.4054283
10.27794 29084 -0.4724473 -0.0019667 -0.0000000 -0.0000000 -0.4704806
10.30102 29763 -0.4053465 0.0012091 -0.0000000 -0.0000000 -0.4065556
10.32410 30458 -0.3436582 0.0121601 -0.0000000 -0.0000000 -0.3558184
10.34718 31169 -0.2878127 0.0073454 -0.0000000 -0.0000000 -0.2951581
10.37027 31897 -0.1307688 -0.0010398 -0.0000000 -0.0000000 -0.1297290
10.39336 32642 -0.0496053 -0.0099929 -0.0000000 -0.0000000 -0.0396124
10.41643 33404 0.0642571 -0.0097884 -0.0000000 -0.0000000 0.0740455
10.43951 34184 0.2175164 -0.0013211 -0.0000000 -0.0000000 0.2188375
10.46262 34983 0.2109699 0.0061958 -0.0000000 -0.0000000 0.2047740
10.48570 35800 0.0453858 0.0148484 -0.0000000 -0.0000000 0.0305374
10.50879 36636 -0.1783589 0.0163001 -0.0000000 -0.0000000 -0.1946589
10.53186 37491 -0.2305905 0.0006917 -0.0000000 -0.0000000 -0.2312822
10.55495 38367 -0.1880996 -0.0099609 -0.0000000 -0.0000000 -0.1781387
10.57804 39263 -0.1960231 -0.0147288 -0.0000000 -0.0000000 -0.1812943
10.60112 40180 -0.1869421 -0.0060424 -0.0000000 -0.0000000 -0.1808997
10.62420 41118 -0.2914301 0.0004573 -0.0000000 -0.0000000 -0.2918874
10.64728 42078 -0.3742593 -0.0014924 -0.0000000 -0.0000000 -0.3727669
10.67037 43061 -0.2826868 0.0084356 -0.0000000 -0.0000000 -0.2911225
10.69344 44066 -0.2016151 0.0119551 -0.0000000 -0.0000000 -0.2135702
10.71653 45095 -0.1136220 0.0102370 -0.0000000 -0.0000000 -0.1238590
10.73961 46148 -0.0430341 0.0072677 -0.0000000 -0.0000000 -0.0503018
10.76270 47226 -0.1336309 0.0010927 -0.0000000 -0.0000000 -0.1347236
10.78579 48329 -0.1471626 -0.0030180 -0.0000000 -0.0000000 -0.1441447
10.80886 49457 -0.1872141 -0.0073904 -0.0000000 -0.0000000 -0.1798236
10.83194 50612 -0.2518034 -0.0083607 -0.0000000 -0.0000000 -0.2434427
10.85503 51794 -0.2250943 -0.0073665 -0.0000000 -0.0000000 -0.2177278
10.87812 53004 -0.1772698 -0.0160902 -0.0000000 -0.0000000 -0.1611796
10.90121 54242 -0.1559190 -0.0196542 -0.0000000 -0.0000000 -0.1362648
10.92428 55508 -0.0341892 -0.0000185 -0.0000000 -0.0000000 -0.0341706
10.94736 56804 0.1475977 0.0100900 -0.0000000 -0.0000000 0.1375077
10.97045 58131 0.2875911 0.0157177 -0.0000000 -0.0000000 0.2718734
10.99353 59488 0.4623659 0.0134001 -0.0000000 -0.0000000 0.4489658
11.01663 60878 0.6887134 0.0090087 -0.0000000 -0.0000000 0.6797047
11.03970 62299 0.9538384 0.0021408 -0.0000000 -0.0000000 0.9516976
11.06279 63754 1.0211557 0.0021010 -0.0000000 -0.0000000 1.0190547
11.08587 65243 0.8178192 0.0025314 -0.0000000 -0.0000000 0.8152879
11.10895 66766 0.5975833 -0.0006764 -0.0000000 -0.0000000 0.5982598
11.13205 68326 0.5346281 -0.0046682 -0.0000000 -0.0000000 0.5392962
11.15512 69921 0.6131824 -0.0133839 -0.0000000 -0.0000000 0.6265663
11.17821 71554 0.6134594 -0.0069262 -0.0000000 -0.0000000 0.6203856
11.20129 73225 0.4066645 -0.0014424 -0.0000000 -0.0000000 0.4081068
11.22438 74935 0.2063070 -0.0019915 -0.0000000 -0.0000000 0.2082984
11.24746 76685 0.1931709 0.0049042 -0.0000000 -0.0000000 0.1882667
11.27054 78475 0.1961307 0.0124233 -0.0000000 -0.0000000 0.1837074
11.29362 80308 0.0135769 0.0140212 -0.0000000 -0.0000000 -0.0004443
11.31670 82183 -0.2040823 0.0060874 -0.0000000 -0.0000000 -0.2101697
11.33980 84103 -0.3465370 0.0016390 -0.0000000 -0.0000000 -0.3481760
11.36288 86067 -0.3884830 -0.0066007 -0.0000000 -0.0000000 -0.3818823
11.38596 88076 -0.3992853 -0.0111566 -0.0000000 -0.0000000 -0.3881288
11.40904 90133 -0.3695329 -0.0157785 -0.0000000 -0.0000000 -0.3537544
11.43213 92238 -0.5015511 -0.0218574 -0.0000000 -0.0000000 -0.4796937
11.45521 94392 -0.5211433 -0.0127500 -0.0000000 -0.0000000 -0.5083932
11.47829 96596 -0.4612515 -0.0000913 -0.0000000 -0.0000000 -0.4611602
11.50138 98852 -0.5151059 -0.0000476 -0.0000000 -0.0000000 -0.5150582
11.52446 101160 -0.5048886 0.0084808 -0.0000000 -0.0000000 -0.5133693
11.54755 103523 -0.4727672 0.0187836 -0.0000000 -0.0000000 -0.4915508
11.57063 105940 -0.4502949 0.0213104 -0.0000000 -0.0000000 -0.4716053
11.59371 108414 -0.4607422 0.0255568 -0.0000000 -0.0000000 -0.4862990
11.61680 110946 -0.3487534 0.0225549 -0.0000000 -0.0000000 -0.3713082
11.63988 113537 -0.1704948 0.0105718 -0.0000000 -0.0000000 -0.1810666
11.66296 116188 -0.0789973 -0.0131647 -0.0000000 -0.0000000 -0.0658326
11.68605 118901 -0.0675582 -0.0247743 -0.0000000 -0.0000000 -0.0427839
11.70913 121678 0.0543709 -0.0265812 -0.0000000 -0.0000000 0.0809520
11.73221 124519 0.1428945 -0.0136768 -0.0000000 -0.0000000 0.1565713
11.75530 127427 0.1970147 -0.0019253 -0.0000000 -0.0000000 0.1989400
11.77838 130403 0.2482861 -0.0045572 -0.0000000 -0.0000000 0.2528433
11.80147 133448 0.1552101 0.0049975 -0.0000000 -0.0000000 0.1502125
11.82455 136564 0.0633926 0.0156667 -0.0000000 -0.0000000 0.0477260
11.84763 139753 0.0125097 0.0107536 -0.0000000 -0.0000000 0.0017561
11.87072 143017 0.0625126 0.0060315 -0.0000000 -0.0000000 0.0564810
11.89380 146357 0.0218806 -0.0040285 -0.0000000 -0.0000000 0.0259091
11.91688 149774 -0.0480275 -0.0007465 -0.0000000 -0.0000000 -0.0472810
11.93997 153272 -0.0902767 0.0008378 -0.0000000 -0.0000000 -0.0911145
11.96305 156851 -0.0987093 -0.0014199 -0.0000000 -0.0000000 -0.0972894
11.98614 160514 -0.1217627 0.0005994 -0.0000000 -0.0000000 -0.1223620
12.00922 164262 -0.0852378 -0.0044511 -0.0000000 -0.0000000 -0.0807868
12.03230 168098 -0.0680657 -0.0168101 -0.0000000 -0.0000000 -0.0512556
12.05538 172023 0.0453977 -0.0178372 -0.0000000 -0.0000000 0.0632349
12.07847 176041 0.2771493 -0.0039705 -0.0000000 -0.0000000 0.2811197
12.10156 180152 0.4271772 0.0082859 -0.0000000 -0.0000000 0.4188913
12.12463 184358 0.4956170 0.0126458 -0.0000000 -0.0000000 0.4829712
12.14772 188664 0.4515587 0.0088847 -0.0000000 -0.0000000 0.4426740
12.17080 193069 0.2544644 0.0145951 -0.0000000 -0.0000000 0.2398693
12.19389 197578 0.0834187 0.0201088 -0.0000000 -0.0000000 0.0633099
12.21697 202192 -0.0076142 0.0094948 -0.0000000 -0.0000000 -0.0171090
12.24005 206913 -0.0743587 0.0001433 -0.0000000 -0.0000000 -0.0745020
12.26314 211745 -0.0521717 -0.0114024 -0.0000000 -0.0000000 -0.0407693
12.28622 216690 -0.0268705 -0.0204003 -0.0000000 -0.0000000 -0.0064701
12.30931 221750 0.1936329 -0.0145865 -0.0000000 -0.0000000 0.2082194
12.33239 226928 0.2512116 -0.0031638 -0.0000000 -0.0000000 0.2543754
12.35547 232228 0.2705645 -0.0081169 -0.0000000 -0.0000000 0.2786814
12.37856 237651 0.2492126 -0.0131400 -0.0000000 -0.0000000 0.2623526
12.40164 243200 0.1551658 0.0029760 -0.0000000 -0.0000000 0.1521898
12.42472 248879 -0.0549607 0.0201653 -0.0000000 -0.0000000 -0.0751261
12.44781 254691 -0.2472138 0.0188179 -0.0000000 -0.0000000 -0.2660318
12.47089 260639 -0.2842669 0.0073357 -0.0000000 -0.0000000 -0.2916027
12.49397 266725 -0.2235985 0.0039734 -0.0000000 -0.0000000 -0.2275719
12.51706 272954 -0.1077867 0.0039914 -0.0000000 -0.0000000 -0.1117780
12.54014 279328 -0.1561146 0.0053365 -0.0000000 -0.0000000 -0.1614511
12.56323 285851 -0.3214861 -0.0000052 -0.0000000 -0.0000000 -0.3214809
12.58631 292526 -0.2976293 -0.0009234 -0.0000000 -0.0000000 -0.2967059
12.60939 299357 -0.2026193 -0.0007231 -0.0000000 -0.0000000 -0.2018962
12.63248 306348 -0.1390811 -0.0087847 -0.0000000 -0.0000000 -0.1302964
12.65556 313502 -0.1771425 -0.0123820 -0.0000000 -0.0000000 -0.1647605
12.67864 320823 -0.1899188 -0.0165581 -0.0000000 -0.0000000 -0.1733606
12.70173 328315 -0.0709489 -0.0168342 -0.0000000 -0.0000000 -0.0541147
12.72481 335981 0.0073800 -0.0119473 -0.0000000 -0.0000000 0.0193272
12.74789 343827 0.0345959 0.0077232 -0.0000000 -0.0000000 0.0268726
12.77098 351856 -0.0210476 0.0240152 -0.0000000 -0.0000000 -0.0450628
12.79406 360073 0.0353624 0.0270588 -0.0000000 -0.0000000 0.0083036
12.81714 368481 0.1223265 0.0149476 -0.0000000 -0.0000000 0.1073789
12.84023 377086 0.1492766 0.0031803 -0.0000000 -0.0000000 0.1460962
12.86331 385892 0.0194767 -0.0024434 -0.0000000 -0.0000000 0.0219201
12.88640 394903 -0.0612677 -0.0097661 -0.0000000 -0.0000000 -0.0515016
12.90948 404125 -0.0453606 -0.0110175 -0.0000000 -0.0000000 -0.0343432
12.93256 413562 0.0200617 -0.0055938 -0.0000000 -0.0000000 0.0256554
12.95565 423220 0.0969688 -0.0025205 -0.0000000 -0.0000000 0.0994892
12.97873 433103 0.1211315 -0.0057612 -0.0000000 -0.0000000 0.1268926
13.00181 443217 0.3136579 -0.0060246 -0.0000000 -0.0000000 0.3196825
13.02490 453567 0.4247586 0.0054814 -0.0000000 -0.0000000 0.4192772
13.04798 464158 0.4500060 0.0065408 -0.0000000 -0.0000000 0.4434653
13.07106 474997 0.4500620 0.0108334 -0.0000000 -0.0000000 0.4392287
13.09415 486090 0.3020328 0.0139732 -0.0000000 -0.0000000 0.2880596
13.11723 497441 0.1457030 0.0133023 -0.0000000 -0.0000000 0.1324007
13.14032 509057 0.0495570 0.0044861 -0.0000000 -0.0000000 0.0450710
13.16340 520945 -0.1048452 0.0015393 -0.0000000 -0.0000000 -0.1063845
13.18648 533110 -0.1774928 -0.0165656 -0.0000000 -0.0000000 -0.1609271
13.20957 545559 -0.1834107 -0.0237685 -0.0000000 -0.0000000 -0.1596422
13.23265 558299 -0.1812822 -0.0108407 -0.0000000 -0.0000000 -0.1704414
13.25573 571336 -0.2599682 -0.0033673 -0.0000000 -0.0000000 -0.2566010
13.27882 584678 -0.2931065 -0.0054247 -0.0000000 -0.0000000 -0.2876818
13.30190 598332 -0.2298960 -0.0033536 -0.0000000 -0.0000000 -0.2265424
13.32498 612304 -0.1144144 0.0006160 -0.0000000 -0.0000000 -0.1150304
13.34807 626603 -0.0662635 0.0122135 -0.0000000 -0.0000000 -0.0784769
13.37115 641235 -0.0421229 0.0227809 -0.0000000 -0.0000000 -0.0649038
13.39423 656209 -0.1118282 0.0278091 -0.0000000 -0.0000000 -0.1396374
13.41732 671533 -0.2704076 0.0191918 -0.0000000 -0.0000000 -0.2895994
13.44040 687215 -0.3063069 0.0035507 -0.0000000 -0.0000000 -0.3098576
13.46349 703263 -0.3122285 -0.0018895 -0.0000000 -0.0000000 -0.3103390
13.48657 719685 -0.3334928 -0.0060935 -0.0000000 -0.0000000 -0.3273993
13.50965 736491 -0.2515616 -0.0151874 -0.0000000 -0.0000000 -0.2363741
13.53274 753690 -0.2038086 -0.0211857 -0.0000000 -0.0000000 -0.1826229
13.55582 771290 -0.2043007 -0.0155782 -0.0000000 -0.0000000 -0.1887225
13.57890 789301 -0.1308369 0.0008353 -0.0000000 -0.0000000 -0.1316721
13.60199 807733 0.0632203 0.0130236 -0.0000000 -0.0000000 0.0501968
13.62507 826595 0.2479358 0.0141580 -0.0000000 -0.0000000 0.2337778
13.64815 845898 0.3211026 0.0092717 -0.0000000 -0.0000000 0.3118310
13.67124 865652 0.4078722 0.0035646 -0.0000000 -0.0000000 0.4043075
13.69432 885866 0.5443114 0.0019791 -0.0000000 -0.0000000 0.5423323
13.71740 906553 0.5948787 -0.0035091 -0.0000000 -0.0000000 0.5983879
13.74049 927723 0.5762568 0.0047752 -0.0000000 -0.0000000 0.5714816
13.76357 949387 0.5203838 0.0016326 -0.0000000 -0.0000000 0.5187512
13.78666 971557 0.4057863 -0.0097904 -0.0000000 -0.0000000 0.4155767
13.80974 994245 0.2844645 -0.0133676 -0.0000000 -0.0000000 0.2978321
13.83282 1017463 0.1588465 -0.0034729 -0.0000000 -0.0000000 0.1623194
13.85591 1041223 0.0659259 0.0060677 -0.0000000 -0.0000000 0.0598582
13.87899 1065537 -0.0085731 0.0021136 -0.0000000 -0.0000000 -0.0106867
13.90207 1090420 0.1010906 0.0141563 -0.0000000 -0.0000000 0.0869342
13.92516 1115883 0.0908700 0.0196312 -0.0000000 -0.0000000 0.0712389
13.94824 1141942 0.0480666 0.0154482 -0.0000000 -0.0000000 0.0326184
13.97132 1168608 -0.0395755 0.0087895 -0.0000000 -0.0000000 -0.0483649
13.99441 1195898 -0.0635877 0.0017224 -0.0000000 -0.0000000 -0.0653100
14.01749 1223824 -0.1844140 -0.0042946 -0.0000000 -0.0000000 -0.1801193
14.04057 1252403 -0.3057517 -0.0106139 -0.0000000 -0.0000000 -0.2951377
14.06366 1281649 -0.3301892 -0.0060158 -0.0000000 -0.0000000 -0.3241733
14.08674 1311579 -0.3410862 0.0004208 -0.0000000 -0.0000000 -0.3415070
14.10983 1342207 -0.3157495 -0.0001270 -0.0000000 -0.0000000 -0.3156224
14.13291 1373550 -0.3871031 -0.0016397 -0.0000000 -0.0000000 -0.3854634
14.15599 1405625 -0.4245648 -0.0004628 -0.0000000 -0.0000000 -0.4241020
14.17908 1438449 -0.3818365 0.0049423 -0.0000000 -0.0000000 -0.3867787
14.20216 1472040 -0.4406720 0.0060328 -0.0000000 -0.0000000 -0.4467048
14.22524 1506415 -0.5029893 0.0149869 -0.0000000 -0.0000000 -0.5179761
14.24833 1541593 -0.6795716 0.0230500 -0.0000000 -0.0000000 -0.7026215
14.27141 1577593 -0.6710705 0.0180043 -0.0000000 -0.0000000 -0.6890747
14.29449 1614433 -0.3718515 0.0040211 -0.0000000 -0.0000000 -0.3758725
14.31758 1652133 -0.1712761 -0.0081829 -0.0000000 -0.0000000 -0.1630932
14.34066 1690714 -0.0247462 -0.0156268 -0.0000000 -0.0000000 -0.0091194
14.36374 1730195 0.1626866 -0.0024096 -0.0000000 -0.0000000 0.1650962
14.38683 1770599 0.2220916 0.0076942 -0.0000000 -0.0000000 0.2143975
14.40991 1811946 0.2803279 0.0055881 -0.0000000 -0.0000000 0.2747399
14.43300 1854259 0.2566784 0.0022501 -0.0000000 -0.0000000 0.2544283
14.45608 1897559 0.2842384 0.0064851 -0.0000000 -0.0000000 0.2777533
14.47916 1941871 0.3324721 0.0137304 -0.0000000 -0.0000000 0.3187417
14.50225 1987218 0.2901138 0.0158163 -0.0000000 -0.0000000 0.2742976
14.52533 2033624 0.3764078 0.0151900 -0.0000000 -0.0000000 0.3612179
14.54841 2081113 0.4372845 0.0066577 -0.0000000 -0.0000000 0.4306269
14.57150 2129711 0.5223014 -0.0000973 -0.0000000 -0.0000000 0.5223988
14.59458 2179444 0.6320080 -0.0037674 -0.0000000 -0.0000000 0.6357755
